,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points399,15.707794651443807,14.554321758788964,9.850245685952396,20.5870276261321,13.200969066514773,18.345142716618717,12.23709627341564,14.324305300481265,18.099251852433646,20.02811469480003,12.816802070942671,13.977415929878596
points400,20.47464886938019,19.262458131684706,17.333288274359433,14.532031688292735,14.391918884572208,13.154311987734388,19.270669114860926,19.676970302828305,12.149541460479973,13.789261460422017,18.162305395091394,14.434457789828151
points401,18.03425273986701,20.213377569013787,20.128261856031042,8.804635500797453,11.21351004243309,13.32901297710401,13.4171282707103,17.804006190234634,8.522983371371375,2.516110785510106,13.07101576315774,10.140073922345184
points402,17.72690918537629,17.81243915681707,15.874963732070622,13.87046095273444,6.3427773418653715,21.080364300081353,11.706051769382475,14.992467409543108,12.049218758909038,16.744008135547112,10.969041282994771,5.930980539868316
points403,11.489029272556522,10.344823444582286,6.987948346121883,22.841292618645568,14.741780639515527,16.617091692199487,10.694766660787272,11.538143864316577,21.861897916180187,19.555227690265294,10.751238065188508,15.25485934225233
points404,17.917144722874212,18.74229700348118,18.26900625475685,12.396504373735022,15.093400811229932,12.798826724785846,15.495932891530796,19.90061079300612,9.544577126348853,11.970254016082473,15.853525426431421,14.836037457705409
points405,19.430660429283567,14.862075894649761,11.525084164977475,18.95480157893094,8.169653475434231,22.676249535414698,15.833757770726217,13.857196440935885,16.66466844005647,16.74992542687482,15.20343314281889,6.7508041714014055
points406,14.70053797759594,9.8145020420141,6.381933741693986,24.04305450772343,10.08116530263168,19.10182309644126,15.52357715429239,12.931746147102666,21.929332115794683,20.50915908644259,14.9052353926606,10.671495406434639
points407,6.703805348082682,10.61336384659421,10.919200103415623,16.778207109465146,8.510077144531799,13.758425372050155,7.272686572619978,8.273666993261402,18.068152834840042,11.576889147135374,7.625618246620647,9.775918573839297
points408,14.54218869991694,11.244292807237224,8.27802132521201,22.937464091562944,14.082976916819348,15.797028298936686,14.951970821282954,11.459673373895246,20.860615401715936,22.649336137912986,14.30264362060904,14.30718567443388
points409,15.214997945768227,16.047202321718938,12.037404029437777,17.453673681217534,9.962811989949321,19.426527853937657,11.689077931620186,14.685371735509365,16.558447553555666,15.862066409800683,11.516374548456483,10.40597181470132
points410,14.340382396730915,10.020263079398285,5.55283547226012,24.872110104463545,12.92481575183383,19.057632517933204,14.893619432728793,9.814533697765242,23.715240077467243,21.09087582390423,15.4157112865213,14.199315258019919
points411,5.094796735821764,12.408060714874207,12.470345183912297,15.821396206305778,13.921284617510734,13.02800652790766,3.9971343659734275,10.014730509919518,17.898417141192148,13.133537000768026,3.9521311465983553,15.060344120749932
points412,18.647701525693535,14.286844758174636,9.437684264260623,20.474234040359725,6.661401431045508,24.638260769579887,14.918212036835543,12.294993067118895,18.48878595757262,16.50791032067853,14.630704091074849,6.434105344482798
points413,15.185917259197197,12.284407231435315,11.026670668808014,19.681516612587096,16.520255285312565,15.416144416458659,12.96607375194564,10.68236245619929,19.440967150131524,18.457449945992842,12.209378013527905,16.017487960603905
points414,18.716528359588004,16.34333530126985,13.206873515535136,16.590769772160066,5.252321580949419,24.194887405912713,14.50018022594011,14.225899625359634,15.096052862101251,14.474049182942217,13.272541128097782,3.5308544177337455
points415,17.175996142417848,19.557249997576722,15.870455867887346,13.264533344210953,11.506162176282114,16.94435715813349,11.255012259108053,17.13464810804979,12.96670662861061,8.20774209827515,11.21925522875016,11.112111442372465
points416,13.679143211091514,13.059394607588926,8.44154463251106,21.090829444148724,11.74625067768842,18.907445386132288,11.795794036811301,11.779200291716837,20.696751493199123,17.879825314833194,10.997879690295946,11.71259051701533
points417,12.0471685659053,14.755002538023009,12.258658120819703,16.22749036008058,8.70170694455658,19.285141053170562,8.672596212247775,9.619383436399886,16.86543696925858,12.613308160677803,8.358695699238028,8.830838874172251
points418,10.83886657098222,10.192278363365585,6.632952050989363,22.724513078871905,12.099272571489319,17.366174000430888,9.035012144835,9.024857780641586,24.229547316690212,17.062040117079334,8.26457455529893,13.129363777474529
points419,10.183129773480262,15.017894746654045,11.763336582831636,16.96438865062165,11.209095454589736,18.476458514313396,5.683519614811329,10.122071513237106,18.510308590883735,12.995723976161203,6.392491999524702,11.912355242518775
points420,18.412268453777124,17.580513639132533,13.767773132317881,16.970091016346284,12.979618889898324,17.62976214368998,16.021179043512657,17.627840997765933,14.243376612165402,15.50734313311399,15.961575919457978,12.892533253414982
points421,13.317939526857781,10.007427568697851,5.214760549170154,24.80676848527603,13.315253675606625,18.888570739232257,13.867687785491038,7.535991092590148,24.80042615417925,17.49609472093054,13.611481388705002,14.497945316417432
points422,15.936913972794729,10.982811233209942,8.523432040336393,22.804259381481227,16.64101035521413,15.599748263823198,15.0087864232086,13.022613772845933,20.37211356387123,22.57345064043057,14.533852539425698,17.11718821020861
points423,18.687008612017166,14.619543701358056,12.07884208140682,19.557381200860625,17.590924174404233,14.018580551344627,17.44683089975185,14.363464301150806,16.548916099764067,20.788165924567082,18.30422456839315,17.285112764131874
points424,18.973814701775698,19.768699418689167,14.718672928604983,16.250149901768708,10.055602037966567,19.07121520658169,16.846356727723503,20.18312429578621,13.516881618990665,12.629134771126123,16.682109370642696,9.95383803236192
points425,16.90707663079798,17.458102003785825,13.95446279042367,16.441129714212,11.154565564132977,17.981257530402782,13.27401208636649,16.388842659763522,14.570802602420816,17.909315147467968,12.392434235003433,10.761216795163325
points426,18.623294966232123,13.525981037071103,9.940296537224306,19.96106520344178,10.138073857473904,21.422557551632465,15.135456174813735,12.303770973371574,18.599852215407495,17.508440530857335,14.379855010333747,8.486427692586938
points427,15.288996999114797,10.461932093513916,4.224684909829808,25.83670166432306,10.629621710972186,21.69384181164387,15.04761560489885,11.284450895848783,24.30298658371796,19.144781649136377,14.398554466196863,11.33001607936033
points428,22.32521834445398,12.950323752823557,12.90664074294322,17.643245192930177,6.690571342687729,21.28997289266981,20.30454228176888,13.584119717232472,14.07607426341647,17.99748119180536,19.54776816961551,4.9557582871279475
points429,18.65868156993685,19.901454430586046,18.550387438178877,12.014743293805298,11.067006690124115,15.328907695612934,17.18793477778988,20.22166016592548,9.662574509996112,11.204426694347621,16.368820101926346,10.903443915622784
points430,12.287139923294541,8.87695541421583,3.979178901670501,25.06455832462003,8.613556074910012,21.523008468709,11.968122513554023,9.894410068471085,24.638188289732103,18.69197569567034,12.623966366606894,10.755819418749395
points431,18.395322068859095,19.721747093111926,14.710237530459176,16.404424593688127,11.68550315813956,18.743871438138882,15.541438366445476,18.222703874614368,14.697529807133922,12.612332656705755,15.435506224864701,12.210189872908776
points432,12.660241032480648,16.093155061933807,12.960101537500575,15.406110987873637,10.135234468943471,17.691482198608643,7.906078091147882,14.203115478350329,16.51492804393265,7.444344928986326,8.848274494610958,11.329015329813915
points433,13.191690451384654,11.577320637100566,8.362849270846798,21.429691131931026,16.048722011077107,15.951538860405256,11.20741445099339,9.292431976313276,21.29848616521714,18.039715327631058,11.654790715317509,16.56123675929908
points434,18.10701267153554,14.143654771598326,10.651018432283452,18.948241491367188,6.318035757987578,24.10948184183317,14.635945932746736,11.864039633912537,17.35447544182504,15.128486743706985,13.983371408725763,5.2216490138933125
points435,12.336607495265339,13.588418872212078,11.341115964096995,18.6926406738484,12.700239627643908,15.02745162354858,11.739424812510912,12.85093537356079,18.179755152945862,16.24247606569773,11.219929382067445,13.720448757017449
points436,21.697869155172118,21.667089311691967,19.72059261266867,11.734333804779371,13.938186739123466,13.854416341069848,17.806150946480486,21.745636261208784,8.345875205423924,15.369217715628572,16.235929218206547,12.021043423643928
points437,12.697913720112243,8.594702370138405,4.668072310734003,25.27041336970195,11.420440187076306,20.136121656608807,12.681324731525395,9.329520828710582,24.16812782069702,20.33650641974195,13.453299045857568,13.311708500266489
points438,14.606525917500543,11.685505762475312,9.595003466541485,21.240228488165332,16.491036493838475,14.569718544799686,12.893167381239817,10.805440105112428,20.766422566268066,19.05130009989312,13.183874595903257,16.859218995759772
points439,19.91042126590668,19.837682946432647,16.698179452607334,14.26783185594985,9.349397501520546,17.681835148246716,18.592950395070133,21.31960476657053,10.99810230712345,11.445793640881014,17.978306264772268,9.105664609337119
points440,14.700862647902962,13.684811768630365,10.745533035285467,20.215854918752235,15.207615515657071,14.945674933806021,12.226768634504454,15.17843275280385,18.451005462219978,20.019897424964118,11.531450068734971,14.958600150746285
points441,15.118461076006394,15.983469228027085,14.668313559894397,16.372248732314517,12.340768015861764,14.841952450348568,13.821191012191425,17.47426909350116,13.283929675551184,18.44576953176165,13.317237211354055,12.546500285821166
points442,13.220193086000942,14.686899923556325,10.701531826600206,17.869138006561748,9.374718952435938,20.4295408810327,9.411780276173676,13.062725693962667,16.81873646404663,15.431069656576518,9.763326952485237,9.546911206418676
points443,13.137340693743216,15.364367982622579,12.346730178010851,17.17254930983874,11.74943612005571,17.22996071682244,9.273189975218028,13.349694786341988,15.847380810580962,16.736195853146558,9.48390911381929,11.800960142704062
points444,18.709152079736114,12.9109330591966,11.456250660463233,18.670396392196217,9.112510367591051,21.004186176215544,16.332578289494577,12.57109068440145,16.328364258596217,17.622228464930767,14.870607030455782,7.328199436681656
points445,13.892613631558744,17.114424950619238,14.99018585350088,13.270650259342144,10.12741468083028,16.099040154755457,8.760351799130493,13.927690034789606,14.364451415544357,6.515392255574299,8.66513510358577,9.982390794492702
points446,15.076083096208132,10.911971415976431,6.253097742480803,23.641314610269795,9.742626795190354,18.86514680456988,15.172149534641566,10.51537541640108,23.38618573559491,17.097311618150698,14.00512682051388,10.169714026543136
points447,13.247380680395839,15.944376761128176,11.71057148620225,17.57850274311156,9.906267138494801,19.349157515726247,12.16808550421331,14.347183027691525,16.82178592677418,14.408028626392147,11.504430786653574,9.744653205706387
points448,13.91808644141646,13.551857590522866,12.787102121748296,17.142303572247293,10.28275854676703,15.808003084980164,13.95790596786883,14.345150259715856,14.929030056563224,15.933942523502163,13.587297268170618,9.978996129100551
points449,17.337194195474137,11.392263273453297,6.648463034281895,22.421687831366548,4.517976714086902,26.46028375664027,14.882960813762656,11.531061699813357,21.013674313805474,15.136757044364236,14.58603557176775,4.730910919573551
points450,13.631391189033991,12.417069167011537,8.913257355880187,20.60432721676016,15.317827984342287,17.272231796551015,10.058760748049973,12.416698107601913,20.571387110420353,16.004302683071266,11.166633259098468,16.45385768568031
points451,17.338143763804254,11.874234464205678,8.376795456185688,21.608913727608844,6.485634290796478,23.33380295998473,16.21964764814521,10.310384699697034,20.379704797347497,14.437930790945607,15.396766776852116,6.116837420435009
points452,16.243424255068017,11.833247059697324,6.9061815222664285,23.832025695839427,12.491754015465295,18.184315495117264,15.656086078680461,10.711795368628044,22.25379817215983,20.544133009504893,15.108216894854875,12.758176073869942
points453,16.95305098238641,11.596112647780098,6.861557423018903,23.853087041857798,10.648025941464489,19.45483915274389,16.961530900062836,13.460840893732428,20.610989336159612,20.998395755934766,17.142362274298083,10.576619572245074
points454,17.596284959604247,18.590211892945696,15.170868434957475,14.774162906128087,10.049944511816848,17.750913751316165,12.735400542399306,15.298221154326137,12.0690240140687,16.678400428233704,13.189122342019244,9.230014732179011
points455,15.886339555437212,10.256534450369388,4.97069748450751,24.52614286085229,11.525865278036544,21.06552835304346,14.79869764474863,8.313640651364045,24.161429288540198,18.773721938477756,15.047403897704877,12.774282883738515
points456,17.521114171108163,19.445322132104675,17.178336706490672,13.968704968555185,12.528874537238343,14.610532383340814,15.669687701461399,20.7398813497359,11.723385136522666,13.24049604594292,14.419387815060922,12.387405157018463
points457,19.952833424109958,18.111034025601896,17.454985412333208,13.832706180812599,7.459523929208252,16.314185076689952,18.905458000770516,17.525588822140705,9.510296633300966,18.95164090900857,17.96969379396835,6.774910995181074
points458,17.71598674998772,9.243561925313506,5.733612171286768,24.60265880079222,7.654311311536951,21.245842875334493,18.755637216827616,12.333831562282283,20.646256559704703,20.39394501096903,19.079160326185068,8.473392243550064
points459,21.28969939262037,21.792853672581412,18.841517461998066,12.76569096715403,12.603984433412855,15.297996232682449,18.31725154081776,22.34839302176445,9.8628812267124,13.105219790381787,18.053597044233264,11.626427216413832
points460,16.335522042924605,12.873341692967399,7.9000446827052,23.026224845661382,14.05747536362848,17.702101070718125,14.712991908309943,14.476977759418256,20.95549118187101,20.802266761584125,14.256964813992274,14.265853668028786
points461,14.700952522062275,10.104769250815577,4.776576843249111,24.5449597141835,9.68273611314321,21.147585779239204,14.210242362622871,9.194566588296786,24.068135487182687,17.81085585770576,13.616459007468816,10.201394175911188
points462,13.421966709998637,16.839178180531214,16.87439440509535,12.790061814739627,17.622234364071268,11.917187445573854,8.67294068827339,14.763472423847691,12.903671811363003,11.867461683151317,11.16123183068238,17.704333748045663
points463,17.593168785611674,16.122963039620952,14.23560875685664,16.425180842389178,8.362569235985172,17.20474554232734,15.911237056246694,16.83151261113603,12.508925592922987,19.325180116587266,15.772942459824403,9.44542717334998
points464,20.607597902757412,20.719109802163363,17.626499767722613,13.324001416159737,10.063063666818007,16.281037514225567,18.365311144756003,23.001555549477228,10.14017609017262,11.72162612152541,18.1172961945353,10.39529813957505
points465,17.693190445041846,18.919227869911847,13.477590948829652,15.6807446968222,8.47515393529173,20.7740196921473,13.56329817087118,16.9608004201535,14.731767479707017,7.519940219358924,13.436800412491701,8.313837911588843
points466,20.400551155542754,15.071470578860087,12.459178222653126,17.941795739342094,5.686664282685872,23.256550270709408,16.622448629114132,13.391194205748386,15.741903683404876,16.044829906427772,15.426362824418405,4.398202153666789
points467,18.74946921572305,20.90126650113715,21.00510007301004,7.950087047216402,12.859166968182256,12.885509111006844,12.94783276985079,16.545981610526713,8.099712879790602,2.5745219947743596,13.363369485605807,11.467171481384213
points468,14.300882747946337,9.150594826722799,6.244025164472465,24.279465492438597,11.458706692269965,16.711975642634933,15.800718006018357,11.699155542686198,22.599790579948706,21.77116157650852,15.295584493699652,12.3354169861293
points469,18.53079089650324,21.99714298712568,17.916259442872697,12.546138705469927,13.563002571345741,15.193149625819382,15.126485193788348,19.226727281412593,11.726018613138868,10.382246934370116,14.211243323790544,13.384514438791186
points470,17.905106801735656,19.971222857002193,15.149481487082793,15.636722843086316,10.548945351044035,19.27047436992581,13.941494889209759,18.324622426682918,12.66677242817645,16.165506268469848,14.165827028589678,10.444644582400077
points471,11.52495093303206,8.99695991674866,3.827931155177186,25.799728191899504,12.057741651161198,19.3642424840021,13.296850354261158,9.959227617069574,25.13944609215311,17.433583334792566,13.686691660069492,13.466161290417203
points472,20.35915683238411,16.561222948784604,12.39918237757415,17.615456597790505,4.997550848289167,24.510826965464773,16.808627464834476,14.545810861162431,14.996444047420933,14.685784812105865,16.09129123056353,3.719506904706512
points473,17.505216442995653,19.394706680920343,14.22764864728098,16.48800725171683,10.400122130616872,18.49292778309904,15.671767134778337,18.76309406687226,14.386663058663247,12.67471262520612,15.28059495061405,10.845609748897921
points474,19.400432983682038,17.305087564114427,12.26079598734173,17.071765096949555,6.3007402015129275,21.679874422612784,15.75979562591851,17.375050594705748,14.003742691061166,12.040626722496828,16.802184406879995,7.01657720195891
points475,22.300852823696687,19.417318836685766,15.941981281427976,14.522192563378258,6.998376376037571,20.218664031807414,18.888527626429557,17.654793777010166,10.993345331318928,14.611153259530516,17.897260802264373,6.375662207332854
points476,18.065777459480387,16.954620811944658,13.79544602874077,15.669617338234797,11.561655206361099,18.48971985727949,14.882605223120512,17.004914841897293,13.746571409157376,11.142299728903762,16.1237154818002,11.898454472871268
points477,16.158261748395727,16.016123886985675,15.681623006650744,15.171263938361582,21.650732321571645,9.731151990016192,10.058469454680596,14.147077591369646,14.915869612175234,18.527579320184802,10.55705682274091,21.215775914911198
points478,19.843535720410337,13.74311657421582,9.76277849960212,20.11401102181734,5.333862001961283,24.98187150543436,16.5686856044717,12.83411366459571,17.89530065473591,15.921579444337373,15.721277422681192,4.577754958145332
points479,18.595748527387826,16.231378074068765,12.699603735000931,16.8686630660617,6.312526989040477,23.55925038584447,13.648192282466288,13.01213459582262,16.008673350361118,14.4494527785276,12.601479753902472,4.812114121179235
points480,13.377339307511749,14.34033058487245,11.605660049762355,17.97300773499848,11.16518714030847,18.05552688407788,10.81651799688263,14.67389360458999,15.472415464823113,18.123625729311183,11.429114473151582,10.978696344569522
points481,17.779047028194512,14.090257036048012,8.71514968521158,21.376223803135648,8.004028883326834,23.5098214150422,15.310400570011332,13.368654347817733,19.189917714987114,16.415220425805913,14.579598053893282,7.221607381079595
points482,17.299273413132187,19.00411587398793,15.384258630429462,15.021794538436412,10.64405033411254,16.810952955606975,12.794910920006036,17.431711523785776,13.17864581987149,17.935904178587748,12.456099167527949,10.217507296517802
points483,20.753192482465867,20.566161364959722,15.640630980672759,15.448632830978969,10.57338139532437,18.67690205339366,17.56780117139178,20.572180146835056,13.003344200258013,12.541826882721347,17.229721925177454,10.608688209610722
points484,17.87768303231874,14.487482916826062,9.778752089366147,20.326985305014993,6.6258334087049064,23.760416998482967,15.149510301574288,12.708958709005351,18.68757845100929,16.3602194474032,14.05789675521976,5.941084983350311
points485,14.66915822292157,9.01948816676495,3.970225462005789,24.9193589542478,9.801641869107083,21.27745272837375,14.135173953100033,7.37489515526,24.80884194485901,16.942355246121366,14.971749149967602,11.500538505582597
points486,15.494999453894113,13.40124433556083,8.993418601499384,20.12317416188895,6.701983156695611,22.653714169560676,14.575876204416668,12.841062336734302,18.990383445498306,12.592812951453467,14.112435455655651,7.057085947968262
points487,20.250089671463186,16.990024944442215,13.997713529760976,15.910285422001472,7.119152944519974,22.322431746043808,14.953063618569484,14.598374103665433,13.89014106490025,15.779611932147992,14.214371937783191,4.715794750385463
points488,12.813699522253236,12.91586161025333,11.908890494569839,17.66972903858927,9.169126059629658,16.590854144394978,13.669649707677518,15.456462683618064,16.260437778272422,15.834303259263045,12.362570058275129,8.801588381007189
points489,19.055233437727342,14.318800761051447,10.159674327615564,19.24395791238794,7.952279456275072,22.624755775987122,15.205622092586696,12.542354238816925,16.87625534475749,18.085293460570494,14.617738740810541,8.109993113049917
points490,13.871733240416248,12.458305469280655,8.279354093362587,22.13835613849768,13.718592797996415,17.777958097920685,12.178349798640987,12.90772249908586,21.026898685582523,19.236108240414804,11.751101500371101,14.104980602154818
points491,18.96624694211174,18.227049725576894,15.256482081630615,13.53500312421192,9.137914756549792,17.67700212662003,14.542250024047878,17.040058710669353,12.69525877170743,7.196853108878768,14.563170382504095,8.582110134282024
points492,13.524899633853273,15.274597633718518,12.266609562970762,17.884692685996235,12.80844697005881,17.044751217183332,11.699456584872795,14.500719966028354,16.295800559840103,13.5336137851439,12.76119484453061,12.791974014989568
points493,18.92521821231019,19.32488451734179,14.491507098304673,15.853501642064998,8.954546538893878,19.67172876672482,17.028884104798042,18.4489596764521,13.191817167077499,12.727880201902304,16.321335911309426,9.192125429671167
points494,17.106320287994873,20.09302804158293,18.29469264419514,10.697148170691094,9.537651936030885,16.269762298718632,11.79824612043284,16.24305563712267,10.915180063900765,3.7781847869590517,11.740725237057324,8.966878845904295
points495,13.312929001755432,14.253626060687884,12.151996957381021,17.94521978415747,11.042156150057997,17.156807432285063,11.868920959297599,15.279457020562944,16.45998041720472,17.175178102161066,11.172239504169298,11.1913893742832
points496,14.110227659414514,8.344319434612554,3.9095963422990967,25.773556590118652,10.132193911268045,20.815304437835298,14.413104578705918,8.51923726260526,24.996394384709077,19.041216470800677,14.153984923735752,10.86080836770452
points497,18.840520274136022,15.123887656329684,13.261380810893042,16.20736630067876,4.405421152649183,24.03082693042289,14.963329702197795,12.519399789303348,14.760050614831437,14.155978938008039,14.383303566001237,2.8468651612843385
points498,14.370474838245682,11.884760447038861,11.520672429417713,17.17229470064367,6.029580931825285,20.221544102194457,12.376005967851437,13.096650945929914,14.319519233684225,16.64850694510467,12.289196183946306,7.340542103557158
points499,18.606610241905138,11.267839676776434,8.747059716970124,21.744564166449855,10.906088791599634,18.587394714908438,17.60175888340237,14.124683195204982,18.02823386377183,22.8735569673909,17.586640350947835,11.142754005748927
points500,21.14991369358261,15.647024453459373,12.668777681853726,18.033311631487017,7.091106221178917,22.872952498256247,17.22511671840739,14.158681603888065,15.264026402412666,17.953671932463212,16.494194039004775,5.850699185607718
points501,15.96841505904184,12.332006890853851,7.715713859718714,23.273191618717064,13.525084844989806,18.49449675995272,15.235666281436682,12.286386953426943,21.00390249342962,21.643627586176144,14.93416974123027,13.742323905329746
points502,17.72697641499592,18.339200286815085,14.414615262171564,14.479081436549897,11.248604388432552,18.402064230620134,12.933411208144575,15.980324163584042,13.833298997349946,7.2535119871371405,13.02147693878099,10.361751328092675
points503,15.735335049266704,10.31273580870904,10.169018907983935,21.140316038928017,13.239380784715813,14.318817011834838,14.427824283961701,13.804896000404138,17.662953808868362,28.105010478809614,13.706827725538352,14.422283246453716
points504,9.2720588208794,14.149772720131082,13.935339032153184,13.043144331267019,12.495127895504886,13.370801606321136,3.799051435399293,11.118639828170933,16.13495691079678,8.379959112754422,4.532805045207276,13.20592113473358
points505,21.649832647410012,22.352457578622964,18.35373686332317,13.24167612656952,11.010829450700417,17.209281278760184,17.782946146495803,21.396934389055154,9.862845868999631,13.221670083612501,17.699392090380208,10.10313446581096
points506,11.64466406847953,9.118932107652688,6.609852050894397,22.594742760403236,13.985486795968411,14.32158828932599,13.315087902703922,6.579995944529778,24.871989774860232,13.99594926050241,12.680069531343454,14.302707320835617
points507,9.830397656296075,13.24921727934769,9.392364281246405,19.70815379863292,15.564044154609501,15.9532145660273,7.350192674663608,8.82404868418986,21.907087831238393,16.390565426437636,7.324610101531596,16.008087478478913
points508,13.366274871858753,13.451475143195083,12.06311718005829,16.713094373056517,16.321797627465518,13.278426098610039,11.802235117308818,11.386564236689376,17.462088885815046,8.373504984048648,13.210136841993924,16.936725921863125
points509,15.988875412863141,16.389771915221797,14.384999067052007,15.619202843779247,9.437913049008882,17.32959812016128,13.427969687960914,17.435972284003018,13.705553938416383,17.167257734107963,11.411260178830407,8.253013519888615
points510,15.375217832981793,16.573846171909235,11.751975060732208,18.282984143288935,10.856864758644248,18.152329206637333,13.497687430455423,15.891738610743918,15.984478059886003,16.791734263323576,13.598301989514077,11.332332555053446
points511,13.595489729911547,16.08270207646134,11.03136588413303,18.151152935005975,11.05328392717045,18.935002910913088,9.524014454233415,14.41496563763473,18.21963692235089,12.702914839540608,9.657559651332674,11.35608111484499
points512,22.43684680576503,21.501740267264967,20.048481870927617,11.548667962645428,12.078824476997239,14.33514287017655,19.230042026011244,22.905305082530592,6.963972982645396,16.111424069001224,18.28712083528661,11.317840672507769
points513,15.43770431837358,15.578001774459015,12.052563376896755,18.939462946569158,11.630997058603752,17.24895857915109,14.033066280598183,16.1577795449662,16.325640983078472,18.966902278753118,14.071117882467812,11.573789900278978
points514,14.470572702288832,13.287043682632115,12.07135622385891,18.493025538188544,11.10585069946417,16.074472974331556,14.742520345178306,16.02452961698288,15.404173102626864,18.383071834823255,14.642199098546001,10.92629209783399
points515,14.037326131825603,13.61151814998588,7.012201857053608,22.877145360005883,11.57645823931082,18.920137194389714,13.836706097837393,12.586851714566217,21.41665791813588,17.17849278609441,13.474791768745702,12.211081177767223
points516,15.523366839845524,9.530851490506144,6.259897203851515,24.31810855922653,12.443324232514962,18.52582414941102,15.70637440459336,10.777113349682557,21.73344138393674,22.801445915954115,15.928108330207614,13.665036637429084
points517,17.790946484055343,18.418934217788955,13.142594028899747,16.70773416945913,8.154168329583014,21.02088178985619,13.818535159048638,16.61547589342419,13.859994178142129,13.267679860171539,13.572260636432652,7.6622665642120165
points518,20.34864899073813,14.7485471986859,10.98157859494962,19.659177353524687,8.422100947176975,22.238837519400214,16.674462828080532,14.866030911527254,16.578537702411964,19.52150824152287,16.376365441732215,7.16536212962851
points519,14.784019851935062,15.738994532371693,11.34741151043827,17.77309911671629,8.602676678521183,20.21425393342658,12.714533055808042,12.773490297236469,17.197480075676605,12.15526073703081,12.834462275554738,8.982053817146438
points520,19.928351122656856,16.25498828040409,11.452059102260536,18.86320472278149,6.39576747107575,24.04309544658781,16.49341228801823,14.44309567896536,16.76456393316543,15.880701485851022,15.74730032742421,5.285048225097396
points521,13.403531653730251,9.514277474870038,4.79032864616949,24.042952045173713,8.38039074617868,21.260440690973688,13.10930782042516,9.89837120584436,23.52948194174078,18.481074480432877,12.604478687251278,9.866230495258744
points522,20.202965176446153,25.936887132047467,24.569601218576217,6.947359321375692,14.679673683988472,12.18020790503921,13.983015829497827,22.27286405877113,4.961093117539336,11.946829670976422,14.270319640423414,13.035204167038158
points523,6.380998628673397,7.861846297857761,7.778194515448872,19.52767735656503,12.602808104424424,13.089678688032903,7.732443214555423,5.056522134125496,23.210245669911615,11.770538498439764,8.085674062831243,14.113796177284822
points524,19.049720805350468,19.209503980085785,14.95663552395509,15.778672505050396,9.799099632059788,18.721155134703682,17.37024786653652,20.04693126665473,12.457556106468434,13.315372863384763,17.09994674665025,9.167165058482038
points525,15.520923310257196,17.221691767750396,14.320097885891325,15.349415882361479,11.346955860934186,16.637284709827444,13.916378839655712,17.39866428019218,13.639081377257494,13.695763400977285,13.219595231624856,11.44657172236969
points526,16.189015052942562,14.271001545357903,9.996774255028352,19.178743813811508,3.0528411772387583,25.7034001950814,13.058038970671351,12.278577349600807,17.428353406762312,15.928921111360046,12.225507943799531,3.492309006290545
points527,20.25598428026551,14.008332659812105,9.931629463263363,20.16796067494255,6.014728937933259,24.681286852811024,17.08141421963229,14.091469060015369,17.451956377401714,17.237207005959696,16.45722961019371,5.183903405324139
points528,18.554282958938266,17.52449630401961,14.50976799579573,15.676550417783616,9.57207429007061,17.730577294631427,15.483398203843661,17.546093893123228,13.007692284512771,17.214680662664577,13.98625264191742,9.329986963158104
points529,13.912434623833748,13.700293358735111,8.825922360113697,20.178900678596676,6.838833344630056,19.74535995687282,14.232294483757984,13.161493243552155,19.093914902505023,13.848888248957337,12.803438300641465,7.169223442155167
points530,21.029533432514615,21.43296989093422,20.86383729054051,10.74030352790263,7.584418822613151,16.67988165236845,17.718478217954036,20.12675522620961,6.339177468982968,15.511177963420934,17.665995859334004,6.833301199484869
points531,14.107688320966263,17.364766129237804,17.48271043843637,11.206580311887807,10.753689655049207,14.689073041718332,8.52167646265902,15.223802942324511,10.319824456287163,8.776336575565741,10.381243471381438,10.294942228989543
points532,20.709187245923413,20.69599734704374,17.52059948971145,11.968782861783357,9.791904253726731,18.115998296320566,15.049476467696735,19.128780152719102,9.833667929683887,5.672439593434725,15.412765902869554,8.853772902109737
points533,13.028307064608004,13.378275726030898,8.953173249254938,21.52865831237976,14.161097319750116,16.586013803042036,10.88827318832715,11.794926816797386,21.462319255845507,17.495427636272336,10.643006936899132,14.158169893262405
points534,23.284763072797116,23.341255150287974,20.923688466292287,10.454046229053727,10.364727273551239,16.095361417314507,19.30627461951272,22.36593225873587,7.243093707614306,11.471523712162782,18.283793260238102,9.624317435646674
points535,20.917111169024285,22.08389585342596,17.802037957493454,13.269905648381691,10.604631071286343,17.9107595001151,17.114205090449136,20.46945112166925,10.658961422942447,12.277469376094405,16.18839488868614,9.657521049933374
points536,18.5211278747198,12.508759084363568,8.858533981063353,21.856134676776644,11.054194854813641,18.45007883289403,17.598224925712714,13.005656036169462,18.317963457019626,22.134834300653914,17.989434396974506,11.275716133838964
points537,15.651480765576947,12.163862665429184,6.412265529856304,23.08848137898592,8.601201616610087,21.609832023551864,14.308969630053502,13.675185855712115,20.284560494388057,17.781956965049066,15.451555422041919,10.294356500415912
points538,20.549171028129045,17.916220565425004,15.102361922035977,14.935816759471681,6.390960371747546,22.860410475964688,15.652018727492377,15.079368235743607,12.680192357444092,14.10341745502906,14.807764754548536,4.159981803922775
