,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18
points445,10.12741468083028,16.099040154755457,9.982390794492702,11.61244009378136,13.927690034789606,13.892613631558744,17.114424950619238,14.99018585350088,14.699932966696649,10.228944310468815,14.155113784567375,8.760351799130493,6.515392255574299,13.984654674266654,22.676380945549074,22.547796354641772,13.922736357779707,13.20047452617111
points446,9.742626795190354,18.86514680456988,10.169714026543136,10.069084591801893,10.51537541640108,15.076083096208132,10.911971415976431,6.253097742480803,16.987051630495483,10.256837267881929,16.017600360915072,15.172149534641566,17.097311618150698,20.553256411208846,17.67254637565273,10.742819516191437,22.718151882119162,14.401242643377023
points447,9.906267138494801,19.349157515726247,9.744653205706387,9.534143187221737,14.347183027691525,13.247380680395839,15.944376761128176,11.71057148620225,14.887114841162898,9.073439595130045,15.74514576168231,12.16808550421331,14.408028626392147,15.223774085136963,20.234361234318197,14.984201927392688,17.224244909994287,12.54581027071724
points448,10.28275854676703,15.808003084980164,9.978996129100551,13.122606330255344,14.345150259715856,13.91808644141646,13.551857590522866,12.787102121748296,17.401010981676702,9.842074411917952,16.71983329869194,13.95790596786883,15.933942523502163,17.757530362701818,17.587403535750667,14.631248737080297,16.140527526811887,13.226319669494567
points449,4.517976714086902,26.46028375664027,4.730910919573551,2.7376460991081855,11.531061699813357,17.337194195474137,11.392263273453297,6.648463034281895,16.967521080462564,4.146950672130456,10.555297036862335,14.882960813762656,15.136757044364236,20.044611580313973,18.508683519359014,13.532739267373513,22.32014719438959,16.69540417314947
points450,15.317827984342287,17.272231796551015,16.45385768568031,12.819646260718834,12.416698107601913,13.631391189033991,12.417069167011537,8.913257355880187,17.93802070880963,15.795822187729966,17.003848641522374,10.058760748049973,16.004302683071266,18.959308524860624,22.097438007912626,11.574368952408014,20.04023346540972,12.935433821825352
points451,6.485634290796478,23.33380295998473,6.116837420435009,4.16606013867279,10.310384699697034,17.338143763804254,11.874234464205678,8.376795456185688,15.876075503385675,6.593100400332955,10.935687855696557,16.21964764814521,14.437930790945607,19.534188280397306,14.8519318645405,13.424391192126802,20.580276699589575,16.6963676212231
points452,12.491754015465295,18.184315495117264,12.758176073869942,9.984343071414123,10.711795368628044,16.243424255068017,11.833247059697324,6.9061815222664285,15.561795340848867,12.795432941667329,15.98500798082778,15.656086078680461,20.544133009504893,19.57759528618019,18.3434703775167,7.406295131164435,22.060708218689047,15.585646708991352
points453,10.648025941464489,19.45483915274389,10.576619572245074,9.447485612671883,13.460840893732428,16.95305098238641,11.596112647780098,6.861557423018903,16.275595514417493,9.641347233794034,15.080243531216444,16.961530900062836,20.998395755934766,19.828728406534626,16.613786870942466,8.131158243531205,22.1056302213396,16.305645977864366
points454,10.049944511816848,17.750913751316165,9.230014732179011,9.105141928949864,15.298221154326137,17.596284959604247,18.590211892945696,15.170868434957475,13.003864514177172,8.150664249778355,12.09721872545901,12.735400542399306,16.678400428233704,12.421747895750903,21.9383753799491,13.754088071564885,13.740847568090544,16.958282040574737
points455,11.525865278036544,21.06552835304346,12.774282883738515,9.256306205205542,8.313640651364045,15.886339555437212,10.256534450369388,4.97069748450751,17.647201708775654,11.666892323864493,15.64716203968075,14.79869764474863,18.773721938477756,21.24738565646574,19.383091631763662,9.667812271957965,24.00911324064876,15.223342538696809
points456,12.528874537238343,14.610532383340814,12.387405157018463,14.286585065157697,20.7398813497359,17.521114171108163,19.445322132104675,17.178336706490672,10.233791629797086,11.799476657041652,15.307698967795,15.669687701461399,13.24049604594292,11.516158104413561,16.223524591774222,15.834128041698566,11.719977757038519,16.882012488323916
points457,7.459523929208252,16.314185076689952,6.774910995181074,11.169518190392946,17.525588822140705,19.952833424109958,18.111034025601896,17.454985412333208,11.111111957686308,6.396221224414549,11.347755647094015,18.905458000770516,18.95164090900857,12.929212974555405,11.783696834540882,10.807326853691471,11.441482188350497,19.349275933828505
points458,7.654311311536951,21.245842875334493,8.473392243550064,9.99683640408045,12.333831562282283,17.71598674998772,9.243561925313506,5.733612171286768,18.74127219421392,7.004252530643445,14.74338958231409,18.755637216827616,20.39394501096903,22.320156786534355,13.360692846433649,8.747966678192604,23.24110545652428,17.07973349982935
points459,12.603984433412855,15.297996232682449,11.626427216413832,12.312420135268598,22.34839302176445,21.28969939262037,21.792853672581412,18.841517461998066,8.385792389194268,11.427453583683292,12.016718785301203,18.31725154081776,13.105219790381787,9.030045202772921,14.651631431490614,15.83323450645277,10.045693870817706,20.70568273595962
points460,14.05747536362848,17.702101070718125,14.265853668028786,11.375172437642103,14.476977759418256,16.335522042924605,12.873341692967399,7.9000446827052,15.584116283199984,13.75892058032355,15.935062342078796,14.712991908309943,20.802266761584125,18.476100953893262,19.911516610662364,7.8430954245284195,21.060210185555256,15.679090680827283
points461,9.68273611314321,21.147585779239204,10.201394175911188,7.862874191968662,9.194566588296786,14.700952522062275,10.104769250815577,4.776576843249111,17.424423060917995,9.691950376086123,15.381322574202962,14.210242362622871,17.81085585770576,21.408109980772018,19.051953379209536,9.58604935457704,24.204529800493834,14.020628823858713
points462,17.622234364071268,11.917187445573854,17.704333748045663,17.291308784408912,14.763472423847691,13.421966709998637,16.839178180531214,16.87439440509535,15.007306003417522,17.080405983316897,17.054164136054442,8.67294068827339,11.867461683151317,14.276150032029461,21.311958865336184,15.341361213580356,12.025949128990701,12.722948206522544
points463,8.362569235985172,17.20474554232734,9.44542717334998,13.82256360224359,16.83151261113603,17.593168785611674,16.122963039620952,14.23560875685664,13.982350809692385,7.765718343783269,14.938304239199008,15.911237056246694,19.325180116587266,15.034645358488751,17.54803936972063,12.148558789987863,14.682350891340919,16.955120317784488
points464,10.063063666818007,16.281037514225567,10.39529813957505,13.792683930733842,23.001555549477228,20.607597902757412,20.719109802163363,17.626499767722613,8.455858981880011,9.398786577914072,13.207489466626615,18.365311144756003,11.72162612152541,10.167175180912327,13.765879207921744,17.788360651106224,11.268822830350402,20.0136110381328
points465,8.47515393529173,20.7740196921473,8.313837911588843,7.550213834208826,16.9608004201535,17.693190445041846,18.919227869911847,13.477590948829652,12.213104045069175,8.101110065749168,12.356783844993176,13.56329817087118,7.519940219358924,12.07330918424574,21.747459688430027,21.77622599212008,15.445429105927904,17.056603983617258
points466,5.686664282685872,23.256550270709408,4.398202153666789,2.148842236021743,13.391194205748386,20.400551155542754,15.071470578860087,12.459178222653126,13.01189561045488,4.952773980350512,7.095238536998763,16.622448629114132,16.044829906427772,16.148210363943193,15.145649063556164,12.42115166954441,16.470640593803363,19.803537909714404
points467,12.859166968182256,12.885509111006844,11.467171481384213,13.153729349341361,16.545981610526713,18.74946921572305,20.90126650113715,21.00510007301004,10.270941818214542,12.091432893712213,10.996421520924272,12.94783276985079,2.5745219947743596,9.974265261863042,16.906970810938603,24.81303618425003,7.86766752573786,18.128322273443352
points468,11.458706692269965,16.711975642634933,12.3354169861293,13.598199776214136,11.699155542686198,14.300882747946337,9.150594826722799,6.244025164472465,17.772294134210252,11.655777247000529,18.150229584218796,15.800718006018357,21.77116157650852,22.41861199331189,15.434587292894863,5.692548765758336,22.727285027218123,13.614711270625934
points469,13.563002571345741,15.193149625819382,13.384514438791186,13.032066456023314,19.226727281412593,18.53079089650324,21.99714298712568,17.916259442872697,8.382223037853068,13.41604731437954,13.721152752135634,15.126485193788348,10.382246934370116,8.813696117873006,17.534189532064257,18.247590080147575,10.977128765604947,17.906447555517182
points470,10.548945351044035,19.27047436992581,10.444644582400077,9.125361494530988,18.324622426682918,17.905106801735656,19.971222857002193,15.149481487082793,10.18207002086037,8.997423537293823,12.601947885646204,13.941494889209759,16.165506268469848,10.959211986925254,20.395012876541397,13.041239388700514,13.762377291834303,17.271617900100313
points471,12.057741651161198,19.3642424840021,13.466161290417203,12.347439112104041,9.959227617069574,11.52495093303206,8.99695991674866,3.827931155177186,19.40034255581784,12.340313537836133,20.264529473051574,13.296850354261158,17.433583334792566,22.58131640228079,19.30897016235149,10.439492137360455,25.159508496593002,10.79820394327035
points472,4.997550848289167,24.510826965464773,3.719506904706512,1.530322871445765,14.545810861162431,20.35915683238411,16.561222948784604,12.39918237757415,11.989910719545039,3.9761237034916146,7.811395874552005,16.808627464834476,14.685784812105865,14.570513739527692,17.1780979856054,14.032230652284309,16.531036961620455,19.761538529952677
points473,10.400122130616872,18.49292778309904,10.845609748897921,11.360732438771626,18.76309406687226,17.505216442995653,19.394706680920343,14.22764864728098,9.63452097853951,10.55168532753187,14.364688755638312,15.671767134778337,12.67471262520612,11.569761527431334,17.661571476492778,16.01100918467831,14.69036414134453,16.865882384739738
points474,6.3007402015129275,21.679874422612784,7.01657720195891,8.609767762557908,17.375050594705748,19.400432983682038,17.305087564114427,12.26079598734173,12.004293837780763,5.745468308454232,11.62168170472116,15.75979562591851,12.040626722496828,13.78273671274071,18.54144927658412,16.93807494710597,16.67034719742685,18.788801112458394
points475,6.998376376037571,20.218664031807414,6.375662207332854,7.246405508737523,17.654793777010166,22.300852823696687,19.417318836685766,15.941981281427976,9.133567513966154,6.392698417229105,8.91624148425904,18.888527626429557,14.611153259530516,11.545814512785084,15.634315828747614,14.235579349311541,12.964586894662078,21.73161609369058
points476,11.561655206361099,18.48971985727949,11.898454472871268,11.308818310832624,17.004914841897293,18.065777459480387,16.954620811944658,13.79544602874077,13.797030013555425,10.283142663474692,13.690762433218527,14.882605223120512,11.142299728903762,14.153892498783275,18.35941530049228,17.80393233023731,15.125452075959046,17.43463706447523
points477,21.650732321571645,9.731151990016192,21.215775914911198,16.732066321395163,14.147077591369646,16.158261748395727,16.016123886985675,15.681623006650744,14.391586901088802,20.986259499095702,16.117905185391137,10.058469454680596,18.527579320184802,15.147791525510206,21.87642829443836,10.032165658160347,13.226683279952917,15.499239390638005
points478,5.333862001961283,24.98187150543436,4.577754958145332,2.0770899195947305,12.83411366459571,19.843535720410337,13.74311657421582,9.76277849960212,14.760530566326883,4.659177677954201,8.281496899473368,16.5686856044717,15.921579444337373,17.55498082557519,16.815526183125822,12.8536791010739,19.18504105338377,19.23838063673252
points479,6.312526989040477,23.55925038584447,4.812114121179235,1.5723558645459776,13.01213459582262,18.595748527387826,16.231378074068765,12.699603735000931,12.507984216656434,5.099502773176941,7.256568696276625,13.648192282466288,14.4494527785276,14.919830280938067,18.76708851195584,14.412137114629143,16.22861003889984,17.972354665472526
points480,11.16518714030847,18.05552688407788,10.978696344569522,10.906295861247418,14.67389360458999,13.377339307511749,14.34033058487245,11.605660049762355,17.978444574612286,9.158738622536601,15.978066977151158,10.81651799688263,18.123625729311183,16.922511599354486,22.214655181227894,13.289220135501306,17.3298567185304,12.677668489841517
points481,8.004028883326834,23.5098214150422,7.221607381079595,3.6090178334919987,13.368654347817733,17.779047028194512,14.090257036048012,8.71514968521158,15.106924113351184,7.064952433249127,10.942997961879039,15.310400570011332,16.415220425805913,17.187347690104197,19.000449587550555,13.196623420780453,20.239663671440454,17.143715523696166
points482,10.64405033411254,16.810952955606975,10.217507296517802,10.197146255597325,17.431711523785776,17.299273413132187,19.00411587398793,15.384258630429462,10.425665585478995,9.569594503467084,12.61094224611496,12.794910920006036,17.935904178587748,11.983410003557749,20.900076209458764,11.506152657456138,13.52603281354676,16.656929106596568
points483,10.57338139532437,18.67690205339366,10.608688209610722,10.111513116821135,20.572180146835056,20.753192482465867,20.566161364959722,15.640630980672759,8.415098625257755,10.422412023055331,12.119430029288743,17.56780117139178,12.541826882721347,10.329152592700597,17.043478475929522,15.984263895486214,13.267948962189324,20.161333758975214
points484,6.6258334087049064,23.760416998482967,5.941084983350311,2.950373617245738,12.708958709005351,17.87768303231874,14.487482916826062,9.778752089366147,14.235606293017597,6.17082476760762,10.191879981908796,15.149510301574288,16.3602194474032,16.766672453141325,18.65364676860387,12.982363802638403,19.168960826470098,17.243793280240606
points485,9.801641869107083,21.27745272837375,11.500538505582597,10.607330181302249,7.37489515526,14.66915822292157,9.01948816676495,3.970225462005789,19.933004531546644,10.233160195557875,16.876188933233703,14.135173953100033,16.942355246121366,22.55745824657503,19.39787249661783,11.96608919339996,25.016264255559555,13.988369790687655
points486,6.701983156695611,22.653714169560676,7.057085947968262,7.147685051435954,12.841062336734302,15.494999453894113,13.40124433556083,8.993418601499384,16.897920910019362,6.990436395773813,13.881015428427759,14.575876204416668,12.592812951453467,17.917034739901013,19.17230979794805,17.229293539453124,19.959537076039425,14.826282258771219
points487,7.119152944519974,22.322431746043808,4.715794750385463,1.3382467784265533,14.598374103665433,20.250089671463186,16.990024944442215,13.997713529760976,12.285836925786594,5.042002124321523,6.1337403258168886,14.953063618569484,15.779611932147992,14.116398361194099,17.222069851864795,13.369015181555772,14.92183426920961,19.650877145455688
points488,9.169126059629658,16.590854144394978,8.801588381007189,12.996817751594598,15.456462683618064,12.813699522253236,12.91586161025333,11.908890494569839,18.34546168260351,8.265257600077518,17.742830520669372,13.669649707677518,15.834303259263045,18.431070966811692,17.33983528907817,14.971195487197011,17.02460195540764,12.105790039282834
points489,7.952279456275072,22.624755775987122,8.109993113049917,5.761054679725074,12.542354238816925,19.055233437727342,14.318800761051447,10.159674327615564,14.23663766300959,6.928567517826488,10.643656893957376,15.205622092586696,18.085293460570494,16.945312388970535,19.692273949263985,11.425451315753945,18.78549561182505,18.438555819920023
points490,13.718592797996415,17.777958097920685,14.104980602154818,10.838960524863152,12.90772249908586,13.871733240416248,12.458305469280655,8.279354093362587,17.132937471237167,14.107948813888335,17.431459527438403,12.178349798640987,19.236108240414804,18.91563792818511,22.657677622444623,9.037440748262094,20.678368565483215,13.179288928479226
points491,9.137914756549792,17.67700212662003,8.582110134282024,10.176632501108138,17.040058710669353,18.96624694211174,18.227049725576894,15.256482081630615,11.152641313876044,8.994414359177103,11.076637085348224,14.542250024047878,7.196853108878768,12.806348542905575,18.265905000743157,20.84610542276672,13.654662378302366,18.34826861776669
points492,12.80844697005881,17.044751217183332,12.791974014989568,12.326549782218311,14.500719966028354,13.524899633853273,15.274597633718518,12.266609562970762,17.204378942399924,12.23040571441743,17.464139008866663,11.699456584872795,13.5336137851439,15.933092150173312,22.7987204409565,16.81378188764341,16.66449481128976,12.827385690435193
points493,8.954546538893878,19.67172876672482,9.192125429671167,9.841045441370513,18.4489596764521,18.92521821231019,19.32488451734179,14.491507098304673,9.651771923926255,8.771888753260093,12.889607400745234,17.028884104798042,12.727880201902304,11.643705488864903,16.93019461771389,16.49479195494972,14.424744213186228,18.306640175202897
points494,9.537651936030885,16.269762298718632,8.966878845904295,10.908219324364794,16.24305563712267,17.106320287994873,20.09302804158293,18.29469264419514,11.277303187013851,9.194259074098104,11.856101534831541,11.79824612043284,3.7781847869590517,10.830216301179796,19.945942542409796,25.30326858924894,10.596169204302285,16.461155605293122
points495,11.042156150057997,17.156807432285063,11.1913893742832,11.996717632217463,15.279457020562944,13.312929001755432,14.253626060687884,12.151996957381021,16.52382183341975,10.815591643811468,16.77458604495805,11.868920959297599,17.175178102161066,17.014334534420183,21.031994731201753,12.965830650481024,16.779872552441017,12.612316705210063
points496,10.132193911268045,20.815304437835298,10.86080836770452,8.754440629495715,8.51923726260526,14.110227659414514,8.344319434612554,3.9095963422990967,19.284381388799094,10.204966739319504,16.489122405083172,14.413104578705918,19.041216470800677,23.27248407981582,18.413465977195063,8.384505035968765,25.07729812564525,13.421269396094843
points497,4.405421152649183,24.03082693042289,2.8468651612843385,1.1463900598197134,12.519399789303348,18.840520274136022,15.123887656329684,13.261380810893042,13.919157909063575,3.148599264093542,6.753459051179545,14.963329702197795,14.155978938008039,16.092698959595037,15.248110636077351,13.77673023593341,15.663082628424567,18.220704215898067
points498,6.029580931825285,20.221544102194457,7.340542103557158,12.121356425330635,13.096650945929914,14.370474838245682,11.884760447038861,11.520672429417713,20.477937144250927,4.983205612838171,15.51389283008891,12.376005967851437,16.64850694510467,19.52304091931916,19.658223783964168,15.299632317296236,17.41541170273768,13.685320581417002
points499,10.906088791599634,18.587394714908438,11.142754005748927,11.207818214595566,14.124683195204982,18.606610241905138,11.267839676776434,8.747059716970124,16.25031003914638,9.554200945218508,13.670020176243042,17.60175888340237,22.8735569673909,20.176380250354526,14.497589298865355,6.141028782147447,20.207540613375233,17.983375144564015
points500,7.091106221178917,22.872952498256247,5.850699185607718,2.7114690057500113,14.158681603888065,21.14991369358261,15.647024453459373,12.668777681853726,12.203067039883305,6.013675222666247,7.259348274675884,17.22511671840739,17.953671932463212,15.538679932271135,15.568657347001915,10.80709333900401,16.259641881884583,20.563853803604694
points501,13.525084844989806,18.49449675995272,13.742323905329746,10.138880808157367,12.286386953426943,15.96841505904184,12.332006890853851,7.715713859718714,16.365312809639924,12.869923983144787,16.221928661875275,15.235666281436682,21.643627586176144,19.04939226539925,19.53226905958417,6.731855461350128,21.24577157185565,15.306617731573251
points502,11.248604388432552,18.402064230620134,10.361751328092675,8.551613791236882,15.980324163584042,17.72697641499592,18.339200286815085,14.414615262171564,13.513727040151345,10.192984092475529,12.075533626395831,12.933411208144575,7.2535119871371405,12.687577419956625,20.93625749715119,22.16478210515196,14.50214936701169,17.090883799651003
points503,13.239380784715813,14.318817011834838,14.422283246453716,16.34425534245925,13.804896000404138,15.735335049266704,10.31273580870904,10.169018907983935,17.18516304756781,12.23370834883453,16.563837083546524,14.427824283961701,28.105010478809614,21.18786657454978,15.62658211795034,2.1238833423011263,18.77608864852148,15.070130815048591
points504,12.495127895504886,13.370801606321136,13.20592113473358,16.092021113341723,11.118639828170933,9.2720588208794,14.149772720131082,13.935339032153184,18.47239783119321,13.162445787672919,17.432180794214794,3.799051435399293,8.379959112754422,17.124318628514317,24.435522826105725,19.62674277749042,14.984625169062218,8.51238153670828
points505,11.010829450700417,17.209281278760184,10.10313446581096,9.851310985062632,21.396934389055154,21.649832647410012,22.352457578622964,18.35373686332317,6.605432362801739,9.980569685632618,10.87288636776396,17.782946146495803,13.221670083612501,8.437406310970912,16.551716401311584,14.981921162529037,10.536730815339933,21.071080021833072
points506,13.985486795968411,14.32158828932599,14.302707320835617,14.831082445409665,6.579995944529778,11.64466406847953,9.118932107652688,6.609852050894397,19.877509582768184,15.044469383634167,19.480427605173784,13.315087902703922,13.99594926050241,22.452143851361072,15.928485975808027,13.042372987786619,22.359015938573144,10.919666913418597
points507,15.564044154609501,15.9532145660273,16.008087478478913,12.544364352221974,8.82404868418986,9.830397656296075,13.24921727934769,9.392364281246405,17.80872921453759,15.625423677041688,19.05967293114097,7.350192674663608,16.390565426437636,18.078036378998558,25.44703541532947,12.746961218157429,19.557928098262337,9.078881553981507
points508,16.321797627465518,13.278426098610039,16.936725921863125,17.298610623170195,11.386564236689376,13.366274871858753,13.451475143195083,12.06311718005829,17.995938156744504,16.657955394866182,18.435882794701385,11.802235117308818,8.373504984048648,17.863838667019287,18.234662009942305,18.33378558627064,16.86934567704854,12.666442326460166
points509,9.437913049008882,17.32959812016128,8.253013519888615,9.697005028969881,17.435972284003018,15.988875412863141,16.389771915221797,14.384999067052007,14.247673573803544,8.218841856737884,13.344869373182004,13.427969687960914,17.167257734107963,14.752086007755263,19.701338764836795,14.748943718776388,14.531963275148641,15.327377152301228
points510,10.856864758644248,18.152329206637333,11.332332555053446,11.482778162561504,15.891738610743918,15.375217832981793,16.573846171909235,11.751975060732208,14.578366326992061,9.939454625033383,15.968748443847897,13.497687430455423,16.791734263323576,14.557145332190311,21.057629484919115,13.754232172144816,17.1825649317731,14.704749802113058
points511,11.05328392717045,18.935002910913088,11.35608111484499,10.08988649796588,14.41496563763473,13.595489729911547,16.08270207646134,11.03136588413303,14.88120010687239,10.491787399725201,15.65007396076625,9.524014454233415,12.702914839540608,15.077283039055656,24.758371419377866,16.74654990196156,17.907984780847038,12.899007594733659
points512,12.078824476997239,14.33514287017655,11.317840672507769,13.329991113725548,22.905305082530592,22.43684680576503,21.501740267264967,20.048481870927617,7.069623341570392,10.720623657961173,11.526092091947477,19.230042026011244,16.111424069001224,9.338343847676654,13.720342825170556,13.50264309446853,8.830671959085524,21.869597885935566
points513,11.630997058603752,17.24895857915109,11.573789900278978,11.427133577711073,16.1577795449662,15.43770431837358,15.578001774459015,12.052563376896755,14.108206170306868,11.05215558286874,15.77023245387785,14.033066280598183,18.966902278753118,15.61177721331288,19.733049142004162,10.842299820804017,16.879969935724688,14.768149646093768
points514,11.10585069946417,16.074472974331556,10.92629209783399,13.575549596905216,16.02452961698288,14.470572702288832,13.287043682632115,12.07135622385891,16.979164857751734,10.500836209989723,17.487855039539788,14.742520345178306,18.383071834823255,18.037976977194326,17.895592440498028,11.69626156688885,16.861051630699354,13.786881565737822
points515,11.57645823931082,18.920137194389714,12.211081177767223,10.565707830958015,12.586851714566217,14.037326131825603,13.61151814998588,7.012201857053608,15.510384152439114,11.61823279139882,17.631624902436883,13.836706097837393,17.17849278609441,17.694347873332593,21.43287063530328,11.520270430947948,21.9539801089763,13.347302274306616
points516,12.443324232514962,18.52582414941102,13.665036637429084,12.425559955926648,10.777113349682557,15.523366839845524,9.530851490506144,6.259897203851515,19.224126962645382,12.123728877081298,17.331430207491024,15.70637440459336,22.801445915954115,22.0159077137457,17.428853814809507,6.058852852397572,22.71130702862368,14.85506428791214
points517,8.154168329583014,21.02088178985619,7.6622665642120165,6.194173228897198,16.61547589342419,17.790946484055343,18.418934217788955,13.142594028899747,11.519488097286516,6.74165475264747,11.29443887658727,13.818535159048638,13.267679860171539,12.603136571740201,20.406376658810764,15.000187537124985,15.782662412118444,17.15578891269063
points518,8.422100947176975,22.238837519400214,7.16536212962851,4.169344519581249,14.866030911527254,20.34864899073813,14.7485471986859,10.98157859494962,13.426788860241864,6.7233036299422055,8.578189911813388,16.674462828080532,19.52150824152287,16.49019681560527,16.194149500025805,9.50392133584566,17.95810444206989,19.750877096256225
points519,8.602676678521183,20.21425393342658,8.982053817146438,9.286266704742523,12.773490297236469,14.784019851935062,15.738994532371693,11.34741151043827,15.382884056533769,9.177538399000348,15.085092733139508,12.714533055808042,12.15526073703081,15.441280602035778,21.407692945967472,17.318668584888623,17.589829284109097,14.1049103404268
points520,6.39576747107575,24.04309544658781,5.285048225097396,2.0956864546073146,14.44309567896536,19.928351122656856,16.25498828040409,11.452059102260536,12.023929680550292,5.79188700208722,8.349740288303838,16.49341228801823,15.880701485851022,14.894826298001707,17.617522718229523,12.740612441858547,17.484483081575398,19.32443577707007
points521,8.38039074617868,21.260440690973688,9.866230495258744,9.908916181861159,9.89837120584436,13.403531653730251,9.514277474870038,4.79032864616949,19.016177138310834,8.58323165910778,17.269579612397592,13.10930782042516,18.481074480432877,22.03346013994081,20.35890066677319,10.046558082551366,24.190686192720094,12.704243686915413
points522,14.679673683988472,12.18020790503921,13.035204167038158,12.469951532345387,22.27286405877113,20.202965176446153,25.936887132047467,24.569601218576217,4.704808907306757,13.280594608792557,10.285000349609906,13.983015829497827,11.946829670976422,4.641377842709754,16.762092222305984,16.458714340989548,4.279370336346441,19.603063836497483
points523,12.602808104424424,13.089678688032903,14.113796177284822,18.06794651234849,5.056522134125496,6.380998628673397,7.861846297857761,7.778194515448872,22.988781875002424,13.521067680516806,22.850025376536852,7.732443214555423,11.770538498439764,23.783438957013143,18.70949449134344,15.262967598679813,21.182873805185906,5.5790630123029095
points524,9.799099632059788,18.721155134703682,9.167165058482038,9.666277330963108,20.04693126665473,19.049720805350468,19.209503980085785,14.95663552395509,9.916224724735995,9.035457938590254,12.99718460416825,17.37024786653652,13.315372863384763,11.765897262361646,16.85185624956388,16.05409690783891,13.956510663999827,18.432962609957492
points525,11.346955860934186,16.637284709827444,11.44657172236969,13.151992793844881,17.39866428019218,15.520923310257196,17.221691767750396,14.320097885891325,13.754283111897958,10.351768137362805,15.791792547534135,13.916378839655712,13.695763400977285,13.871055596516433,17.99994299279831,14.755501585572983,14.597297726292457,14.852585041500841
points526,3.0528411772387583,25.7034001950814,3.492309006290545,3.189625473306923,12.278577349600807,16.189015052942562,14.271001545357903,9.996774255028352,15.179379456110794,2.0845903235063337,10.337313423448382,13.058038970671351,15.928921111360046,16.995933326229544,19.420868715530048,14.07874659300245,18.949483179438385,15.530442213103308
points527,6.014728937933259,24.681286852811024,5.183903405324139,2.5766705898028683,14.091469060015369,20.25598428026551,14.008332659812105,9.931629463263363,13.913874256794642,4.530695477032643,8.218340294445783,17.08141421963229,17.237207005959696,17.27410829170088,16.16474906445197,11.520846608086716,19.015062867492226,19.656857915154152
points528,9.57207429007061,17.730577294631427,9.329986963158104,10.659583431643147,17.546093893123228,18.554282958938266,17.52449630401961,14.50976799579573,12.163276903538694,8.53764080110061,12.863816312819218,15.483398203843661,17.214680662664577,13.550375660458442,19.368256673063335,14.219217518210769,14.406361408842223,17.930282999034727
points529,6.838833344630056,19.74535995687282,7.169223442155167,9.487219683420104,13.161493243552155,13.912434623833748,13.700293358735111,8.825922360113697,15.607465984592594,6.370854283339949,16.291450391328716,14.232294483757984,13.848888248957337,17.600332015393374,18.188267433894268,15.279601420117421,20.12815149574455,13.220585239870234
points530,7.584418822613151,16.67988165236845,6.833301199484869,9.976204167372972,20.12675522620961,21.029533432514615,21.43296989093422,20.86383729054051,6.836104938248578,6.5466912747010895,9.99735969583413,17.718478217954036,15.511177963420934,9.411173931915624,13.531806162257023,13.068933379439477,8.009873356119359,20.44171395652871
points531,10.753689655049207,14.689073041718332,10.294942228989543,13.462844893634982,15.223802942324511,14.107688320966263,17.364766129237804,17.48271043843637,16.337123925780077,9.49456646717283,14.3538610248569,8.52167646265902,8.776336575565741,13.719535154786564,22.35538298833184,22.163229848141093,11.4135720743741,13.418692940395276
points532,9.791904253726731,18.115998296320566,8.853772902109737,9.232743510724342,19.128780152719102,20.709187245923413,20.69599734704374,17.52059948971145,10.55341969683688,9.11689243297198,10.09317630205205,15.049476467696735,5.672439593434725,10.191652028984755,19.18731853800736,23.139518444484665,11.375430081807147,20.116685302374822
points533,14.161097319750116,16.586013803042036,14.158169893262405,10.89938330138716,11.794926816797386,13.028307064608004,13.378275726030898,8.953173249254938,16.32446949009519,14.371098859305109,17.175242978466507,10.88827318832715,17.495427636272336,17.941359250775747,23.060755268617044,11.107526595048645,20.000051099866976,12.323534478213386
points534,10.364727273551239,16.095361417314507,9.624317435646674,11.03192236854443,22.36593225873587,23.284763072797116,23.341255150287974,20.923688466292287,5.217904948871822,9.647553558260372,9.779480175434964,19.30627461951272,11.471523712162782,7.390237249494491,13.881360307227858,17.313443777814502,7.949622623418931,22.729908058631075
points535,10.604631071286343,17.9107595001151,9.657521049933374,8.740881535535129,20.46945112166925,20.917111169024285,22.08389585342596,17.802037957493454,6.822598094556025,9.99366330861243,10.704219035660168,17.114205090449136,12.277469376094405,8.721821986921123,17.446923373314892,16.78242335053265,11.09211277548927,20.327648428269978
points536,11.054194854813641,18.45007883289403,11.275716133838964,10.39943443854278,13.005656036169462,18.5211278747198,12.508759084363568,8.858533981063353,15.198973483176495,10.03782369601913,14.08104222451859,17.598224925712714,22.134834300653914,18.86220589490705,15.34149514110902,6.05484112712506,20.095322164790144,17.8966432903291
points537,8.601201616610087,21.609832023551864,10.294356500415912,10.536240829809028,13.675185855712115,15.651480765576947,12.163862665429184,6.412265529856304,17.436853892488514,7.887281470873538,16.238014862359865,14.308969630053502,17.781956965049066,19.227462515343472,20.361408855970048,12.727411291478127,22.557921515861153,14.985050841839794
points538,6.390960371747546,22.860410475964688,4.159981803922775,1.1992238585162682,15.079368235743607,20.549171028129045,17.916220565425004,15.102361922035977,11.299720743750575,4.810477033661185,6.3297730220572,15.652018727492377,14.10341745502906,13.13552681886723,17.195941036624543,14.694146071180164,13.809811419617695,19.954330143832326
