,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
points417,12.0471685659053,8.70170694455658,8.672596212247775,23.568363317443193,9.619383436399886,19.285141053170562,8.358695699238028,8.830838874172251,8.278445120363696,7.887738981212482,9.61990943004958,14.755002538023009,12.258658120819703,20.19607577827966,16.22749036008058,17.336755352974414,10.812397922949254,17.20996020285544,10.472925402262138,7.41216253218567,12.613308160677803
points418,10.83886657098222,12.099272571489319,9.035012144835,22.791170721699796,9.024857780641586,17.366174000430888,8.26457455529893,13.129363777474529,13.036250561087751,12.49317336008332,8.46715537073174,10.192278363365585,6.632952050989363,18.82438454045346,22.724513078871905,19.765680934697425,8.045249811232319,19.646617787850566,7.458494314528022,5.135828946888169,17.062040117079334
points419,10.183129773480262,11.209095454589736,5.683519614811329,26.387793938023293,10.122071513237106,18.476458514313396,6.392491999524702,11.912355242518775,11.20536276508617,10.858701095606813,6.348546597986572,15.017894746654045,11.763336582831636,19.64732296315395,16.96438865062165,17.27747689856205,11.043422194127727,17.15049304723011,6.603261313250813,3.3416752206103206,12.995723976161203
points420,18.412268453777124,12.979618889898324,16.021179043512657,18.554625578237427,17.627840997765933,17.62976214368998,15.961575919457978,12.892533253414982,12.539526872200929,13.199605625741462,14.765096953800155,17.580513639132533,13.767773132317881,11.630793119869724,16.970091016346284,11.945646480540432,15.650355913757675,11.801689803631335,11.408808295723762,10.668782517887408,15.50734313311399
points421,13.317939526857781,13.315253675606625,13.867687785491038,19.826722757368838,7.535991092590148,18.888570739232257,13.611481388705002,14.497945316417432,13.678622817247803,13.061509089264622,14.661216395486045,10.007427568697851,5.214760549170154,20.58677760970165,24.80676848527603,19.65747382445741,7.657950371281065,19.538066221717475,13.071460820243157,10.331608287688324,17.49609472093054
points422,15.936913972794729,16.64101035521413,15.0087864232086,18.27662923643926,13.022613772845933,15.599748263823198,14.533852539425698,17.11718821020861,15.821907011779642,16.53695622663005,15.838555481271042,10.982811233209942,8.523432040336393,15.501173761912439,22.804259381481227,18.55376317420114,9.911503630015357,18.430842127318062,15.398097333284044,12.373812436108713,22.57345064043057
points423,18.687008612017166,17.590924174404233,17.44683089975185,15.682501972412869,14.363464301150806,14.018580551344627,18.30422456839315,17.285112764131874,16.590256699134617,17.268215743912084,17.78654498743364,14.619543701358056,12.07884208140682,14.413814648839706,19.557381200860625,14.080022576666689,13.713634526127652,13.9428602631104,16.911010603028046,14.598223321565488,20.788165924567082
points424,18.973814701775698,10.055602037966567,16.846356727723503,17.12568685787328,20.18312429578621,19.07121520658169,16.682109370642696,9.95383803236192,9.740167166787288,9.925023715260528,15.706674040057596,19.768699418689167,14.718672928604983,10.058162022096386,16.250149901768708,9.84601460763172,17.810058278963023,9.69537416871949,12.343101025675947,11.643712437404757,12.629134771126123
points425,16.90707663079798,11.154565564132977,13.27401208636649,20.459127100197158,16.388842659763522,17.981257530402782,12.392434235003433,10.761216795163325,10.585564157282908,11.847704265812368,12.076701635313183,17.458102003785825,13.95446279042367,13.5799543831924,16.441129714212,12.41096335129623,15.782521308506942,12.268487918437721,10.060669873682574,9.068305627100466,17.909315147467968
points426,18.623294966232123,10.138073857473904,15.135456174813735,17.390363144163743,12.303770973371574,21.422557551632465,14.379855010333747,8.486427692586938,8.95376757731457,9.12358401517741,14.433116535876366,13.525981037071103,9.940296537224306,21.14223751238691,19.96106520344178,15.37750818684448,14.992131719414111,15.24447616161769,13.695025715617465,12.212686965282552,17.508440530857335
points427,15.288996999114797,10.629621710972186,15.04761560489885,19.844263433667145,11.284450895848783,21.69384181164387,14.398554466196863,11.33001607936033,10.651657613994304,10.838274503026334,15.32842853796525,10.461932093513916,4.224684909829808,18.217106967855887,25.83670166432306,17.868674105331106,9.911293060027583,17.74357221315493,12.256573265489044,9.91136655100418,19.144781649136377
points428,22.32521834445398,6.690571342687729,20.30454228176888,9.158745823774154,13.584119717232472,21.28997289266981,19.54776816961551,4.9557582871279475,5.395330055998433,6.0077055944006705,19.342151486179045,12.950323752823557,12.90664074294322,22.057701988233696,17.643245192930177,14.17760227099946,15.693166199360109,14.040750583063625,21.35423450739292,20.335756457869163,17.99748119180536
points429,18.65868156993685,11.067006690124115,17.18793477778988,13.769491157820019,20.22166016592548,15.328907695612934,16.368820101926346,10.903443915622784,11.13507458760404,11.198471890772273,14.924111042298211,19.901454430586046,18.550387438178877,10.098692137782509,12.014743293805298,8.90134054135469,17.33442809439629,8.747692919749628,13.616917463568578,13.99495458594215,11.204426694347621
points430,12.287139923294541,8.613556074910012,11.968122513554023,20.87234032076321,9.894410068471085,21.523008468709,12.623966366606894,10.755819418749395,9.214804957603247,10.378298511661136,11.728439309769449,8.87695541421583,3.979178901670501,18.090177780488087,25.06455832462003,18.668621774857446,7.66199689333605,18.54606635756911,10.4091823643916,7.657367498069281,18.69197569567034
points431,18.395322068859095,11.68550315813956,15.541438366445476,18.054334048220134,18.222703874614368,18.743871438138882,15.435506224864701,12.210189872908776,11.967203730925938,12.056182767800504,14.666739104743753,19.721747093111926,14.710237530459176,12.218185349339262,16.404424593688127,9.82874980294584,18.034106557283778,9.678054404949094,11.688391562128817,10.731496369396847,12.612332656705755
points432,12.660241032480648,10.135234468943471,7.906078091147882,24.593150853466074,14.203115478350329,17.691482198608643,8.848274494610958,11.329015329813915,10.834096777763058,10.876851052575406,5.89041701164497,16.093155061933807,12.960101537500575,14.9241870683538,15.406110987873637,15.5042492470657,13.047099058038347,15.37162067688904,3.301381990757201,2.349344785375418,7.444344928986326
points433,13.191690451384654,16.048722011077107,11.20741445099339,22.519429688934025,9.292431976313276,15.951538860405256,11.654790715317509,16.56123675929908,15.657087274918974,15.730303112648407,12.213981835989689,11.577320637100566,8.362849270846798,19.503265873904656,21.429691131931026,19.207529905842907,8.888569759474192,19.08668999579922,11.288523575267552,7.708775604515372,18.039715327631058
points434,18.10701267153554,6.318035757987578,14.635945932746736,18.170031224137244,11.864039633912537,24.10948184183317,13.983371408725763,5.2216490138933125,5.504344858588663,5.646963896709077,13.546540554525043,14.143654771598326,10.651018432283452,22.589568830344547,18.948241491367188,14.895659045790945,14.73849884328204,14.761093149307113,12.479825906986921,11.027982246887287,15.128486743706985
points435,12.336607495265339,12.700239627643908,11.739424812510912,20.21098974892532,12.85093537356079,15.02745162354858,11.219929382067445,13.720448757017449,13.112782365364243,13.436976292922276,11.184395108076405,13.588418872212078,11.341115964096995,14.105727899504515,18.6926406738484,17.1961690610538,9.883357196054165,17.068926382333167,11.198820750662602,9.701180660888229,16.24247606569773
points436,21.697869155172118,13.938186739123466,17.806150946480486,15.462767562895651,21.745636261208784,13.854416341069848,16.235929218206547,12.021043423643928,12.390255758015948,12.850284109341827,16.203073222496243,21.667089311691967,19.72059261266867,8.790212443339232,11.734333804779371,7.7723063282620375,20.488248438164785,7.615064649969671,14.352812795378696,13.957803225889956,15.369217715628572
points437,12.697913720112243,11.420440187076306,12.681324731525395,20.350334649764857,9.329520828710582,20.136121656608807,13.453299045857568,13.311708500266489,12.017421980263116,12.756374585171026,13.498672953822846,8.594702370138405,4.668072310734003,19.019914491365167,25.27041336970195,19.50809332201885,6.861399534109742,19.388210196050743,12.545752448492372,9.13836371629633,20.33650641974195
points438,14.606525917500543,16.491036493838475,12.893167381239817,18.85438481939817,10.805440105112428,14.569718544799686,13.183874595903257,16.859218995759772,16.457704564976265,17.3858965668517,11.941987712594173,11.685505762475312,9.595003466541485,18.004760747350733,21.240228488165332,17.0986804788827,10.848282973954127,16.97112746457911,11.515113777784986,9.78937101198225,19.05130009989312
points439,19.91042126590668,9.349397501520546,18.592950395070133,14.20870840893798,21.31960476657053,17.681835148246716,17.978306264772268,9.105664609337119,8.927262997934525,9.317635989796077,17.412558821383726,19.837682946432647,16.698179452607334,8.790656335480108,14.26783185594985,8.858906852590692,17.448447529444522,8.705124151746134,14.95635377416029,14.599589336290911,11.445793640881014
points440,14.700862647902962,15.207615515657071,12.226768634504454,22.12342889233454,15.17843275280385,14.945674933806021,11.531450068734971,14.958600150746285,14.905926632462286,15.20528395898203,12.282484233095666,13.684811768630365,10.745533035285467,12.885993424586466,20.215854918752235,15.965302008239169,11.665809735420996,15.83414110816522,10.597453999386921,7.8549537688954905,20.019897424964118
points441,15.118461076006394,12.340768015861764,13.821191012191425,19.2464811894692,17.47426909350116,14.841952450348568,13.317237211354055,12.546500285821166,11.86611565732048,12.715725546628704,13.68398070682306,15.983469228027085,14.668313559894397,11.16367528549469,16.372248732314517,14.974314219799355,12.248171708634315,14.839998706475628,13.579705358100274,11.542504425459526,18.44576953176165
points442,13.220193086000942,9.374718952435938,9.411780276173676,23.958963672897553,13.062725693962667,20.4295408810327,9.763326952485237,9.546911206418676,8.162807689973599,8.640142797353844,9.542679851764756,14.686899923556325,10.701531826600206,17.552943410712082,17.869138006561748,17.06670032600789,11.747134373110205,16.93904550922483,8.530329723484707,5.361191438053777,15.431069656576518
points443,13.137340693743216,11.74943612005571,9.273189975218028,24.53789347387835,13.349694786341988,17.22996071682244,9.48390911381929,11.800960142704062,10.547820338734322,10.592884586637506,10.738058273633117,15.364367982622579,12.346730178010851,15.936520125070171,17.17254930983874,17.546885187561625,11.835590489478172,17.42075894413161,10.758187235132944,6.883114196229475,16.736195853146558
points444,18.709152079736114,9.112510367591051,16.332578289494577,15.467917887397851,12.57109068440145,21.004186176215544,14.870607030455782,7.328199436681656,7.470006756366595,7.590784076613254,15.404633103735422,12.9109330591966,11.456250660463233,22.13791101677195,18.670396392196217,16.449042315510805,13.829368736141427,16.319421306846802,16.198815044925002,14.638403009818136,17.622228464930767
points445,13.892613631558744,10.12741468083028,8.760351799130493,22.676380945549074,13.927690034789606,16.099040154755457,8.66513510358577,9.982390794492702,10.228944310468815,9.637855018910036,6.0401213935537275,17.114424950619238,14.99018585350088,17.442826911562975,13.270650259342144,14.699932966696649,14.879977197413135,14.564744015025214,4.31504225675469,4.208935120061273,6.515392255574299
points446,15.076083096208132,9.742626795190354,15.172149534641566,17.67254637565273,10.51537541640108,18.86514680456988,14.00512682051388,10.169714026543136,10.256837267881929,9.985575075408358,14.429189948501346,10.911971415976431,6.253097742480803,17.56857400212332,23.641314610269795,16.987051630495483,10.202919307197982,16.859143267873492,12.678213565886242,11.458918834983344,17.097311618150698
points447,13.247380680395839,9.906267138494801,12.16808550421331,20.234361234318197,14.347183027691525,19.349157515726247,11.504430786653574,9.744653205706387,9.073439595130045,9.548216704536978,11.043931285156072,15.944376761128176,11.71057148620225,14.758723778564484,17.57850274311156,14.887114841162898,12.1072182759465,14.752521745896757,9.913369543645986,8.924595772330326,14.408028626392147
points448,13.91808644141646,10.28275854676703,13.95790596786883,17.587403535750667,14.345150259715856,15.808003084980164,13.587297268170618,9.978996129100551,9.842074411917952,10.334325845286688,13.024170713516797,13.551857590522866,12.787102121748296,14.993972562165395,17.142303572247293,17.401010981676702,9.885045149015644,17.274420376618774,13.930077176932276,12.411583110724811,15.933942523502163
points449,17.337194195474137,4.517976714086902,14.882960813762656,18.508683519359014,11.531061699813357,26.46028375664027,14.58603557176775,4.730910919573551,4.146950672130456,4.962081793184137,13.677941703277824,11.392263273453297,6.648463034281895,22.100210141860998,22.421687831366548,16.967521080462564,12.53046395786209,16.839550546204727,11.567567890329537,10.079563710732602,15.136757044364236
points450,13.631391189033991,15.317827984342287,10.058760748049973,22.097438007912626,12.416698107601913,17.272231796551015,11.166633259098468,16.45385768568031,15.795822187729966,16.48771476984368,8.869946086426856,12.417069167011537,8.913257355880187,17.487823372126634,20.60432721676016,17.93802070880963,11.272120718177662,17.81313956780387,6.530791893830315,4.913517019431762,16.004302683071266
points451,17.338143763804254,6.485634290796478,16.21964764814521,14.8519318645405,10.310384699697034,23.33380295998473,15.396766776852116,6.116837420435009,6.593100400332955,6.419958386040721,14.951377201508974,11.874234464205678,8.376795456185688,23.625242381965187,21.608913727608844,15.876075503385675,12.719711654925124,15.744630568414708,14.408222948764072,13.585449870704624,14.437930790945607
points452,16.243424255068017,12.491754015465295,15.656086078680461,18.3434703775167,10.711795368628044,18.184315495117264,15.108216894854875,12.758176073869942,12.795432941667329,12.982940776837872,16.432794892206687,11.833247059697324,6.9061815222664285,17.99743946662445,23.832025695839427,15.561795340848867,11.230340898363606,15.429349957258395,14.943361366710855,12.055731154710935,20.544133009504893
points453,16.95305098238641,10.648025941464489,16.961530900062836,16.613786870942466,13.460840893732428,19.45483915274389,17.142362274298083,10.576619572245074,9.641347233794034,10.89751334807767,17.367906444660804,11.596112647780098,6.861557423018903,16.177497547740337,23.853087041857798,16.275595514417493,11.366441956671983,16.145422372232524,16.233330601989216,13.75171409257114,20.998395755934766
points454,17.596284959604247,10.049944511816848,12.735400542399306,21.9383753799491,15.298221154326137,17.750913751316165,13.189122342019244,9.230014732179011,8.150664249778355,9.119049490072163,13.685655008571025,18.590211892945696,15.170868434957475,15.837927780018111,14.774162906128087,13.003864514177172,16.761067439761682,12.863276464681055,13.315862030471555,10.049521910020161,16.678400428233704
points455,15.886339555437212,11.525865278036544,14.79869764474863,19.383091631763662,8.313640651364045,21.06552835304346,15.047403897704877,12.774282883738515,11.666892323864493,12.414414379111662,15.25738223254828,10.256534450369388,4.97069748450751,20.178408525188917,24.52614286085229,17.647201708775654,9.96954431163285,17.521394803112145,13.348957481931352,10.747134615920862,18.773721938477756
points456,17.521114171108163,12.528874537238343,15.669687701461399,16.223524591774222,20.7398813497359,14.610532383340814,14.419387815060922,12.387405157018463,11.799476657041652,11.782875560672396,14.803522684811819,19.445322132104675,17.178336706490672,7.703537181884698,13.968704968555185,10.233791629797086,16.52994067948807,10.084385602192798,13.715276602552308,12.724988524502738,13.24049604594292
points457,19.952833424109958,7.459523929208252,18.905458000770516,11.783696834540882,17.525588822140705,16.314185076689952,17.96969379396835,6.774910995181074,6.396221224414549,7.200107489868914,18.471762554896042,18.111034025601896,17.454985412333208,13.429375901701455,13.832706180812599,11.111111957686308,17.03710891429022,10.964498705495552,21.025057756096093,19.833793085884263,18.95164090900857
points458,17.71598674998772,7.654311311536951,18.755637216827616,13.360692846433649,12.333831562282283,21.245842875334493,19.079160326185068,8.473392243550064,7.004252530643445,8.444797383222003,18.825705016710145,9.243561925313506,5.733612171286768,18.386304384761463,24.60265880079222,18.74127219421392,9.779824151837389,18.618948045139156,18.504440401316888,16.63016545593867,20.39394501096903
points459,21.28969939262037,12.603984433412855,18.31725154081776,14.651631431490614,22.34839302176445,15.297996232682449,18.053597044233264,11.626427216413832,11.427453583683292,11.770763886849013,17.46403507136119,21.792853672581412,18.841517461998066,7.7855926420848025,12.76569096715403,8.385792389194268,20.017805544467333,8.230503622208126,15.527602107578463,14.830171288770241,13.105219790381787
points460,16.335522042924605,14.05747536362848,14.712991908309943,19.911516610662364,14.476977759418256,17.702101070718125,14.256964813992274,14.265853668028786,13.75892058032355,14.921076651177888,14.112227301670067,12.873341692967399,7.9000446827052,14.301529174368238,23.026224845661382,15.584116283199984,12.529095349238801,15.451741953906362,11.336720092600684,9.484397860889949,20.802266761584125
points461,14.700952522062275,9.68273611314321,14.210242362622871,19.051953379209536,9.194566588296786,21.147585779239204,13.616459007468816,10.201394175911188,9.691950376086123,9.785156769555009,14.219578388047886,10.104769250815577,4.776576843249111,19.59613522605262,24.5449597141835,17.424423060917995,9.752086610635585,17.29790698357498,12.565425517718044,10.509182212284982,17.81085585770576
points462,13.421966709998637,17.622234364071268,8.67294068827339,21.311958865336184,14.763472423847691,11.917187445573854,11.16123183068238,17.704333748045663,17.080405983316897,17.473216074299962,7.659401536022148,16.839178180531214,16.87439440509535,13.587510153055563,12.790061814739627,15.007306003417522,13.363783551793098,14.873095512899273,7.583614866426365,6.052518095093848,11.867461683151317
points463,17.593168785611674,8.362569235985172,15.911237056246694,17.54803936972063,16.83151261113603,17.20474554232734,15.772942459824403,9.44542717334998,7.765718343783269,9.432316737068692,15.875891371997998,16.122963039620952,14.23560875685664,12.540812569599094,16.425180842389178,13.982350809692385,14.124257767873363,13.844877577420627,16.481751125249726,13.96060477847172,19.325180116587266
points464,20.607597902757412,10.063063666818007,18.365311144756003,13.765879207921744,23.001555549477228,16.281037514225567,18.1172961945353,10.39529813957505,9.398786577914072,10.347950439909411,17.146244079112474,20.719109802163363,17.626499767722613,6.597163759581489,13.324001416159737,8.455858981880011,19.08177555664376,8.300793258007246,15.482424581697657,15.050304387519256,11.72162612152541
points465,17.693190445041846,8.47515393529173,13.56329817087118,21.747459688430027,16.9608004201535,20.7740196921473,13.436800412491701,8.313837911588843,8.101110065749168,7.923556724609793,11.69824000863355,18.919227869911847,13.477590948829652,14.040258473266286,15.6807446968222,12.213104045069175,16.71222597519248,12.069998766317207,7.0626646205098496,6.51518338411965,7.519940219358924
points466,20.400551155542754,5.686664282685872,16.622448629114132,15.145649063556164,13.391194205748386,23.256550270709408,15.426362824418405,4.398202153666789,4.952773980350512,4.942713643967645,16.40822778404394,15.071470578860087,12.459178222653126,21.84076555298253,17.941795739342094,13.01189561045488,16.768030914079993,12.871333126362316,16.767856695378462,14.837676308479114,16.044829906427772
points467,18.74946921572305,12.859166968182256,12.94783276985079,16.906970810938603,16.545981610526713,12.885509111006844,13.363369485605807,11.467171481384213,12.091432893712213,11.430686625842293,9.20617950116032,20.90126650113715,21.00510007301004,15.143304832845637,7.950087047216402,10.270941818214542,19.17878362616816,10.121654050873378,7.840915583144797,9.228631060767283,2.5745219947743596
points468,14.300882747946337,11.458706692269965,15.800718006018357,15.434587292894863,11.699155542686198,16.711975642634933,15.295584493699652,12.3354169861293,11.655777247000529,12.521345169153664,15.176138054959313,9.150594826722799,6.244025164472465,15.383570584544392,24.279465492438597,17.772294134210252,8.42182734575949,17.64688543549473,15.484922599228112,13.609845971467001,21.77116157650852
points469,18.53079089650324,13.563002571345741,15.126485193788348,17.534189532064257,19.226727281412593,15.193149625819382,14.211243323790544,13.384514438791186,13.41604731437954,13.209035864668186,13.327105954211294,21.99714298712568,17.916259442872697,10.294791786511386,12.546138705469927,8.382223037853068,19.520846043996585,8.226922908544237,10.789783853074034,10.625928468289024,10.382246934370116
points470,17.905106801735656,10.548945351044035,13.941494889209759,20.395012876541397,18.324622426682918,19.27047436992581,14.165827028589678,10.444644582400077,8.997423537293823,10.180447152830562,13.819768191869956,19.971222857002193,15.149481487082793,12.66532740853716,15.636722843086316,10.18207002086037,18.215565219950193,10.032499347763217,12.400544369712149,9.836717697602564,16.165506268469848
points471,11.52495093303206,12.057741651161198,13.296850354261158,19.30897016235149,9.959227617069574,19.3642424840021,13.686691660069492,13.466161290417203,12.340313537836133,12.70462023655303,12.800379815043488,8.99695991674866,3.827931155177186,17.697090848231582,25.799728191899504,19.40034255581784,6.67621080075515,19.28011642663748,10.958033019781215,9.118214366565077,17.433583334792566
points472,20.35915683238411,4.997550848289167,16.808627464834476,17.1780979856054,14.545810861162431,24.510826965464773,16.09129123056353,3.719506904706512,3.9761237034916146,4.369065950410685,16.4173568128559,16.561222948784604,12.39918237757415,19.549835449619327,17.615456597790505,11.989910719545039,16.979253374234137,11.84609494906938,14.570536789940862,12.874650543279945,14.685784812105865
points473,17.505216442995653,10.400122130616872,15.671767134778337,17.661571476492778,18.76309406687226,18.49292778309904,15.28059495061405,10.845609748897921,10.55168532753187,10.835643036265113,14.306414459014885,19.394706680920343,14.22764864728098,10.99797456725636,16.48800725171683,9.63452097853951,17.388873551687855,9.483207291568764,11.604446207907337,11.065788503041775,12.67471262520612
points474,19.400432983682038,6.3007402015129275,15.75979562591851,18.54144927658412,17.375050594705748,21.679874422612784,16.802184406879995,7.01657720195891,5.745468308454232,7.620172311578504,14.079884165552201,17.305087564114427,12.26079598734173,14.304082965324413,17.071765096949555,12.004293837780763,16.837816751527566,11.86052385311184,10.741461683327882,9.860982838793866,12.040626722496828
points475,22.300852823696687,6.998376376037571,18.888527626429557,15.634315828747614,17.654793777010166,20.218664031807414,17.897260802264373,6.375662207332854,6.392698417229105,7.454351067111421,17.254836769039922,19.417318836685766,15.941981281427976,14.347159888368639,14.522192563378258,9.133567513966154,19.36502430293325,8.980659140910173,14.706992807279784,14.52081086394016,14.611153259530516
points476,18.065777459480387,11.561655206361099,14.882605223120512,18.35941530049228,17.004914841897293,18.48971985727949,16.1237154818002,11.898454472871268,10.283142663474692,10.630005677384482,14.151382568811238,16.954620811944658,13.79544602874077,13.499194269029594,15.669617338234797,13.797030013555425,15.168685540142349,13.658966849252442,12.749063405021332,10.864186063013939,11.142299728903762
points477,16.158261748395727,21.650732321571645,10.058469454680596,21.87642829443836,14.147077591369646,9.731151990016192,10.55705682274091,21.215775914911198,20.986259499095702,21.24048121396738,10.996809591877568,16.016123886985675,15.681623006650744,13.982183056763011,15.171263938361582,14.391586901088802,14.62816256118089,14.25541639081954,11.56505879182714,7.644718114376799,18.527579320184802
points478,19.843535720410337,5.333862001961283,16.5686856044717,16.815526183125822,12.83411366459571,24.98187150543436,15.721277422681192,4.577754958145332,4.659177677954201,5.07361103323073,15.709186288905913,13.74311657421582,9.76277849960212,21.645033267250984,20.11401102181734,14.760530566326883,15.348871353473026,14.625534515105816,14.223043865296328,12.660753203132957,15.921579444337373
points479,18.595748527387826,6.312526989040477,13.648192282466288,18.76708851195584,13.01213459582262,23.55925038584447,12.601479753902472,4.812114121179235,5.099502773176941,5.282250988277996,12.494392934146049,16.231378074068765,12.699603735000931,20.929815912668282,16.8686630660617,12.507984216656434,17.28885029094446,12.365817630497084,12.037942304572217,10.645911642456774,14.4494527785276
points480,13.377339307511749,11.16518714030847,10.81651799688263,22.214655181227894,14.67389360458999,18.05552688407788,11.429114473151582,10.978696344569522,9.158738622536601,10.102139369202275,11.494536564981777,14.34033058487245,11.605660049762355,15.026290445918258,17.97300773499848,17.978444574612286,10.985573160276722,17.85369211497289,11.9772789777671,8.631687973482613,18.123625729311183
points481,17.779047028194512,8.004028883326834,15.310400570011332,19.000449587550555,13.368654347817733,23.5098214150422,14.579598053893282,7.221607381079595,7.064952433249127,7.284735136535575,14.933168919029447,14.090257036048012,8.71514968521158,19.893786193345445,21.376223803135648,15.106924113351184,14.37146175530714,14.973030737345528,12.906229333004468,11.001783954310042,16.415220425805913
points482,17.299273413132187,10.64405033411254,12.794910920006036,20.900076209458764,17.431711523785776,16.810952955606975,12.456099167527949,10.217507296517802,9.569594503467084,10.785672374741393,12.592032717652003,19.00411587398793,15.384258630429462,11.638987955130846,15.021794538436412,10.425665585478995,17.257024365948244,10.276870350590766,12.1784939479408,9.488236848970853,17.935904178587748
points483,20.753192482465867,10.57338139532437,17.56780117139178,17.043478475929522,20.572180146835056,18.67690205339366,17.229721925177454,10.608688209610722,10.422412023055331,10.71494265878704,16.546205284122134,20.566161364959722,15.640630980672759,9.415825902800641,15.448632830978969,8.415098625257755,19.33312674366661,8.25990314886678,12.939775795581454,11.951979059168988,12.541826882721347
points484,17.87768303231874,6.6258334087049064,15.149510301574288,18.65364676860387,12.708958709005351,23.760416998482967,14.05789675521976,5.941084983350311,6.17082476760762,6.25575268338282,15.084822836443802,14.487482916826062,9.778752089366147,20.691687864757814,20.326985305014993,14.235606293017597,14.54208566858487,14.098939249391748,13.608772077167469,11.390649322691106,16.3602194474032
points485,14.66915822292157,9.801641869107083,14.135173953100033,19.39787249661783,7.37489515526,21.27745272837375,14.971749149967602,11.500538505582597,10.233160195557875,11.062947733711308,13.354280544024391,9.01948816676495,3.970225462005789,21.878445713838104,24.9193589542478,19.933004531546644,8.792375441039358,19.814474026213407,11.154987453072195,9.369896594321466,16.942355246121366
points486,15.494999453894113,6.701983156695611,14.575876204416668,19.17230979794805,12.841062336734302,22.653714169560676,14.112435455655651,7.057085947968262,6.990436395773813,7.005254965495495,12.897872364778614,13.40124433556083,8.993418601499384,18.36631434015025,20.12317416188895,16.897920910019362,11.515997752435137,16.769728817410932,9.948329113024313,9.871594145533932,12.592812951453467
points487,20.250089671463186,7.119152944519974,14.953063618569484,17.222069851864795,14.598374103665433,22.322431746043808,14.214371937783191,4.715794750385463,5.042002124321523,5.163176158702042,14.996411342705205,16.990024944442215,13.997713529760976,20.065964907681863,15.910285422001472,12.285836925786594,18.21373802541685,12.1429631777476,15.488381955028718,13.16571909611593,15.779611932147992
points488,12.813699522253236,9.169126059629658,13.669649707677518,17.33983528907817,15.456462683618064,16.590854144394978,12.362570058275129,8.801588381007189,8.265257600077518,8.459048396005496,12.621388288235616,12.91586161025333,11.908890494569839,12.795968488371498,17.66972903858927,18.34546168260351,8.520418951054598,18.221877549199075,13.186042335574124,11.839524860588677,15.834303259263045
points489,19.055233437727342,7.952279456275072,15.205622092586696,19.692273949263985,12.542354238816925,22.624755775987122,14.617738740810541,8.109993113049917,6.928567517826488,8.421870146025539,14.80362571292564,14.318800761051447,10.159674327615564,19.11455340717304,19.24395791238794,14.23663766300959,14.696001278557189,14.099973902545738,12.975515748880795,10.674476243290115,18.085293460570494
points490,13.871733240416248,13.718592797996415,12.178349798640987,22.657677622444623,12.90772249908586,17.777958097920685,11.751101500371101,14.104980602154818,14.107948813888335,14.261525562609545,11.966850656360373,12.458305469280655,8.279354093362587,15.333459587918997,22.13835613849768,17.132937471237167,10.110374172727347,17.005493507280352,8.96801717253937,6.4702189127892105,19.236108240414804
points491,18.96624694211174,9.137914756549792,14.542250024047878,18.265905000743157,17.040058710669353,17.67700212662003,14.563170382504095,8.582110134282024,8.994414359177103,9.119704017151303,10.977664698751326,18.227049725576894,15.256482081630615,14.46834496440247,13.53500312421192,11.152641313876044,17.91792112722595,11.006160262161234,7.6444994397095805,8.843434398003515,7.196853108878768
points492,13.524899633853273,12.80844697005881,11.699456584872795,22.7987204409565,14.500719966028354,17.044751217183332,12.76119484453061,12.791974014989568,12.23040571441743,12.304784231919212,11.337400434100934,15.274597633718518,12.266609562970762,14.553241228884893,17.884692685996235,17.204378942399924,10.86141819293363,17.077162398209676,9.09914571684234,7.013485755889098,13.5336137851439
points493,18.92521821231019,8.954546538893878,17.028884104798042,16.93019461771389,18.4489596764521,19.67172876672482,16.321335911309426,9.192125429671167,8.771888753260093,9.330909177086454,15.383057402794524,19.32488451734179,14.491507098304673,12.141146527058115,15.853501642064998,9.651771923926255,17.61284445678314,9.500513151921691,12.298147064740945,12.20029594984971,12.727880201902304
points494,17.106320287994873,9.537651936030885,11.79824612043284,19.945942542409796,16.24305563712267,16.269762298718632,11.740725237057324,8.966878845904295,9.194259074098104,8.563153994396709,9.211502671877925,20.09302804158293,18.29469264419514,15.761899024410916,10.697148170691094,11.277303187013851,17.900026926752354,11.131218971669107,7.411464425745441,7.687421035798913,3.7781847869590517
points495,13.312929001755432,11.042156150057997,11.868920959297599,21.031994731201753,15.279457020562944,17.156807432285063,11.172239504169298,11.1913893742832,10.815591643811468,11.444620803290862,11.010014625831717,14.253626060687884,12.151996957381021,13.59500675043095,17.94521978415747,16.52382183341975,10.548700460358685,16.39443887053265,10.325087950188452,8.392306406179275,17.175178102161066
points496,14.110227659414514,10.132193911268045,14.413104578705918,18.413465977195063,8.51923726260526,20.815304437835298,14.153984923735752,10.86080836770452,10.204966739319504,10.278743564394441,14.227633939614861,8.344319434612554,3.9095963422990967,20.393993272900786,25.773556590118652,19.284381388799094,8.0759570837798,19.163786120222465,12.905807684734887,10.816566167956449,19.041216470800677
points497,18.840520274136022,4.405421152649183,14.963329702197795,15.248110636077351,12.519399789303348,24.03082693042289,14.383303566001237,2.8468651612843385,3.148599264093542,2.7145593721202643,14.452495390225112,15.123887656329684,13.261380810893042,22.81450924523063,16.20736630067876,13.919157909063575,15.907829392412449,13.781483514715008,15.798334278396435,14.083664549705041,14.155978938008039
