,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9
points372,14.374561125145858,17.731365234491072,8.495314797396697,13.60148854777911,9.380525501748574,16.813886325257055,15.294464655890202,20.44204069002508,10.892468835281864
points373,19.492921956368004,14.508318294695906,4.457588006405703,13.798050510190993,15.948054251721027,11.059390563671473,25.109644681416707,16.563519583675095,18.728998537553057
points374,16.17143312299651,19.733015538057003,16.279994867015276,18.52316812873526,10.722290001255761,17.939422252327454,14.100118927707333,21.278811921079924,12.67199417048381
points375,18.147877547563844,15.791458747631852,3.5898011192455055,13.285710103300282,14.213479077945566,13.398148771946556,24.085729423998497,16.013857023508447,16.307413956830725
points376,12.641667077315152,8.682721991864621,8.278061122107392,11.460925795741748,14.810295138313482,3.470831770583247,21.445421765779418,18.61440563255029,26.504393914592708
points377,19.452584023353083,20.939357511867087,13.225795422319612,20.66370678744276,16.43977924692539,17.255185547771568,16.330506602968093,17.153769172640278,14.176107068395332
points378,17.17154342205513,15.010379075290185,6.599953641220307,11.7410703776398,12.325658489148283,13.596260504261082,21.284085170899317,19.161416467428104,15.34205032356351
points379,16.339192373293283,9.656908714657986,13.8163695465055,13.034131208957941,15.263131269653938,8.34552922505041,15.106990137566754,15.968403018832985,22.60622341063408
points380,15.062234748054582,17.592525015727794,9.389984356175027,13.51488225045609,10.483364334921687,14.974724432850598,16.802698470527783,21.035973452181768,13.216187928570598
points381,15.708173474947989,20.373432878076084,13.268218411615825,18.332020590852554,13.396758320624748,16.29989785769557,15.576330905532366,18.212734555575526,14.362373246719596
points382,18.118940913422175,20.637801842129367,9.837603416051502,20.473155715571618,17.099042281205662,18.318039390520614,15.341215196913813,12.627093439231269,12.24655197444642
points383,17.842157821343488,20.4721931342628,9.957195170619626,16.600731916556363,12.369638593251917,18.225651452884932,15.95671413858501,19.26110927125023,10.661141240627826
points384,13.93554585325183,18.549944773697373,10.011467127501042,12.519052439138123,8.550022325261324,16.384904134123563,16.551219267345427,22.70077140842632,11.760889492606818
points385,17.92796282424664,14.841277013651082,2.4741291657268265,14.88697002316118,14.103172820730029,12.009045709234874,25.10578035891129,16.306474204286605,17.066383435321985
points386,16.55336836190322,11.78386693505223,11.387867795364,12.318967313378884,14.773873497089506,6.718167231494507,20.827460490922345,19.774260949461688,23.679764475796517
points387,10.95633097014153,7.9886984122672455,10.176759150115984,9.505952044821631,11.786760082708147,4.115064394812964,19.226012651554793,19.791084555051373,25.042924133633267
points388,17.00981485742784,17.659126249992706,7.222551066215364,14.103691667338666,12.528958164908605,11.28582950024964,22.708641174109076,21.87001608422171,17.370356100126937
points389,20.00493869064601,23.800565080876442,11.610514830925881,22.465758272205605,16.175519700007662,21.723114624865715,14.000251750117261,14.035831314804588,9.688128796380113
points390,13.805955109709462,12.380504417729634,10.121061489727255,14.204894653093758,12.483469536210341,8.629184629920422,19.89332345985696,21.223891281651497,21.103342802484065
points391,21.025317711507977,12.364382541913127,5.557425006458243,13.279493814583898,19.284006179047605,10.860239175637146,23.140031130244626,11.271839040686913,19.71951665035208
points392,9.474527838821071,10.90630632578948,14.216482293541302,8.298120584561241,7.964031099620368,9.28766332709096,15.846144630041309,22.34776118989911,18.664343949369457
points393,12.366421161827118,11.691392369358827,9.43909069779578,8.897889449661944,10.0509395859207,6.322141741992471,20.472741684376732,24.351496563954385,21.803526977230327
points394,16.952150613806314,12.892372481343896,13.42925496258342,13.70606066381193,15.737731297353848,8.916675870287655,17.399830216909617,17.772125941216665,22.208717124828606
points395,21.67865726965168,18.165023496326103,7.296779019722327,17.736640123013768,18.93313819780412,18.163080027053855,16.4932233859035,12.44051517869116,12.17827580171349
points396,15.885808771892966,15.669760638707336,11.356918208320309,15.790296065112594,13.932181833120152,10.582689446544597,18.417561150671713,21.40988179800472,19.690750829479953
points397,21.28985012569386,30.319544440104814,13.012388175749898,22.764526835160478,14.3753477184154,28.437087224796617,9.158969232157391,14.155287195227515,2.8982800000690725
points398,14.477055308312146,15.028626726270128,9.04488158468756,14.495760763264755,13.423053641579909,11.840536448112925,17.80201954172745,19.811391863963625,18.164409918764477
points399,15.707794651443807,14.554321758788964,13.200969066514773,14.324305300481265,12.23709627341564,9.850245685952396,18.345142716618717,22.654592386176944,20.5870276261321
points400,20.47464886938019,19.262458131684706,14.391918884572208,19.676970302828305,19.270669114860926,17.333288274359433,13.154311987734388,12.89358498042283,14.532031688292735
points401,18.03425273986701,20.213377569013787,11.21351004243309,17.804006190234634,13.4171282707103,20.128261856031042,13.32901297710401,17.248605489585675,8.804635500797453
points402,17.72690918537629,17.81243915681707,6.3427773418653715,14.992467409543108,11.706051769382475,15.874963732070622,21.080364300081353,20.575074687308547,13.87046095273444
points403,11.489029272556522,10.344823444582286,14.741780639515527,11.538143864316577,10.694766660787272,6.987948346121883,16.617091692199487,22.99884012932156,22.841292618645568
points404,17.917144722874212,18.74229700348118,15.093400811229932,19.90061079300612,15.495932891530796,18.26900625475685,12.798826724785846,17.872168533255007,12.396504373735022
points405,19.430660429283567,14.862075894649761,8.169653475434231,13.857196440935885,15.833757770726217,11.525084164977475,22.676249535414698,17.35745821701632,18.95480157893094
points406,14.70053797759594,9.8145020420141,10.08116530263168,12.931746147102666,15.52357715429239,6.381933741693986,19.10182309644126,17.09625615063062,24.04305450772343
points407,6.703805348082682,10.61336384659421,8.510077144531799,8.273666993261402,7.272686572619978,10.919200103415623,13.758425372050155,20.272022676576125,16.778207109465146
points408,14.54218869991694,11.244292807237224,14.082976916819348,11.459673373895246,14.951970821282954,8.27802132521201,15.797028298936686,17.497891567421743,22.937464091562944
points409,15.214997945768227,16.047202321718938,9.962811989949321,14.685371735509365,11.689077931620186,12.037404029437777,19.426527853937657,22.07350248013236,17.453673681217534
points410,14.340382396730915,10.020263079398285,12.92481575183383,9.814533697765242,14.893619432728793,5.55283547226012,19.057632517933204,18.119117692682067,24.872110104463545
points411,5.094796735821764,12.408060714874207,13.921284617510734,10.014730509919518,3.9971343659734275,12.470345183912297,13.02800652790766,24.60100783105395,15.821396206305778
points412,18.647701525693535,14.286844758174636,6.661401431045508,12.294993067118895,14.918212036835543,9.437684264260623,24.638260769579887,19.593460802098463,20.474234040359725
points413,15.185917259197197,12.284407231435315,16.520255285312565,10.68236245619929,12.96607375194564,11.026670668808014,15.416144416458659,18.323061758322687,19.681516612587096
points414,18.716528359588004,16.34333530126985,5.252321580949419,14.225899625359634,14.50018022594011,13.206873515535136,24.194887405912713,17.72403907700036,16.590769772160066
points415,17.175996142417848,19.557249997576722,11.506162176282114,17.13464810804979,11.255012259108053,15.870455867887346,16.94435715813349,22.788567676443908,13.264533344210953
points416,13.679143211091514,13.059394607588926,11.74625067768842,11.779200291716837,11.795794036811301,8.44154463251106,18.907445386132288,22.673522825091748,21.090829444148724
points417,12.0471685659053,14.755002538023009,8.70170694455658,9.619383436399886,8.672596212247775,12.258658120819703,19.285141053170562,23.568363317443193,16.22749036008058
points418,10.83886657098222,10.192278363365585,12.099272571489319,9.024857780641586,9.035012144835,6.632952050989363,17.366174000430888,22.791170721699796,22.724513078871905
points419,10.183129773480262,15.017894746654045,11.209095454589736,10.122071513237106,5.683519614811329,11.763336582831636,18.476458514313396,26.387793938023293,16.96438865062165
points420,18.412268453777124,17.580513639132533,12.979618889898324,17.627840997765933,16.021179043512657,13.767773132317881,17.62976214368998,18.554625578237427,16.970091016346284
points421,13.317939526857781,10.007427568697851,13.315253675606625,7.535991092590148,13.867687785491038,5.214760549170154,18.888570739232257,19.826722757368838,24.80676848527603
points422,15.936913972794729,10.982811233209942,16.64101035521413,13.022613772845933,15.0087864232086,8.523432040336393,15.599748263823198,18.27662923643926,22.804259381481227
points423,18.687008612017166,14.619543701358056,17.590924174404233,14.363464301150806,17.44683089975185,12.07884208140682,14.018580551344627,15.682501972412869,19.557381200860625
points424,18.973814701775698,19.768699418689167,10.055602037966567,20.18312429578621,16.846356727723503,14.718672928604983,19.07121520658169,17.12568685787328,16.250149901768708
points425,16.90707663079798,17.458102003785825,11.154565564132977,16.388842659763522,13.27401208636649,13.95446279042367,17.981257530402782,20.459127100197158,16.441129714212
points426,18.623294966232123,13.525981037071103,10.138073857473904,12.303770973371574,15.135456174813735,9.940296537224306,21.422557551632465,17.390363144163743,19.96106520344178
points427,15.288996999114797,10.461932093513916,10.629621710972186,11.284450895848783,15.04761560489885,4.224684909829808,21.69384181164387,19.844263433667145,25.83670166432306
points428,22.32521834445398,12.950323752823557,6.690571342687729,13.584119717232472,20.30454228176888,12.90664074294322,21.28997289266981,9.158745823774154,17.643245192930177
points429,18.65868156993685,19.901454430586046,11.067006690124115,20.22166016592548,17.18793477778988,18.550387438178877,15.328907695612934,13.769491157820019,12.014743293805298
points430,12.287139923294541,8.87695541421583,8.613556074910012,9.894410068471085,11.968122513554023,3.979178901670501,21.523008468709,20.87234032076321,25.06455832462003
points431,18.395322068859095,19.721747093111926,11.68550315813956,18.222703874614368,15.541438366445476,14.710237530459176,18.743871438138882,18.054334048220134,16.404424593688127
points432,12.660241032480648,16.093155061933807,10.135234468943471,14.203115478350329,7.906078091147882,12.960101537500575,17.691482198608643,24.593150853466074,15.406110987873637
points433,13.191690451384654,11.577320637100566,16.048722011077107,9.292431976313276,11.20741445099339,8.362849270846798,15.951538860405256,22.519429688934025,21.429691131931026
points434,18.10701267153554,14.143654771598326,6.318035757987578,11.864039633912537,14.635945932746736,10.651018432283452,24.10948184183317,18.170031224137244,18.948241491367188
points435,12.336607495265339,13.588418872212078,12.700239627643908,12.85093537356079,11.739424812510912,11.341115964096995,15.02745162354858,20.21098974892532,18.6926406738484
points436,21.697869155172118,21.667089311691967,13.938186739123466,21.745636261208784,17.806150946480486,19.72059261266867,13.854416341069848,15.462767562895651,11.734333804779371
points437,12.697913720112243,8.594702370138405,11.420440187076306,9.329520828710582,12.681324731525395,4.668072310734003,20.136121656608807,20.350334649764857,25.27041336970195
points438,14.606525917500543,11.685505762475312,16.491036493838475,10.805440105112428,12.893167381239817,9.595003466541485,14.569718544799686,18.85438481939817,21.240228488165332
points439,19.91042126590668,19.837682946432647,9.349397501520546,21.31960476657053,18.592950395070133,16.698179452607334,17.681835148246716,14.20870840893798,14.26783185594985
points440,14.700862647902962,13.684811768630365,15.207615515657071,15.17843275280385,12.226768634504454,10.745533035285467,14.945674933806021,22.12342889233454,20.215854918752235
points441,15.118461076006394,15.983469228027085,12.340768015861764,17.47426909350116,13.821191012191425,14.668313559894397,14.841952450348568,19.2464811894692,16.372248732314517
points442,13.220193086000942,14.686899923556325,9.374718952435938,13.062725693962667,9.411780276173676,10.701531826600206,20.4295408810327,23.958963672897553,17.869138006561748
points443,13.137340693743216,15.364367982622579,11.74943612005571,13.349694786341988,9.273189975218028,12.346730178010851,17.22996071682244,24.53789347387835,17.17254930983874
points444,18.709152079736114,12.9109330591966,9.112510367591051,12.57109068440145,16.332578289494577,11.456250660463233,21.004186176215544,15.467917887397851,18.670396392196217
points445,13.892613631558744,17.114424950619238,10.12741468083028,13.927690034789606,8.760351799130493,14.99018585350088,16.099040154755457,22.676380945549074,13.270650259342144
points446,15.076083096208132,10.911971415976431,9.742626795190354,10.51537541640108,15.172149534641566,6.253097742480803,18.86514680456988,17.67254637565273,23.641314610269795
points447,13.247380680395839,15.944376761128176,9.906267138494801,14.347183027691525,12.16808550421331,11.71057148620225,19.349157515726247,20.234361234318197,17.57850274311156
points448,13.91808644141646,13.551857590522866,10.28275854676703,14.345150259715856,13.95790596786883,12.787102121748296,15.808003084980164,17.587403535750667,17.142303572247293
points449,17.337194195474137,11.392263273453297,4.517976714086902,11.531061699813357,14.882960813762656,6.648463034281895,26.46028375664027,18.508683519359014,22.421687831366548
points450,13.631391189033991,12.417069167011537,15.317827984342287,12.416698107601913,10.058760748049973,8.913257355880187,17.272231796551015,22.097438007912626,20.60432721676016
points451,17.338143763804254,11.874234464205678,6.485634290796478,10.310384699697034,16.21964764814521,8.376795456185688,23.33380295998473,14.8519318645405,21.608913727608844
points452,16.243424255068017,11.833247059697324,12.491754015465295,10.711795368628044,15.656086078680461,6.9061815222664285,18.184315495117264,18.3434703775167,23.832025695839427
points453,16.95305098238641,11.596112647780098,10.648025941464489,13.460840893732428,16.961530900062836,6.861557423018903,19.45483915274389,16.613786870942466,23.853087041857798
points454,17.596284959604247,18.590211892945696,10.049944511816848,15.298221154326137,12.735400542399306,15.170868434957475,17.750913751316165,21.9383753799491,14.774162906128087
points455,15.886339555437212,10.256534450369388,11.525865278036544,8.313640651364045,14.79869764474863,4.97069748450751,21.06552835304346,19.383091631763662,24.52614286085229
points456,17.521114171108163,19.445322132104675,12.528874537238343,20.7398813497359,15.669687701461399,17.178336706490672,14.610532383340814,16.223524591774222,13.968704968555185
points457,19.952833424109958,18.111034025601896,7.459523929208252,17.525588822140705,18.905458000770516,17.454985412333208,16.314185076689952,11.783696834540882,13.832706180812599
points458,17.71598674998772,9.243561925313506,7.654311311536951,12.333831562282283,18.755637216827616,5.733612171286768,21.245842875334493,13.360692846433649,24.60265880079222
points459,21.28969939262037,21.792853672581412,12.603984433412855,22.34839302176445,18.31725154081776,18.841517461998066,15.297996232682449,14.651631431490614,12.76569096715403
points460,16.335522042924605,12.873341692967399,14.05747536362848,14.476977759418256,14.712991908309943,7.9000446827052,17.702101070718125,19.911516610662364,23.026224845661382
points461,14.700952522062275,10.104769250815577,9.68273611314321,9.194566588296786,14.210242362622871,4.776576843249111,21.147585779239204,19.051953379209536,24.5449597141835
points462,13.421966709998637,16.839178180531214,17.622234364071268,14.763472423847691,8.67294068827339,16.87439440509535,11.917187445573854,21.311958865336184,12.790061814739627
points463,17.593168785611674,16.122963039620952,8.362569235985172,16.83151261113603,15.911237056246694,14.23560875685664,17.20474554232734,17.54803936972063,16.425180842389178
points464,20.607597902757412,20.719109802163363,10.063063666818007,23.001555549477228,18.365311144756003,17.626499767722613,16.281037514225567,13.765879207921744,13.324001416159737
points465,17.693190445041846,18.919227869911847,8.47515393529173,16.9608004201535,13.56329817087118,13.477590948829652,20.7740196921473,21.747459688430027,15.6807446968222
points466,20.400551155542754,15.071470578860087,5.686664282685872,13.391194205748386,16.622448629114132,12.459178222653126,23.256550270709408,15.145649063556164,17.941795739342094
points467,18.74946921572305,20.90126650113715,12.859166968182256,16.545981610526713,12.94783276985079,21.00510007301004,12.885509111006844,16.906970810938603,7.950087047216402
points468,14.300882747946337,9.150594826722799,11.458706692269965,11.699155542686198,15.800718006018357,6.244025164472465,16.711975642634933,15.434587292894863,24.279465492438597
points469,18.53079089650324,21.99714298712568,13.563002571345741,19.226727281412593,15.126485193788348,17.916259442872697,15.193149625819382,17.534189532064257,12.546138705469927
points470,17.905106801735656,19.971222857002193,10.548945351044035,18.324622426682918,13.941494889209759,15.149481487082793,19.27047436992581,20.395012876541397,15.636722843086316
points471,11.52495093303206,8.99695991674866,12.057741651161198,9.959227617069574,13.296850354261158,3.827931155177186,19.3642424840021,19.30897016235149,25.799728191899504
points472,20.35915683238411,16.561222948784604,4.997550848289167,14.545810861162431,16.808627464834476,12.39918237757415,24.510826965464773,17.1780979856054,17.615456597790505
points473,17.505216442995653,19.394706680920343,10.400122130616872,18.76309406687226,15.671767134778337,14.22764864728098,18.49292778309904,17.661571476492778,16.48800725171683
points474,19.400432983682038,17.305087564114427,6.3007402015129275,17.375050594705748,15.75979562591851,12.26079598734173,21.679874422612784,18.54144927658412,17.071765096949555
points475,22.300852823696687,19.417318836685766,6.998376376037571,17.654793777010166,18.888527626429557,15.941981281427976,20.218664031807414,15.634315828747614,14.522192563378258
points476,18.065777459480387,16.954620811944658,11.561655206361099,17.004914841897293,14.882605223120512,13.79544602874077,18.48971985727949,18.35941530049228,15.669617338234797
points477,16.158261748395727,16.016123886985675,21.650732321571645,14.147077591369646,10.058469454680596,15.681623006650744,9.731151990016192,21.87642829443836,15.171263938361582
points478,19.843535720410337,13.74311657421582,5.333862001961283,12.83411366459571,16.5686856044717,9.76277849960212,24.98187150543436,16.815526183125822,20.11401102181734
points479,18.595748527387826,16.231378074068765,6.312526989040477,13.01213459582262,13.648192282466288,12.699603735000931,23.55925038584447,18.76708851195584,16.8686630660617
points480,13.377339307511749,14.34033058487245,11.16518714030847,14.67389360458999,10.81651799688263,11.605660049762355,18.05552688407788,22.214655181227894,17.97300773499848
points481,17.779047028194512,14.090257036048012,8.004028883326834,13.368654347817733,15.310400570011332,8.71514968521158,23.5098214150422,19.000449587550555,21.376223803135648
points482,17.299273413132187,19.00411587398793,10.64405033411254,17.431711523785776,12.794910920006036,15.384258630429462,16.810952955606975,20.900076209458764,15.021794538436412
points483,20.753192482465867,20.566161364959722,10.57338139532437,20.572180146835056,17.56780117139178,15.640630980672759,18.67690205339366,17.043478475929522,15.448632830978969
points484,17.87768303231874,14.487482916826062,6.6258334087049064,12.708958709005351,15.149510301574288,9.778752089366147,23.760416998482967,18.65364676860387,20.326985305014993
points485,14.66915822292157,9.01948816676495,9.801641869107083,7.37489515526,14.135173953100033,3.970225462005789,21.27745272837375,19.39787249661783,24.9193589542478
points486,15.494999453894113,13.40124433556083,6.701983156695611,12.841062336734302,14.575876204416668,8.993418601499384,22.653714169560676,19.17230979794805,20.12317416188895
points487,20.250089671463186,16.990024944442215,7.119152944519974,14.598374103665433,14.953063618569484,13.997713529760976,22.322431746043808,17.222069851864795,15.910285422001472
points488,12.813699522253236,12.91586161025333,9.169126059629658,15.456462683618064,13.669649707677518,11.908890494569839,16.590854144394978,17.33983528907817,17.66972903858927
points489,19.055233437727342,14.318800761051447,7.952279456275072,12.542354238816925,15.205622092586696,10.159674327615564,22.624755775987122,19.692273949263985,19.24395791238794
points490,13.871733240416248,12.458305469280655,13.718592797996415,12.90772249908586,12.178349798640987,8.279354093362587,17.777958097920685,22.657677622444623,22.13835613849768
points491,18.96624694211174,18.227049725576894,9.137914756549792,17.040058710669353,14.542250024047878,15.256482081630615,17.67700212662003,18.265905000743157,13.53500312421192
points492,13.524899633853273,15.274597633718518,12.80844697005881,14.500719966028354,11.699456584872795,12.266609562970762,17.044751217183332,22.7987204409565,17.884692685996235
points493,18.92521821231019,19.32488451734179,8.954546538893878,18.4489596764521,17.028884104798042,14.491507098304673,19.67172876672482,16.93019461771389,15.853501642064998
points494,17.106320287994873,20.09302804158293,9.537651936030885,16.24305563712267,11.79824612043284,18.29469264419514,16.269762298718632,19.945942542409796,10.697148170691094
points495,13.312929001755432,14.253626060687884,11.042156150057997,15.279457020562944,11.868920959297599,12.151996957381021,17.156807432285063,21.031994731201753,17.94521978415747
points496,14.110227659414514,8.344319434612554,10.132193911268045,8.51923726260526,14.413104578705918,3.9095963422990967,20.815304437835298,18.413465977195063,25.773556590118652
points497,18.840520274136022,15.123887656329684,4.405421152649183,12.519399789303348,14.963329702197795,13.261380810893042,24.03082693042289,15.248110636077351,16.20736630067876
points498,14.370474838245682,11.884760447038861,6.029580931825285,13.096650945929914,12.376005967851437,11.520672429417713,20.221544102194457,19.658223783964168,17.17229470064367
points499,18.606610241905138,11.267839676776434,10.906088791599634,14.124683195204982,17.60175888340237,8.747059716970124,18.587394714908438,14.497589298865355,21.744564166449855
points500,21.14991369358261,15.647024453459373,7.091106221178917,14.158681603888065,17.22511671840739,12.668777681853726,22.872952498256247,15.568657347001915,18.033311631487017
points501,15.96841505904184,12.332006890853851,13.525084844989806,12.286386953426943,15.235666281436682,7.715713859718714,18.49449675995272,19.53226905958417,23.273191618717064
points502,17.72697641499592,18.339200286815085,11.248604388432552,15.980324163584042,12.933411208144575,14.414615262171564,18.402064230620134,20.93625749715119,14.479081436549897
points503,15.735335049266704,10.31273580870904,13.239380784715813,13.804896000404138,14.427824283961701,10.169018907983935,14.318817011834838,15.62658211795034,21.140316038928017
points504,9.2720588208794,14.149772720131082,12.495127895504886,11.118639828170933,3.799051435399293,13.935339032153184,13.370801606321136,24.435522826105725,13.043144331267019
points505,21.649832647410012,22.352457578622964,11.010829450700417,21.396934389055154,17.782946146495803,18.35373686332317,17.209281278760184,16.551716401311584,13.24167612656952
points506,11.64466406847953,9.118932107652688,13.985486795968411,6.579995944529778,13.315087902703922,6.609852050894397,14.32158828932599,15.928485975808027,22.594742760403236
points507,9.830397656296075,13.24921727934769,15.564044154609501,8.82404868418986,7.350192674663608,9.392364281246405,15.9532145660273,25.44703541532947,19.70815379863292
points508,13.366274871858753,13.451475143195083,16.321797627465518,11.386564236689376,11.802235117308818,12.06311718005829,13.278426098610039,18.234662009942305,16.713094373056517
points509,15.988875412863141,16.389771915221797,9.437913049008882,17.435972284003018,13.427969687960914,14.384999067052007,17.32959812016128,19.701338764836795,15.619202843779247
points510,15.375217832981793,16.573846171909235,10.856864758644248,15.891738610743918,13.497687430455423,11.751975060732208,18.152329206637333,21.057629484919115,18.282984143288935
points511,13.595489729911547,16.08270207646134,11.05328392717045,14.41496563763473,9.524014454233415,11.03136588413303,18.935002910913088,24.758371419377866,18.151152935005975
points512,22.43684680576503,21.501740267264967,12.078824476997239,22.905305082530592,19.230042026011244,20.048481870927617,14.33514287017655,13.720342825170556,11.548667962645428
points513,15.43770431837358,15.578001774459015,11.630997058603752,16.1577795449662,14.033066280598183,12.052563376896755,17.24895857915109,19.733049142004162,18.939462946569158
points514,14.470572702288832,13.287043682632115,11.10585069946417,16.02452961698288,14.742520345178306,12.07135622385891,16.074472974331556,17.895592440498028,18.493025538188544
points515,14.037326131825603,13.61151814998588,11.57645823931082,12.586851714566217,13.836706097837393,7.012201857053608,18.920137194389714,21.43287063530328,22.877145360005883
points516,15.523366839845524,9.530851490506144,12.443324232514962,10.777113349682557,15.70637440459336,6.259897203851515,18.52582414941102,17.428853814809507,24.31810855922653
points517,17.790946484055343,18.418934217788955,8.154168329583014,16.61547589342419,13.818535159048638,13.142594028899747,21.02088178985619,20.406376658810764,16.70773416945913
points518,20.34864899073813,14.7485471986859,8.422100947176975,14.866030911527254,16.674462828080532,10.98157859494962,22.238837519400214,16.194149500025805,19.659177353524687
points519,14.784019851935062,15.738994532371693,8.602676678521183,12.773490297236469,12.714533055808042,11.34741151043827,20.21425393342658,21.407692945967472,17.77309911671629
points520,19.928351122656856,16.25498828040409,6.39576747107575,14.44309567896536,16.49341228801823,11.452059102260536,24.04309544658781,17.617522718229523,18.86320472278149
points521,13.403531653730251,9.514277474870038,8.38039074617868,9.89837120584436,13.10930782042516,4.79032864616949,21.260440690973688,20.35890066677319,24.042952045173713
points522,20.202965176446153,25.936887132047467,14.679673683988472,22.27286405877113,13.983015829497827,24.569601218576217,12.18020790503921,16.762092222305984,6.947359321375692
points523,6.380998628673397,7.861846297857761,12.602808104424424,5.056522134125496,7.732443214555423,7.778194515448872,13.089678688032903,18.70949449134344,19.52767735656503
points524,19.049720805350468,19.209503980085785,9.799099632059788,20.04693126665473,17.37024786653652,14.95663552395509,18.721155134703682,16.85185624956388,15.778672505050396
points525,15.520923310257196,17.221691767750396,11.346955860934186,17.39866428019218,13.916378839655712,14.320097885891325,16.637284709827444,17.99994299279831,15.349415882361479
points526,16.189015052942562,14.271001545357903,3.0528411772387583,12.278577349600807,13.058038970671351,9.996774255028352,25.7034001950814,19.420868715530048,19.178743813811508
points527,20.25598428026551,14.008332659812105,6.014728937933259,14.091469060015369,17.08141421963229,9.931629463263363,24.681286852811024,16.16474906445197,20.16796067494255
points528,18.554282958938266,17.52449630401961,9.57207429007061,17.546093893123228,15.483398203843661,14.50976799579573,17.730577294631427,19.368256673063335,15.676550417783616
points529,13.912434623833748,13.700293358735111,6.838833344630056,13.161493243552155,14.232294483757984,8.825922360113697,19.74535995687282,18.188267433894268,20.178900678596676
points530,21.029533432514615,21.43296989093422,7.584418822613151,20.12675522620961,17.718478217954036,20.86383729054051,16.67988165236845,13.531806162257023,10.74030352790263
points531,14.107688320966263,17.364766129237804,10.753689655049207,15.223802942324511,8.52167646265902,17.48271043843637,14.689073041718332,22.35538298833184,11.206580311887807
points532,20.709187245923413,20.69599734704374,9.791904253726731,19.128780152719102,15.049476467696735,17.52059948971145,18.115998296320566,19.18731853800736,11.968782861783357
points533,13.028307064608004,13.378275726030898,14.161097319750116,11.794926816797386,10.88827318832715,8.953173249254938,16.586013803042036,23.060755268617044,21.52865831237976
points534,23.284763072797116,23.341255150287974,10.364727273551239,22.36593225873587,19.30627461951272,20.923688466292287,16.095361417314507,13.881360307227858,10.454046229053727
points535,20.917111169024285,22.08389585342596,10.604631071286343,20.46945112166925,17.114205090449136,17.802037957493454,17.9107595001151,17.446923373314892,13.269905648381691
points536,18.5211278747198,12.508759084363568,11.054194854813641,13.005656036169462,17.598224925712714,8.858533981063353,18.45007883289403,15.34149514110902,21.856134676776644
points537,15.651480765576947,12.163862665429184,8.601201616610087,13.675185855712115,14.308969630053502,6.412265529856304,21.609832023551864,20.361408855970048,23.08848137898592
points538,20.549171028129045,17.916220565425004,6.390960371747546,15.079368235743607,15.652018727492377,15.102361922035977,22.860410475964688,17.195941036624543,14.935816759471681
points539,18.182734363742775,20.075739560411144,15.601588297033823,20.237912380787826,15.509890421309729,18.747298626644508,12.101474730402867,15.433466978918545,12.604985135294324
points540,18.598859668960685,18.98090848223949,8.794221517715727,16.17507521645185,14.187598302755507,14.292938432424114,19.588330850896977,19.582745034020693,14.60102022915035
points541,17.427402950193976,11.071332027198638,11.78201516354884,16.090824463922143,16.68253423595822,9.874149223056284,16.437927056391732,14.06241350787925,21.282625450860085
points542,14.451438374785747,16.54372347638998,10.575377725319026,14.692431902107344,10.366401692979636,10.916309885179624,19.436502808883205,25.02138593859298,18.227214391135043
points543,16.038826271369818,16.188564622691867,7.1039105275206005,13.747977710001956,12.103258998667549,12.119981869426958,21.397093561018167,22.065420180840682,17.012717845252993
points544,18.30016521524481,16.39285554384146,11.977003355471028,16.679678191827236,16.519595863616452,13.102114119788883,17.499428991506605,18.79496045725802,16.849821214933247
points545,19.230100336479744,13.11904208370763,12.711855589559589,16.48875870512277,18.016121739708264,9.922356199046218,16.489849508453236,14.735154636234338,21.378470884009033
points546,17.82602779944472,10.942270176620687,12.832741611771922,14.154099414103815,18.238153252910834,9.126491505926063,16.083184192422944,13.29241652330759,22.68342805560718
points547,11.127889450637722,8.464217714681277,12.743629109289573,7.880430341098949,13.163543268594282,4.381510034362304,17.737888428308576,17.57608667119628,25.646804825727042
points548,19.494621849245817,22.191755899966815,10.06645035558109,20.207872643169583,16.04743274311975,17.23142133514024,18.347711685253568,17.221188856182447,13.502552779426429
points549,17.83637857545968,17.101124364438114,6.271767190310242,12.515759653962315,12.895130527238788,14.130423357163282,22.826095861753785,19.745143747287777,15.209970403433031
points550,12.510918691683104,14.849939299891584,9.49198598617996,12.189435286235398,9.73487546962811,10.168632286824145,20.290269165685,23.19174314418018,18.639528213993284
points551,17.84494582197122,16.614387565112125,8.966270396597512,16.508123464874636,15.582603294104324,12.430980607857611,19.742502941229485,19.32205992832616,17.903706639327787
points552,8.722190185720613,7.510812914586771,11.914307862348164,8.979512754248924,9.708559808890714,5.05980271317664,17.004234122217717,21.417967296771405,24.24456798342068
points553,15.434523313823432,20.22160330590823,9.329356838809279,18.81789915880486,12.653386100381294,14.511092849851396,18.881253231644866,19.732329501856366,15.533609236337938
points554,17.023235620806158,18.297851656102388,11.055595734156425,15.566863049456877,12.691715108361915,15.348452592966675,17.14632818607532,19.29835346920015,13.290280407047067
points555,18.070375299146786,21.09487411967734,11.383238676884277,20.257084047611077,14.98336453824407,16.225061992978134,18.04510308957221,18.721501690925592,14.682132262978573
points556,19.691624582050096,23.125759778642518,11.632532719409927,22.491401111392037,15.897957616951599,19.590565519122634,15.46486805684512,16.80816211142445,11.712051934285697
points557,13.196910309090336,10.721901240903607,11.027846337029198,11.71414894652237,13.562136073020083,5.2235063155688595,19.323272492723962,19.778769538905472,24.89477774611636
