,dim1,dim2,dim3,dim4,dim5,dim6
points547,11.127889450637722,8.464217714681277,12.743629109289573,7.880430341098949,14.00761228994664,17.737888428308576
points548,19.494621849245817,22.191755899966815,10.06645035558109,20.207872643169583,10.137642859046437,18.347711685253568
points549,17.83637857545968,17.101124364438114,6.271767190310242,12.515759653962315,4.771024477616751,22.826095861753785
points550,12.510918691683104,14.849939299891584,9.49198598617996,12.189435286235398,10.576323954847057,20.290269165685
points551,17.84494582197122,16.614387565112125,8.966270396597512,16.508123464874636,8.867761950181725,19.742502941229485
points552,8.722190185720613,7.510812914586771,11.914307862348164,8.979512754248924,13.624651770226112,17.004234122217717
points553,15.434523313823432,20.22160330590823,9.329356838809279,18.81789915880486,10.099070978986278,18.881253231644866
points554,17.023235620806158,18.297851656102388,11.055595734156425,15.566863049456877,9.984603176395638,17.14632818607532
points555,18.070375299146786,21.09487411967734,11.383238676884277,20.257084047611077,11.361148740360171,18.04510308957221
points556,19.691624582050096,23.125759778642518,11.632532719409927,22.491401111392037,11.50219856274864,15.46486805684512
points557,13.196910309090336,10.721901240903607,11.027846337029198,11.71414894652237,12.141074995091383,19.323272492723962
points558,18.414259716057977,13.656236648980196,5.839172630009617,12.731134434286664,6.6443023991202494,25.749455586815216
points559,13.549472739705356,14.44955051216442,9.198301101220725,12.804230496218837,10.454440761676047,16.971824843391385
points560,18.131525405618802,19.35878878234505,9.510779484191065,18.182681493084115,9.143793073230492,17.6159526130228
points561,9.091688238514909,11.133688786164157,14.230066693203774,8.136415708594134,14.31030263209605,14.225819973565484
points562,17.483574572710367,19.987992914889563,10.329400371043356,16.404011020419375,9.680326883301182,16.24779259714611
points563,14.116049948213943,14.205737241533711,9.595489536720471,14.452362432419166,10.501701525184801,17.801065580829857
points564,18.557288291919257,16.506550345117038,7.6690728417477825,16.63213461822978,7.224065480475086,18.2702685117058
points565,12.984323484363697,14.138431930198236,12.984404777780965,14.44700634806411,13.592634211232971,16.083825680078704
points566,20.42245978645557,15.642882251279403,4.994554068848542,14.590989418946613,4.223446636187945,24.96610911824388
points567,19.411330196528034,18.69230451844032,7.120431943063771,15.790537740010835,7.397792363542119,18.86731604744942
points568,18.7811384162077,19.167430171740023,11.711713864378343,18.97371347448261,12.074266949281066,18.668368153426552
points569,15.404132463075824,7.762285257866077,14.681828818522575,7.836124399234916,15.48658027363417,16.26573855200099
points570,18.93331020741986,11.831526271461486,11.492995517390368,14.930370172505803,11.752187302406039,16.623983425960056
points571,17.301688571564966,18.368463179040166,8.480535971460272,14.92654283766999,8.051835794456887,18.307047855572577
points572,19.135794658838385,14.97132482950712,3.2119486326770454,14.943590295205304,2.1200820188207805,23.841383208681126
points573,11.072766232260504,14.11901256760156,10.32592277201375,9.726787419458171,11.716108639175504,17.834288979803706
points574,19.29695321378048,11.45443462812157,9.863823733457567,14.534585047837922,11.097980787437326,18.30195732651006
points575,11.069520257712714,16.62489830974045,15.912035161247505,11.823031322378489,15.426843381513894,12.906506799525271
points576,20.459939946008312,20.95415784287504,10.083093510675218,20.578373265914124,10.131265293185063,18.942450079864987
points577,17.158760628118635,16.28900178073987,12.505417667091006,18.71722863131677,12.009798995304967,14.93856130446305
points578,12.094135503389264,13.811924819649573,10.109118077824643,14.881129258606464,11.758400470565718,13.31077961258723
points579,11.4665161726688,8.97135260921392,15.328432166638503,7.968514171776252,16.854752917033274,16.580906870345036
points580,18.987332902133637,12.74001694696501,6.968452896753983,12.028635291235059,5.996371002487704,23.435125335910723
points581,12.841323665894611,13.80660297946221,11.577523379373241,14.083962657961907,11.64275614775279,16.257499391287162
points582,18.531448144550527,18.948121541953732,14.692434324760896,18.212079356211973,14.634288548662484,15.174194255196879
points583,15.875456417371671,13.663806519690613,12.800361749076133,10.364058350169847,13.134280062723318,19.125258360712447
points584,22.328695252311523,21.795271110598307,10.04854107630297,19.971793672556945,10.015425344905863,16.96132451509892
points585,17.775706141540223,15.837097088073072,8.806897594205058,12.419312715678196,6.794839037865136,21.500046046464057
points586,15.50785150537591,18.50355599226949,11.937976568035698,16.60460967714352,11.579590091931857,16.357707506823374
points587,12.987152971140992,16.329991996468408,11.589796491305913,15.02591256421001,13.428802518225766,15.393588456657666
points588,20.460772509822238,15.711191142601233,6.88136841664484,15.112206065018052,6.516312850617108,23.064719720478685
points589,11.834626811010182,16.585428718217273,11.337603255812514,13.259764150700889,12.144887272656888,16.31730622037659
points590,17.353922394601007,15.261059128416635,6.927517535601255,15.91338563641556,5.757890825472308,17.830941012045642
points591,16.455107656294356,18.586790128198352,10.05130011558809,16.926589690175405,10.116503675025442,17.82358657501182
points592,19.646578785079292,20.407917571620395,13.292614573680037,20.694130495677953,12.997585604135425,16.151147558785915
points593,19.589497049018828,19.073454558435284,12.045325885094798,21.663294295679727,11.85976244900671,14.894397267605843
points594,11.239788726117443,17.485167630387625,13.215499177854143,11.616934498131801,13.682002632013607,16.784101746423524
points595,12.79867145303477,12.202015269265365,10.705158336803438,11.332883671812079,12.071416458734655,19.303930268602425
points596,17.9223707019084,21.446757325204253,9.425229941502842,18.146907130797995,9.80067330153232,20.071470437559586
points597,18.56905063352551,19.443543944098057,11.924801746157595,21.55723474237153,11.033777839289899,14.478121563453497
points598,20.67618125197447,19.5932499136123,10.137123692383605,18.036172041799325,9.341374611793665,19.296703227797444
points599,17.587658809694922,12.1663077174789,16.62396186076676,13.898998189442924,16.34092165553366,11.487573101591083
points600,14.527631493881799,17.010292817255497,10.773647887583413,12.148389939217104,11.922818411428239,17.714021502452184
points601,19.038922720456544,14.673234683047095,6.728721723728228,11.908825807412548,4.551499596808908,21.91105950948419
points602,16.240163493626454,15.444529552919146,3.365883573785805,12.873891097764092,1.710936562107707,23.25934384626834
points603,20.51673679819903,22.409090149418056,9.849707919811225,21.400897225137932,9.519090826307712,17.370520515394038
points604,8.6279545788536,7.797278861455978,15.299265456748135,6.586609877965265,16.625328831951148,14.469247415930942
points605,14.758544016591733,16.219270945471518,9.517197101510057,15.001848162858133,9.075977989227576,19.052634838571382
points606,17.74539657081955,17.403602324761753,11.44783922737225,18.011645869850998,11.500720366711318,17.301524312066295
points607,17.80449703051689,12.588221424961061,10.493328483873606,14.09859596915781,10.520110063060864,19.488695224694894
points608,15.567775512759233,16.513459330925624,10.410702680700325,13.509548069035072,10.513732321442998,19.02186975998044
points609,15.9016100778352,10.588792323881929,11.138456285177957,11.569949176837351,11.879753669837468,21.101926391997168
points610,16.242860984515925,12.192475332830654,5.060244712885533,9.420167666785007,4.3515227403759065,24.89758178132235
points611,18.704256888069008,14.07142136100696,6.788038474098667,12.472968644200144,5.096235444005689,23.58941368553488
points612,15.394914842707664,14.432482502456967,9.00830354941498,12.883364069069332,9.709773015412821,20.70271078021848
points613,16.083901079498354,12.677786559459904,14.544650589265972,11.561418181453774,14.465694823224146,16.45785387057014
points614,12.472907833432602,16.529818745492253,11.056852945037758,14.734667162541513,11.74775011223107,16.529010383745067
points615,12.153347832421295,11.227457099753137,10.435682776474637,10.08917733959762,12.393345884446136,19.770747061871084
points616,18.955506098511325,16.894237766105924,10.33639665118445,17.823083241592062,11.623461190358945,20.10286519238007
points617,11.726578799983699,16.601186685183325,12.964362469613269,12.055451232479516,13.31213897188528,15.778033642054353
points618,16.183478897083194,11.353970558069818,14.602718769554352,13.81196225278679,15.07832630919627,16.685122778742926
points619,18.254559729422372,17.688101830359383,10.67754629309269,19.586537812305345,10.559306721441647,19.003773076659023
points620,13.673618342471856,8.833893749590075,9.87066859456434,9.68367731823612,10.441534512645232,20.810219650174187
points621,18.73512754027928,14.861826681188253,7.819752475538016,14.679801975807075,7.321896930194442,23.407916939263945
points622,13.135692278867365,7.891181350735843,9.698264805158209,11.8046896336998,10.956637502134388,20.00405679140318
points623,11.522993003631152,16.403448760187278,11.619118369063935,11.591957131555716,11.859837099808603,16.138902916605478
points624,19.872603102389142,19.81683547957613,10.76854713410318,21.369081997186463,10.14574792129576,13.332104448044253
points625,17.522573830193,12.920195350746276,6.952080226839238,11.297545469728165,5.289100327050713,23.253267414755616
points626,17.912705725831668,17.674913112653375,16.394152471901865,19.13169191582829,16.123945579933714,12.881978067187523
points627,16.6248244954241,11.399980824670974,12.136024306800522,16.034476550588952,12.371480465342145,14.121692245506374
points628,14.182894414265418,12.37934251291902,9.838935415833706,14.271442201887325,11.093701059067483,20.069274878628406
points629,21.098013776983752,20.045842421227903,10.117607089761341,21.915928511872416,9.276067348247413,16.369621372456432
points630,12.750076156957798,15.110470887727871,9.824253537811016,11.870921969295983,9.983123305867885,16.927987075653604
points631,14.69977512498479,9.230085688314434,11.543558786134195,8.38618893339447,12.54077960400161,19.60230870675513
points632,18.51258754605884,12.916484513976716,12.697903538773533,15.434706112524733,12.876393490393804,16.531839652532287
points633,20.475722396134397,14.546860324500939,11.680718083676695,17.205879244088944,11.275752992361861,16.38847361560661
points634,0.0,26.49009185840665,17.972504620713895,24.959935238022013,13.722017872483558,12.845809525219348
points635,17.84876789161701,18.882550561609694,12.798859985539881,18.48500264136125,12.59514966115603,16.60982206737356
points636,20.198308724151858,15.989389659318352,8.399325955116804,17.462221840944558,7.891595390917623,18.771610571644974
points637,16.542713570019874,16.25126641889657,13.851669719366637,15.626042231256324,14.099542598572699,17.164558403177512
points638,12.425189781301066,9.51165258136769,9.057577344133973,9.61242299719562,10.882254424728849,21.874125257906158
points639,14.198851284753966,14.024061988146222,10.537701854059241,14.448660846918333,11.209985548630431,18.150736046414405
points640,11.57120267312444,13.811910627313644,10.983641872598728,9.554921405731333,11.225770357273486,16.684996263212074
points641,19.45290394262758,13.496801886687285,7.445901488730779,13.650716772611737,6.189814976344108,23.282102187719858
points642,10.486657992375722,13.398335658922912,11.131091493905085,9.85572147579828,11.248824252991485,18.31596375652896
points643,17.431565558375336,10.154839977713054,10.787773861330797,10.141760540747299,12.35870990320367,21.38273350164136
points644,19.09240642995341,21.940834086318702,10.497746932256938,20.917522119675237,10.371307792434424,18.094473636757876
points645,17.87787723703922,15.03138187133746,7.607374866920818,15.734997165823161,8.37489951609681,21.703907144345557
points646,15.681616495902771,15.578099832634413,11.149473186156008,15.922684416221266,10.94349832869404,17.669975080957883
points647,20.488762237289095,21.64599492445332,10.575782452825056,21.116356995205834,9.977751459217705,18.63137955176926
points648,21.432732193108496,20.941637993086854,11.829202625736121,20.035374614972014,11.284341503769863,17.512424045830976
points649,16.716645308777817,15.745697282374975,8.583984827397218,15.384629648294725,8.939848448885208,20.93962966284708
points650,16.496616724128536,17.5969680544321,9.417604396370823,17.993304977261904,9.851386341683,16.597743546746813
points651,17.457481273307998,19.98738829098259,9.836285064244247,16.572218538360655,9.388724271022026,17.449235505937057
points652,17.019143713184988,11.132374052492654,10.505572186863217,12.645329155127902,11.160417870014443,18.84458583184047
points653,14.605841394151662,17.19559403412803,10.326234279840179,13.702514435314308,10.433573796762172,14.501166218493754
points654,19.64215698179203,20.875232424940343,10.513594478755591,19.497228416653773,9.978820348852125,18.63272334899794
points655,10.358974701669045,8.97758215664141,15.769173842846477,7.1628854949806735,16.428463817645856,13.917075037780261
points656,14.222107799270974,8.611619340670597,15.5493101027787,11.415263993457064,16.655025384763764,13.360757603956095
points657,19.331955046492787,16.74806663418254,5.662597915254247,16.11123835505124,4.934720082576733,24.500566935630896
points658,20.502940409864994,15.46869906694262,6.2259804102257394,13.483410327570903,4.746614940914141,23.492721837316115
points659,17.71319019461375,14.437759214388832,6.353249574777614,11.057835042185273,4.857956212094239,23.216992525576917
points660,17.261576266265408,15.707068982126916,11.58858722077302,17.35953555434973,11.777783420118137,17.16246863255323
points661,19.413776180150233,16.643279938797804,2.6176281330250903,14.541873288147183,0.0,3.9141091691874808
points662,18.616933178151303,18.38489455026063,5.5128623388125,14.667442671866478,3.7041903809566907,23.192551522738743
points663,15.223164720229951,21.28268009805562,13.806130976431705,15.887841114480754,12.921104793194573,13.4354809551988
points664,14.307349863383585,9.168733994151129,8.683249446011228,6.8087711699658255,10.088892924730036,19.214024466644187
points665,18.023308627980953,13.814997004579604,13.101228111244637,15.333881028692355,13.571530546084961,15.992074154140761
points666,19.79988892624676,20.189246137197173,10.009916666063098,18.829802298610023,9.409813615735946,18.568110209500727
points667,19.015685620010522,16.7341074418858,9.845735516280687,17.289589405914594,9.194222484016542,18.57910388892343
points668,17.916840682989143,20.40732550028419,14.019779490701204,21.038089004685506,12.941862772067264,15.30268315228042
points669,16.178562013999098,10.53830377897902,15.647552393450063,11.937969788060585,16.233043671775153,14.915574728174137
points670,18.085649703003575,19.958507999464516,11.720235102059597,19.986205041136113,12.315837751378364,17.969500870259015
points671,17.989438759451104,19.260634657990035,10.858060924323865,17.30781236258008,10.159174276717005,16.63123157514698
points672,18.45520557056407,12.340079689118543,10.342294698504888,14.340191183511994,10.684898800771542,19.07319635537304
points673,15.030379196795113,11.832808968702713,13.049638759347376,9.531051907511328,13.420449761540914,18.095220969642423
points674,15.424336885364127,10.342020048777599,7.066214466028375,11.620281081990536,8.658272060642798,21.532322633231303
points675,20.89103385330797,17.512540122359106,6.990675637114487,14.801230437063644,5.2647597304428535,22.759228498290927
points676,17.056097825281803,16.993249545835063,11.277855116979435,16.643389430239733,10.439364207383598,17.388866766480742
points677,19.928394053786338,20.161761725563736,11.580776287695581,19.96395397994516,11.422302204562309,18.08529362523889
points678,13.855821684738041,11.879049075875088,12.826968885299708,10.674479296270157,13.548098243002931,18.916419564659655
points679,20.045878722977545,14.756615422574045,8.111250756017336,12.92562087203337,6.843820247218109,21.51995998304925
points680,12.576738349329583,16.847113332596596,14.30452173825668,16.67901584684021,13.718485834985373,15.50412469843183
points681,18.740589766910947,14.214312438366049,6.208989019251531,13.199847259466752,4.742810539800858,23.469472202251744
points682,16.574612439253322,10.554899010426855,11.964710230867768,12.502536331651127,12.752418819034382,16.781883289284412
points683,15.524961065608258,17.368777810782554,10.76201196818647,15.185859946676848,11.840039587009116,18.418139851208828
points684,16.38518675380164,18.875860905486636,10.737609930492825,20.27939109020234,10.824106966924301,17.99910772909564
points685,18.733081470293566,16.24850372997163,4.396652767690541,14.500763065644849,3.7660205627246515,25.74314259723649
points686,18.770067248660933,15.194003224519564,7.88123280341718,15.676240801795059,7.992888728470335,21.903534553594813
points687,20.2065711066301,14.537756257778195,6.453889048731305,14.502064850366974,5.831843356079214,24.60566520350016
points688,20.054412262451915,14.701709815285527,4.736566671098024,15.48963249113026,4.318730527635824,24.472934310009258
points689,5.515944525229206,5.349475765082648,11.429888316995285,7.249056487625011,13.589852722156055,14.358258444989088
points690,19.16781105380463,19.618358876502455,9.825250884982228,19.898043445458804,9.233808853358203,18.852072326961565
points691,19.341892510470316,14.394882644444161,4.867025512015489,13.989077546809826,3.929730311938848,24.722519932430224
points692,15.446568055525157,14.8983816056212,9.905250156371661,14.95277886629248,11.042325306812169,19.397970581536136
points693,12.22306507906419,15.816487106678261,11.253930999083474,11.932726219577885,11.52398777076318,15.78222150996294
points694,15.227462155744773,15.982247322760971,9.810010072013192,14.593457150512783,10.594349585215983,19.111078972629077
points695,17.130368028056093,16.878529343925518,14.406182871427022,16.166939472276134,13.623622180510297,14.69738769897385
points696,15.323837121967511,10.042476691555102,10.925038400223073,10.867832674803001,11.727138542402402,20.661593430444185
points697,11.647582167286917,9.141102556734864,14.723308882685187,9.232971779214585,15.331406477961178,15.677513564349596
points698,16.78025983005504,18.696242719607383,12.01133875356327,16.632864855474818,12.33236973038868,15.903138901937547
points699,18.178321741978156,19.513187563791302,10.166057229257508,18.431053053104357,10.367396985765227,18.730694510169506
points700,17.843733810162696,18.719489190473467,10.80100012621303,19.791076163080604,10.23115875855258,15.50459559521888
points701,19.43376021845052,19.781905383610088,11.481886121573345,20.4517253139279,10.49778506881072,15.464969114276332
points702,10.551394805100145,8.44124674473473,11.657532424544994,5.999143570574648,13.263476330662524,18.19667600760183
points703,17.022980575972564,15.0902949513741,14.617940209508115,17.98654364699491,13.91185936990281,12.30969401210345
points704,20.924906197453453,23.39014846315166,11.803474921912173,23.195405573550754,10.806590391909145,14.44855274380394
points705,19.024621207649112,15.986514024862682,6.156257190920667,14.521607322454708,4.4167510365511795,22.970481851336224
points706,19.019814644229495,12.336258619521388,16.222869519502968,17.251001167468655,15.657999437376068,11.612322416572338
points707,12.744411025635445,15.010045904294536,11.231459387290073,14.638570076585841,11.437905719555758,17.67637429242781
points708,15.403153160980745,10.94044010719325,3.785399241733204,8.551933995158006,3.440429695040504,24.701783079393856
points709,18.135328104574906,13.087876066192257,13.508844312346385,13.690205414473649,13.675890312488617,16.901667057300898
points710,15.875153701677775,15.067497726222177,7.647395138395501,11.463641894054001,5.453966034990758,20.629947166826785
points711,7.098249882206922,9.51646435801014,15.399847082354693,6.662595818468052,16.6095349315924,12.388291024448305
points712,21.471936058098223,19.679940439421372,9.033566583459145,21.592001317171878,8.891269307647113,17.737405257469685
points713,14.39201653625669,15.67728229679926,9.282831813982893,13.166101453051304,9.555825194922267,19.55624269591025
points714,19.004921381039985,17.020310018542638,8.16393039870385,18.249060303891042,8.435830864461131,20.579696998076322
points715,19.969614970623866,14.61691071959445,8.355652342640793,14.357906228060314,6.739062150191126,22.923015140590962
points716,18.137418699041103,15.390113851092567,7.51512657358818,16.73528906398251,6.056287023562484,22.689238178035296
points717,20.281771540530666,20.333637608982343,12.454354890622975,20.67304637457616,12.261766939879802,16.735173021938355
points718,21.472562631027657,15.526736144281818,7.018189361729652,14.454639313267966,6.017529371983873,23.791204633130565
points719,17.24121166865273,17.53191049691141,10.786178545389095,19.99101792998791,11.17952880356169,14.157185575169065
points720,14.512645127557374,11.130302340949362,11.792668018198754,9.521622885400516,12.302310106809417,19.12148259087345
points721,15.972900538252045,16.435683595633336,10.542537813793006,15.395107856597717,10.267189133906026,16.071342609625052
points722,17.231049940646926,15.984161879673696,8.961721282256017,16.225499642244852,9.860688460275206,18.48412955322289
points723,15.606981386960452,12.031815397509677,17.351172969444846,13.019091106372086,17.542791047911944,12.118488534298628
points724,13.2640422774802,6.890042048845895,10.309471537413007,10.97922581577759,12.850725779979651,20.1134699903983
points725,19.935078278729108,19.507767508128552,13.228339601376314,20.129475030602546,13.218204144984647,15.277608704813536
points726,14.285857279461855,9.326889803948173,15.653978370599194,12.20384886071877,15.577244703436888,11.950149542212296
points727,11.248417911415379,7.596167818092512,12.973736909049798,7.945966443974301,14.41014014401435,18.46837527627142
points728,19.176662124676497,15.541318835330925,12.832772375116036,17.784286951183983,12.09091054089479,13.85956024066253
points729,13.299675062040954,12.598762202838575,10.584364291092278,12.883082685008475,11.538793385689697,20.557453398671516
points730,16.646709784911543,20.790131252169974,9.847428171492275,16.887882256030966,8.833800717149646,18.363454626504886
points731,18.360449413872843,18.90372411953082,10.387357778394172,21.922762668469492,10.15242402556941,14.36905403222296
points732,20.473842851664443,15.176591152979464,6.717781206174827,17.879551314164882,4.881434438215626,20.360214499158626
points733,18.56737388556894,19.340646203971275,8.021135450973002,16.184756418739674,7.8705173558617325,19.399180090607505
points734,20.293706490145585,21.742879944981574,10.946015378054007,20.389455918561094,10.473531337710302,18.32694723518759
points735,12.772133280720308,11.125518423784213,11.758446916971936,10.125372059341194,12.620186463116523,18.63868742316434
points736,15.068421416282787,7.589606605351227,6.939536576536179,10.461457913378204,9.396247038817325,22.857035396045013
points737,18.865318192001485,19.483752788358426,14.192341073039133,21.14527658564562,13.182631823753223,14.487413804021509
points738,18.562264668814095,13.318561380005272,15.109743788450137,13.99940885117201,15.460354023282338,17.312625246559488
points739,16.298704970795505,17.09615537631474,9.92066842896056,16.74219500574705,10.163818793595366,20.07962774903504
points740,12.264161171572864,10.055199757895736,18.101391694291852,11.101899114589513,18.122018696792605,11.253570830320232
points741,14.114827328974629,9.470043568505627,16.777247149566602,10.203907908159605,17.81081456869422,15.098147528328573
points742,20.599583010137767,16.460097316743763,8.525506416219601,15.075607036501431,7.534348198936017,22.42030232703078
points743,14.419086809200412,10.403517151853968,9.449481609838012,12.073844659198636,11.004596885690377,22.209194175802526
points744,18.31323590394395,15.737381132760053,6.4558959753998915,13.67839006439689,5.155378362163891,24.12287574966287
points745,13.41056812011941,9.022924177709418,10.56056953423157,9.484885242171076,11.508354333395888,20.226733099108156
points746,14.676439907030804,19.025116607338976,10.013341870038317,14.9225880520904,8.987149099399337,13.81970009113285
points747,16.284468186455175,13.918412970482649,8.061852151468416,15.429838949833515,8.487229801900721,20.898808607622573
points748,12.442472204966753,8.360056215298238,10.019479146716185,8.91511857518625,11.030908425482638,19.458403886142772
points749,21.50634877507726,21.18658353148859,12.519348815128156,21.922691948097388,12.212310441071882,15.69270546673157
points750,17.485198764253557,17.09879965948894,8.448753370700471,15.650903512543076,7.741105122882105,19.87812755121568
points751,14.114723981549613,9.36069782982626,18.671659725289274,10.156758762717702,19.087722762165992,10.871435060605151
points752,14.901874931807475,16.846294451033142,13.16554028245899,14.827437485741557,13.037373848104531,17.37675509590681
points753,20.54120243632645,17.17902374343919,6.7945863465097815,15.888096719038975,4.257175552729157,21.96232306494906
points754,13.126782875978463,9.094744455148005,12.845863002103432,6.976490913702363,13.622909566542173,19.56894828048556
points755,19.876073402005524,14.792191636265649,5.116300463204742,14.634776320665386,4.532402996262744,24.526921036092272
points756,19.2831624211127,18.634626997627308,10.076368529554331,18.015426503685607,8.896091710163027,17.930094734873453
points757,14.071417998956548,11.696428532031447,9.851813284282526,10.104666762379681,11.320444365841269,20.08282597698984
points758,16.74351703380685,11.83262203492516,10.173622373215494,13.999375488194445,10.261677303649385,19.032278674558214
points759,17.774130176497277,12.500838621027222,11.647749118261046,14.920600053642902,11.680663275715558,18.42246251915719
points760,17.22695634651727,17.870575503040566,12.180804867427948,16.66572113724345,10.81288431636242,16.113859437740246
points761,15.829316153428833,16.780229872505984,28.594177052722824,12.273754600322643,28.247014564726012,0.8625406577457252
points762,14.435674157893532,15.026971406948904,7.604756045967488,14.65926737193448,8.563140561713208,19.16785030185285
points763,14.027239738754217,11.236251802481428,11.536070644358906,13.599471672689912,12.602604390745853,17.6790699559303
points764,16.78502061436001,15.509541656924833,9.93957964084253,14.857943315301181,10.649971807206711,18.841043252158684
points765,16.239709292742702,19.78517618608553,13.577805803309493,19.086462621271927,14.058983715441524,14.819371424365833
points766,18.37063901763528,21.26069365517351,10.863214551548527,19.788817540408182,10.724123396279628,18.067207024773943
points767,19.420538982111122,20.169493774576612,9.79996109044519,16.899865436908136,9.01235495202346,18.957882898463694
points768,16.643474931227363,17.69095173849692,8.35831674046092,14.956182595707034,8.623567156867049,20.445522785580636
points769,17.82607333322222,12.69220914703294,12.309441186761637,12.767041100963038,12.319906228444843,17.890933763269796
points770,19.267697660732164,14.18909095236271,10.037877144205344,16.05637647932046,10.13365901672148,17.81287924241822
points771,15.550021244741917,12.229764672038232,12.440279328739315,10.594982168937344,12.80883055547064,20.547284132683203
points772,10.125710464027204,13.169175478320215,9.790002707425852,11.396995993572924,11.041828247399291,17.753866025919105
points773,18.576425962582704,12.692390276189665,12.061195180354076,15.367976672346888,12.216458157731479,15.641027450815804
points774,16.3436071203126,15.422831818171721,8.432681601939784,13.625157795704677,8.927759649013943,21.693563648605465
points775,21.517824215054084,22.479483218354016,13.124318148830405,29.852156245431694,12.193534076514135,7.8150981597726386
points776,15.007531680286126,9.385092736560615,11.720772035320987,10.358900712448726,13.255287857755997,20.133726871599094
points777,15.94318106717696,16.029913205656943,7.667322604760479,14.229316210417549,8.654621036994618,22.426720991926732
points778,15.923542062989915,18.441308062964744,6.542567467523678,17.57570062496278,6.619042093249579,20.483236624688047
points779,17.46941484444624,18.370251217879623,10.377672714456956,15.859547175038161,10.217687047628365,19.60321156640485
points780,18.650543315835968,18.825609573218387,15.002427619116494,18.002344713461255,14.739316305629528,15.400752058081759
points781,10.808185932666838,13.024946653052778,10.247020137327315,11.481792070775594,10.618420896956687,12.77881619175569
points782,22.385179977691973,23.109447062179775,10.913100683820488,21.439651479103727,10.747027890275227,17.860510069664613
points783,16.17580663019967,15.54497246832035,11.90241945727561,14.772094670556514,12.764922030952327,19.72257440479351
points784,14.99829650851533,8.75806260085282,5.4018458380859995,6.726470560806464,5.412223570756682,22.33495470972267
points785,8.899255746335779,12.155368614839931,10.4591632832503,9.338403299356376,11.666817505771595,18.64940597488486
points786,11.966876911601165,8.331523708490211,10.689614586019605,5.557402122140694,12.41926080952932,19.394884630441844
points787,18.497487550599658,20.114678909936437,13.25795388409834,19.997180811137486,12.392809853565696,15.319032195834266
points788,11.689270444336444,9.440264388083232,16.959034322487796,7.79749892609758,17.63450001545054,13.538008094909205
points789,16.812442030091603,16.961487540404352,9.235531097133741,16.02243673916598,6.938306721008401,19.99081246264715
points790,30.844475894783105,16.23591462434474,10.26895317986903,20.493656125967163,10.6109267420649,12.347946046279079
points791,13.397484049984781,11.625253713486865,11.479647002220773,10.470483268410584,12.510704460535422,20.751855581312544
points792,14.71556511089858,13.350663195152704,15.541522599806896,9.68262193852783,15.644648757569822,16.437902514091032
points793,12.059592474211009,10.298367420244356,10.251573561126017,8.774453161341116,11.520760112329816,19.823871049129274
points794,12.465002433665566,8.398444831323944,11.561085834302185,7.785107673777965,13.041346505565466,18.87855287080622
points795,20.682933272255696,17.281696868031048,5.770112720364273,14.574100644557817,4.314799701475726,22.89264043108127
points796,16.35954235252474,17.025879443021665,12.453036547264109,16.21803357201067,11.536554512322947,15.113869645837402
points797,14.227787242468553,10.885453962309306,9.690134236159215,7.857214159010392,10.774854630964326,21.23063684423027
points798,15.673386724909024,13.61005832813614,10.576056746948948,14.455067452863323,10.298153000415128,18.427714512915408
points799,18.862621941379903,17.153784477959114,10.288204186505562,17.90010942311144,9.6915924696163,20.340525489103825
points800,17.837730585308947,14.41475392989826,2.7238510888657226,12.797623824089184,1.8731697392644089,24.71689081135628
