,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15
points378,17.17154342205513,15.010379075290185,13.596260504261082,11.7410703776398,6.599953641220307,15.34205032356351,21.655344388451006,21.284085170899317,4.721732279241541,14.461539764193352,15.536742285701406,15.513018462885471,14.325591935001889,18.832728373789667,3.286667924930504
points379,16.339192373293283,9.656908714657986,8.34552922505041,13.034131208957941,13.8163695465055,22.60622341063408,16.32329826555376,15.106990137566754,14.977128458765748,18.73767039064787,20.895220944971484,9.9368156365241,18.615334775945193,17.488145084595082,15.889839603579254
points380,15.062234748054582,17.592525015727794,14.974724432850598,13.51488225045609,9.389984356175027,13.216187928570598,17.37769349749654,16.802698470527783,9.03391239560174,13.74579650072159,14.129991654000658,15.422880419176845,13.607570244682964,16.988238350893813,11.14381960711427
points381,15.708173474947989,20.373432878076084,16.29989785769557,18.332020590852554,13.268218411615825,14.362373246719596,10.928576920309643,15.576330905532366,12.067657753242468,10.012567166343581,12.777625071277521,16.96059079653075,9.862456914497859,11.979159460434374,10.910729255243135
points382,18.118940913422175,20.637801842129367,18.318039390520614,20.473155715571618,9.837603416051502,12.24655197444642,9.66869773647344,15.341215196913813,8.660654904379657,8.519999937513393,10.71807036166091,18.12099245955595,8.365138393662683,9.752710063100105,11.796728477675355
points383,17.842157821343488,20.4721931342628,18.225651452884932,16.600731916556363,9.957195170619626,10.661141240627826,15.411885853866037,15.95671413858501,9.219585641592905,10.411930447400918,10.812354141551697,18.97381064201468,10.26309148942238,13.779431933197696,11.018770515726267
points384,13.93554585325183,18.549944773697373,16.384904134123563,12.519052439138123,10.011467127501042,11.760889492606818,19.222443383894092,16.551219267345427,9.678938882235899,13.966558370454775,12.690874427620146,15.343215330739957,13.829034866082148,18.02374734687429,10.951592216327287
points385,17.92796282424664,14.841277013651082,12.009045709234874,14.88697002316118,2.4741291657268265,17.066383435321985,19.503330843934027,25.10578035891129,1.8298985322986174,14.186421902312915,17.15652744600849,15.523332918222122,14.049598289925672,15.561479264388332,2.5967680383463807
points386,16.55336836190322,11.78386693505223,6.718167231494507,12.318967313378884,11.387867795364,23.679764475796517,18.2301021462108,20.827460490922345,11.64051527558462,16.654697445150468,22.555977142475346,11.613263312944696,16.52573109883893,18.23180493395472,8.007675995699879
points387,10.95633097014153,7.9886984122672455,4.115064394812964,9.505952044821631,10.176759150115984,25.042924133633267,18.005469145174803,19.226012651554793,12.40135835856033,20.264965054371913,25.212496826404074,6.168110793163172,20.1474912795816,21.156905772788118,13.371115738505678
points388,17.00981485742784,17.659126249992706,11.28582950024964,14.103691667338666,7.222551066215364,17.370356100126937,17.460039971285376,22.708641174109076,7.701031616581506,12.54827487557435,17.89458437861696,16.772196277421322,12.406236546743648,16.37596761831454,6.331236758936953
points389,20.00493869064601,23.800565080876442,21.723114624865715,22.465758272205605,11.610514830925881,9.688128796380113,7.9240065741945065,14.000251750117261,11.143503576546252,5.381224931488776,7.243121443842711,21.82185353849394,5.216371719387863,7.680711565608478,13.596946371503616
points390,13.805955109709462,12.380504417729634,8.629184629920422,14.204894653093758,10.121061489727255,21.103342802484065,14.750537384539248,19.89332345985696,11.221789289936087,18.412584030256752,20.605744802933785,9.621898707081908,18.28921356754507,16.27073216444639,11.086678263084472
points391,21.025317711507977,12.364382541913127,10.860239175637146,13.279493814583898,5.557425006458243,19.71951665035208,22.205139411328222,23.140031130244626,4.619534315093057,14.74428833936521,18.32890800912861,14.848164475109774,14.609240584233179,17.233005920738734,4.1515994680847
points392,9.474527838821071,10.90630632578948,9.28766332709096,8.298120584561241,14.216482293541302,18.664343949369457,20.654985223466618,15.846144630041309,14.544910341726084,22.91684152573961,19.933753825154643,6.549940949288483,22.80780947419851,22.412863697036812,13.765527139763112
points393,12.366421161827118,11.691392369358827,6.322141741992471,8.897889449661944,9.43909069779578,21.803526977230327,19.333055130044144,20.472741684376732,10.52247132741336,19.403462265558783,22.96012925409181,9.243423340626869,19.28324606735618,21.789196833219176,9.275529002874132
points394,16.952150613806314,12.892372481343896,8.916675870287655,13.70606066381193,13.42925496258342,22.208717124828606,15.382472344999004,17.399830216909617,14.030478361068562,15.541455016027824,20.312354112320023,12.318277757876857,15.40894488304394,16.789442367265604,12.088955506400703
points395,21.67865726965168,18.165023496326103,18.163080027053855,17.736640123013768,7.296779019722327,12.17827580171349,13.731350015731364,16.4932233859035,6.704092072937428,10.426122148616738,10.876209561333594,18.0511130996925,10.277328367106787,12.598263069777191,11.535565718687785
points396,15.885808771892966,15.669760638707336,10.582689446544597,15.790296065112594,11.356918208320309,19.690750829479953,12.660052143734736,18.417561150671713,11.70239029530977,14.337621026976096,18.612153184161098,13.37152513423824,14.201278727040508,14.622159882589413,11.11751551496282
points397,21.28985012569386,30.319544440104814,28.437087224796617,22.764526835160478,13.012388175749898,2.8982800000690725,8.30565725803473,9.158969232157391,11.570207909777205,0.0,27.849697932731143,0.0,0.0,21.33822697372763,12.18948376468133
points398,14.477055308312146,15.028626726270128,11.840536448112925,14.495760763264755,9.04488158468756,18.164409918764477,14.254550422854672,17.80201954172745,9.834074950167443,15.834524646959645,17.32849459336307,11.89690012945156,15.702947443070984,15.968276393104002,12.462385373127951
points399,15.707794651443807,14.554321758788964,9.850245685952396,14.324305300481265,13.200969066514773,20.5870276261321,15.23275604010921,18.345142716618717,13.977415929878596,15.820123566423062,19.35962702190791,13.126515762068369,15.688500519548239,16.146563558344937,10.823292733135458
points400,20.47464886938019,19.262458131684706,17.333288274359433,19.676970302828305,14.391918884572208,14.532031688292735,9.065769777246075,13.154311987734388,14.434457789828151,8.46569955693244,11.723029015998167,17.698467552575348,8.310665158580342,10.58061976011247,15.465396324739618
points401,18.03425273986701,20.213377569013787,20.128261856031042,17.804006190234634,11.21351004243309,8.804635500797453,14.489300826795438,13.32901297710401,10.140073922345184,11.667271747749435,8.870701312634456,17.79194554201462,11.522428920041392,12.528212778213112,13.427231185077117
points402,17.72690918537629,17.81243915681707,15.874963732070622,14.992467409543108,6.3427773418653715,13.87046095273444,18.53402809311214,21.080364300081353,5.930980539868316,11.902285712838953,13.211279037301694,17.43574091580788,11.758191005518267,15.451778298009014,5.341278702188466
points403,11.489029272556522,10.344823444582286,6.987948346121883,11.538143864316577,14.741780639515527,22.841292618645568,16.79196573866608,16.617091692199487,15.25485934225233,20.71402720390676,22.28065999738956,7.130304927829837,20.59798292948308,19.043740564508322,12.981272054034141
points404,17.917144722874212,18.74229700348118,18.26900625475685,19.90061079300612,15.093400811229932,12.396504373735022,9.541607774268543,12.798826724785846,14.836037457705409,14.110521005408676,10.76810967954174,14.800078497755198,13.973455777556701,10.348068236937927,16.501230300385707
points405,19.430660429283567,14.862075894649761,11.525084164977475,13.857196440935885,8.169653475434231,18.95480157893094,20.335615732873237,22.676249535414698,6.7508041714014055,13.249151708802579,17.65042009998573,15.928439340795402,13.1093444824843,16.6322845326159,2.704887166517324
points406,14.70053797759594,9.8145020420141,6.381933741693986,12.931746147102666,10.08116530263168,24.04305450772343,15.477203634822889,19.10182309644126,10.671495406434639,17.97292640763169,22.899110295520426,8.748744657976733,17.84815638200119,17.59460971479614,11.174838848029111
points407,6.703805348082682,10.61336384659421,10.919200103415623,8.273666993261402,8.510077144531799,16.778207109465146,18.841180563944558,13.758425372050155,9.775918573839297,23.112596781990646,18.268737176451904,4.4331135745859,23.004187878516856,22.438291650174207,17.224472103627967
points408,14.54218869991694,11.244292807237224,8.27802132521201,11.459673373895246,14.082976916819348,22.937464091562944,17.36541447478378,15.797028298936686,14.30718567443388,17.32469600539773,20.96411413743944,9.873286705472015,17.19786246673544,19.125337738871632,13.037947755620259
points409,15.214997945768227,16.047202321718938,12.037404029437777,14.685371735509365,9.962811989949321,17.453673681217534,14.873098054935463,19.426527853937657,10.40597181470132,14.038029927190859,17.127587200252307,14.148771499721798,13.900733938356252,15.771110305822443,9.736214126216394
points410,14.340382396730915,10.020263079398285,5.55283547226012,9.814533697765242,12.92481575183383,24.872110104463545,17.725611472328097,19.057632517933204,14.199315258019919,17.410341189570286,23.745222036334358,8.91319460044054,17.283780285380303,20.836028576719116,11.59871075192474
points411,5.094796735821764,12.408060714874207,12.470345183912297,10.014730509919518,13.921284617510734,15.821396206305778,17.07333009053574,13.02800652790766,15.060344120749932,21.903090695666336,16.68576189752606,5.087295037373721,21.790831569243153,20.62785485306045,17.652702719755517
points412,18.647701525693535,14.286844758174636,9.437684264260623,12.294993067118895,6.661401431045508,20.474234040359725,21.4024947872151,24.638260769579887,6.434105344482798,14.361665890547153,19.78065439051967,15.017267620260839,14.225400132670005,18.256734442382687,2.997414967574307
points413,15.185917259197197,12.284407231435315,11.026670668808014,10.68236245619929,16.520255285312565,19.681516612587096,19.870202868902243,15.416144416458659,16.017487960603905,17.60347938622784,18.159061266462967,11.178281016294571,17.477533299214535,19.93362088002676,11.93134143981378
points414,18.716528359588004,16.34333530126985,13.206873515535136,14.225899625359634,5.252321580949419,16.590769772160066,20.10454328137799,24.194887405912713,3.5308544177337455,12.58203276556057,15.934119671504149,16.694788354670422,12.440101898283157,16.248890241766,0.8157394661111916
points415,17.175996142417848,19.557249997576722,15.870455867887346,17.13464810804979,11.506162176282114,13.264533344210953,13.977901582231556,16.94435715813349,11.112111442372465,10.979689289215413,13.215879404896313,17.950970997895574,10.832657679002374,13.224241665636459,10.46207828405045
points416,13.679143211091514,13.059394607588926,8.44154463251106,11.779200291716837,11.74625067768842,21.090829444148724,15.937656953202188,18.907445386132288,11.71259051701533,16.57838842363783,20.79723525793469,10.603501166304214,16.449179162677744,18.793079160044524,8.932332357459657
points417,12.0471685659053,14.755002538023009,12.258658120819703,9.619383436399886,8.70170694455658,16.22749036008058,20.19607577827966,19.285141053170562,8.830838874172251,17.336755352974414,16.901792874871322,10.812397922949254,17.20996020285544,21.038954668020114,8.798805666709441
points418,10.83886657098222,10.192278363365585,6.632952050989363,9.024857780641586,12.099272571489319,22.724513078871905,18.82438454045346,17.366174000430888,13.129363777474529,19.765680934697425,22.642940977015986,8.045249811232319,19.646617787850566,21.657169404998246,11.811920028903206
points419,10.183129773480262,15.017894746654045,11.763336582831636,10.122071513237106,11.209095454589736,16.96438865062165,19.64732296315395,18.476458514313396,11.912355242518775,17.27747689856205,17.4072786347872,11.043422194127727,17.15049304723011,20.516236810188424,10.340785255993026
points420,18.412268453777124,17.580513639132533,13.767773132317881,17.627840997765933,12.979618889898324,16.970091016346284,11.630793119869724,17.62976214368998,12.892533253414982,11.945646480540432,15.361710140964444,15.650355913757675,11.801689803631335,12.711397333954155,11.187500720024069
points421,13.317939526857781,10.007427568697851,5.214760549170154,7.535991092590148,13.315253675606625,24.80676848527603,20.58677760970165,18.888570739232257,14.497945316417432,19.65747382445741,24.090234409712625,7.657950371281065,19.538066221717475,23.205360503286883,11.124849866104563
points422,15.936913972794729,10.982811233209942,8.523432040336393,13.022613772845933,16.64101035521413,22.804259381481227,15.501173761912439,15.599748263823198,17.11718821020861,18.55376317420114,20.713667483473955,9.911503630015357,18.430842127318062,17.500121436948735,13.984647471268671
points423,18.687008612017166,14.619543701358056,12.07884208140682,14.363464301150806,17.590924174404233,19.557381200860625,14.413814648839706,14.018580551344627,17.285112764131874,14.080022576666689,17.08529882071992,13.713634526127652,13.9428602631104,16.105844253694627,13.909780330601999
points424,18.973814701775698,19.768699418689167,14.718672928604983,20.18312429578621,10.055602037966567,16.250149901768708,10.058162022096386,19.07121520658169,9.95383803236192,9.84601460763172,14.391297450891559,17.810058278963023,9.69537416871949,10.054297885528614,9.829464726427421
points425,16.90707663079798,17.458102003785825,13.95446279042367,16.388842659763522,11.154565564132977,16.441129714212,13.5799543831924,17.981257530402782,10.761216795163325,12.41096335129623,15.171189526659335,15.782521308506942,12.268487918437721,13.999763991012085,9.613437876761692
points426,18.623294966232123,13.525981037071103,9.940296537224306,12.303770973371574,10.138073857473904,19.96106520344178,21.14223751238691,21.422557551632465,8.486427692586938,15.37750818684448,19.267728286449834,14.992131719414111,15.24447616161769,18.24760677740699,4.0216874658671165
points427,15.288996999114797,10.461932093513916,4.224684909829808,11.284450895848783,10.629621710972186,25.83670166432306,18.217106967855887,21.69384181164387,11.33001607936033,17.868674105331106,25.10062684885225,9.911293060027583,17.74357221315493,19.307542017406902,8.10085588085154
points428,22.32521834445398,12.950323752823557,12.90664074294322,13.584119717232472,6.690571342687729,17.643245192930177,22.057701988233696,21.28997289266981,4.9557582871279475,14.17760227099946,16.240513356345147,15.693166199360109,14.040750583063625,16.916242093209025,4.434484256103663
points429,18.65868156993685,19.901454430586046,18.550387438178877,20.22166016592548,11.067006690124115,12.014743293805298,10.098692137782509,15.328907695612934,10.903443915622784,8.90134054135469,10.480954427004468,17.33442809439629,8.747692919749628,10.014226540260958,13.755450746356551
points430,12.287139923294541,8.87695541421583,3.979178901670501,9.894410068471085,8.613556074910012,25.06455832462003,18.090177780488087,21.523008468709,10.755819418749395,18.668621774857446,25.351170751308818,7.66199689333605,18.54606635756911,20.75296950428313,10.538569233902267
points431,18.395322068859095,19.721747093111926,14.710237530459176,18.222703874614368,11.68550315813956,16.404424593688127,12.218185349339262,18.743871438138882,12.210189872908776,9.82874980294584,14.399905947221528,18.034106557283778,9.678054404949094,12.092831939194445,10.606461219980398
points432,12.660241032480648,16.093155061933807,12.960101537500575,14.203115478350329,10.135234468943471,15.406110987873637,14.9241870683538,17.691482198608643,11.329015329813915,15.5042492470657,16.18595552211024,13.047099058038347,15.37162067688904,16.27258223102534,12.844962537743111
points433,13.191690451384654,11.577320637100566,8.362849270846798,9.292431976313276,16.048722011077107,21.429691131931026,19.503265873904656,15.951538860405256,16.56123675929908,19.207529905842907,20.87754548400379,8.888569759474192,19.08668999579922,21.37893362257718,12.75156906560449
points434,18.10701267153554,14.143654771598326,10.651018432283452,11.864039633912537,6.318035757987578,18.948241491367188,22.589568830344547,24.10948184183317,5.2216490138933125,14.895659045790945,18.542422056738747,14.73849884328204,14.761093149307113,18.704859364796132,2.0678236955895524
points435,12.336607495265339,13.588418872212078,11.341115964096995,12.85093537356079,12.700239627643908,18.6926406738484,14.105727899504515,15.02745162354858,13.720448757017449,17.1961690610538,17.83816341153272,9.883357196054165,17.068926382333167,17.67864042167366,15.79880025295765
points436,21.697869155172118,21.667089311691967,19.72059261266867,21.745636261208784,13.938186739123466,11.734333804779371,8.790212443339232,13.854416341069848,12.021043423643928,7.7723063282620375,9.286736113205402,20.488248438164785,7.615064649969671,8.429527088216549,11.573862369853439
points437,12.697913720112243,8.594702370138405,4.668072310734003,9.329520828710582,11.420440187076306,25.27041336970195,19.019914491365167,20.136121656608807,13.311708500266489,19.50809332201885,24.64814093799613,6.861399534109742,19.388210196050743,21.340366951975934,11.475754714604895
points438,14.606525917500543,11.685505762475312,9.595003466541485,10.805440105112428,16.491036493838475,21.240228488165332,18.004760747350733,14.569718544799686,16.859218995759772,17.0986804788827,19.620106927073376,10.848282973954127,16.97112746457911,19.805639159450422,14.475643143734255
points439,19.91042126590668,19.837682946432647,16.698179452607334,21.31960476657053,9.349397501520546,14.26783185594985,8.790656335480108,17.681835148246716,9.105664609337119,8.858906852590692,12.371170557948181,17.448447529444522,8.705124151746134,8.872533955710358,11.213035781161313
points440,14.700862647902962,13.684811768630365,10.745533035285467,15.17843275280385,15.207615515657071,20.215854918752235,12.885993424586466,14.945674933806021,14.958600150746285,15.965302008239169,18.445967971346693,11.665809735420996,15.83414110816522,15.258403101064232,12.657942187524505
points441,15.118461076006394,15.983469228027085,14.668313559894397,17.47426909350116,12.340768015861764,16.372248732314517,11.16367528549469,14.841952450348568,12.546500285821166,14.974314219799355,14.442690216618955,12.248171708634315,14.839998706475628,12.87108836407662,14.6302982270752
points442,13.220193086000942,14.686899923556325,10.701531826600206,13.062725693962667,9.374718952435938,17.869138006561748,17.552943410712082,20.4295408810327,9.546911206418676,17.06670032600789,18.49087210473009,11.747134373110205,16.93904550922483,17.458411242405088,8.329890577644118
points443,13.137340693743216,15.364367982622579,12.346730178010851,13.349694786341988,11.74943612005571,17.17254930983874,15.936520125070171,17.22996071682244,11.800960142704062,17.546885187561625,16.811913539243285,11.835590489478172,17.42075894413161,17.160007766881634,11.265893281343116
points444,18.709152079736114,12.9109330591966,11.456250660463233,12.57109068440145,9.112510367591051,18.670396392196217,22.13791101677195,21.004186176215544,7.328199436681656,16.449042315510805,17.72066609913687,13.829368736141427,16.319421306846802,17.969635619656668,4.700654770814937
points445,13.892613631558744,17.114424950619238,14.99018585350088,13.927690034789606,10.12741468083028,13.270650259342144,17.442826911562975,16.099040154755457,9.982390794492702,14.699932966696649,14.114212958007482,14.879977197413135,14.564744015025214,16.558982097034146,11.61244009378136
points446,15.076083096208132,10.911971415976431,6.253097742480803,10.51537541640108,9.742626795190354,23.641314610269795,17.56857400212332,18.86514680456988,10.169714026543136,16.987051630495483,23.03059006769291,10.202919307197982,16.859143267873492,20.107261576416786,10.069084591801893
points447,13.247380680395839,15.944376761128176,11.71057148620225,14.347183027691525,9.906267138494801,17.57850274311156,14.758723778564484,19.349157515726247,9.744653205706387,14.887114841162898,17.461126495058085,12.1072182759465,14.752521745896757,16.12277426014904,9.534143187221737
points448,13.91808644141646,13.551857590522866,12.787102121748296,14.345150259715856,10.28275854676703,17.142303572247293,14.993972562165395,15.808003084980164,9.978996129100551,17.401010981676702,16.362504964098473,9.885045149015644,17.274420376618774,16.124888024470636,13.122606330255344
points449,17.337194195474137,11.392263273453297,6.648463034281895,11.531061699813357,4.517976714086902,22.421687831366548,22.100210141860998,26.46028375664027,4.730910919573551,16.967521080462564,22.62711170133273,12.53046395786209,16.839550546204727,19.051104920315662,2.7376460991081855
points450,13.631391189033991,12.417069167011537,8.913257355880187,12.416698107601913,15.317827984342287,20.60432721676016,17.487823372126634,17.272231796551015,16.45385768568031,17.93802070880963,20.315842776188866,11.272120718177662,17.81313956780387,18.130180022296045,12.819646260718834
points451,17.338143763804254,11.874234464205678,8.376795456185688,10.310384699697034,6.485634290796478,21.608913727608844,23.625242381965187,23.33380295998473,6.116837420435009,15.876075503385675,20.863313116635734,12.719711654925124,15.744630568414708,20.320420219416825,4.16606013867279
points452,16.243424255068017,11.833247059697324,6.9061815222664285,10.711795368628044,12.491754015465295,23.832025695839427,17.99743946662445,18.184315495117264,12.758176073869942,15.561795340848867,22.364104713442828,11.230340898363606,15.429349957258395,19.90301520298086,9.984343071414123
points453,16.95305098238641,11.596112647780098,6.861557423018903,13.460840893732428,10.648025941464489,23.853087041857798,16.177497547740337,19.45483915274389,10.576619572245074,16.275595514417493,22.409644519384486,11.366441956671983,16.145422372232524,17.044433004243547,9.447485612671883
points454,17.596284959604247,18.590211892945696,15.170868434957475,15.298221154326137,10.049944511816848,14.774162906128087,15.837927780018111,17.750913751316165,9.230014732179011,13.003864514177172,13.929822688280607,16.761067439761682,12.863276464681055,15.13384168908332,9.105141928949864
points455,15.886339555437212,10.256534450369388,4.97069748450751,8.313640651364045,11.525865278036544,24.52614286085229,20.178408525188917,21.06552835304346,12.774282883738515,17.647201708775654,24.339305758819524,9.96954431163285,17.521394803112145,22.396725227782454,9.256306205205542
points456,17.521114171108163,19.445322132104675,17.178336706490672,20.7398813497359,12.528874537238343,13.968704968555185,7.703537181884698,14.610532383340814,12.387405157018463,10.233791629797086,11.88116026010365,16.52994067948807,10.084385602192798,9.475356653414398,14.286585065157697
points457,19.952833424109958,18.111034025601896,17.454985412333208,17.525588822140705,7.459523929208252,13.832706180812599,13.429375901701455,16.314185076689952,6.774910995181074,11.111111957686308,11.598834597725672,17.03710891429022,10.964498705495552,12.817723783027178,11.169518190392946
points458,17.71598674998772,9.243561925313506,5.733612171286768,12.333831562282283,7.654311311536951,24.60265880079222,18.386304384761463,21.245842875334493,8.473392243550064,18.74127219421392,23.56073571770234,9.779824151837389,18.618948045139156,18.216348413891733,9.99683640408045
points459,21.28969939262037,21.792853672581412,18.841517461998066,22.34839302176445,12.603984433412855,12.76569096715403,7.7855926420848025,15.297996232682449,11.626427216413832,8.385792389194268,10.183850283456973,20.017805544467333,8.230503622208126,7.80275327521192,12.312420135268598
points460,16.335522042924605,12.873341692967399,7.9000446827052,14.476977759418256,14.05747536362848,23.026224845661382,14.301529174368238,17.702101070718125,14.265853668028786,15.584116283199984,21.349847031559246,12.529095349238801,15.451741953906362,15.9878078122617,11.375172437642103
points461,14.700952522062275,10.104769250815577,4.776576843249111,9.194566588296786,9.68273611314321,24.5449597141835,19.59613522605262,21.147585779239204,10.201394175911188,17.424423060917995,24.53740984341159,9.752086610635585,17.29790698357498,21.48069849096576,7.862874191968662
points462,13.421966709998637,16.839178180531214,16.87439440509535,14.763472423847691,17.622234364071268,12.790061814739627,13.587510153055563,11.917187445573854,17.704333748045663,15.007306003417522,12.191339594956435,13.363783551793098,14.873095512899273,15.68989766843456,17.291308784408912
points463,17.593168785611674,16.122963039620952,14.23560875685664,16.83151261113603,8.362569235985172,16.425180842389178,12.540812569599094,17.20474554232734,9.44542717334998,13.982350809692385,14.88427431787009,14.124257767873363,13.844877577420627,13.53945570169727,13.82256360224359
points464,20.607597902757412,20.719109802163363,17.626499767722613,23.001555549477228,10.063063666818007,13.324001416159737,6.597163759581489,16.281037514225567,10.39529813957505,8.455858981880011,11.42380069021046,19.08177555664376,8.300793258007246,7.123565259752947,13.792683930733842
points465,17.693190445041846,18.919227869911847,13.477590948829652,16.9608004201535,8.47515393529173,15.6807446968222,14.040258473266286,20.7740196921473,8.313837911588843,12.213104045069175,15.657846994068805,16.71222597519248,12.069998766317207,13.40501637503059,7.550213834208826
points466,20.400551155542754,15.071470578860087,12.459178222653126,13.391194205748386,5.686664282685872,17.941795739342094,21.84076555298253,23.256550270709408,4.398202153666789,13.01189561045488,16.697158009879605,16.768030914079993,12.871333126362316,17.116854788697125,2.148842236021743
points467,18.74946921572305,20.90126650113715,21.00510007301004,16.545981610526713,12.859166968182256,7.950087047216402,15.143304832845637,12.885509111006844,11.467171481384213,10.270941818214542,7.975869978965307,19.17878362616816,10.121654050873378,13.836363784184716,13.153729349341361
points468,14.300882747946337,9.150594826722799,6.244025164472465,11.699155542686198,11.458706692269965,24.279465492438597,15.383570584544392,16.711975642634933,12.3354169861293,17.772294134210252,23.039848819104307,8.42182734575949,17.64688543549473,18.876313319898127,13.598199776214136
points469,18.53079089650324,21.99714298712568,17.916259442872697,19.226727281412593,13.563002571345741,12.546138705469927,10.294791786511386,15.193149625819382,13.384514438791186,8.382223037853068,11.128095015506394,19.520846043996585,8.226922908544237,11.048802871076335,13.032066456023314
points470,17.905106801735656,19.971222857002193,15.149481487082793,18.324622426682918,10.548945351044035,15.636722843086316,12.66532740853716,19.27047436992581,10.444644582400077,10.18207002086037,13.951648505996157,18.215565219950193,10.032499347763217,11.986852407024575,9.125361494530988
points471,11.52495093303206,8.99695991674866,3.827931155177186,9.959227617069574,12.057741651161198,25.799728191899504,17.697090848231582,19.3642424840021,13.466161290417203,19.40034255581784,25.505522169949494,6.67621080075515,19.28011642663748,20.68556927795098,12.347439112104041
points472,20.35915683238411,16.561222948784604,12.39918237757415,14.545810861162431,4.997550848289167,17.615456597790505,19.549835449619327,24.510826965464773,3.719506904706512,11.989910719545039,16.758384996827772,16.979253374234137,11.84609494906938,15.916232031674252,1.530322871445765
points473,17.505216442995653,19.394706680920343,14.22764864728098,18.76309406687226,10.400122130616872,16.48800725171683,10.99797456725636,18.49292778309904,10.845609748897921,9.63452097853951,14.892397772493545,17.388873551687855,9.483207291568764,11.530909712059998,11.360732438771626
points474,19.400432983682038,17.305087564114427,12.26079598734173,17.375050594705748,6.3007402015129275,17.071765096949555,14.304082965324413,21.679874422612784,7.01657720195891,12.004293837780763,16.899611138361585,16.837816751527566,11.86052385311184,12.974260258413011,8.609767762557908
points475,22.300852823696687,19.417318836685766,15.941981281427976,17.654793777010166,6.998376376037571,14.522192563378258,14.347159888368639,20.218664031807414,6.375662207332854,9.133567513966154,13.142886257528366,19.36502430293325,8.980659140910173,12.683370611860807,7.246405508737523
points476,18.065777459480387,16.954620811944658,13.79544602874077,17.004914841897293,11.561655206361099,15.669617338234797,13.499194269029594,18.48971985727949,11.898454472871268,13.797030013555425,15.33346938419418,15.168685540142349,13.658966849252442,13.359144198832405,11.308818310832624
points477,16.158261748395727,16.016123886985675,15.681623006650744,14.147077591369646,21.650732321571645,15.171263938361582,13.982183056763011,9.731151990016192,21.215775914911198,14.391586901088802,13.408587201829572,14.62816256118089,14.25541639081954,16.330852967073536,16.732066321395163
points478,19.843535720410337,13.74311657421582,9.76277849960212,12.83411366459571,5.333862001961283,20.11401102181734,21.645033267250984,24.98187150543436,4.577754958145332,14.760530566326883,19.448889074471914,15.348871353473026,14.625534515105816,17.69613239747427,2.0770899195947305
points479,18.595748527387826,16.231378074068765,12.699603735000931,13.01213459582262,6.312526989040477,16.8686630660617,20.929815912668282,23.55925038584447,4.812114121179235,12.507984216656434,16.45179885730582,17.28885029094446,12.365817630497084,17.511018160419734,1.5723558645459776
points480,13.377339307511749,14.34033058487245,11.605660049762355,14.67389360458999,11.16518714030847,17.97300773499848,15.026290445918258,18.05552688407788,10.978696344569522,17.978444574612286,17.568190761611262,10.985573160276722,17.85369211497289,15.783045786854407,10.906295861247418
points481,17.779047028194512,14.090257036048012,8.71514968521158,13.368654347817733,8.004028883326834,21.376223803135648,19.893786193345445,23.5098214150422,7.221607381079595,15.106924113351184,20.518015705837442,14.37146175530714,14.973030737345528,17.140292755094634,3.6090178334919987
points482,17.299273413132187,19.00411587398793,15.384258630429462,17.431711523785776,10.64405033411254,15.021794538436412,11.638987955130846,16.810952955606975,10.217507296517802,10.425665585478995,13.712053629509422,17.257024365948244,10.276870350590766,12.915341654936652,10.197146255597325
points483,20.753192482465867,20.566161364959722,15.640630980672759,20.572180146835056,10.57338139532437,15.448632830978969,9.415825902800641,18.67690205339366,10.608688209610722,8.415098625257755,13.450420402715888,19.33312674366661,8.25990314886678,9.649739968983896,10.111513116821135
points484,17.87768303231874,14.487482916826062,9.778752089366147,12.708958709005351,6.6258334087049064,20.326985305014993,20.691687864757814,23.760416998482967,5.941084983350311,14.235606293017597,19.43258769942319,14.54208566858487,14.098939249391748,17.826274195733788,2.950373617245738
points485,14.66915822292157,9.01948816676495,3.970225462005789,7.37489515526,9.801641869107083,24.9193589542478,21.878445713838104,21.27745272837375,11.500538505582597,19.933004531546644,25.360307919603905,8.792375441039358,19.814474026213407,23.37287536418515,10.607330181302249
points486,15.494999453894113,13.40124433556083,8.993418601499384,12.841062336734302,6.701983156695611,20.12317416188895,18.36631434015025,22.653714169560676,7.057085947968262,16.897920910019362,20.234036585563253,11.515997752435137,16.769728817410932,17.688906853081193,7.147685051435954
points487,20.250089671463186,16.990024944442215,13.997713529760976,14.598374103665433,7.119152944519974,15.910285422001472,20.065964907681863,22.322431746043808,4.715794750385463,12.285836925786594,15.127051262594248,18.21373802541685,12.1429631777476,15.861574388519621,1.3382467784265533
points488,12.813699522253236,12.91586161025333,11.908890494569839,15.456462683618064,9.169126059629658,17.66972903858927,12.795968488371498,16.590854144394978,8.801588381007189,18.34546168260351,17.25873789096538,8.520418951054598,18.221877549199075,14.969294971102837,12.996817751594598
points489,19.055233437727342,14.318800761051447,10.159674327615564,12.542354238816925,7.952279456275072,19.24395791238794,19.11455340717304,22.624755775987122,8.109993113049917,14.23663766300959,19.04384876460425,14.696001278557189,14.099973902545738,17.999517078895067,5.761054679725074
points490,13.871733240416248,12.458305469280655,8.279354093362587,12.90772249908586,13.718592797996415,22.13835613849768,15.333459587918997,17.777958097920685,14.104980602154818,17.132937471237167,20.962754020283782,10.110374172727347,17.005493507280352,17.619590593411075,10.838960524863152
