,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48
points313,11.821820752936578,16.35474955598495,7.1859228276029095,13.109889353684675,14.261051672885815,12.070298466517581,8.31086157830053,17.943585343508005,15.095668634771704,21.581684875485248,12.22872455513252,13.326315814219573,16.7936106093155,14.498441732529633,8.912891711484368,24.457541953256634,17.409368330282515,11.963068817909841,6.400745614691325,8.447609803726404,3.544451763000156,6.483457473336155,18.784488381179692,2.81606541727288,24.87490318119009,13.4701976329605,10.649969200895393,18.784488381179692,10.649969200895393,2.816065417272878,24.87490318119009,11.954527473552186,14.006565622369095,18.784488381179692,10.649969200895393,2.816065417272878,13.039452342352885,12.48030672940621,11.17412694970116,18.784488381179692,10.649969200895393,25.41545099714364,11.914028285017233,24.87490318119009,12.656740803116028,12.606294135672611,11.611491413596154,9.938582590355683
points314,13.648768484343927,15.642803851436812,12.448341711336775,16.28150328437352,13.442941492225966,13.785011437803805,12.922293811376058,15.452421016294501,12.233292685859967,17.09535442431481,13.571516014640434,17.76492261288638,12.280381691303505,14.320164154107607,11.980170348491466,19.365833589007877,14.111380341091191,13.492968278297088,11.355107488857266,10.37343040129986,9.636602462872926,9.945718155196536,13.600559005435631,8.735713998531416,19.84803604977628,13.286578540513322,15.555435843066293,13.600559005435631,15.555435843066293,8.735713998531416,19.84803604977628,12.968387501308712,16.927678820025857,13.600559005435631,15.555435843066293,8.735713998531416,12.855960080862163,13.14383241733353,11.935143719647167,13.600559005435631,15.555435843066293,19.783527905651326,12.47823740377744,19.84803604977628,13.839279625003046,15.041203226491103,12.204320487109287,12.211663166601264
points315,9.736542659318912,15.334865950432333,11.737625729764014,12.94646143511271,12.658468105875563,10.805961960829482,12.1225570966378,14.983422948181389,12.536737452480619,18.58071629170645,9.714973577626687,16.767139210288317,14.960341538848716,17.191662070236504,12.545409894734918,19.65537460358362,17.57930809102503,15.86416031752274,11.733936479120493,9.022968676421058,12.042050191394805,10.441254216269288,12.447945947763392,10.145354394209532,20.13388985467733,14.684661836512998,14.892928046425592,12.447945947763392,14.892928046425592,10.145354394209528,20.13388985467733,10.109548306344236,16.618007229586286,12.447945947763392,14.892928046425592,10.145354394209528,6.856916111359808,15.311763265068869,15.124698833942816,12.447945947763392,14.892928046425592,17.69836100330982,15.006737484119965,20.13388985467733,15.762032916058056,19.133500618071967,14.987506515862018,9.962319999624222
points316,3.987174926273155,23.658632615534987,15.176413716732414,14.147681453827627,18.928553127863303,2.2452703817393482,14.28943046832873,16.20734990812758,14.373855492225763,13.937036116048947,2.2288216988323613,15.306071428965398,20.373341969380036,12.875547278003856,13.524131569436951,16.557657257917743,16.33022504350621,1.0801932204209286,14.626640250847872,14.476345171481645,16.915240007860255,12.466702590794247,16.864107973920326,13.968397340643786,17.075620921469145,1.6363013439360279,18.098461496397274,16.864107973920326,18.098461496397274,13.968397340643786,17.075620921469145,2.1867722428927556,14.743190696980514,16.864107973920326,18.098461496397274,13.968397340643786,7.392160891404269,0.9904174134592193,1.0673447521106667,16.864107973920326,18.098461496397274,13.237482791579895,0.8467765795678688,17.075620921469145,0.0,11.949794110490314,26.67226745510516,13.786639103522097
points317,11.017929389386342,16.80837553137376,13.232861045337154,18.991788560916625,19.114078923463467,9.920568921855736,16.193007092491957,20.97069886058686,17.48589524912062,16.284894317160344,9.917587585185535,13.339910019982163,11.127516133143336,7.830473008264373,14.887243464625469,16.887045996983918,11.293102806479691,9.751366455084458,15.15066749718874,14.528139910538433,13.626516785530752,12.901655093230302,17.237240556421646,12.857524575921138,17.40081500318358,9.355654985915987,16.28674087751965,17.237240556421646,16.28674087751965,12.857524575921138,17.40081500318358,9.92070043693243,11.567290477110966,17.237240556421646,16.28674087751965,12.857524575921138,8.43371726255849,8.934053406278894,8.548066753475807,17.237240556421646,16.28674087751965,16.706836420904903,8.700409799025984,17.40081500318358,9.972180177645871,19.51075176404689,8.45860800306515,17.693282472477026
points318,10.784605807762098,18.327699004033278,19.153674723015012,8.111165761107856,14.19448307088239,11.914371625859623,16.076078398352927,8.896452289226911,6.001375683612413,9.155658120966056,11.063912327361415,23.866074515497917,20.18424121857183,19.87172130421998,16.692677632188648,15.662916508537506,22.607267800356134,12.671277419706648,15.701815665022616,14.083449327549134,15.35755180675594,13.976018824607353,8.95682514870023,13.828589701369893,16.19227440151195,10.599160677955743,21.80594309840975,8.95682514870023,21.80594309840975,13.828589701369893,16.19227440151195,11.492009746542523,23.287477577029815,8.95682514870023,21.80594309840975,13.828589701369893,9.579560614317161,11.44652262282803,11.39852100360593,8.95682514870023,21.80594309840975,13.904747210250799,11.295335347564299,16.19227440151195,13.23786021317373,17.53354330038155,12.084807470565,12.013688734221873
points319,11.278022246962248,15.240334242852684,13.364849002981458,19.88890203291147,18.26825657412413,10.044005881923887,16.508984732304718,19.412969438464035,17.380423290207812,14.998078554924202,10.338569999563356,13.365083793428768,9.621256709890341,10.183459199620634,15.389487243134448,15.4373155187326,10.360243536644747,11.897450784007031,15.06688000224151,14.030274671076981,13.799778513713399,12.817730396852811,16.079536921806216,13.541967533391718,15.969546366177575,11.67335315231982,16.409776032587544,16.079536921806216,16.409776032587544,13.541967533391718,15.969546366177575,10.225141062167706,11.674926768311654,16.079536921806216,16.409776032587544,13.541967533391718,7.529563262621682,10.878028302337714,10.747823731654739,16.079536921806216,16.409776032587544,16.223417075680402,10.91873819175959,15.969546366177575,12.56678926007847,20.030921445977274,10.787859536768337,16.609362535695407
points320,10.311992710257488,19.83896822343346,13.774198000447416,18.239192480427274,18.782801918598043,10.152126993284348,17.16552358496444,18.091236508909486,13.359286077356309,14.305079120497476,10.299773847365715,17.51813165627877,12.044191465860198,10.444535779368154,16.533042879833978,17.250449096724946,12.07568633915678,8.815679550797105,15.486959880186854,14.958587748204904,11.485905442151992,13.698433884112653,15.91052572488373,11.322300256963212,17.759590283867116,8.593875495225273,16.79135870330238,15.91052572488373,16.79135870330238,11.322300256963212,17.759590283867116,10.685387615113635,15.778579534998402,15.91052572488373,16.79135870330238,11.322300256963212,8.808025381527612,7.9061603874338635,7.6843880586036635,15.91052572488373,16.79135870330238,18.5098104952297,7.669073735546998,17.759590283867116,9.218750151644773,20.93500794836443,7.5918856743545895,17.293261777794644
points321,11.694921085490428,14.723739410734732,19.93757397391402,17.19862695563419,16.680184437801344,11.906766608136662,11.626857097394076,20.658215121763696,17.61557719839841,9.585278008555749,11.01549029644151,13.484763845807635,11.847291772897476,9.542341746908818,11.477222954550347,20.921615324310892,13.157713558651558,12.694050789789832,13.063147656320087,12.057530066408457,14.710185176809373,11.185371455789388,13.291528693681181,10.997846034320578,21.38400541592487,11.38521835418506,22.536670110277605,13.291528693681181,22.536670110277605,10.997846034320578,21.38400541592487,11.820204795460324,11.434947395596032,13.291528693681181,22.536670110277605,10.997846034320578,9.208147700281488,12.43416096562803,11.976742262548894,13.291528693681181,22.536670110277605,16.39523822840461,11.983554573101765,21.38400541592487,12.145161088736002,18.718541201398782,11.58155991324675,13.815342329520549
points322,8.133912699679266,20.264685616801103,7.886939241580256,14.753649185360384,18.863546113844563,7.76941230082927,14.528821631514145,18.57055312992735,13.936324726317098,20.119373460032033,8.019633308246807,15.04265638633918,16.871476694823638,11.456203642463015,14.621221557506487,20.042813329551727,15.7001123172708,7.460301306528268,12.234379856651898,14.244692524046464,8.025856820055013,11.626791758232581,20.525921972272265,8.208837769134206,20.516394675786277,7.884998456312963,11.303435355976571,20.525921972272265,11.303435355976571,8.208837769134206,20.516394675786277,8.137758001927978,15.189699792042818,20.525921972272265,11.303435355976571,8.208837769134206,7.631680614556044,6.999806016345972,6.726742615861834,20.525921972272265,11.303435355976571,21.63574814684918,6.706405861699828,20.516394675786277,7.67541590791795,19.444483922710383,6.925750552486638,15.347640567526778
points323,7.612787684821301,20.50295204513414,15.207574402043155,12.826226828451254,14.402019225664707,7.169301733365182,10.760025078889438,16.057042908109594,12.06848825467565,12.422851720986504,6.662420493192616,17.03206976253167,17.997881682102644,13.699421948499658,10.798300727369746,21.50070955908113,17.70433348734384,6.1622511528740995,11.036805246601947,10.973182168632166,11.77875154984527,9.230390916039745,13.992868649785574,8.587002833341648,21.955725075911186,5.655616760575646,18.127508538397578,13.992868649785574,18.127508538397578,8.587002833341646,21.955725075911186,6.512325308374318,17.09586511265728,13.992868649785574,18.127508538397578,8.587002833341646,8.729525995892022,6.241857106467134,5.758226557507405,13.992868649785574,18.127508538397578,18.111769418887814,5.807409828905621,21.955725075911186,5.792499326441672,16.556140323393553,5.603140396487489,11.75024588442101
points324,13.055846612913166,16.00426256837842,22.50067394265878,13.477117489319701,16.83765468050457,13.147145710014849,16.816213388930557,12.70761706287795,9.061215675541082,5.632575561010778,12.260248045287204,22.423787602361372,14.649124367311357,14.816350865066982,16.55403386518554,15.927476753703008,17.027507862052577,12.350374758219822,17.53271046820495,16.143966899041853,17.801093907812298,15.435695846437852,10.175077029549898,14.841858136994912,16.45346555889228,10.374843761351208,24.92591385445967,10.175077029549898,24.92591385445967,14.841858136994912,16.45346555889228,13.066003864222521,20.164848284906594,10.175077029549898,24.92591385445967,14.841858136994912,11.21985666679005,11.123597500238775,10.983391109455996,10.175077029549898,24.92591385445967,12.735643685209709,10.911583170933163,16.45346555889228,12.106248746750794,16.861393732307096,11.564104322260334,15.144656106371237
points325,12.49839346609783,17.11972637331688,21.288814820957292,8.347285576921765,13.650428610893982,13.433422494809554,13.42325415698522,10.581149491592226,6.586543499092513,6.9391021290785035,13.196259420897654,23.6751392858387,19.324527186698486,17.496290247923486,12.452196263589173,18.49756952313763,22.36173970848172,11.988143323534938,13.535810985255932,12.39491755688953,13.890782835849741,11.989427588054143,9.243317390150104,11.784020997392282,18.990829041465062,11.292029275631615,23.796255682455858,9.243317390150104,23.796255682455858,11.784020997392282,18.990829041465062,13.165406658032497,22.6903018533822,9.243317390150104,23.796255682455858,11.784020997392282,13.804609250578704,11.53755955766762,10.896668800920278,9.243317390150104,23.796255682455858,16.038173094115372,11.155373012629056,18.990829041465062,12.167567541729397,13.600551715766304,11.634220889432932,11.132788180872732
points326,10.926064223388366,17.158006759822246,16.463299718707933,12.619962370135186,10.946906314349333,10.819232123777239,5.628507563250293,16.267009412909637,12.664056917723537,13.455610663117993,9.996188724954846,15.867886451623038,17.033399037513753,16.594511779685604,5.271880066024684,26.57188773802139,17.918816624632772,9.874800141601302,6.674228110524736,6.2600114432376355,8.030838740043793,5.247079035288415,12.242819516713862,3.920217397337758,26.962323467179978,9.514749551296823,19.29805744161561,12.242819516713862,19.29805744161561,3.920217397337758,26.962323467179978,9.683269282006822,16.488075111346863,12.242819516713862,19.29805744161561,3.920217397337758,12.796121391609166,10.3338106047047,9.831724210593592,12.242819516713862,19.29805744161561,21.265458968153393,10.267691862459053,26.962323467179978,9.889780611512672,12.188600983820107,9.70655742513071,6.1582318370406535
points327,9.4372610798911,18.650968817167584,18.14867940879531,16.31059497871152,20.077649413300385,9.88749279005591,14.632215434579578,18.57895851925315,15.26854071400357,11.946807025925485,7.9460926447704106,15.125234205861528,14.953997726109826,11.435615691630014,15.716721558776069,19.923237620237977,14.081129478089371,10.202789758034491,15.443460058463048,15.6834532159549,14.915837655364296,13.608508650931595,16.072058795799638,11.545228599594617,20.39834172383693,6.590114629878494,20.869117068714292,16.072058795799638,20.869117068714292,11.545228599594617,20.39834172383693,10.106580524497858,13.830146129904254,16.072058795799638,20.869117068714292,11.545228599594617,8.166662478934251,8.90938824985017,9.569066765515183,16.072058795799638,20.869117068714292,15.88036783985955,8.837492094102696,20.39834172383693,9.068377948244336,18.612893838698522,9.254742932653551,16.03794453208117
points328,9.66297231670036,17.635549292046377,12.24889710550002,20.03964358369027,21.158072626664918,8.265452001925322,18.46736898036462,20.695800796218833,17.129654285929337,15.087736593823902,8.861742361284746,13.997311800051792,11.330287039642249,7.8416060357566115,18.19842296158461,14.450329711714286,10.203495636425831,8.669338929777911,17.09240200247784,17.12615560012889,14.971696866983374,15.074937955510336,18.524768816464412,14.563721243833701,14.995129499078727,9.063848693827795,15.369519654615912,18.524768816464412,15.369519654615912,14.563721243833701,14.995129499078727,8.964791163255743,11.930841665947511,18.524768816464412,15.369519654615912,14.563721243833701,7.398132352478935,7.70301328320148,7.753386344481601,18.524768816464412,15.369519654615912,15.30930323938911,7.774485960047838,14.995129499078727,8.97927884861172,19.692777469088295,7.756232963728986,19.0660800567042
points329,18.842025230968996,12.73970012388597,21.656597322851663,15.028184505721189,17.793270992250992,19.1883091371522,15.631886241034469,13.378448403476646,11.87460264105028,6.355484380509535,18.221228641314934,19.67617242865365,13.397856412837768,15.389364656538499,15.296416756965865,16.935801068351505,15.414638041729926,15.961120338409508,15.99146614258774,14.777714272286437,16.060773514646858,13.573178120916062,12.266213000331149,13.318061596720463,17.448949194738677,14.009121183123945,24.13909133170331,12.266213000331149,24.13909133170331,13.318061596720463,17.448949194738677,19.024743023854317,17.29372934674301,12.266213000331149,24.13909133170331,13.318061596720463,17.86025520299377,15.103168665690966,14.387187231195302,12.266213000331149,24.13909133170331,14.201812391271574,14.483405450991159,17.448949194738677,15.66087926453909,12.83432801810129,14.821256442803445,14.767443416976121
points330,13.173210376144988,17.54420124924066,20.88810695860935,12.816809986263994,16.42665442351662,13.671773699983161,16.600412296672754,11.800951905596987,7.698882142624899,6.069334639570397,13.32911051654912,22.972781129388743,14.83198956533427,15.186020247543707,16.244276116010067,16.032445840863655,17.714125546878314,11.660340980922548,16.18637584952413,15.473478950668605,15.042747754131602,14.299715394538733,10.840652490591648,13.426812684213134,16.557097899221777,10.134391723208195,23.422728014774492,10.840652490591651,23.422728014774492,13.426812684213134,16.557097899221777,13.967523657562277,21.55513751792115,10.840652490591651,23.422728014774492,13.426812684213134,12.900782593394831,10.49763232515047,10.336424751851467,10.840652490591651,23.422728014774492,15.02852801320473,10.349000833233422,16.557097899221777,11.938533765085198,16.250091288571067,10.833572689280597,15.102401684910193
points331,5.189199033078217,23.472683214087493,16.18978141517898,11.326591737967076,18.732702091529923,3.5840823586930126,14.546531811731306,13.607131986546426,11.937330095199906,12.413108032132639,4.004394954961133,17.496563011887798,23.923285348336705,14.96758004478194,13.73933049823029,15.758577483427052,19.263722058799782,1.5163329802770544,14.147490551287703,14.551633019750719,16.149797263256463,12.20114670219977,16.303474588552334,13.82775991281397,16.28671716532138,2.2537678846012232,19.04309200772898,16.303474588552334,19.04309200772898,13.82775991281397,16.28671716532138,3.9364336111359517,17.229714696870925,16.303474588552334,19.04309200772898,13.82775991281397,8.701848542470167,1.2143971584860427,1.164793518019392,16.303474588552334,19.04309200772898,13.439569731914142,1.0944135235376893,16.28671716532138,1.491553157932676,14.473271983289308,1.3068910729644079,13.847505930534604
points332,8.072488509884534,20.432943729797728,13.07939379874406,10.620557549638674,12.126402828559362,9.495541830246012,8.767878255580527,13.757230901608219,10.20785401777151,17.22143654032255,7.780006853756251,18.120332806073623,18.577886661090535,17.73731081289764,8.798552234079306,24.048517448617645,19.997888424552812,10.348624736667208,9.534043127566163,7.530159727403907,9.858673889158473,7.249651261656883,13.000274114421174,6.345541663696151,24.471087469208342,8.103207449228151,16.14368338334046,13.000274114421174,16.14368338334046,6.3455416636961495,24.471087469208342,8.017097036568533,18.99468040542101,13.000274114421174,16.14368338334046,6.3455416636961495,10.27489934619372,9.866720930239175,10.15552030231942,13.000274114421174,16.14368338334046,19.443732166397414,9.812059234672839,24.471087469208342,9.922819886544719,14.507911069455858,9.660732111769894,8.57952528046231
points333,11.09133575116425,16.146205674253096,13.13780960005442,21.40833030977193,20.690402074395898,10.166476380027843,17.12326143858891,22.446746297078192,19.16197859660354,15.699850977819231,10.116692536423713,12.176454481703987,9.209318370204914,6.3919882049466334,15.926256998881854,16.32388861741783,8.7802731124276,10.605182453981202,16.034068990355344,15.85289664054028,14.217530025453472,13.826638439535934,18.235826016184905,13.159921007342321,16.844829247787402,10.157625135282457,16.198136814554264,18.235826016184905,16.198136814554264,13.159921007342321,16.844829247787402,10.261407870603598,9.856813141467283,18.235826016184905,16.198136814554264,13.159921007342321,9.467705942279533,9.889664944330011,9.503542038289783,18.235826016184905,16.198136814554264,16.598806757482638,9.556686855843601,16.844829247787402,10.445706309527932,17.47460031549734,9.184328898765228,19.100912030552625
points334,12.898005994455733,16.898676884803336,22.73605631723798,13.032926086005645,14.7932112455162,13.793646486846706,14.800557602918108,11.192694402365454,7.287989247071985,5.389282643160193,13.273355768639547,24.157941967431846,14.642655961264767,16.188576628350432,14.445553097733413,18.248427219410534,17.489398226089925,12.841405308831838,15.42917904729727,14.010613764174835,14.767968154486734,13.514602604721471,9.13571726559093,11.99961798320841,18.744859483105405,11.60579948565786,25.145330136622675,9.13571726559093,25.145330136622675,11.99961798320841,18.744859483105405,14.170062484163616,21.974462121483224,9.13571726559093,25.145330136622675,11.99961798320841,12.70244621583194,11.853940079493688,11.497830798743424,9.13571726559093,25.145330136622675,16.057935003475507,11.376104238485652,18.744859483105405,12.865268493479554,15.75176577463036,11.940280588854996,13.368627580255364
points335,8.115960613293137,19.476693079801535,19.93573309621191,17.19004632715665,16.830117020536182,8.2306445680572,15.330472801768881,15.358054362095011,11.564214647522872,10.392424861836107,6.719673027065284,18.726754217073577,11.793699672522942,13.72114473832832,14.577607647975162,17.85209526426496,13.166636085250659,10.194182974265194,15.200718256452875,13.690277929046164,14.979295012114855,13.079675287887286,12.217217031918544,12.925829964180865,18.35357468517016,7.039669115594362,22.53495410013863,12.217217031918544,22.53495410013863,12.925829964180865,18.35357468517016,8.462140582363412,17.610486642244965,12.217217031918544,22.53495410013863,12.925829964180865,5.479326389504868,8.450769957153343,9.032496023125365,12.217217031918544,22.53495410013863,15.845444510808171,8.482646868937417,18.35357468517016,9.443981062690927,22.34904737766936,8.710680639591532,14.413653581926567
points336,8.221642032052936,22.304161290865174,15.025951072264787,14.66277791752307,21.051796609830934,6.3393514677710465,18.204399406031648,15.49865250666841,12.348109000325092,14.190874249279158,6.732622344845997,18.009667755687115,19.59257650674761,12.964658093292208,17.285926271513183,14.484417788522912,15.794604382332754,3.2006875678452986,17.01519315650076,17.160075513079175,15.672685307992229,15.508155514771149,17.47015349389226,15.132761880153259,15.02878347543086,3.8286742125361455,17.95820480082897,17.47015349389226,17.95820480082897,15.132761880153259,15.02878347543086,7.210497911121459,16.810506422871704,17.47015349389226,17.95820480082897,15.132761880153259,8.26002759583495,2.537478876109973,2.309074067090933,17.47015349389226,17.95820480082897,13.89915424983487,2.3324934699846795,15.02878347543086,3.603511812721965,19.07568698126141,2.795950246234546,16.8828481000673
points337,11.640697878934883,13.24532028074601,15.195189099134117,25.61495861568319,21.00764998869376,10.032343155437262,17.160885806305576,22.12661726777414,22.50218909436029,15.030489421914194,9.325974153663976,8.946532167059939,4.958336580096224,6.900238341721294,16.04717412011835,11.690082781861934,4.406030240794609,13.580658627809434,16.364111213984714,16.098777910317487,19.432417389694614,14.914047981676566,17.906870917811883,17.94940044497469,12.270033406834669,13.209633506200353,18.115963336159638,17.906870917811883,18.115963336159638,17.94940044497469,12.270033406834669,10.493040983058517,6.448060013961963,17.906870917811883,18.115963336159638,17.94940044497469,10.889423421081933,12.61292135430739,12.218602866593162,17.906870917811883,18.115963336159638,10.999280201596957,12.65250167331537,12.270033406834669,12.857373266009583,11.307732313392865,12.125981897057166,18.62045327291581
points338,10.935768795780673,20.78106770946258,15.985453438262342,9.490047920217537,13.522485339707451,12.100178816880309,12.56021857578098,10.42185447681893,4.96100172136369,12.088973945581671,11.826110287425694,24.043286634826845,18.838929925406266,18.5248845860566,11.998051760613748,22.340790464497964,21.173443602760234,9.476877390545104,11.45374028688463,11.120623635716205,7.791853472762116,10.24747787140438,12.040544114723101,6.4037314177634945,22.785107827056105,8.614741178895178,18.85262368945712,12.040544114723101,18.85262368945712,6.403731417763493,22.785107827056105,11.813306484682386,24.349200483407163,12.040544114723101,18.85262368945712,6.403731417763493,12.776990280011626,8.763324814153071,8.477736913369158,12.040544114723101,18.85262368945712,21.537083931478932,8.475902665891399,22.785107827056105,9.636054385599481,16.103065206481794,8.922642804978848,11.014728174334712
points339,7.374403534434003,21.934415710234624,16.85677106624565,13.363419730598338,12.077435350207029,7.726739355274711,7.770655969473173,14.050279559234264,9.92030829308608,13.22169075981647,6.146279547548625,18.97344914409768,17.413155103362435,17.069069051624474,7.39648195030962,24.826512621322188,17.145735947455012,6.849909399306642,8.015238911057278,7.695880254376792,8.40744307458428,6.0091317895173315,12.678276874784782,4.880141859487961,25.239175129045094,4.986445164061407,19.664839450543564,12.678276874784782,19.664839450543564,4.880141859487961,25.239175129045094,6.695273522663708,19.28812669839581,12.678276874784782,19.664839450543564,4.880141859487961,9.794145171227594,6.660532304373654,6.620533019801807,12.678276874784782,19.664839450543564,21.479301596681164,6.331384522669459,25.239175129045094,6.490316845832788,15.339978655983145,6.266695523900287,7.692030246218142
points340,9.67555074433652,15.11600220234247,4.017227212177768,19.468550676322,20.896856758829635,8.027821005446587,15.995395262708954,19.653166039086496,20.29337787236146,24.96486650288972,8.835478773411936,9.293451223165627,14.019263882898443,11.4429472102207,16.240835921206692,15.423540440299782,10.797343939016631,11.039479638197992,13.272307487030169,15.25599131763479,11.49070443713711,12.521237005947013,23.324210066788453,11.870298440409627,15.955946708841976,12.353889516497153,7.696207635333308,23.324210066788453,7.696207635333308,11.870298440409627,15.955946708841976,7.802957748372162,8.702197040988843,23.324210066788453,7.696207635333308,11.870298440409627,8.659427283177694,10.584856149394124,10.020387558572788,23.324210066788453,7.696207635333308,17.22628647001286,10.466230108521955,15.955946708841976,11.406552132548622,13.75810743106365,10.454210725009553,16.57063206419506
points341,9.902245521495672,20.37238251746413,22.538856717129004,11.088344885355905,16.36713898245066,10.968302947600638,16.476240016462715,9.109809894746586,5.5446575603768045,6.179177510081835,9.454352872580948,24.90914261949906,18.9271572849361,18.424219392356992,16.583918545962355,16.67727591542628,19.511461939991317,10.516125744115973,16.645211505976675,15.887124789327078,15.90113825175253,14.731562907165944,9.978574222178139,13.261919197608917,17.193716274682135,6.781964458568419,24.961506674151043,9.978574222178139,24.961506674151043,13.261919197608917,17.193716274682135,10.997738394954014,23.753567762667306,9.978574222178139,24.961506674151043,13.261919197608917,10.256489381465778,8.6491987761664,9.263839829044,9.978574222178139,24.961506674151043,14.19589905327625,8.61006332100636,17.193716274682135,10.284295551417648,16.994522684362742,9.516450225727878,13.797830523699213
points342,10.09540136584202,19.28538944680541,19.39441802497832,11.565517671200322,16.10858428035762,10.47372094698925,16.248644373908174,10.339566139617673,7.721011301346228,9.372074253144861,9.30378141754582,21.717772593781778,18.876931965880114,18.24004274111493,16.274886474490295,14.710599164928514,19.015276038782954,10.782246089239345,15.416068728042482,14.514952522263776,15.735270389699807,13.718599092282211,11.737091063404007,14.339265023037537,15.252084506333286,7.477623773150523,22.030356673839375,11.737091063404007,22.030356673839375,14.339265023037537,15.252084506333286,10.321165733143392,21.532554258856777,11.737091063404007,22.030356673839375,14.339265023037537,9.987876030244088,8.700203030072045,9.400441808475444,11.737091063404007,22.030356673839375,13.19662541728071,8.998839605518201,15.252084506333286,10.741952433717621,16.495850149404657,9.768713785082165,12.991866264083646
points343,15.338393700500262,14.008435698920959,19.91549405634135,9.537898847119548,10.400005779919471,16.49261616316572,9.930548179047484,8.153895261727623,6.554147430366419,8.535649587663796,15.500651177633609,22.544027769753612,16.96824502504817,21.220587918849972,8.672055330103902,20.55940461770474,21.1236860390582,16.260022499729377,9.58991509547039,8.205882071993845,10.722312337129887,7.42201380863366,8.566403525039084,8.118111241153924,21.026407343641466,14.425343545345156,22.516087883452332,8.566403525039084,22.516087883452332,8.118111241153924,21.026407343641466,15.537764530700825,22.723362704087,8.566403525039084,22.516087883452332,8.118111241153924,16.98567058307776,15.724668903407345,15.24598007868701,8.566403525039084,22.516087883452332,18.6056969833539,15.235625582314375,21.026407343641466,16.71016615638855,9.919375328262388,15.597689675396824,7.739884171377497
points344,11.168449413524817,15.586951678380279,14.431384452914209,10.17096288306468,11.27271714858375,12.886373949587869,10.586332488837922,11.909765844209488,9.148129097161846,13.610203315540575,12.347294582046986,19.53210034118765,15.651317530251982,16.539923523892778,9.470681188494199,19.874431910115263,20.465397346751132,14.816995966326516,9.417787634539577,8.977309132932314,10.103470501698578,7.864741478379455,11.541308273374113,8.786125461619456,20.3501575383946,14.809121737033736,17.403967902890663,11.541308273374113,17.403967902890663,8.786125461619456,20.3501575383946,12.587399147728217,20.076151360574745,11.541308273374113,17.403967902890663,8.786125461619456,11.951937996704071,15.098963991578433,14.4843853453141,11.541308273374113,17.403967902890663,19.718632830611305,14.396883376650582,20.3501575383946,16.124817308832867,13.623310124062021,14.567566170378434,10.121376151769052
points345,16.647114873855166,10.026328325993894,10.178054865642894,15.939474727561507,13.63237755636358,16.876303204144875,9.605700474545166,18.15116352528782,18.88437926511664,17.62294505569505,16.512107569926158,10.656314001215879,12.091190016103546,13.803270815378589,10.386706626381256,19.99421984730005,14.46703714452864,19.61024060187176,7.007493529899981,7.890832665585667,6.521681947991035,6.3597596497014575,16.59602850085758,6.876486816178515,20.4684200155628,19.229843169797242,13.43914357599979,16.59602850085758,13.43914357599979,6.87648681617851,20.4684200155628,17.069727284548836,10.140108936757697,16.59602850085758,13.43914357599979,6.87648681617851,15.767462003230055,19.333684680607526,18.266996681720144,16.59602850085758,13.43914357599979,22.066360778180805,18.784580060962803,20.4684200155628,20.04422518314122,10.519066021611247,18.441217314300186,10.499848247334226
points346,11.338367943183794,15.352803401422804,16.844635006325333,13.655108527051807,13.152875527203827,12.198920383809465,13.251396185538905,13.59279919923262,11.787653573623682,12.557260452292846,12.00850428158352,18.05038942564441,14.25932736433053,17.10926905010044,12.782403831614227,18.513108007915243,16.842424709609524,15.113832212115891,12.006375864376976,9.528866251651705,11.903547058767181,10.743137697564404,10.58569737459576,11.241203839968994,19.006169648745125,14.921760520559303,19.653526585030235,10.58569737459576,19.653526585030235,11.241203839968998,19.006169648745125,12.383019077180561,17.382462648348746,10.58569737459576,19.653526585030235,11.241203839968998,7.009379479318466,14.44462366401083,13.674326706702788,10.58569737459576,19.653526585030235,17.53539580116465,13.911530693711054,19.006169648745125,15.662183718622858,21.930134623352597,13.852862446487283,10.740286339465738
points347,15.093167726459692,18.466870900876117,18.91594416397562,10.08420590685397,13.234907467473047,15.476996493148107,10.805059920875165,12.531899956082704,6.81073317280934,10.30678745536432,14.90288456002161,22.74894792292737,17.560657550915117,17.81803194095053,10.81319742376207,24.23222994376875,20.555611184807812,10.381882765764086,11.084152701599717,9.941282885084787,8.434468087330728,9.537628674509593,10.736269687524056,5.706477394309292,24.652460446103365,9.626832174216327,21.584337910195437,10.736269687524056,21.584337910195437,5.706477394309291,24.652460446103365,15.315549469691641,22.461511706189416,10.736269687524056,21.584337910195437,5.706477394309291,16.225342809734027,10.038184217073589,9.385793786124504,10.736269687524056,21.584337910195437,21.020762496410395,9.785510462223636,24.652460446103365,10.568718904299114,14.63378663112257,9.89710261176794,9.708492623133619
