,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54
points408,14.082976916819348,11.459673373895246,15.797028298936686,14.54218869991694,22.649336137912986,14.30718567443388,14.951970821282954,17.497891567421743,17.36541447478378,14.30264362060904,15.420661250344192,15.918988937989534,19.125337738871632,13.034952200218019,13.165044787279946,18.00388165601154,18.962147680027204,13.165044787279946,13.798673953410553,18.00388165601154,11.930733917708016,13.165044787279946,11.244292807237224,21.21188963986123,18.00388165601154,13.165044787279946,14.288607124544184,10.668149715006981,21.21188963986123,18.00388165601154,7.586802758539032,12.101863240788779,6.478207464100423,14.621432615625011,10.668149715006981,21.21188963986123,15.65736551946575,10.668149715006981,17.32469600539773,13.634731696121232,21.21188963986123,13.165044787279946,14.239531238591058,13.405626416777224,18.00388165601154,13.594262306184136,13.165044787279946,14.438050976624428,23.0937678787281,18.00388165601154,14.221022634149138,12.348934027378673,14.933723624994828,13.165044787279946
points409,9.962811989949321,14.685371735509365,19.426527853937657,15.214997945768227,15.862066409800683,10.40597181470132,11.689077931620186,22.07350248013236,14.873098054935463,11.516374548456483,9.815290716287123,7.190613183192697,15.771110305822443,10.363636745468686,6.510158299139287,22.52122366733802,14.86748346362575,6.510158299139287,9.80658607215295,22.52122366733802,8.783694031392704,6.510158299139287,16.047202321718938,16.670427472333962,22.52122366733802,6.510158299139287,11.211132014774764,15.527482726065061,16.670427472333962,22.52122366733802,15.648542450601697,8.374151235851235,13.197455452565952,18.815239844271694,15.527482726065061,16.670427472333962,19.39116515664074,15.527482726065061,14.038029927190859,9.73083728454239,16.670427472333962,6.510158299139287,18.265011214377083,8.599647234422308,22.52122366733802,16.68625060078812,6.510158299139287,9.511068010382308,15.935485755870587,22.52122366733802,18.200931644262553,12.097161273633162,18.020335496346988,6.510158299139287
points410,12.92481575183383,9.814533697765242,19.057632517933204,14.340382396730915,21.09087582390423,14.199315258019919,14.893619432728793,18.119117692682067,17.725611472328097,15.4157112865213,14.835962421976102,13.939466607087915,20.836028576719116,13.519306309071775,11.571560431802482,18.617196670707486,19.57266368483695,11.571560431802482,12.974039131288508,18.617196670707486,9.194392967129394,11.571560431802482,10.020263079398285,22.095671211051133,18.617196670707486,11.571560431802482,14.097223556104984,9.42974036228653,22.095671211051133,18.617196670707486,9.717329333521452,13.417655606336039,6.55609881982442,15.368193963420694,9.42974036228653,22.095671211051133,14.339424366669991,9.42974036228653,17.410341189570286,12.669426718660146,22.095671211051133,11.571560431802482,15.071063775580807,12.74596900512945,18.617196670707486,13.78654842785414,11.571560431802482,14.464948012099772,22.663839468861525,18.617196670707486,14.33106900885366,13.006530210971146,17.617522613005747,11.571560431802482
points411,13.921284617510734,10.014730509919518,13.02800652790766,5.094796735821764,13.133537000768026,15.060344120749932,3.9971343659734275,24.60100783105395,17.07333009053574,3.9521311465983553,3.7946462865940735,6.528676667388623,20.62785485306045,0.0,24.969748159968997,2.56636482296561,3.815337658101771,24.969748159968997,13.463394447663614,2.56636482296561,12.321325439481612,24.969748159968997,17.911483725230603,12.017846150186537,2.56636482296561,24.969748159968997,14.31846344201352,17.413665286588174,12.017846150186537,2.56636482296561,14.862996057551298,13.503553496890119,10.578421197749286,13.741154391191658,17.413665286588174,12.017846150186537,14.25338619844238,17.413665286588174,6.726376139512961,14.156162100470407,12.017846150186537,24.969748159968997,14.577615212897399,26.50194508253597,2.56636482296561,13.564265188143409,24.969748159968997,10.278823321827643,14.832935933998018,2.56636482296561,17.76609921428007,26.164241878065578,14.55063206228589,24.969748159968997
points412,6.661401431045508,12.294993067118895,24.638260769579887,18.647701525693535,16.50791032067853,6.434105344482798,14.918212036835543,19.593460802098463,21.4024947872151,14.630704091074849,15.135177728673101,13.383744466467043,18.256734442382687,15.099060978503601,10.592692945171219,20.07276450510862,15.633410978620155,10.592692945171219,6.00909943720354,20.07276450510862,2.1184322584086086,10.592692945171219,14.286844758174636,19.98070970198456,20.07276450510862,10.592692945171219,6.405654915366944,13.746444879317353,19.98070970198456,20.07276450510862,14.25673372174039,9.871352128585734,12.174266954854978,22.153044621634848,13.746444879317353,19.98070970198456,17.891519222978058,13.746444879317353,14.361665890547153,17.415072716683888,19.98070970198456,10.592692945171219,22.0942621883031,13.092134539885464,20.07276450510862,21.51439003697345,10.592692945171219,10.212237335035132,17.212551307794836,20.07276450510862,22.25291846686494,14.619941057849587,24.557613973058732,10.592692945171219
points413,16.520255285312565,10.68236245619929,15.416144416458659,15.185917259197197,18.457449945992842,16.017487960603905,12.96607375194564,18.323061758322687,19.870202868902243,12.209378013527905,12.583733927430378,12.428144858733424,19.93362088002676,11.346467319289799,10.584622472873697,18.818543575690136,17.486231467871637,10.584622472873697,16.376603030489786,18.818543575690136,12.584871748730441,10.584622472873697,12.284407231435315,20.049291225373494,18.818543575690136,10.584622472873697,15.975464607508272,11.720483168623762,20.049291225373494,18.818543575690136,10.169253115726379,18.23619204792792,9.669230108562386,11.199951289603582,11.720483168623762,20.049291225373494,9.513018895029582,11.720483168623762,17.60347938622784,17.453879182951635,20.049291225373494,10.584622472873697,11.640038895874927,10.834479908251783,18.818543575690136,11.899449706260006,10.584622472873697,15.18948999270729,19.651752032336997,18.818543575690136,12.476220189708858,11.457931196104203,14.292146248262437,10.584622472873697
points414,5.252321580949419,14.225899625359634,24.194887405912713,18.716528359588004,14.474049182942217,3.5308544177337455,14.50018022594011,17.72403907700036,20.10454328137799,13.272541128097782,13.990347948842436,13.979214853068036,16.248890241766,13.990966105158478,12.024880632683288,18.227149251369895,13.175157398617909,12.024880632683288,3.8260896651739125,18.227149251369895,1.8678624143290528,12.024880632683288,16.34333530126985,17.244007997574418,18.227149251369895,12.024880632683288,3.7033465127139116,15.827094608998907,17.244007997574418,18.227149251369895,15.04719630869454,7.357100397883604,14.45888354177531,24.498785252754345,15.827094608998907,17.244007997574418,20.40987691462047,15.827094608998907,12.58203276556057,17.07501214214219,17.244007997574418,12.024880632683288,24.295531896193935,12.002684624551355,18.227149251369895,24.22944236116242,12.024880632683288,9.624397787364437,13.404093065802705,18.227149251369895,25.21473367039772,14.802532297427229,24.80337249003907,12.024880632683288
points415,11.506162176282114,17.13464810804979,16.94435715813349,17.175996142417848,8.20774209827515,11.112111442372465,11.255012259108053,22.788567676443908,13.977901582231556,11.21925522875016,8.435807733182829,4.591409906466457,13.224241665636459,11.106166312489977,4.451979819441063,23.22718274335176,11.795250986849577,4.451979819441065,11.472019514010483,23.22718274335176,11.670189238024184,4.451979819441065,19.557249997576722,13.923604037073323,23.22718274335176,4.451979819441065,11.83803553862238,19.0787656495211,13.923604037073323,23.22718274335176,24.536892377137608,11.107703135907935,20.316017621481627,17.369337705666727,19.0787656495211,13.923604037073323,16.653149162081174,19.0787656495211,10.979689289215413,11.841315955334768,13.923604037073323,4.451979819441065,16.585647139583738,8.266990681996475,23.22718274335176,16.056390638174793,4.451979819441065,6.8765079616911144,11.558745067094234,23.22718274335176,17.480547792565904,13.485718958939685,15.18926544536602,4.451979819441065
points416,11.74625067768842,11.779200291716837,18.907445386132288,13.679143211091514,17.879825314833194,11.71259051701533,11.795794036811301,22.673522825091748,15.937656953202188,10.997879690295946,12.27433963196614,11.208283575513873,18.793079160044524,10.714123056506008,7.876035270234229,23.113602950376745,18.12713814826328,7.876035270234226,10.736554376686678,23.113602950376745,7.574958999003704,7.876035270234226,13.059394607588926,19.305372403752333,23.113602950376745,7.876035270234226,10.69539758507163,12.504574921495964,19.305372403752333,23.113602950376745,13.347922266413134,11.545873657618884,11.194667845471125,17.682388561743583,12.504574921495964,19.305372403752333,16.214263075168315,12.504574921495964,16.57838842363783,10.130292001954484,19.305372403752333,7.876035270234226,17.327264125794233,9.66356151303045,23.113602950376745,17.20441720259236,7.876035270234226,10.871163138822343,18.424792952520143,23.113602950376745,16.86795587490068,11.4324878496433,19.20586095362342,7.876035270234226
points417,8.70170694455658,9.619383436399886,19.285141053170562,12.0471685659053,12.613308160677803,8.830838874172251,8.672596212247775,23.568363317443193,20.19607577827966,8.358695699238028,9.61990943004958,10.472925402262138,21.038954668020114,7.600287233872,7.41216253218567,23.997047943111177,20.61431640656266,7.412162532185672,8.278445120363696,23.997047943111177,8.68107633596076,7.412162532185672,14.755002538023009,20.068884973312915,23.997047943111177,7.412162532185672,7.887738981212482,14.220102471062832,20.068884973312915,23.997047943111177,14.582778162238801,9.904758639881308,18.90395583800296,19.994349784203656,14.220102471062832,20.068884973312915,17.858058156353415,14.220102471062832,17.336755352974414,14.405860469366269,20.068884973312915,7.412162532185672,19.805934406596084,7.948304071960854,23.997047943111177,20.025316553108016,7.412162532185672,13.56781771539043,8.277881623460237,23.997047943111177,19.807838111719807,8.692585334552493,18.120982773907205,7.412162532185672
points418,12.099272571489319,9.024857780641586,17.366174000430888,10.83886657098222,17.062040117079334,13.129363777474529,9.035012144835,22.791170721699796,18.82438454045346,8.26457455529893,8.46715537073174,7.458494314528022,21.657169404998246,8.630895357412307,5.135828946888169,23.229752639681696,20.047204934947054,5.135828946888169,13.036250561087751,23.229752639681696,12.254342465178107,5.135828946888169,10.192278363365585,21.530107079302834,23.229752639681696,5.135828946888169,12.49317336008332,9.60377644297231,21.530107079302834,23.229752639681696,12.99724471073484,15.421650589826253,10.803288756951877,15.249406227616946,9.60377644297231,21.530107079302834,12.332156709633912,9.60377644297231,19.765680934697425,16.190760596047404,21.530107079302834,5.135828946888169,15.00833197398455,7.728064624290248,23.229752639681696,15.39816322672341,5.135828946888169,15.512890974009876,19.05175300894653,23.229752639681696,15.42260351347544,7.7148654803715235,14.616328860271427,5.135828946888169
points419,11.209095454589736,10.122071513237106,18.476458514313396,10.183129773480262,12.995723976161203,11.912355242518775,5.683519614811329,26.387793938023293,19.64732296315395,6.392491999524702,6.348546597986572,6.603261313250813,20.516236810188424,5.257292791044503,3.3416752206103206,26.78057404122989,19.920759974569783,3.3416752206103206,11.20536276508617,26.78057404122989,10.410650155357066,3.3416752206103206,15.017894746654045,19.387100087750706,26.78057404122989,3.3416752206103206,10.858701095606813,14.486083078005127,19.387100087750706,26.78057404122989,16.49572140497715,14.289878441922497,16.692867718777357,16.937583058988,14.486083078005127,19.387100087750706,13.465777126020827,14.486083078005127,17.27747689856205,16.61025427458261,19.387100087750706,3.3416752206103206,16.854534357283185,5.165039664451392,26.78057404122989,17.040343562666045,3.3416752206103206,12.452099434661234,11.149269552453857,26.78057404122989,16.664161502297762,6.501268546093747,16.424619436873336,3.3416752206103206
points420,12.979618889898324,17.627840997765933,17.62976214368998,18.412268453777124,15.50734313311399,12.892533253414982,16.021179043512657,18.554625578237427,11.630793119869724,15.961575919457978,14.765096953800155,11.408808295723762,12.711397333954155,14.142101002656489,10.668782517887408,19.04715850645233,12.543186940630319,10.668782517887404,12.539526872200929,19.047158506452334,10.008386231511418,10.668782517887404,17.580513639132533,14.418307864088566,19.047158506452334,10.668782517887404,13.199605625741462,17.07880703864497,14.418307864088566,19.047158506452334,15.479472222846267,10.331408472884405,12.727853801794941,15.579537756959732,17.07880703864497,14.418307864088566,17.43071157229389,17.07880703864497,11.945646480540432,5.848380114027513,14.418307864088566,10.668782517887404,15.509210542439952,13.16905635612543,19.047158506452334,14.688399469605905,10.668782517887404,7.520487275557129,17.574285631155643,19.047158506452334,15.66421137463461,16.15969869698709,16.81915927354901,10.668782517887404
points421,13.315253675606625,7.535991092590148,18.888570739232257,13.317939526857781,17.49609472093054,14.497945316417432,13.867687785491038,19.826722757368838,20.58677760970165,13.611481388705002,14.661216395486045,13.071460820243157,23.205360503286883,12.137481610497225,10.331608287688324,20.303055946030728,21.899178382760073,10.331608287688324,13.678622817247803,20.303055946030728,9.901733742135491,10.331608287688324,10.007427568697851,23.046080796738153,20.303055946030728,10.331608287688324,13.061509089264622,9.416754062904387,23.046080796738153,20.303055946030728,11.871776391296326,14.386214751075066,10.548839386981983,14.801105950940428,9.416754062904387,23.046080796738153,13.369283492477196,9.416754062904387,19.65747382445741,15.442655078596733,23.046080796738153,10.331608287688324,14.360586550765518,12.58618829379603,20.303055946030728,14.827147260922318,10.331608287688324,14.611625072983681,19.27715530515772,20.303055946030728,14.02641499529788,10.897515757056816,16.923763870792428,10.331608287688324
points422,16.64101035521413,13.022613772845933,15.599748263823198,15.936913972794729,22.57345064043057,17.11718821020861,15.0087864232086,18.27662923643926,15.501173761912439,14.533852539425698,15.838555481271042,15.398097333284044,17.500121436948735,13.75416610806679,12.373812436108713,18.772702356714717,16.308858459718977,12.373812436108713,15.821907011779642,18.772702356714717,11.413994047596702,12.373812436108713,10.982811233209942,19.080452937935288,18.772702356714717,12.373812436108713,16.53695622663005,10.403596314485275,19.080452937935288,18.772702356714717,7.801060895285823,16.27093724197838,6.731762737710722,11.655546957029088,10.403596314485275,19.080452937935288,11.48148310892041,10.403596314485275,18.55376317420114,12.33651979063734,19.080452937935288,12.373812436108713,12.199374707706431,13.579243431945029,18.772702356714717,11.335310126923861,12.373812436108713,15.386296613841424,23.233634810241632,18.772702356714717,11.354336824892304,12.585705587024957,15.440541293376535,12.373812436108713
points423,17.590924174404233,14.363464301150806,14.018580551344627,18.687008612017166,20.788165924567082,17.285112764131874,17.44683089975185,15.682501972412869,14.413814648839706,18.30422456839315,17.78654498743364,16.911010603028046,16.105844253694627,16.656449180455418,14.598223321565488,16.211610450940828,15.053964764583094,14.598223321565488,16.590256699134617,16.211610450940828,12.255768822520329,14.598223321565488,14.619543701358056,17.871424060527186,16.211610450940828,14.598223321565488,17.268215743912084,14.083052294568605,17.871424060527186,16.211610450940828,8.765731897110731,14.806007842034404,6.999687281521255,11.383904210231515,14.083052294568605,17.871424060527186,12.948804848033523,14.083052294568605,14.080022576666689,10.324274041139804,17.871424060527186,14.598223321565488,11.424598106377063,15.743576659127667,16.211610450940828,10.600602034378731,14.598223321565488,12.408623533698693,22.65018911160428,16.211610450940828,11.183024902703993,16.252404383447814,14.614929891187987,14.598223321565488
points424,10.055602037966567,20.18312429578621,19.07121520658169,18.973814701775698,12.629134771126123,9.95383803236192,16.846356727723503,17.12568685787328,10.058162022096386,16.682109370642696,15.706674040057596,12.343101025675947,10.054297885528614,14.809628128269813,11.643712437404757,17.63641685112917,9.996380155478073,11.643712437404762,9.740167166787288,17.63641685112917,9.374080574447644,11.643712437404762,19.768699418689167,11.926374086685145,17.63641685112917,11.643712437404762,9.925023715260528,19.292699130691773,11.926374086685145,17.63641685112917,17.51719292600358,8.357340728669765,15.719721232230512,18.156347099149855,19.292699130691773,11.926374086685145,19.40800311663651,19.292699130691773,9.84601460763172,6.331072148588395,11.926374086685145,11.643712437404762,18.331985685259443,13.918626429540137,17.63641685112917,17.97842410856639,11.643712437404762,3.791232204716103,13.695326083973502,17.63641685112917,18.66218585354413,16.71452388910418,17.44128528462134,11.643712437404762
points425,11.154565564132977,16.388842659763522,17.981257530402782,16.90707663079798,17.909315147467968,10.761216795163325,13.27401208636649,20.459127100197158,13.5799543831924,12.392434235003433,12.076701635313183,10.060669873682574,13.999763991012085,11.954088898715705,9.068305627100466,20.927406827367204,12.932042311259035,9.068305627100463,10.585564157282908,20.927406827367204,9.282992081305215,9.068305627100463,17.458102003785825,15.024501721495357,20.927406827367204,9.068305627100463,11.847704265812368,16.95495733904428,15.024501721495357,20.927406827367204,13.174865493697148,8.519271277261325,11.127540076749769,17.87323392177597,16.95495733904428,15.024501721495357,19.245808123359705,16.95495733904428,12.41096335129623,9.014762377704358,15.024501721495357,9.068305627100463,17.47951731330621,10.679332610453637,20.927406827367204,16.046676313857347,9.068305627100463,8.627563576456195,17.67705107698217,20.927406827367204,17.838520674402215,13.928724016529308,17.530624738340876,9.068305627100463
points426,10.138073857473904,12.303770973371574,21.422557551632465,18.623294966232123,17.508440530857335,8.486427692586938,15.135456174813735,17.390363144163743,21.14223751238691,14.379855010333747,14.433116535876366,13.695025715617465,18.24760677740699,14.613255387016768,12.212686965282552,17.897722571888867,14.16594024556621,12.212686965282552,8.95376757731457,17.897722571888867,4.719827674108598,12.212686965282552,13.525981037071103,19.381280680844643,17.897722571888867,12.212686965282552,9.12358401517741,12.976642703005922,19.381280680844643,17.897722571888867,13.533497007683142,11.347396605806981,11.142708075603114,19.23474242104796,12.976642703005922,19.381280680844643,16.413064254835966,12.976642703005922,15.37750818684448,20.0988323105141,19.381280680844643,12.212686965282552,19.12496316835822,12.86699930200258,17.897722571888867,18.783643349372404,12.212686965282552,12.439442122838935,18.71092430397008,17.897722571888867,20.159196743689083,13.597237149663453,22.006169357724687,12.212686965282552
points427,10.629621710972186,11.284450895848783,21.69384181164387,15.288996999114797,19.144781649136377,11.33001607936033,15.04761560489885,19.844263433667145,18.217106967855887,14.398554466196863,15.32842853796525,12.256573265489044,19.307542017406902,13.859427177036208,9.91136655100418,20.320373247580406,18.226309210486505,9.91136655100418,10.651657613994304,20.320373247580406,6.500368889782185,9.91136655100418,10.461932093513916,21.365060629434403,20.320373247580406,9.91136655100418,10.838274503026334,9.876598004260067,21.365060629434403,20.320373247580406,12.809673994015744,12.001439423221067,9.196061275348368,17.20361186339504,9.876598004260067,21.365060629434403,15.757953336631186,9.876598004260067,17.868674105331106,14.37232746475675,21.365060629434403,9.91136655100418,17.412871013315844,13.554614908287087,20.320373247580406,17.060866485810735,9.91136655100418,11.946963161841898,21.857122886479747,20.320373247580406,17.2582475908146,12.572888975778646,20.259817276955644,9.91136655100418
points428,6.690571342687729,13.584119717232472,21.28997289266981,22.32521834445398,17.99748119180536,4.9557582871279475,20.30454228176888,9.158745823774154,22.057701988233696,19.54776816961551,19.342151486179045,21.35423450739292,16.916242093209025,19.49743983196462,20.335756457869163,9.770932193086754,13.033172557020354,20.335756457869163,5.395330055998433,9.770932193086754,4.388753526147887,20.335756457869163,12.950323752823557,19.592852209059817,9.770932193086754,20.335756457869163,6.0077055944006705,12.394222726954805,19.592852209059817,9.770932193086754,9.01541869731632,8.13861392600525,10.499753830468602,22.613169767225582,12.394222726954805,19.592852209059817,19.62708711651297,12.394222726954805,14.17760227099946,19.630131319132037,19.592852209059817,20.335756457869163,22.71316548584609,17.426235414082615,9.770932193086754,21.914216062655107,20.335756457869163,15.934757229911307,15.599939951589054,9.770932193086754,23.76108668967664,18.111487152118755,22.330886371905848,20.335756457869163
points429,11.067006690124115,20.22166016592548,15.328907695612934,18.65868156993685,11.204426694347621,10.903443915622784,17.18793477778988,13.769491157820019,10.098692137782509,16.368820101926346,14.924111042298211,13.616917463568578,10.014226540260958,14.93823730085314,13.99495458594215,14.322961200438288,11.093220187519838,13.99495458594215,11.13507458760404,14.322961200438288,13.70382303048797,13.99495458594215,19.901454430586046,12.344628356245098,14.322961200438288,13.99495458594215,11.198471890772273,19.427013718495022,12.344628356245098,14.322961200438288,15.37143223050492,9.565231208543855,17.58679816663015,16.768953351315076,19.427013718495022,12.344628356245098,18.198140061355616,19.427013718495022,8.90134054135469,3.7629596455605676,12.344628356245098,13.99495458594215,16.925410465075597,13.449480267059794,14.322961200438288,16.698970429162905,13.99495458594215,6.947483996317581,10.059702343385469,14.322961200438288,17.693424553412356,17.799771238758623,13.194680555261227,13.99495458594215
points430,8.613556074910012,9.894410068471085,21.523008468709,12.287139923294541,18.69197569567034,10.755819418749395,11.968122513554023,20.87234032076321,18.090177780488087,12.623966366606894,11.728439309769449,10.4091823643916,20.75296950428313,11.776799054460426,7.657367498069281,21.33535791335514,20.607394177554617,7.657367498069281,9.214804957603247,21.33535791335514,7.570587120465749,7.657367498069281,8.87695541421583,23.00945269511258,21.33535791335514,7.657367498069281,10.378298511661136,8.273001376789244,23.00945269511258,21.33535791335514,11.922061533675116,11.418919237946518,9.195819218410302,19.137444772024566,8.273001376789244,23.00945269511258,16.341424820893998,8.273001376789244,18.668621774857446,12.050796983868365,23.00945269511258,7.657367498069281,18.861742322891086,9.906974405639643,21.33535791335514,17.523011695884133,7.657367498069281,14.810284120112811,19.81487097090532,21.33535791335514,17.844026926505567,10.771088349601786,19.210148885356997,7.657367498069281
points431,11.68550315813956,18.222703874614368,18.743871438138882,18.395322068859095,12.612332656705755,12.210189872908776,15.541438366445476,18.054334048220134,12.218185349339262,15.435506224864701,14.666739104743753,11.688391562128817,12.092831939194445,13.932119904561475,10.731496369396847,18.55323802466925,10.871478555439714,10.731496369396847,11.967203730925938,18.55323802466925,10.51731023991505,10.731496369396847,19.721747093111926,12.98948397593998,18.55323802466925,10.731496369396847,12.056182767800504,19.245195219794535,12.98948397593998,18.55323802466925,17.018992370502055,12.52889037761251,15.208287960231873,15.831070714855516,19.245195219794535,12.98948397593998,15.229641015420265,19.245195219794535,9.82874980294584,9.34469447827151,12.98948397593998,10.731496369396847,16.08632092011923,12.8550663035402,18.55323802466925,15.837214639974892,10.731496369396847,4.302293738656591,13.583870631367258,18.55323802466925,16.360318962095615,15.880616942448166,16.320007390287053,10.731496369396847
points432,10.135234468943471,14.203115478350329,17.691482198608643,12.660241032480648,7.444344928986326,11.329015329813915,7.906078091147882,24.593150853466074,14.9241870683538,8.848274494610958,5.89041701164497,3.301381990757201,16.27258223102534,7.824927619938207,2.349344785375418,25.00878514661773,15.90977527212349,2.3493447853754197,10.834096777763058,25.00878514661773,12.833216588313132,2.3493447853754197,16.093155061933807,16.53030495783578,25.00878514661773,2.3493447853754197,10.876851052575406,15.573975308696772,16.53030495783578,25.00878514661773,22.867818071136313,12.472921113404242,21.393144800354715,17.603616951555797,15.573975308696772,16.53030495783578,15.285701681618988,15.573975308696772,15.5042492470657,11.380628395600118,16.53030495783578,2.3493447853754197,17.22890582457383,5.42979501817585,25.00878514661773,17.02210801160787,2.3493447853754197,10.66216521852044,8.785345795458499,25.00878514661773,17.25926852744609,8.959453473911712,14.04857001226421,2.3493447853754197
points433,16.048722011077107,9.292431976313276,15.951538860405256,13.191690451384654,18.039715327631058,16.56123675929908,11.20741445099339,22.519429688934025,19.503265873904656,11.654790715317509,12.213981835989689,11.288523575267552,21.37893362257718,10.396031904040035,7.708775604515372,22.961472139671514,20.609505788507114,7.708775604515374,15.657087274918974,22.961472139671514,11.816787831598736,7.708775604515374,11.577320637100566,21.44738891721932,22.961472139671514,7.708775604515374,15.730303112648407,11.005089880624615,21.44738891721932,22.961472139671514,11.67777997119083,15.906825748983064,11.939408189103892,12.980134377154444,11.005089880624615,21.44738891721932,11.846189223190072,11.005089880624615,19.207529905842907,16.14298875391413,21.44738891721932,7.708775604515374,12.36557309062828,10.469746768113465,22.961472139671514,12.145767367770226,7.708775604515374,15.196836015815936,18.052754021368973,22.961472139671514,11.921502909145921,9.979682239612668,15.045481770675917,7.708775604515374
points434,6.318035757987578,11.864039633912537,24.10948184183317,18.10701267153554,15.128486743706985,5.2216490138933125,14.635945932746736,18.170031224137244,22.589568830344547,13.983371408725763,13.546540554525043,12.479825906986921,18.704859364796132,13.738825225243248,11.027982246887287,18.66746183507025,15.882378005352889,11.027982246887287,5.504344858588663,18.66746183507025,2.6828475447205027,11.027982246887287,14.143654771598326,20.08834381202298,18.66746183507025,11.027982246887287,5.646963896709077,13.601572729108142,20.08834381202298,18.66746183507025,15.775856610559064,8.165835833391421,13.736509331972307,22.891604160626116,13.601572729108142,20.08834381202298,19.599820753718024,13.601572729108142,14.895659045790945,19.230549091562168,20.08834381202298,11.027982246887287,22.6032388214178,11.794483458222258,18.66746183507025,22.276658996181073,11.027982246887287,11.856553684278277,15.397740238470858,18.66746183507025,23.489832424412747,13.77667479640219,24.00403632992861,11.027982246887287
points435,12.700239627643908,12.85093537356079,15.02745162354858,12.336607495265339,16.24247606569773,13.720448757017449,11.739424812510912,20.21098974892532,14.105727899504515,11.219929382067445,11.184395108076405,11.198820750662602,17.67864042167366,8.702214522299396,9.701180660888229,20.68242942372352,18.10806095126661,9.701180660888232,13.112782365364243,20.68242942372352,15.235965807419863,9.701180660888232,13.588418872212078,18.066837443685923,20.68242942372352,9.701180660888232,13.436976292922276,13.039814043736936,18.066837443685923,20.68242942372352,12.343072212753311,10.20880596145347,13.241835300481002,15.541385452784775,13.039814043736936,18.066837443685923,17.553514302786812,13.039814043736936,17.1961690610538,9.101289225820569,18.066837443685923,9.701180660888232,14.931160014150652,9.869716498752467,20.68242942372352,14.449909376842681,9.701180660888232,14.226779975171553,13.764795237224378,20.68242942372352,14.819595188270004,10.078717664205453,11.691957280462978,9.701180660888232
points436,13.938186739123466,21.745636261208784,13.854416341069848,21.697869155172118,15.369217715628572,12.021043423643928,17.806150946480486,15.462767562895651,8.790212443339232,16.235929218206547,16.203073222496243,14.352812795378696,8.429527088216549,16.25858768504316,13.957803225889956,15.994674286921997,7.408019030684354,13.957803225889961,12.390255758015948,15.994674286921997,11.513719822704541,13.957803225889961,21.667089311691967,10.183311888771719,15.994674286921997,13.957803225889961,12.850284109341827,21.213390879539556,10.183311888771719,15.994674286921997,14.538133057804071,10.042236815412629,13.463706182390515,15.327673145153886,21.213390879539556,10.183311888771719,17.72035546868913,21.213390879539556,7.7723063282620375,4.773378576963436,10.183311888771719,13.957803225889961,15.659730245158926,14.3321993197775,15.994674286921997,15.039368364961785,13.957803225889961,5.386340592228449,15.857569191077102,15.994674286921997,16.55328086696072,19.066280096544432,15.342730406814164,13.957803225889961
points437,11.420440187076306,9.329520828710582,20.136121656608807,12.697913720112243,20.33650641974195,13.311708500266489,12.681324731525395,20.350334649764857,19.019914491365167,13.453299045857568,13.498672953822846,12.545752448492372,21.340366951975934,12.284452703741017,9.13836371629633,20.819999813040926,21.410596359942385,9.13836371629633,12.017421980263116,20.819999813040926,8.85390708020209,9.13836371629633,8.594702370138405,23.268927455790216,20.819999813040926,9.13836371629633,12.756374585171026,7.987432487677027,23.268927455790216,20.819999813040926,10.021073781839284,13.843984568421618,8.219497728184237,16.237040465510084,7.987432487677027,23.268927455790216,13.912399177534171,7.987432487677027,19.50809332201885,14.071037107130593,23.268927455790216,9.13836371629633,16.035682616770515,11.953383104291682,20.819999813040926,15.133720760718353,9.13836371629633,16.482032294988628,21.262334162312797,20.819999813040926,15.236580539273223,11.174446003849198,17.95147064626318,9.13836371629633
points438,16.491036493838475,10.805440105112428,14.569718544799686,14.606525917500543,19.05130009989312,16.859218995759772,12.893167381239817,18.85438481939817,18.004760747350733,13.183874595903257,11.941987712594173,11.515113777784986,19.805639159450422,11.668078363648643,9.78937101198225,19.343100412180622,17.659555166418528,9.78937101198225,16.457704564976265,19.343100412180622,13.912248360474106,9.78937101198225,11.685505762475312,20.49985829341128,19.343100412180622,9.78937101198225,17.3858965668517,11.114545940426252,20.49985829341128,19.343100412180622,11.705144038800412,16.274012115847178,9.59372370259675,11.99656662062197,11.114545940426252,20.49985829341128,11.478403213552827,11.114545940426252,17.0986804788827,15.54932169732115,20.49985829341128,9.78937101198225,11.558258982007393,10.610338407938842,19.343100412180622,10.482366235858843,9.78937101198225,14.97540763615061,20.771887483053945,19.343100412180622,11.617509785368556,11.668621605747711,12.990257312764944,9.78937101198225
