,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
point346,4.66777293622,5.5675180683,5.56598399534,9.6652772843,7.35775431961,3.50769317236,8.82059383717,3.12210944434,8.3520434258,8.38439523839,5.69993468649,8.27036074274,6.94238547806,12.8383372809,7.59298767204,9.30659490942,9.39118128256,5.92775426259,9.98093926609,9.34589751983,11.5557442715,9.08736471343,8.61565170479,11.6481777957,9.97543243492,8.59257289673,7.29651247102,10.444517993,8.51380653743,7.55483439589,3.26240308864,6.58350855363,7.76601865756,4.64436969781,10.6474044593,11.3001466098,11.3971986469,11.2574644544,8.31089447728,5.07059111933,8.89882808961,7.88113843886,3.7172761139,8.70135845003,5.1449885465,1.47425431583,0.0,8.49014489631,9.80281036707,8.15609824916,8.64419157738,8.82719977745,2.91090531454,10.6793305441,3.61628711332,13.4753027871,6.99508874103,9.05571626351,4.96501772144,6.89445401282
point347,4.19990001752,2.58224286326,6.70607463087,10.3029358851,6.41961304683,2.42655997371,10.1139374635,3.86932856653,7.21264715202,8.07880727811,4.81910611774,8.52054011095,6.16630772158,12.4077006141,7.53357892126,8.47749924605,8.94706120603,7.13492937882,9.63042367398,10.4140509447,11.0092477842,7.77021458077,8.35644316656,11.8791505294,9.62599187572,8.67749062425,7.06329799948,10.0325554718,6.21348532277,7.98224066781,1.55821864528,6.70520383465,6.90256806393,2.77289912229,10.0170589272,9.51436097962,10.1069554571,3.4228519348,8.13228893295,4.17137498256,7.19360420761,3.28572771333,4.353979554,9.78869223509,4.13191044991,3.7699832626,3.86932856653,9.46111309948,8.93421276297,8.06839135816,6.583501032,7.53357892126,8.00153204972,10.7598299418,3.54807898929,9.77914314685,6.89668357339,10.1903679375,0.571628274418,2.77289912229
point348,3.85689607861,2.39498051418,6.75827652349,9.58551279894,7.40900899572,3.25294543002,9.46875028594,4.82302579367,9.77672088472,8.85958448008,5.71533605764,6.65753854428,6.52906505114,13.0384903684,8.24513433534,9.43499927777,10.26656403,5.17617115402,10.3924247622,10.0199798422,11.2217139859,8.43192794583,8.84573779686,11.8816110923,8.63647236831,8.38868464658,6.9487760346,9.73399148061,3.5336879279,7.8899297884,3.49053162384,6.56300097549,9.55375983127,2.61348450525,10.3989894635,10.1215982688,10.1457156617,3.69446793532,8.82634191925,6.8020380801,7.91258999085,3.80429109658,6.39716462658,9.22311358858,5.28120861498,4.65729129271,0.423631951714,8.90142808221,8.57582284184,8.68274182664,8.1049341641,9.032224847,9.70537492539,10.5803999089,3.65592421308,8.94099183475,6.9842133622,12.1541852093,0.423631951714,4.30543798217
point349,3.45620161483,3.82551089915,6.61782446748,9.6910734786,8.65099785827,3.30261150889,7.4380765642,3.30261150889,9.51770875172,10.0459780282,7.43396927423,6.1106847902,7.11268970861,14.6798649135,9.34705879606,9.46940168722,9.77701690144,8.2663040003,10.1621773005,10.3842117382,11.6912680667,9.02681665467,9.48038833084,11.7384131982,9.42149472594,8.07926076203,9.39006359906,9.961535067,6.97897352322,11.2193198019,3.68062816858,7.13692961045,0.577827591236,2.98123161291,8.2169980047,10.4466491123,11.4683745787,1.3090597425,9.20977744821,5.74710269979,7.94150543893,8.55411682902,6.17848758406,8.67206108621,8.35579595058,5.12887488262,2.68228113326,9.60863185123,8.3922100754,10.2959525593,5.92080063181,8.37732767681,4.06725149127,10.5393430144,2.98123161291,6.35382080811,12.9111073159,9.40166886104,0.0,3.68062816858
point350,3.34582213754,4.06101577468,5.82638577771,9.94505750525,7.33528315356,4.06177619759,10.1152517787,3.21507281706,8.33081382479,9.1283990955,3.07277467164,7.10084102241,6.52784291157,14.5350140832,7.73140728732,8.96174196609,9.47102280618,6.78172689826,10.2228794097,9.87241016954,11.085067412,9.13390767826,9.06167360709,11.8270886024,9.97849596917,7.93279939013,8.93242442219,10.0221042197,5.89333065753,7.47975601685,2.99599095614,6.14353015475,7.69543711041,1.8546739335,10.3882971841,9.42691256384,12.3963050805,7.20062401333,7.29177850661,6.51214311673,8.95921663734,7.22606532624,4.89643170878,9.6633019186,4.39650888372,7.14835455171,0.0,10.324653115,9.2124647708,9.66640332975,6.18511131084,10.3027531469,1.20683073715,11.6530062591,8.88397203947,12.6454377787,9.49998536743,9.52154744179,5.12996710438,6.55960652676
point351,4.5312317244,3.84259674348,6.51140794682,9.27593125736,8.12967455246,3.29256091166,10.03041885,4.90062050261,6.59929101074,8.84860729289,6.87412069778,6.55774551178,5.89838251041,12.5397598088,8.03907806096,9.4819003159,9.55754602956,4.92694350535,10.7410287181,10.6073118175,11.2442448941,8.32530545509,8.83042330255,10.4167553121,9.881091012,9.103495017,9.08827147853,9.94687265503,5.48276117676,11.0519430193,4.79026638055,6.96220195704,6.22278717628,3.82758532973,9.74522724614,9.89156956101,10.8219174473,9.7513331625,7.23958898285,7.51800787986,7.41019692289,6.70572913971,6.88421937145,9.78634478308,5.44683517709,4.686259591,0.632175135397,7.75429293587,8.94913802056,9.30004362348,6.26383630634,8.35719128577,6.32528026674,10.2988988363,2.9770600675,9.27080222498,6.92723277513,9.00887676839,0.350497247084,2.87261209282
point352,1.74360113511,2.38291621027,6.09899215605,9.02125762056,5.65059512439,2.52132718507,11.8100574424,1.96997010116,8.52739880909,8.46622740356,5.9519700509,5.14396884716,6.69559022507,15.318006077,9.42262407011,9.29860791566,8.71312183904,6.62020809325,9.27756870405,10.7774114959,10.630822251,9.44164324085,9.01618428463,11.4654490663,10.0076580452,8.01388651949,7.45388791779,10.4977819953,5.79024813187,9.45372127719,3.38985587246,5.29754727659,8.12359895133,6.63616491482,12.0408205297,11.3095900369,11.8405025738,1.82899708311,9.20899026419,4.53894161486,8.20073679839,3.2858016791,3.70431867776,9.10007094935,10.2878162499,7.54686359977,0.448583840463,9.22813565318,9.23716214903,9.12572858163,7.24740539116,8.30089704348,1.29795439018,11.3452167193,9.71077200143,12.4953953694,11.3752349641,9.096232858,6.76752238623,6.01027185266
point353,3.0453555956,2.83923402768,5.99282280267,9.86769264422,6.52772564427,3.34472909529,9.91587639189,4.08990486842,8.74659829396,9.60950566271,5.91189287411,7.90898699076,6.89803901217,14.1503184965,7.4020655439,9.2850160613,9.63228094083,4.11735427376,10.8560130488,9.67793453259,11.6970848491,8.90362882484,8.62516088014,11.453142,10.6313680683,8.19532791076,6.09563543021,10.6170174138,6.03265629727,7.9841791766,3.6379695422,5.54378352764,1.71799987947,2.30024089301,10.3917483907,10.1204970984,11.4690414172,2.30024089301,6.70102222737,7.93873862165,7.57785175516,7.0283370824,5.98822113233,9.40194399139,6.44347570239,4.47655666692,0.726133673182,9.82368727265,9.05326885104,8.78988897694,7.21257906573,8.70196483918,8.2506110864,9.55721860452,3.19817980675,8.59862574119,7.22095867501,10.8173034758,1.39813143188,5.44378565124
point354,3.00638779678,3.59402296888,7.67313237215,9.5597613756,8.40545635335,1.25894096811,8.30735110577,3.22635438749,6.64931223133,10.2723148535,0.947703556053,4.06946158284,7.3176206363,12.1966236408,6.22569138778,9.90683048206,10.2001139186,7.31610952961,9.97632067046,9.11275485822,11.7235500292,8.59221407594,9.42005073834,12.4719088714,9.26207369822,7.63538438483,6.87726572581,10.9244636617,5.51036700131,10.0400704914,3.54607953139,6.99900780605,0.0,2.37281283491,8.31578810225,9.43270891764,5.56799257001,1.92078872466,8.91459441988,1.25894096811,9.18819814017,3.70863973197,2.49669242614,9.17550713615,10.8454665286,5.10584147799,0.0,8.81875152045,9.48600032936,9.73587075941,7.00954872697,9.96496604458,1.51475349844,11.8530677862,6.80721322184,12.0055403427,9.93926478419,9.54906843608,6.80121040176,6.86006890396
point355,3.83479210476,3.64325590377,7.55387500149,9.81545534871,6.13623445974,2.20226098356,9.02024382393,2.46008724012,7.88006712985,9.52405975677,2.05370219896,4.80812243772,8.150336269,14.0937146563,8.07573584347,9.36076150734,9.66834786144,8.28179560091,10.5358294051,9.11700666889,11.275897512,9.30017864846,9.6490603314,12.1198489583,9.94103292982,7.89378689864,7.39267805146,10.5840135416,8.23943623184,8.40572012738,2.95488491656,6.74633964201,4.41014433538,0.9263790252,9.79214931558,10.0275881264,8.92590153502,2.05370219896,6.93742678915,5.52433954727,8.2921927739,7.19406734734,5.22766792282,9.12865685448,11.0806776473,5.93859631904,3.44697078256,9.073300761,9.03145860835,9.32272135903,6.9867636015,9.3656925372,0.9263790252,10.8653311776,4.14234808214,10.8005197676,8.23728167538,9.09341756439,1.88811002859,4.17866684265
point356,3.8834839688,4.44431589058,5.94856347149,9.72390151572,7.26421738147,4.4756556206,8.15584534709,3.8359745879,8.92403751482,8.79626354186,4.78455632941,7.34892286067,7.18123178308,14.6318591273,9.63030171288,9.405794571,10.0901124197,4.85245335432,10.4710248391,9.43653457735,10.893885469,9.08086281926,8.87182517125,11.9837881212,9.49080275268,7.78220540952,9.34227249705,9.85794990223,5.03884438412,8.20861479917,2.6581429174,5.32018859911,7.89113358468,1.21915302835,9.68483801917,9.67317478294,9.73518536021,3.53908434751,7.51525040426,6.8314212613,8.90817342257,7.39519136096,5.39813143188,8.20212382383,4.4756556206,4.3868661154,1.21915302835,9.08704110956,8.7919475273,9.959583258,5.46515822966,8.93190462042,1.21915302835,10.9617463063,3.69515867848,11.2616483397,9.91661696598,8.7919475273,3.96426923671,5.03884438412
point357,1.89429393355,1.27661576867,6.70918033372,10.26864726,5.9709387598,3.21412480535,8.57555437331,1.09024371217,8.26201965409,8.96051460607,7.47179712713,8.80344662767,5.82388944572,13.1442280466,9.12902794652,9.6880072164,9.6661210129,3.15440498354,11.0844695937,9.82181702306,11.6692969974,8.78576631215,9.33894580881,11.3395828124,9.38271263883,8.28831241589,6.18009215143,10.4704148458,4.69153416492,10.9856427346,1.86179659942,6.35551848339,8.43515350649,3.32663801115,7.69258760642,10.675560149,12.5361622059,4.43962313756,7.86552914522,4.86924465491,8.53660468774,5.86313067181,3.48049779604,8.43671986936,4.58244761618,3.78621995756,1.70407516438,8.87592439906,9.18046864767,9.71280725843,8.58432366618,8.37754458951,8.42886680681,10.1081977225,2.00392599724,9.68141061114,6.11890578335,10.6652293102,2.95876845108,7.18883607303
point358,1.32854927501,2.74450557863,7.07566097911,8.99208010921,5.66778145004,2.48289989914,8.97149757091,1.98214481511,8.35848857264,9.18402236383,4.86773341048,3.7852261966,9.2171434538,15.6304349367,10.7476559329,9.62603752095,9.31158031241,6.10578072883,8.66387827227,9.59701524849,11.807994815,8.8760042383,9.26313537217,12.1021102199,9.75910755225,7.95352716358,8.377102053,10.5639493665,6.58619427674,8.63084954677,2.85389587229,5.74318910233,1.56910217295,4.39231742278,11.0411046889,10.9582046867,10.4846215271,2.64290947127,9.13690654666,3.52253288484,6.35148169194,6.81766162655,2.91788998415,8.9572936141,10.0109756006,6.59600633209,0.40914650592,10.4251739334,9.24843284277,8.21463968408,5.92825423944,7.16614299276,1.40015534608,10.0977029635,8.09691013571,10.9724054648,10.9162377679,8.08998005625,5.80100599556,6.61060115099
point359,4.11915694187,3.39576203543,5.73329467906,9.4184450793,7.437061244,2.30000654661,10.6856248397,4.19127837893,7.9533816558,8.74938677272,5.08606189844,6.27472011939,7.11210583683,13.0986539137,8.39806813878,9.03060644799,10.2183816014,7.17242750865,10.5984712863,10.0613711927,10.7678037472,8.66675659188,7.59182151348,12.2662126274,9.17669177769,8.77675542313,7.32145914279,10.8909938013,7.40400899258,9.12590935203,2.69921845942,6.69757923828,8.99442981281,3.32577495737,10.4561387649,10.1306863856,10.5745367644,3.95616819669,7.18804479642,6.69802395692,8.35548765041,5.8847151291,5.72261083318,9.65453757824,5.59956179326,5.55208191065,2.5133896776,8.27336202635,8.77675542313,9.69745066126,8.41820260015,8.8436039061,6.53051246249,10.4248276349,4.87073459397,8.93088219106,6.70889075083,11.4178999712,2.78387567703,5.01779722526
point360,2.86391863305,2.62445187262,7.1545143518,10.8091089197,7.39466847299,3.8607244803,9.8806962377,3.22105731084,8.15126521423,7.76102591604,4.81019629242,6.26793649104,4.45440623213,13.8268562982,8.161786932,9.40104589149,10.8261671078,4.83670178839,11.2048889912,10.1530706308,10.4754699935,7.72764822227,7.82531499609,12.0299980451,10.2257015085,9.05304886902,5.85079442348,9.92576804677,5.76367448646,11.8835291788,1.35665091857,6.42429900226,9.89653373135,3.18022744276,9.92148988815,10.8109973116,10.4080112299,3.13822469099,7.61933964141,4.64000772175,7.14444411672,1.49620666592,4.51426115629,9.55516619785,3.96053024411,3.51169573536,1.20207287547,8.0728668315,9.45498191863,8.93148509835,8.28699662529,7.53280785348,8.1056676029,11.2448751698,2.80392961077,7.55093143853,6.16509994334,9.59453362092,4.57850402819,7.33780027675
point361,3.35978820734,4.19998636672,6.14476631347,9.14183381308,9.0141348768,1.39577574255,9.47073410778,7.16459523066,8.81602684083,9.41895731427,4.949889727,7.89714359715,6.16720937903,12.8866454033,7.31010377268,9.79601202047,9.70964216709,4.67071572587,11.7903688622,9.73010835664,11.5415225832,8.88722366234,8.71323527751,12.1585970662,9.40860572666,7.53402268251,6.18543248247,12.9012949502,6.76377007895,7.9149710613,4.24370715835,6.60125526241,9.40860572666,6.16371206148,8.7242750895,11.1867766127,11.3760602548,5.52773346238,8.60658287812,4.70119416133,9.57829343059,4.40051060556,5.56135057835,8.51519520095,5.40349951672,5.22623106177,3.19481200076,9.94599681226,7.6440076648,10.7407673794,8.52364036127,9.61176809186,12.9283166503,9.79777499179,6.3863557223,13.109305052,6.17461414655,8.70385859664,2.55924706046,2.09173367996
point362,3.93015067999,3.2144978679,7.01469003795,9.88307395958,6.44430429368,0.851599143235,7.52690607068,3.17713645295,7.28417170424,9.70401600932,0.851599143235,3.91444971561,7.79880874162,11.1323326372,6.78676623446,9.76598220415,10.8091571647,7.72093508136,10.3302446586,8.45350934839,11.3639978224,8.84917675391,9.82859033005,12.1651299742,9.4890832699,7.96110236392,4.25560647655,10.191231982,6.44430429368,8.18698578508,2.63907005358,6.75739667692,6.82308695418,1.38349694416,7.61834879199,10.1752626048,7.48217065088,3.95243607982,7.67055003453,2.2079865301,8.61318906057,0.851599143235,0.851599143235,10.2491253072,8.65984965388,5.24820084029,0.0,8.54843277134,9.23930972268,9.79043484407,7.30329672498,9.08008467089,2.81430431376,9.81576913712,3.17713645295,11.22350702,8.73396098564,9.33226933064,1.59038644335,5.72493943654
point363,4.08568808382,3.67792537396,6.91385878884,9.47448268834,8.35335417044,2.4734492477,8.91114927107,4.6516143043,9.77140858387,9.20296127462,4.22955716132,7.18608451848,7.34734675428,13.5692978799,10.5036468804,9.56052008579,9.85181461697,7.72681759636,9.54741126874,9.53948648285,11.1814566694,8.35283354577,8.6919807506,11.9141533853,9.25657668808,7.43572025961,8.52725022316,10.1320241081,6.05688261382,11.0120727736,4.82387161742,5.7710034272,9.64909986211,3.57640120284,10.1650200255,10.1407786558,12.6661418778,4.45596498892,7.92364243698,6.31794798493,11.0053719151,6.5247328864,6.22439727545,8.88914799895,5.83316587158,4.2641535631,2.06612364247,10.4146112495,7.82569024162,10.4014662121,9.51473377642,10.1378621037,3.12784785228,11.1681016959,5.71306889803,13.2632105053,9.5386041201,10.5604379274,6.91603469168,7.36574502078
point364,3.12649386013,1.73196521367,7.86193055831,9.87263179114,7.71018652701,1.71598120319,8.80435692889,2.88723280291,9.1525358342,9.88802324357,0.936666203771,4.89692086712,6.6029140935,13.6161237834,7.38682818699,9.76686179981,10.2536584217,7.41027325619,10.0664928733,9.09822951859,11.9014326077,8.79384712446,8.88884977308,11.8832198592,9.1137135202,7.85960311478,6.82567116369,10.8609162546,8.0339790478,8.07786250684,3.46660101949,6.68978836369,3.34209956483,0.543000877402,8.25233428411,11.1736521544,6.20298771252,2.07014885868,7.98981454467,4.36825849745,8.94344081691,6.06206773075,3.92297798699,8.91093348853,7.8309334566,4.26914538496,1.71598120319,8.36287749596,8.75636951061,10.6060257497,5.98961816056,9.51711424723,2.9737214708,10.9455974621,5.02394725409,12.2249392419,8.17231248851,9.75011404484,4.80556590192,5.42785754988
point365,0.0,2.27575204883,6.02505094873,10.1816740677,6.11277726901,2.75781267126,9.52988339951,2.12505591679,9.91435074627,10.0466874922,7.26432999524,5.10677543606,6.13365188317,13.5443486936,10.7056928583,9.4359681441,9.17933687334,6.43453982858,10.1441993623,9.83766735053,11.3354406025,9.15275129745,10.1816740677,11.915741226,10.0368192458,7.12234140753,8.38099345444,10.606072031,3.80408454435,10.3850211224,2.65154542469,6.06503369912,8.37056100201,3.26985602613,9.99871734748,10.769408111,10.9179090739,1.76617108911,7.93943817002,4.43650834307,8.6785719715,6.90828452719,3.70129398454,7.91381092993,11.6195459827,7.30871217113,1.28741319128,9.56251719711,8.21601826549,10.2741102076,8.04933126416,8.99198944157,0.0,10.1804810798,4.19306993415,12.3852422751,11.4187960747,9.88826531506,4.33716159324,8.12462797595
point366,4.03214493464,4.08870980909,6.57812508138,9.29117300211,9.27104743453,3.46118801392,7.75457354825,3.70221425101,8.96481735503,9.98824442722,7.58938149369,6.10693243243,7.83994699408,13.2811780652,8.79308303248,9.97106928341,9.70524876954,8.94736517435,9.96819157585,10.3974607261,11.6949759283,9.26124166432,10.0675688088,11.3680644184,9.46340175942,8.15673536583,9.71902767414,10.0070833472,7.13517571088,11.1476437733,4.85984037553,7.56334120191,0.737773277259,3.84308941741,9.02879566052,11.3319078305,9.97010589061,1.22348433427,9.18266002321,4.24974871508,7.9187916969,9.01407906989,5.72980833269,8.04083764927,8.24191643393,4.03155399692,0.0,10.2476190095,8.42958249061,9.56098046845,7.14799857054,8.72415910434,8.49510750924,11.0913758789,3.46118801392,8.03350559622,14.315538777,10.3502872808,3.70221425101,3.62626389994
point367,3.58973952175,2.54981700551,6.7129808879,9.19064201912,6.88589156623,3.18550186201,10.2531974759,3.63188422137,7.96536872865,9.43774999201,3.70005124795,5.41006969176,7.59951121138,15.2873372301,10.3026731917,8.88680313327,8.76776733889,6.39875737076,8.93002468308,10.5139052082,10.2729096663,8.77072335022,9.17575661522,11.2570283028,10.2496468075,8.15945259179,8.99506612188,10.2819763779,7.2942071783,7.67483489244,5.5618637625,6.10926234246,6.72751208686,2.9814873678,11.4685476809,10.7548040105,9.90120329697,5.60544099629,9.17188233196,6.55417440102,7.83120588735,8.4038726956,6.92201940377,9.15844559283,9.41447806472,5.63185803623,1.99967535709,9.35261288542,9.24727245713,8.38716864498,5.8138581329,8.21729858334,0.925771606617,11.2772176469,8.50618855013,11.6857737441,10.9829294218,9.12860788382,4.5356548605,5.75714595573
point368,2.14580786241,1.62246186738,7.06511989063,10.2829030833,7.5589793146,3.82027088342,7.86175690551,4.29501031584,10.0486367212,8.74934319178,4.8124263455,5.89315103369,6.99382152182,14.1422746172,8.92047195845,9.52365800185,9.86038865881,5.17566431299,9.40522870312,9.79794031189,12.097120238,8.87430516598,8.64943942229,11.7043748806,9.84983510855,7.64998901698,7.27726879959,9.87607486163,5.3354832559,8.80093224698,3.42473401515,6.36978053402,10.6969153797,1.98692056713,9.2741894315,9.41510582843,8.78855195239,2.95876845108,7.41607969534,6.83354793555,9.16885761348,7.09714723953,6.08533117039,8.07384700515,6.51076416792,5.40921101236,2.50019017984,9.32394420436,8.13813866157,9.85314110118,9.35253785321,9.35013475978,11.2031827994,9.86694505859,6.5953231333,9.32844605242,6.57624397208,9.03901498292,0.50934114108,5.03369169223
point369,3.98848474038,2.97836039509,6.20511486445,9.37791326627,7.78711898281,2.74187681537,9.36552413947,4.86356187373,8.38946786399,8.45147077357,5.07886170371,7.21724041172,6.29977765596,14.1684840918,7.8658074912,8.67937101356,9.10468261351,6.77831372527,11.1158304784,9.87511347342,11.0085966933,8.05903614816,8.25052581989,11.658175772,9.96137299944,7.65441405837,7.02810497527,9.75899266898,5.32888671647,7.80880976451,4.50802925724,5.39211130876,8.55907494382,2.32656610972,10.022506527,11.168383801,10.4641883506,7.37207277474,8.28033464848,6.80446664273,7.69691885618,6.98301638392,5.31549377495,8.66278941086,6.97536651178,5.52921813632,2.74187681537,9.04174401356,8.37354381573,9.92115809816,7.73192992545,8.62293035092,4.175388868,10.0364483854,4.84688440029,8.21683799376,10.6032090528,12.0968864232,0.739243253453,3.97504315813
point370,2.73632345199,2.18262874127,5.95719957258,9.01332825714,5.61887292602,2.39171273815,10.3313984428,2.73632345199,8.79846532071,9.18459024613,5.18579520148,4.42192343402,8.03448535893,14.7422515334,10.7403963657,9.49809924891,8.9742625682,4.49779756027,8.9141339468,9.9533845661,11.373430712,8.92765057271,8.98740330004,11.4579143519,10.1246383142,8.02888404437,7.35295268833,10.1342081025,6.51199769348,7.97509705544,3.35099220459,5.96817141165,8.5169212759,1.64334827172,11.5801878916,10.0543329817,9.91263789029,1.93805991196,8.47304004898,2.06550338042,7.02854705192,5.75748468573,3.24725916306,9.49951107922,11.0104931395,4.82051597747,0.772307974958,10.3395271415,9.09497760441,8.30398161578,4.59059004383,7.78443200342,1.27256073923,10.196036494,10.1598839477,11.6321318656,10.6338670918,8.5567934155,8.36875962027,7.65612449401
point371,4.14175157431,4.42486835555,7.88371855654,10.8057116328,6.42181237762,2.93821050251,9.52854006431,3.74168270037,7.29591583622,8.68309637609,2.93821050251,6.05864768858,6.95469651307,16.2010384091,7.80802458931,8.99178541854,9.14197427218,7.26052441393,10.2616130834,10.2041676223,11.8177871182,9.20833923346,8.84119320896,12.3884263498,9.35132355444,8.45160676821,8.13070440163,9.98811658476,5.28084127955,8.09765819748,4.15543352766,6.15586052247,6.27582094202,3.3509780653,9.22082328152,8.98637680168,8.53049217441,7.87781172135,8.33592624093,7.11617758681,7.81617087876,7.91623179545,6.07992205949,8.980950687,7.82225214417,6.01059859552,1.94717987821,8.63056564554,8.68309637609,7.61132732567,6.93291156632,9.20306653374,2.7468501831,10.6793393419,3.25832293402,8.39288408453,8.74416446006,9.32086371476,0.397693455237,5.2648516577
point372,4.04740751426,3.62025795468,7.00971666773,9.79980290534,8.0990584533,2.37336980627,6.53906728239,3.11539953175,7.62848928512,9.30074607295,0.762901547936,4.14781139092,7.86887810132,10.9504319614,6.17165319624,9.75279374181,9.73402705726,7.37350031533,10.2583304726,9.40378963331,12.0154289914,8.83511877418,9.17853538852,11.7333458661,9.60759108505,7.15457510837,4.20344393473,10.5086663353,8.81279020034,7.10795981346,2.71707866025,6.72985182814,0.0,1.45538640658,8.37655520277,10.4491383256,3.90096338684,0.762901547936,8.62865696195,2.04830594678,8.38727205935,0.431355521574,1.25930262135,9.39411108864,10.061627709,4.11916524389,0.0,8.69904142991,9.33384186505,10.1430260039,5.82025811696,9.27419642163,1.45538640658,10.3166548869,2.71707866025,11.6273697253,6.39716120311,8.66130780941,4.83433198834,6.89638084616
point373,2.97689515352,4.79371384393,6.40929249006,9.76643946205,7.99307990871,2.55358168323,7.99307990871,3.05422334734,8.25471213391,9.92375384206,7.32881851658,5.49276010604,7.91128411876,13.39348431,9.04847325075,9.75753668841,10.7267460857,8.30000471563,10.0596689293,10.4631360603,11.9714034448,9.23494672911,9.64968910073,12.1541060773,9.35571447765,8.11214754979,9.574262379,10.1477900265,6.40564865789,12.0753654943,3.42516386042,7.03229924418,1.55993226353,2.42862481701,8.34817929467,11.266915347,10.4247961491,1.55993226353,9.63385438049,4.28610489914,8.67488431322,8.2150572809,4.98581006647,8.80469895038,8.13981735675,4.00897982236,2.42862481701,10.4478994201,8.59898669171,10.2320131253,6.91048083976,9.18270967569,4.96346025184,11.4237567321,1.78052008304,8.45422525463,14.3585687902,9.4042283185,2.77507161796,3.28801889083
point374,3.92051245124,3.11423374443,7.07882328586,10.0374234068,5.12307433175,3.76785604122,9.71682803347,3.26392078981,7.77488587095,8.93439560358,2.32656610972,5.21508058507,6.90283332728,13.6223721794,9.94556527517,9.51893832283,9.65657144938,5.94987805754,10.8698559874,9.43533064076,11.5382034851,8.2718785016,8.66957957926,11.7204537631,10.6709836949,8.47162238234,6.78895971314,10.3997799228,5.79451204281,7.00413055847,2.87006875178,7.49755648325,8.18922166308,2.1513068251,9.27755708101,8.48554758342,5.30156935674,3.08038478741,8.39255355889,5.5336941566,8.17783310112,4.27494743077,4.83484771329,9.26551659765,2.75214912769,2.1513068251,4.9464314371,11.4400074449,8.97772640287,9.10192316062,5.29694556508,8.86508367992,2.97905586386,12.6106996008,11.6992037078,10.9776305359,10.42768997,9.83572515957,2.97905586386,4.99914765651
point375,3.40959459636,4.53649434713,6.15388030564,9.99208860901,7.01327241902,1.82647730411,7.30806593899,1.82647730411,7.83070533547,9.80419395617,7.82261544148,3.81659970653,8.52326005622,12.8885587152,9.94316972714,9.98545773628,10.3020219627,8.80443760165,10.4215809826,11.1600920119,12.0200701572,9.55665165798,9.68427874772,12.0897186028,9.35457998464,8.21147951359,9.19239392289,10.0335744215,3.94777835166,12.2169761861,2.70438508337,6.63356925374,0.510354340814,2.26903314646,8.26598534147,10.1103658536,10.6996939018,1.4317833988,8.93528293611,3.53744517515,7.05070846602,7.25293029641,4.23471590013,8.75993144678,7.44086916761,3.36987124695,2.26903314646,9.72508501999,8.43140567,9.9598672163,5.73216606863,8.91004604333,4.38881636013,11.0152477737,2.13606010688,4.65497965689,14.8897273471,9.8299890542,1.64256295556,4.16815260425
point376,1.1488039796,1.98637452608,6.66260429387,9.99777224752,8.52471408378,2.37286854173,8.16646941878,1.62756014821,9.39198676728,10.4546077485,7.57877270307,8.82465012666,8.3681572041,12.9911728219,9.61311168975,10.2244841002,10.2276279758,4.10403466878,10.3574090476,9.41425394821,12.1100069004,8.71967972655,9.45777895052,11.4154301717,8.50824640252,8.27994481118,6.64772463489,10.5971866233,7.61766581075,8.56507541444,4.05952833526,5.98577364213,7.95189081101,4.01359625003,9.1104154474,10.1945721973,9.9911249795,5.29057185085,7.22788544592,5.73461750155,9.61022020593,5.80371525855,5.19091901084,8.53693876633,6.2523834881,6.02820003318,1.03203029401,9.32502655957,8.42954483189,10.2648647907,8.8328393924,9.09809000021,6.52213580597,9.58982339833,2.63800430803,7.85754563353,6.28174460845,10.9209705956,4.18914455331,6.29140095948
point377,3.21785109681,2.14231540317,6.02454796372,9.53758339698,7.91039089263,2.90888974697,9.89901849193,3.63147684315,8.66515112668,8.8787467954,5.79082415741,5.53140329574,6.22003774858,15.1423224879,9.79501686408,9.29824819247,8.91227261692,5.71238392752,9.68292964339,9.93448554087,10.9411723508,9.02458840843,8.65935375917,11.3233475493,9.85405644412,8.03558542269,8.04272640586,9.96346834394,6.41034110461,8.74065102626,3.74090597908,5.94574814563,9.34882108558,4.72195224613,12.241661456,11.1185063824,10.4864227641,2.77808238764,8.58670470486,5.38163292756,7.43900803276,7.01407627949,5.56144834179,8.9316387403,10.0251672529,5.61991475583,0.723340120251,9.4894064563,9.21534855596,8.70395892759,6.76198995777,8.15737220125,2.08922694207,10.6789081863,10.531547166,12.9420544263,11.3883886777,9.44561291251,4.73963751433,6.00339984943
