,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36
points332,12.126402828559362,13.757230901608219,10.620557549638674,8.072488509884534,20.432943729797728,18.577886661090535,8.767878255580527,17.73731081289764,24.048517448617645,8.798552234079306,10.20785401777151,9.495541830246012,17.540033289909235,7.780006853756251,10.348624736667208,18.736994281705577,9.866720930239175,10.15552030231942,10.60899995350143,19.997888424552812,9.534043127566163,9.858673889158473,11.124734559472824,6.345541663696151,17.61179075171103,9.812059234672839,24.471087469208342,8.103207449228151,13.07939379874406,8.017097036568533,7.530159727403907,15.320554976539201,9.923963279549586,17.41388523482082,10.27489934619372,14.507911069455858
points333,20.690402074395898,22.446746297078192,21.40833030977193,11.09133575116425,16.146205674253096,9.209318370204914,17.12326143858891,6.3919882049466334,16.32388861741783,15.926256998881854,19.16197859660354,10.166476380027843,8.337551465407001,10.116692536423713,10.605182453981202,9.723093388547035,9.889664944330011,9.503542038289783,20.749541219643465,8.7802731124276,16.034068990355344,14.217530025453472,20.356510661294216,13.159921007342321,6.230352557433332,9.556686855843601,16.844829247787402,10.157625135282457,13.13780960005442,10.261407870603598,15.85289664054028,16.73081685228589,18.96655814000166,8.18210913299943,9.467705942279533,17.47460031549734
points334,14.7932112455162,11.192694402365454,13.032926086005645,12.898005994455733,16.898676884803336,14.642655961264767,14.800557602918108,16.188576628350432,18.248427219410534,14.445553097733413,7.287989247071985,13.793646486846706,20.255961560760486,13.273355768639547,12.841405308831838,21.676351606120164,11.853940079493688,11.497830798743424,10.267011946263068,17.489398226089925,15.42917904729727,14.767968154486734,8.400160669161247,11.99961798320841,16.058126478785383,11.376104238485652,18.744859483105405,11.60579948565786,22.73605631723798,14.170062484163616,14.010613764174835,8.538242508871413,6.975249093557482,20.1384591251324,12.70244621583194,15.75176577463036
points335,16.830117020536182,15.358054362095011,17.19004632715665,8.115960613293137,19.476693079801535,11.793699672522942,15.330472801768881,13.72114473832832,17.85209526426496,14.577607647975162,11.564214647522872,8.2306445680572,15.844708737397788,6.719673027065284,10.194182974265194,17.371578803696263,8.450769957153343,9.032496023125365,13.90119286868653,13.166636085250659,15.200718256452875,14.979295012114855,12.825455841750697,12.925829964180865,13.582840008289121,8.482646868937417,18.35357468517016,7.039669115594362,19.93573309621191,8.462140582363412,13.690277929046164,10.578407029523282,11.29372528716162,15.713163952542951,5.479326389504868,22.34904737766936
points336,21.051796609830934,15.49865250666841,14.66277791752307,8.221642032052936,22.304161290865174,19.59257650674761,18.204399406031648,12.964658093292208,14.484417788522912,17.285926271513183,12.348109000325092,6.3393514677710465,15.695810690601075,6.732622344845997,3.2006875678452986,16.58245129662873,2.537478876109973,2.309074067090933,16.759433735573705,15.794604382332754,17.01519315650076,15.672685307992229,12.974827875973663,15.132761880153259,12.82394523792437,2.3324934699846795,15.02878347543086,3.8286742125361455,15.025951072264787,7.210497911121459,17.160075513079175,14.85146466396048,12.085364825273938,15.563791918319986,8.26002759583495,19.07568698126141
points337,21.00764998869376,22.12661726777414,25.61495861568319,11.640697878934883,13.24532028074601,4.958336580096224,17.160885806305576,6.900238341721294,11.690082781861934,16.04717412011835,22.50218909436029,10.032343155437262,8.67657860784142,9.325974153663976,13.580658627809434,6.360584175726318,12.61292135430739,12.218602866593162,21.061892195577965,4.406030240794609,16.364111213984714,19.432417389694614,20.01640429313367,17.94940044497469,6.740220607803274,12.65250167331537,12.270033406834669,13.209633506200353,15.195189099134117,10.493040983058517,16.098777910317487,10.889378377950907,22.33977123458461,8.522215501159973,10.889423421081933,11.307732313392865
points338,13.522485339707451,10.42185447681893,9.490047920217537,10.935768795780673,20.78106770946258,18.838929925406266,12.56021857578098,18.5248845860566,22.340790464497964,11.998051760613748,4.96100172136369,12.100178816880309,21.072306325871395,11.826110287425694,9.476877390545104,24.018873731168235,8.763324814153071,8.477736913369158,8.898278590379476,21.173443602760234,11.45374028688463,7.791853472762116,7.581217232257958,6.4037314177634945,18.401871609910764,8.475902665891399,22.785107827056105,8.614741178895178,15.985453438262342,11.813306484682386,11.120623635716205,16.451507618770705,4.625270013519861,20.957402562035693,12.776990280011626,16.103065206481794
points339,12.077435350207029,14.050279559234264,13.363419730598338,7.374403534434003,21.934415710234624,17.413155103362435,7.770655969473173,17.069069051624474,24.826512621322188,7.39648195030962,9.92030829308608,7.726739355274711,17.229685149332337,6.146279547548625,6.849909399306642,19.026459616004512,6.660532304373654,6.620533019801807,12.111870142563511,17.145735947455012,8.015238911057278,8.40744307458428,11.436070631856483,4.880141859487961,16.94142177521003,6.331384522669459,25.239175129045094,4.986445164061407,16.85677106624565,6.695273522663708,7.695880254376792,14.284019477135654,9.63357648971953,17.102549162437164,9.794145171227594,15.339978655983145
points340,20.896856758829635,19.653166039086496,19.468550676322,9.67555074433652,15.11600220234247,14.019263882898443,15.995395262708954,11.4429472102207,15.423540440299782,16.240835921206692,20.29337787236146,8.027821005446587,11.296044589529771,8.835478773411936,11.039479638197992,8.584141070820458,10.584856149394124,10.020387558572788,18.43001790480452,10.797343939016631,13.272307487030169,11.49070443713711,17.38859976056752,11.870298440409627,11.297390289799717,10.466230108521955,15.955946708841976,12.353889516497153,4.017227212177768,7.802957748372162,15.25599131763479,23.64281523512564,20.109136086736264,11.150020033726127,8.659427283177694,13.75810743106365
points341,16.36713898245066,9.109809894746586,11.088344885355905,9.902245521495672,20.37238251746413,18.9271572849361,16.476240016462715,18.424219392356992,16.67727591542628,16.583918545962355,5.5446575603768045,10.968302947600638,22.46180457404204,9.454352872580948,10.516125744115973,23.43132149842236,8.6491987761664,9.263839829044,9.297148079462577,19.511461939991317,16.645211505976675,15.90113825175253,6.187295791758045,13.261919197608917,18.300885968514887,8.61006332100636,17.193716274682135,6.781964458568419,22.538856717129004,10.997738394954014,15.887124789327078,8.552493070573133,5.214692602368997,22.3513240025356,10.256489381465778,16.994522684362742
points342,16.10858428035762,10.339566139617673,11.565517671200322,10.09540136584202,19.28538944680541,18.876931965880114,16.248644373908174,18.24004274111493,14.710599164928514,16.274886474490295,7.721011301346228,10.47372094698925,21.1594523740685,9.30378141754582,10.782246089239345,21.24043876534874,8.700203030072045,9.400441808475444,10.006550211989753,19.015276038782954,15.416068728042482,15.735270389699807,7.493793771885332,14.339265023037537,18.116123027400146,8.998839605518201,15.252084506333286,7.477623773150523,19.39441802497832,10.321165733143392,14.514952522263776,9.856451320389812,7.4125495764767635,21.044826022408316,9.987876030244088,16.495850149404657
points343,10.400005779919471,8.153895261727623,9.537898847119548,15.338393700500262,14.008435698920959,16.96824502504817,9.930548179047484,21.220587918849972,20.55940461770474,8.672055330103902,6.554147430366419,16.49261616316572,23.474149524914523,15.500651177633609,16.260022499729377,22.41509243430531,15.724668903407345,15.24598007868701,6.08643132546027,21.1236860390582,9.58991509547039,10.722312337129887,5.171728241341321,8.118111241153924,21.106156180081946,15.235625582314375,21.026407343641466,14.425343545345156,19.91549405634135,15.537764530700825,8.205882071993845,8.680941476061317,6.234156630335114,23.36689155295233,16.98567058307776,9.919375328262388
points344,11.27271714858375,11.909765844209488,10.17096288306468,11.168449413524817,15.586951678380279,15.651317530251982,10.586332488837922,16.539923523892778,19.874431910115263,9.470681188494199,9.148129097161846,12.886373949587869,19.496559383525216,12.347294582046986,14.816995966326516,19.803793757666384,15.098963991578433,14.4843853453141,9.349282477841376,20.465397346751132,9.417787634539577,10.103470501698578,9.161980252744167,8.786125461619456,16.41059181754658,14.396883376650582,20.3501575383946,14.809121737033736,14.431384452914209,12.587399147728217,8.977309132932314,12.8921935137053,8.85376785885466,19.376639541549476,11.951937996704071,13.623310124062021
points345,13.63237755636358,18.15116352528782,15.939474727561507,16.647114873855166,10.026328325993894,12.091190016103546,9.605700474545166,13.803270815378589,19.99421984730005,10.386706626381256,18.88437926511664,16.876303204144875,12.8867145181192,16.512107569926158,19.61024060187176,10.002545929105327,19.333684680607526,18.266996681720144,14.2673730286829,14.46703714452864,7.007493529899981,6.521681947991035,15.7928662494685,6.876486816178515,13.66522751743153,18.784580060962803,20.4684200155628,19.229843169797242,10.178054865642894,17.069727284548836,7.890832665585667,16.671780776159874,18.686216017656978,12.745753544825149,15.767462003230055,10.519066021611247
points346,13.152875527203827,13.59279919923262,13.655108527051807,11.338367943183794,15.352803401422804,14.25932736433053,13.251396185538905,17.10926905010044,18.513108007915243,12.782403831614227,11.787653573623682,12.198920383809465,17.714171856171777,12.00850428158352,15.113832212115891,17.146648234793098,14.44462366401083,13.674326706702788,10.192728767634637,16.842424709609524,12.006375864376976,11.903547058767181,10.950041657591983,11.241203839968994,16.98174974241509,13.911530693711054,19.006169648745125,14.921760520559303,16.844635006325333,12.383019077180561,9.528866251651705,11.297875710916804,11.51937187795851,17.58857813670166,7.009379479318466,21.930134623352597
points347,13.234907467473047,12.531899956082704,10.08420590685397,15.093167726459692,18.466870900876117,17.560657550915117,10.805059920875165,17.81803194095053,24.23222994376875,10.81319742376207,6.81073317280934,15.476996493148107,18.837698952723656,14.90288456002161,10.381882765764086,22.156793766175806,10.038184217073589,9.385793786124504,10.599756897294066,20.555611184807812,11.084152701599717,8.434468087330728,9.822938035167018,5.706477394309292,17.692768839479328,9.785510462223636,24.652460446103365,9.626832174216327,18.91594416397562,15.315549469691641,9.941282885084787,13.07106141333736,6.493277541089999,18.715681759126632,16.225342809734027,14.63378663112257
points348,12.582677818584568,10.68501944020316,10.361078910795687,14.998087991336881,17.123477210212698,17.377697697532266,11.859065960315279,18.2213765721113,21.61426757666142,12.174469661216412,6.737624125859028,16.19508622587891,20.793605997697554,15.51475605442487,12.600634324826771,22.230390877518357,12.091133852344246,11.511584653146269,8.26015165768719,20.267706079871928,12.83295487846701,11.659183221580408,7.860804747699126,8.219471081430573,18.097397438346388,11.590940012170526,22.067836969453833,11.166460540565932,21.006937909973946,15.750566261903199,11.345518570736282,9.936300458170418,6.419446147927536,20.677815046594525,15.736393983815923,14.31652469172776
points349,19.340081112382485,14.150897445100561,13.40671262354788,3.6182031520205657,25.32078107053514,20.438377593341468,16.342046091122313,14.003612070560063,16.112560652788716,15.476299034742988,10.52743183962891,3.046631928681731,17.123127507880067,2.142920606795483,2.061266258506981,18.41528300903867,1.0774539047697773,1.8640326533234357,15.209487996902839,17.10071803415119,16.09482148315612,16.29734233214394,11.54296747844479,14.044726760162842,13.866206519299134,1.2205291511567478,16.636192475343456,0.0,11.298676999830352,24.939997872412356,13.186223378407776,16.30559089646246,18.29192113799111,11.542967478444787,21.46111524081754,10.426181804298986
points350,18.133155422345496,18.113933865050424,18.1377811563667,13.384633748174755,16.16007396316176,11.25440681795693,15.90394021009293,13.247345907056385,19.28209880820107,15.532643077061772,15.28025384888166,13.357859597432642,12.926141949463146,12.937685972063257,12.885834592021036,13.630731914506642,12.342681587595974,11.575862159739609,14.89801546439291,12.181138432642555,14.917150974563103,11.717039446024453,15.753313308709835,10.696054730380492,13.10753293232609,11.825670035153715,19.765367603887,11.951588206155117,15.735557436698453,13.423112753422789,13.303483337353606,13.838643743484452,15.04648042113458,12.785306485583812,9.160952271043634,22.231750890613288
points351,14.636915635146472,12.398699427711987,10.374502344161552,12.667994948772456,16.73614188847421,17.99872377604522,13.624782211427597,17.310646025765315,19.330379460474447,13.900895089899313,9.336148908715455,12.692205619460788,18.978762681316013,11.898522436105903,11.432459088492164,19.614518755696782,10.49016019529959,10.24390161918254,10.58371467743341,20.25374778514192,14.667160985743038,15.2574305288853,9.68142525814796,12.092946130005805,17.183767761777013,10.27245911585285,19.813033417919158,9.521275765405253,21.45811321184474,12.338304473119805,12.435371144378326,8.461674315919426,9.043645380286193,18.857194536145684,10.182999384411591,18.723589032678255
points352,19.417222833451614,21.379937030574684,20.26988459899124,12.789831821840616,14.96078838024456,8.879215909892382,16.381189436941156,7.547749377623107,16.247486510155188,15.402520551382297,18.384313424742516,12.295656039939335,9.46733747054224,12.212073925748108,12.38021375665037,10.505950129650222,12.030888364886746,11.454235979714598,19.22016378560369,9.964080587912376,15.518440013041353,14.287966027842412,19.223128206290678,13.032011223964737,7.389792866776718,11.687206704327245,16.769400096254287,12.541106992155564,12.098354575385125,11.99678214265912,14.82499384414251,16.04676327063049,18.181209329594513,9.315491588002965,11.814874015263058,15.368485138691817
points353,16.690086998768905,11.655942716508934,10.75576355253305,9.75203397921838,21.779299989713678,18.796166031430694,16.06439512087285,16.490220644586735,19.00557367583837,16.350241206236525,5.87536456804316,11.400672332287455,19.7653664012929,10.41665846286627,9.201417607900872,23.09840674326866,7.961582325616373,8.32745551417259,11.034120526700367,19.857295091518935,15.903427743821732,12.510632779003714,8.892317541102376,10.82574984111826,16.360730718973418,8.002406369112423,19.49236392821615,6.794311277806156,18.28462901759908,11.384644993509866,15.406490726750917,13.44567994118398,5.548667125675142,19.646302253191273,10.75656054492993,18.165508200619158
points354,19.109849774410243,20.41799615698264,18.11870292838635,9.43520625801195,17.204255675682088,14.917639632953678,14.00422674162564,10.60257956232906,18.517676137641466,14.214339117925658,17.957527581925095,8.450603070761357,10.486064407845484,8.854153734275178,9.709315199877617,10.935585127007066,9.680953898249621,8.939977946874258,18.992029849496223,12.200976839242239,11.15760217120323,8.339514425864405,18.201158353654055,8.76639340680561,10.454347498028756,9.238744640647784,19.010679604840423,11.293773724615178,4.0083749709453285,8.448187129597464,13.309402742015534,25.9535270278578,17.750206674360307,10.337461440639593,8.611056021431526,16.008277614960114
points355,18.987694819033013,17.60603861369925,17.78984429004354,8.739981737797487,21.07047993569387,13.224613791761527,13.704421603406939,12.373832967616385,22.036818588213954,13.77535142638247,12.699527724087648,9.201654027420341,13.46401967987683,7.747670744200033,8.43688676343077,16.228686557249915,7.297558694563512,7.429949648969307,17.350799055360557,12.542938964235443,12.054418737610238,8.260681067359132,15.213723351127538,6.942481796571643,12.23123933753921,6.9460572133408816,22.485006932728524,5.784949704932078,14.032000946049571,9.516212783281889,13.982861602183617,19.712790346638872,12.440255704598334,13.324896443166104,8.775721413497216,19.047361196167156
points356,16.302584929114776,16.423948475426123,15.165530770462714,9.650533420745118,21.15346477644893,14.535835254551227,13.001967699007256,13.18940800577227,22.409650497764197,12.928259478481891,11.343152147376777,10.095692594447168,14.715891909489635,9.466982907170756,8.141660455182095,17.594117082002267,7.657675429035315,7.263477368504095,14.322491605239481,15.271819167372332,12.848582971019985,9.465825589461147,13.957866034343494,7.578171586736815,13.04941059721424,7.083570330669886,22.853090950426754,7.030256698607663,17.173655536519792,10.650834515732091,12.366062458831655,14.493630447004533,11.070478602344943,14.580753759950152,8.64711318792202,21.475482433970562
points357,12.28338473880425,8.866117727812465,9.264227738573341,10.77229878923564,19.764051252077103,17.586422493516846,14.29707195570617,18.71721773535459,18.405354097940435,13.739029101447207,3.9053293909410485,12.86691643007629,22.7198825720572,12.257958690310879,12.277796497030355,25.081593562493236,11.591111810244742,11.18920333568408,6.951959493440053,21.40826166796459,13.907260394345647,12.397421057534116,5.92839625357709,10.727130384199873,18.594817013676693,11.259939487773321,18.89978794940489,11.379976492097647,19.400002108021877,12.489596331818328,12.430362281183292,10.585577003304273,3.5591672242010204,22.610223540716554,12.879424203317907,14.274162134970389
points358,20.544688980869108,21.18749355782915,19.389483192183942,7.607071892097404,20.65736030850973,12.764956593732885,17.155406903421408,8.415802763972119,16.267905091149604,16.58125482188057,16.150637336731346,7.6936031726068705,9.671141420427412,7.112048689434218,8.197535281098048,12.754537884655194,7.385039782029193,7.472716561851923,20.21652709725021,10.879561894518632,15.701314489067293,12.896437159051095,19.018675486916955,12.521439976082437,8.26060952906721,7.351795258439803,16.789558653329486,7.390118254296587,9.878359180101723,7.281492478539169,15.77648809429862,19.580574600424697,15.925463641052945,9.51994430737669,7.790186044378526,18.14439082424531
points359,15.400972756603913,13.091330354841755,13.767134023934648,13.826525383107104,18.495070769528297,14.210647998261456,13.607275055197867,16.06500437856919,22.14373177043811,12.783174044780337,7.621200411603541,14.05995344685179,18.245243810824945,13.642527335746868,10.200213809457162,21.340915976747542,9.336163621533293,8.939054031765833,11.624788823523813,16.725935517899316,13.41212111640883,9.962423190234537,10.417279140608706,7.779877277429797,15.93416086123411,9.028692618850751,22.590558610709735,8.974257833608071,19.513139560253542,14.149026853644056,12.482594053660339,14.016897111038924,7.311752515786087,18.121340653684943,13.150812404902343,18.375141287983123
points360,12.441591408211009,12.5107038675511,10.105602598482275,14.599610541431696,15.235665339846937,16.368021157007238,11.289804368710096,16.30017792775647,21.247621924188536,10.490730398067507,8.300687887405257,15.222905370624936,18.86014630572154,15.557914847590109,13.189767349189754,20.656892350418005,13.148157745273435,12.110392915029765,10.039333984734087,20.533361934570966,11.694978787576606,10.62797259724882,9.800419225469046,8.23886277430834,16.170083038813097,12.69441335101448,21.705860428881937,13.875539093080066,17.31076732396122,14.895340110847778,10.408422726110524,13.283154341856056,7.997953595783532,18.7382005688246,15.652353769961714,12.786860204004919
points361,13.000892942528365,7.8658822909712125,11.098242086161717,17.986192241055193,11.999898970983264,16.004084867732555,13.70669760990487,20.591118898307492,15.508312975426584,13.795055643259502,8.013778672711895,18.406123997056024,23.77916470792329,17.736246454914546,18.157765938473,20.945716925485204,16.95257975418362,16.37282706354382,6.531261725191993,19.501170381782316,12.629470428523492,13.775549844154131,4.865742102939432,12.31598185942063,20.47468336964852,16.40780966497945,16.039639693591006,16.61621577140268,19.927837094917578,18.583780372874408,11.281457980448295,7.460923988066259,7.708209604915248,23.672877691354216,16.738400003448422,11.718168212814408
points362,12.009221366563748,15.717441826997844,13.112634174975652,12.363568407075991,16.499221986433124,16.571802481322766,7.936768748520699,16.14553239574913,24.983287401140558,8.00546590367748,12.510532927114811,12.962953553238329,15.464105623966814,12.44131583882656,12.504216139051596,16.418943053486647,12.690513048878973,11.511013336545423,12.237953247064468,17.406514140633984,5.894784302166413,3.6593022734242786,13.207270529772746,2.3383274179995412,16.014945223399263,11.844073284160544,25.393953433560156,12.632794136893759,9.918317687743407,12.330043271394791,6.99059224343863,21.4586083176903,12.249393564507173,15.331349264520904,13.249235221594423,13.355629428069411
points363,16.925256254317514,15.278054042860042,17.38936953244346,11.30634407239857,17.219274772365107,11.46020681023653,15.878945014212178,13.724176941903872,17.091195972897022,15.041395773050812,12.883643231365895,10.74377313902647,15.929431699520391,11.079627624444036,10.924937447455846,16.043341924071242,10.151320216460892,9.454856842649038,13.061284661565216,12.959370777628484,14.510148114411988,12.758910861859844,12.740463180866927,11.804749753550947,13.585881864283893,9.566882952083747,17.602365196239052,11.1464851821068,16.47646407152766,11.50623323489401,13.48695637916379,13.29473947014541,12.626190345688734,15.79815661342672,8.19514553060158,21.461973346242814
points364,17.557883687230028,16.900013362528618,16.377186352329698,9.698760166152612,20.75490457450032,15.171939659020511,13.07682653329098,13.581819680072186,22.388143923504487,13.923502795883751,11.51628803765139,9.974662655850658,14.211723578868082,9.460824415637099,8.819074902274362,17.419825364007462,8.015657377542016,7.862074894927508,15.743727585688626,14.011884748063599,10.567481733328819,5.021799333616979,14.463639284939292,4.899835089328991,13.44307143631877,7.606388663988646,22.831858255322974,7.99037564601729,10.301902775234772,10.706344818366935,12.765475908681768,23.48609497557434,11.24532514348623,14.074980509354353,9.331908150684207,19.589211564301785
points365,17.966424854888444,18.2591742008126,19.12269095206451,6.974759359097658,20.180633505771294,11.039112256552414,16.092632136147635,9.301789164928511,16.590024374816362,15.78106560928025,14.901998969621308,7.7579575151871465,12.772327669931192,6.992100598007056,9.482824584969745,14.011511963297432,9.058341374962298,8.805230768620705,16.418493152206796,11.1569845640969,15.424525788116386,14.652448630428392,15.90761722552075,12.79900266668739,9.149416292163464,8.386676261906585,17.1075758537702,8.572199735177936,13.874200892877836,7.7548534508811535,15.244935303012236,15.150533189643049,14.664488234514057,12.631002568772894,8.126405213561515,16.26378973145506
points366,20.298601063559193,13.798388231826799,12.987016210105553,5.427708806232992,23.72407475682588,22.252352531025462,17.84863917026556,13.667439195133948,13.597771778844793,16.514391113690273,11.20266614931982,4.108378545628333,17.496446327225563,4.7226049072537535,2.213038156013877,17.735540942281755,1.660415035459696,1.7505418238921673,15.656011663586652,17.537137396938785,16.736178218714834,16.516987856530196,11.16846027261498,15.590376259973215,13.52896350414031,1.4627836740583784,14.153428611325687,2.922630912823655,15.20978699495651,4.709598593547878,17.050777929799377,13.761555010918412,10.928604547230888,17.370159521678662,7.440080488676164,17.514939307233835
points367,20.181368869803908,21.17471882939052,21.132098368601177,10.860625441517493,17.630308301832063,9.955638973349549,16.64600840720199,8.877819277725683,17.658465725953107,16.568583534728752,17.39247467196394,10.35600220105785,9.684670276861773,9.599865342832404,10.50376755505611,11.504410240499634,9.13205941938878,9.182357622034546,19.505898247004758,9.067511611223788,15.785551911461665,13.663035955431768,19.005103564049023,12.405739422316968,8.724096780838849,9.021108737381407,18.162410955400198,8.527198168531156,15.726092273098912,10.785398838350373,15.220894715175511,15.389278085265813,17.17957081883765,9.533516230244622,7.420829393218022,21.99230014213503
points368,15.222166971033804,10.469897543870822,13.40607162151306,14.938484325236137,16.963986954269483,15.118595706069328,14.286824284838682,17.66500769886136,18.297253114089852,14.885735754338612,7.39524162697012,16.3780579248427,21.02142714202544,15.353348841078152,14.241454486072948,21.56838322635888,12.933118068079379,12.889055633938844,9.786374469203029,17.101384577134695,14.224926611508353,12.690560019960014,7.632258379903438,10.24182049848768,17.53925747503884,12.690377827109335,18.79306359606063,11.78055121205318,20.79159109892743,16.546992375265376,13.928861045454928,10.033007214141861,7.083561169260658,20.906361414390208,16.248969461790544,12.56074416732121
points369,15.082697869690739,14.173474411201102,15.341754219077913,12.170643560057545,19.162627624567094,14.507718617109141,13.403468602013012,15.887347660559076,21.88957097487073,12.983057604887728,9.786916178324526,12.233384237503538,17.09921776024317,10.977001654195716,9.621157024469953,19.160742235349787,8.55083815037231,8.484732324469352,11.637337982858854,15.088574034248404,14.138993573205557,12.470023997141476,11.566953338025323,9.01747246352049,15.755938608266774,8.328898960102622,22.33963446935426,7.0810589673706525,20.637323047244816,11.832931102761272,12.059896591861385,11.657975631889109,9.498866408265089,16.971666456268327,10.627228065797587,19.806427431221785
points370,18.81136581030744,23.318818206589015,21.86687291272794,11.571275781389279,15.197194115483617,8.482876624474873,15.312826912531824,6.015310181409386,16.061962035664763,15.173611563546478,19.777365449523476,11.325854764718558,7.413998708815304,11.603936091839515,12.857787058008121,9.10359831068242,12.338890378545546,11.501701981799467,21.087960872450285,8.3034597202147,13.468880837015222,11.988177020200801,21.28300336507477,11.940079726941383,5.852475454050892,11.978796566926754,16.58623821498139,13.39545132647693,10.622058310317394,11.808814035654532,14.065553160436076,18.17831873254641,19.58802525768715,7.2556164292188745,11.012309326748785,15.194020363333058
points371,16.962754332901238,15.803231784190187,16.130052085399967,10.225177091564294,19.28648952586819,14.28008352439541,13.546637278367784,14.905560242197806,22.2708481227002,13.477907887911215,11.767780624283088,10.801595392224046,15.373251245344164,9.265678820391761,10.144392450588638,17.1666538527889,8.848215135084198,9.132362015015579,14.154895091991726,14.268866165683635,14.224742285716523,12.47920948939287,13.298414125305975,9.227533766327719,14.771025864210717,8.78980304016701,22.71605617799742,7.146716785563071,19.189595884160298,10.373092297760056,12.888000651876794,13.128830215331254,11.499302576042146,15.240205668987674,7.967848161225623,20.97801878405184
points372,14.374561125145858,17.731365234491072,13.60148854777911,8.495314797396697,15.294464655890202,17.502233040946052,9.380525501748574,13.932976342176312,20.44204069002508,10.162973839910133,16.813886325257055,9.017790254152777,13.331294677678859,9.046184109246422,13.91021606989001,12.08686115116505,13.988815713113754,13.302092431483274,15.103536028887172,16.898181195577425,6.056936520727314,4.942117463876817,15.346870857069147,5.545924441908743,13.795345936071291,13.510819098835949,20.910538007013912,14.789795286255798,3.6648235432296565,9.065510226036483,9.095462804718435,24.50421369418587,16.595265791116944,13.191748937224503,9.671481731717972,11.311780628934846
points373,19.492921956368004,14.508318294695906,13.798050510190993,4.457588006405703,25.109644681416707,20.746070233291928,15.948054251721027,13.515172029704331,16.563519583675095,15.00124307937283,11.059390563671473,3.144157861838097,16.744607104565745,3.115399801631483,0.932197301761657,17.879773012996584,0.43224493560291627,0.45055054620565016,15.903444258156265,16.693787153511444,15.04917142976757,14.412328286014258,11.922692826455238,12.843670585191266,13.376211626362897,0.0,11.717542893333059,26.084683256505944,12.900120039415967,24.204966155827588,13.803030222204674,13.289333273193753,17.75470645199359,11.922692826455243,21.07298014205528,9.103332270828268
points374,16.17143312299651,19.733015538057003,18.52316812873526,16.279994867015276,14.100118927707333,11.308261130627683,10.722290001255761,12.696095309394472,21.278811921079924,11.642006167587242,17.939422252327454,15.486999101873419,11.21148135101421,15.047128168153758,13.480690483148724,10.953811324911095,13.049343743743693,12.37612829644438,16.736568178337713,11.780395582523246,10.10239544457014,8.643778534978669,17.47343218939579,7.2446184286887165,12.554527537622656,13.092736352894827,21.736653231412248,13.377236987680625,13.464423258047844,15.575239744246241,9.827011378840062,15.97812941029694,17.731922456966966,11.065187604897854,15.169575087945361,13.976081435646188
points375,18.147877547563844,15.791458747631852,13.285710103300282,3.5898011192455055,24.085729423998497,21.733854500638316,14.213479077945566,13.395767521222952,16.013857023508447,12.975781257136848,13.398148771946556,2.160074731494071,15.38571927722127,2.1841034290479517,1.0544561080745534,15.525401626173359,0.989903728161174,0.9623314682981171,16.356676447275536,17.226541941839667,14.315770003892942,16.543534975669953,13.285906403920071,14.143416605260837,13.256427017290036,0.9553059350738554,16.53874580434713,1.735735489111832,14.811753425339202,1.7071209313234976,14.18260956444575,12.954360046384457,13.145779403889625,15.252713390373579,7.581280590535312,13.864896808945623
points376,12.641667077315152,8.682721991864621,11.460925795741748,8.278061122107392,21.445421765779418,16.827560792505434,14.810295138313482,19.2516977105031,18.61440563255029,13.866115952481387,3.470831770583247,10.31629293564646,22.914104671903075,9.386399467068866,11.328659654944698,25.51899181999317,10.040190850030664,10.187122689441942,6.8517843211144545,19.124035413841717,13.939238055461804,11.389873595263136,5.7335558861635185,10.094766092842104,19.13099839991323,9.7654863052866,19.106177281417814,9.26015238852903,18.33352359972051,9.916357281437989,12.548315642632156,13.015039338722133,3.1203765960234295,22.80506390813013,9.741350595583913,16.926022428091045
points377,19.452584023353083,20.939357511867087,20.66370678744276,13.225795422319612,16.330506602968093,9.19201589086275,16.43977924692539,7.772144399492654,17.153769172640278,16.032612752106413,17.255185547771568,12.867054037092084,9.933925632094748,12.437386377746664,11.480951897010987,11.642615885092082,10.78486402395918,10.432141375413327,19.00363441154551,9.554566417595916,15.739989236199703,13.81416710595704,18.755054753785252,12.492358231693935,7.614902205732142,10.486432113631984,17.664141546845727,10.542364571312294,14.754313747533049,13.100079072404618,15.021186641934861,15.43546797291255,17.040925223962553,9.783565040508396,11.435497041519529,18.065698050124094
points378,17.17154342205513,15.010379075290185,11.7410703776398,6.599953641220307,21.284085170899317,21.655344388451006,12.325658489148283,14.461539764193352,19.161416467428104,10.09413579122896,13.596260504261082,4.721732279241541,16.21290827005734,4.846996430041353,3.286667924930504,15.325967331381806,3.3640465973460785,2.9950489533056004,15.513018462885471,18.832728373789667,11.396053072352704,13.040400405547036,12.456084218841557,11.091001209591285,14.325591935001889,2.940361380659007,19.64622211306642,3.9099768181888734,15.5461818319534,4.73811662475809,11.581275506704944,13.743136122934454,13.34584855823863,16.082535575452088,8.504493317181966,16.11473023176226
