,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51
points397,21.28985012569386,30.319544440104814,22.764526835160478,14.3753477184154,14.155287195227515,13.012388175749898,14.53812319439583,9.158969232157391,8.30565725803473,10.028008425776754,14.267617346947834,28.437087224796617,11.570207909777205,2.8982800000690725,15.303030873595455,0.39137509032107265,7.370038465506684,15.432185385002994,17.25111522559404,15.699832786572761,11.882661785086118,14.854805656585487,15.677833554620502,11.807262196352927,11.650067448416284,15.897806484185166,12.882189623074835,0.0,0.0,14.914555958903696,0.0,13.377588995969509,12.938737708138637,12.163596780957205,14.43307910108699,16.606773359861016,12.938737708138637,0.0,16.836382864601486,0.0,0.0,14.365872384680456,5.366218096529756,0.0,17.434292216185472,18.21554176424345,10.101712401317755,0.0,16.378523859984234,13.048216840455757,20.205595562163353
points398,14.477055308312146,15.028626726270128,14.495760763264755,13.423053641579909,19.811391863963625,9.04488158468756,12.781287230856188,17.80201954172745,14.254550422854672,15.015671791202122,12.772506598283554,11.840536448112925,9.834074950167443,18.164409918764477,10.463162263264818,17.32849459336307,15.968276393104002,12.462385373127951,11.849882233292574,12.013770913393055,9.15779395241363,11.450981666863502,11.329001503813478,9.46501636034015,5.516140100487006,12.700414933021387,11.288077776911216,15.834524646959645,11.89690012945156,11.232588253668593,15.702947443070984,15.939468177828344,10.35123353637042,13.611867553208098,20.28792028651515,23.11865090245047,10.35123353637042,11.89690012945156,11.76121039324955,15.702947443070984,11.89690012945156,20.28792028651515,16.654595948779683,15.702947443070984,16.0243387978517,15.532920641650271,11.748439085642644,12.865678638274568,10.35123353637042,18.18861347857111,7.12707551442128
points399,15.707794651443807,14.554321758788964,14.324305300481265,12.23709627341564,22.654592386176944,13.200969066514773,12.816802070942671,18.345142716618717,15.23275604010921,20.02811469480003,13.262903432638534,9.850245685952396,13.977415929878596,20.5870276261321,12.165683213889599,19.35962702190791,16.146563558344937,10.823292733135458,11.810995217655298,9.765631439841764,12.60188639774966,9.706649727649326,9.592120866717336,13.60941208660638,12.613960077699554,10.089328886547857,11.347377633751,15.820123566423062,13.126515762068369,9.905741201829379,15.688500519548239,18.03463379454317,8.361718580014093,12.904989862930835,23.09491358438079,17.581627640797116,8.361718580014093,13.126515762068369,8.243147036900611,15.688500519548239,13.126515762068369,23.09491358438079,15.516187381662242,15.688500519548239,17.776336265328485,17.794814480425693,11.863719547858238,12.880159334748381,8.361718580014093,18.390745861096224,8.884945312027922
points400,20.47464886938019,19.262458131684706,19.676970302828305,19.270669114860926,12.89358498042283,14.391918884572208,18.162305395091394,13.154311987734388,9.065769777246075,13.789261460422017,18.39913825033671,17.333288274359433,14.434457789828151,14.532031688292735,17.145259453865382,11.723029015998167,10.58061976011247,15.465396324739618,16.931207138903645,14.67561179150718,14.704895925983552,14.262297437093586,14.468227834497709,14.472860597593039,13.149381026093408,16.025586165771987,15.933187714940194,8.46569955693244,17.698467552575348,14.313594525750958,8.310665158580342,12.526524889733452,16.21969327364577,13.000107820602137,13.458209400379152,13.834958413809085,16.21969327364577,17.698467552575348,15.570791431790985,8.310665158580342,17.698467552575348,13.458209400379152,9.833207074332396,8.310665158580342,13.20066860126081,12.85479432749589,19.840211768715612,20.275242054452562,16.21969327364577,13.49294377572561,15.468509366226705
points401,18.03425273986701,20.213377569013787,17.804006190234634,13.4171282707103,17.248605489585675,11.21351004243309,13.07101576315774,13.32901297710401,14.489300826795438,2.516110785510106,10.256646890350654,20.128261856031042,10.140073922345184,8.804635500797453,12.415495303205025,8.870701312634456,12.528212778213112,13.427231185077117,8.9409921426137,13.642797119891641,10.831993500852668,12.458327025981376,13.24030260409132,9.749290437442594,10.730956851607473,14.172159010670033,10.3055210610461,11.667271747749435,17.79194554201462,12.985096380387775,11.522428920041392,14.553745646417994,9.783039787407493,24.86892775743272,17.757770154458935,11.790663172194943,9.783039787407493,17.79194554201462,15.35582884006346,11.522428920041392,17.79194554201462,17.757770154458935,11.635836646650157,11.522428920041392,15.01256662400497,13.89392787317123,13.883502708880286,17.05597006882278,9.783039787407493,19.554796048909868,12.825165131803049
points402,17.72690918537629,17.81243915681707,14.992467409543108,11.706051769382475,20.575074687308547,6.3427773418653715,10.969041282994771,21.080364300081353,18.53402809311214,16.744008135547112,12.360097639171155,15.874963732070622,5.930980539868316,13.87046095273444,12.4039246584277,13.211279037301694,15.451778298009014,5.341278702188466,14.300084792542021,5.336554755191885,4.653573590839721,5.244591557514233,4.699907196620862,5.696009648518929,7.797780320483938,4.66141005260984,10.066140325693555,11.902285712838953,17.43574091580788,4.509633468094552,11.758191005518267,22.989681171734937,10.782076564774824,13.080319288793717,21.0418778600582,16.369480772012892,10.782076564774824,17.435740915807884,3.746600157216118,11.758191005518267,17.435740915807884,21.0418778600582,13.312964372432157,11.758191005518267,22.258003107553822,22.250988744671073,13.671274053875905,16.819656836150873,10.782076564774824,16.311787840417193,13.63907668704641
points403,11.489029272556522,10.344823444582286,11.538143864316577,10.694766660787272,22.99884012932156,14.741780639515527,10.751238065188508,16.617091692199487,16.79196573866608,19.555227690265294,11.139296708937994,6.987948346121883,15.25485934225233,22.841292618645568,8.777118045894285,22.28065999738956,19.043740564508322,12.981272054034141,10.265293748487226,12.193452640581322,14.202120770463745,11.663999040506784,11.71959720141906,14.284947775435608,14.49327508042073,12.771502507981031,9.057832363128083,20.71402720390676,7.130304927829837,11.847052428517154,20.59798292948308,15.421602174436721,6.730931765234388,11.241685977777784,23.434777445639543,15.00483128569311,6.730931765234386,7.130304927829837,11.032935302856163,20.59798292948308,7.130304927829837,23.434777445639543,20.241063092284364,20.59798292948308,15.81038531184277,15.352139601839754,8.382697169780236,7.959199899345939,6.730931765234386,19.3610479255281,5.195725221180665
points404,17.917144722874212,18.74229700348118,19.90061079300612,15.495932891530796,17.872168533255007,15.093400811229932,15.853525426431421,12.798826724785846,9.541607774268543,11.970254016082473,14.137912323472094,18.26900625475685,14.836037457705409,12.396504373735022,12.320587165616372,10.76810967954174,10.348068236937927,16.501230300385707,12.506648163666384,15.664306610039842,14.203487346968314,14.99522925832865,15.392093309786565,14.068595305210025,10.913063440279029,15.963874741658755,12.927110796036324,14.110521005408676,14.800078497755198,14.9829262207739,13.973455777556701,12.282838094790337,11.516739429498077,15.384754114481188,18.37339232767588,18.201208950061,11.516739429498077,14.800078497755198,15.484018784522295,13.973455777556701,14.800078497755198,18.37339232767588,11.74552364957566,13.973455777556701,12.464515885272897,11.860050565030122,14.29874126510185,14.599213381700881,11.516739429498077,16.818261647983604,9.367000473645872
points405,19.430660429283567,14.862075894649761,13.857196440935885,15.833757770726217,17.35745821701632,8.169653475434231,15.20343314281889,22.676249535414698,20.335615732873237,16.74992542687482,15.277599998909213,11.525084164977475,6.7508041714014055,18.95480157893094,15.38334582113204,17.65042009998573,16.6322845326159,2.704887166517324,14.044486319300743,2.2946107659051895,7.483122773826773,1.900221623722411,1.8741419076365375,7.502464144125395,9.200138938650245,3.0425776203275308,13.201812847367863,13.249151708802579,15.928439340795402,2.0663749518360706,13.1093444824843,24.95917838974708,12.289152780094158,14.09882842198906,17.865236678175794,18.67800561207706,12.289152780094161,15.928439340795402,3.6491202820999136,13.1093444824843,15.928439340795402,17.86523667817579,13.775164566234807,13.1093444824843,25.617069993039166,25.311543682749974,15.673502397922983,15.465344732353955,12.289152780094161,15.976547676130211,12.96993450375719
points406,14.70053797759594,9.8145020420141,12.931746147102666,15.52357715429239,17.09625615063062,10.08116530263168,14.9052353926606,19.10182309644126,15.477203634822889,20.50915908644259,15.064553059571633,6.381933741693986,10.671495406434639,24.04305450772343,14.176557322672533,22.899110295520426,17.59460971479614,11.174838848029111,13.929107165030253,9.707125447096157,9.616151009998788,9.94509333708767,9.546160869829027,10.705717829726353,9.892756568459948,11.636093125897112,13.014264074358396,17.97292640763169,8.748744657976733,10.315557924632175,17.84815638200119,16.405720491337544,12.065515947366993,10.152874295256279,17.60736093427203,16.568673978950127,12.065515947366997,8.748744657976733,8.747858737282575,17.84815638200119,8.748744657976733,17.607360934272027,17.714366983029194,17.84815638200119,17.53684480703403,17.853678419286958,12.995834450712506,10.715454788286609,12.065515947366997,16.226212269112672,11.695840420724865
points407,6.703805348082682,10.61336384659421,8.273666993261402,7.272686572619978,20.272022676576125,8.510077144531799,7.625618246620647,13.758425372050155,18.841180563944558,11.576889147135374,7.2396525802300005,10.919200103415623,9.775918573839297,16.778207109465146,4.709080625130784,18.268737176451904,22.438291650174207,17.224472103627967,10.676646456316837,17.457233812873692,9.214051942614377,17.032401491597565,17.727167111867985,7.556321510654237,9.497591225358414,18.079450947964244,6.43826625885389,23.112596781990646,4.4331135745859,17.591508158921453,23.004187878516856,10.683513144681573,8.298611276121957,11.322572167765827,20.742685117096695,9.726245712965701,8.298611276121957,4.4331135745859,17.144086689184324,23.004187878516856,4.4331135745859,20.742685117096695,25.72530874355291,23.004187878516856,10.418391226735103,10.05615403584523,3.490414207096342,5.547369902053624,8.298611276121957,17.06220089976068,5.372936520297574
points408,14.54218869991694,11.244292807237224,11.459673373895246,14.951970821282954,17.497891567421743,14.082976916819348,14.30264362060904,15.797028298936686,17.36541447478378,22.649336137912986,15.420661250344192,8.27802132521201,14.30718567443388,22.937464091562944,13.034952200218019,20.96411413743944,19.125337738871632,13.037947755620259,15.918988937989534,12.09806648359028,13.798673953410553,11.323459538450683,11.449177576996002,14.288607124544184,12.101863240788779,13.02109266439179,13.405626416777224,17.32469600539773,9.873286705472015,11.901072835032377,17.19786246673544,15.412077696409321,13.165044787279946,7.586802758539032,18.00388165601154,17.251075155890444,13.165044787279946,9.873286705472015,11.930733917708016,17.19786246673544,9.873286705472015,18.00388165601154,18.962147680027204,17.19786246673544,16.152421326757956,15.44810934185846,12.348934027378673,11.36726891265054,13.165044787279946,14.399061855631174,10.76305325740445
points409,15.214997945768227,16.047202321718938,14.685371735509365,11.689077931620186,22.07350248013236,9.962811989949321,11.516374548456483,19.426527853937657,14.873098054935463,15.862066409800683,9.815290716287123,12.037404029437777,10.40597181470132,17.453673681217534,10.363636745468686,17.127587200252307,15.771110305822443,9.736214126216394,7.190613183192697,9.413110649498021,9.80658607215295,8.81992602250977,8.613050041519061,11.211132014774764,8.374151235851235,10.01892432068511,8.599647234422308,14.038029927190859,14.148771499721798,8.65286729295029,13.900733938356252,18.733507045781856,6.510158299139287,15.648542450601697,22.52122366733802,21.697546393228663,6.510158299139287,14.148771499721798,8.783694031392704,13.900733938356252,14.148771499721798,22.52122366733802,14.86748346362575,13.900733938356252,18.666956709081873,18.14949203184077,12.097161273633162,14.672105224647321,6.510158299139287,22.97250872016898,8.474369567535824
points410,14.340382396730915,10.020263079398285,9.814533697765242,14.893619432728793,18.119117692682067,12.92481575183383,15.4157112865213,19.057632517933204,17.725611472328097,21.09087582390423,14.835962421976102,5.55283547226012,14.199315258019919,24.872110104463545,13.519306309071775,23.745222036334358,20.836028576719116,11.59871075192474,13.939466607087915,10.48991092537457,12.974039131288508,10.499507592088836,10.090883303139652,14.097223556104984,13.417655606336039,11.488408386606224,12.74596900512945,17.410341189570286,8.91319460044054,10.850029978061906,17.283780285380303,16.389428545630356,11.571560431802482,9.717329333521452,18.617196670707486,15.984496292310974,11.571560431802482,8.91319460044054,9.194392967129394,17.283780285380303,8.91319460044054,18.617196670707486,19.57266368483695,17.283780285380303,16.979994159024532,17.066103773126816,13.006530210971146,11.281150241673322,11.571560431802482,16.10639858428943,10.85721522277002
points411,5.094796735821764,12.408060714874207,10.014730509919518,3.9971343659734275,24.60100783105395,13.921284617510734,3.9521311465983553,13.02800652790766,17.07333009053574,13.133537000768026,3.7946462865940735,12.470345183912297,15.060344120749932,15.821396206305778,0.0,11.555311125526156,8.080410586173862,9.96896642992881,22.316745814899964,9.392589475179541,13.463394447663614,10.52369192461433,9.738366652733438,14.31846344201352,13.503553496890119,9.179461267290753,26.50194508253597,6.726376139512961,21.88313242594359,10.496402702432553,6.5658049497268465,16.882662039024098,24.969748159968997,14.862996057551298,2.56636482296561,12.066038629915548,24.969748159968997,21.88313242594359,12.321325439481612,6.5658049497268465,21.88313242594359,2.56636482296561,3.815337658101771,6.5658049497268465,16.955703547596322,18.170138756966807,26.164241878065578,22.024181268663913,24.969748159968997,6.645973479841029,28.092979840702558
points412,18.647701525693535,14.286844758174636,12.294993067118895,14.918212036835543,19.593460802098463,6.661401431045508,14.630704091074849,24.638260769579887,21.4024947872151,16.50791032067853,15.135177728673101,9.437684264260623,6.434105344482798,20.474234040359725,15.099060978503601,19.78065439051967,18.256734442382687,2.997414967574307,13.383744466467043,2.4223565057303764,6.00909943720354,2.6952005955668694,2.204920823379384,6.405654915366944,9.871352128585734,2.7414443211353445,13.092134539885464,14.361665890547153,15.017267620260839,2.472725495914147,14.225400132670005,24.797775196152337,10.592692945171219,14.25673372174039,20.07276450510862,16.538134437852424,10.592692945171219,15.017267620260839,2.1184322584086086,14.225400132670005,15.017267620260839,20.07276450510862,15.633410978620155,14.225400132670005,24.81859745804893,25.18301638040073,14.619941057849587,14.346680049677472,10.592692945171219,16.69187600834213,11.894981160659045
points413,15.185917259197197,12.284407231435315,10.68236245619929,12.96607375194564,18.323061758322687,16.520255285312565,12.209378013527905,15.416144416458659,19.870202868902243,18.457449945992842,12.583733927430378,11.026670668808014,16.017487960603905,19.681516612587096,11.346467319289799,18.159061266462967,19.93362088002676,11.93134143981378,12.428144858733424,11.527056739029916,16.376603030489786,10.491732010230436,11.241792395799555,15.975464607508272,18.23619204792792,12.319869491806866,10.834479908251783,17.60347938622784,11.178281016294571,11.482567977362168,17.477533299214535,15.92522927628443,10.584622472873697,10.169253115726379,18.818543575690136,10.224393065359067,10.584622472873697,11.178281016294571,12.584871748730441,17.477533299214535,11.178281016294571,18.818543575690136,17.486231467871637,17.477533299214535,16.987803910951808,16.022612587007025,11.457931196104203,11.086944286349828,10.584622472873697,16.60683815815684,9.740943003870443
points414,18.716528359588004,16.34333530126985,14.225899625359634,14.50018022594011,17.72403907700036,5.252321580949419,13.272541128097782,24.194887405912713,20.10454328137799,14.474049182942217,13.990347948842436,13.206873515535136,3.5308544177337455,16.590769772160066,13.990966105158478,15.934119671504149,16.248890241766,0.8157394661111916,13.979214853068036,0.792152030719216,3.8260896651739125,0.4465349605982054,0.3660417509916524,3.7033465127139116,7.357100397883604,0.6983179342878271,12.002684624551355,12.58203276556057,16.694788354670422,0.0,16.098517896010485,0.5897785121122942,16.774070853084158,11.902952126922365,13.366543417673334,8.91986959914118,16.774070853084154,14.141028336622647,25.288959478761463,16.098517896010485,14.141028336622647,13.36654341767334,14.297337713304126,16.098517896010485,0.36964558869646,0.6235958960310454,13.669527617540254,12.469183449938635,16.774070853084154,12.363551355333325,15.084761069018063
points415,17.175996142417848,19.557249997576722,17.13464810804979,11.255012259108053,22.788567676443908,11.506162176282114,11.21925522875016,16.94435715813349,13.977901582231556,8.20774209827515,8.435807733182829,15.870455867887346,11.112111442372465,13.264533344210953,11.106166312489977,13.215879404896313,13.224241665636459,10.46207828405045,4.591409906466457,10.577055334593311,11.472019514010483,9.412625804500314,9.613398706092823,11.83803553862238,11.107703135907935,10.80254623074653,8.266990681996475,10.979689289215413,17.950970997895574,9.46035081506803,10.832657679002374,18.11230037249425,4.451979819441063,24.536892377137608,23.22718274335176,16.71467213515177,4.451979819441065,17.95097099789557,11.670189238024184,10.832657679002374,17.95097099789557,23.22718274335176,11.795250986849577,10.832657679002374,18.07165228698359,16.978426204802183,13.485718958939685,17.747353806137216,4.451979819441065,25.222005951894854,9.678271002327161
points416,13.679143211091514,13.059394607588926,11.779200291716837,11.795794036811301,22.673522825091748,11.74625067768842,10.997879690295946,18.907445386132288,15.937656953202188,17.879825314833194,12.27433963196614,8.44154463251106,11.71259051701533,21.090829444148724,10.714123056506008,20.79723525793469,18.793079160044524,8.932332357459657,11.208283575513873,8.77091348257064,10.736554376686678,8.344240060568733,8.237843950389927,10.69539758507163,11.545873657618884,8.618317227227815,9.66356151303045,16.57838842363783,10.603501166304214,8.33999003795225,16.449179162677744,18.84799884770329,7.876035270234229,13.347922266413134,23.113602950376745,17.63516202136246,7.876035270234226,10.603501166304214,7.574958999003704,16.449179162677744,10.603501166304214,23.113602950376745,18.12713814826328,16.449179162677744,19.144733089769144,18.795618231856952,11.4324878496433,12.117702433254575,7.876035270234226,19.130015415899916,7.702923925155595
points417,12.0471685659053,14.755002538023009,9.619383436399886,8.672596212247775,23.568363317443193,8.70170694455658,8.358695699238028,19.285141053170562,20.19607577827966,12.613308160677803,9.61990943004958,12.258658120819703,8.830838874172251,16.22749036008058,7.600287233872,16.901792874871322,21.038954668020114,8.798805666709441,10.472925402262138,9.181988288809375,8.278445120363696,8.787271122032239,9.018455424966398,7.887738981212482,9.904758639881308,9.14245190862346,7.948304071960854,17.336755352974414,10.812397922949254,8.65763286224686,17.20996020285544,18.714371772102208,7.41216253218567,14.582778162238801,23.997047943111177,15.153868500444974,7.412162532185672,10.812397922949254,8.68107633596076,17.20996020285544,10.812397922949254,23.997047943111177,20.61431640656266,17.20996020285544,18.699755112671916,18.382028424620295,8.692585334552493,11.355142895336316,7.412162532185672,18.593262101457686,6.923981840189885
points418,10.83886657098222,10.192278363365585,9.024857780641586,9.035012144835,22.791170721699796,12.099272571489319,8.26457455529893,17.366174000430888,18.82438454045346,17.062040117079334,8.46715537073174,6.632952050989363,13.129363777474529,22.724513078871905,8.630895357412307,22.642940977015986,21.657169404998246,11.811920028903206,7.458494314528022,12.231685039371403,13.036250561087751,10.976643203882983,11.487732306526016,12.49317336008332,15.421650589826253,12.269364671583386,7.728064624290248,19.765680934697425,8.045249811232319,11.671868715757743,19.646617787850566,16.19159110937169,5.135828946888169,12.99724471073484,23.229752639681696,10.658168478299498,5.135828946888169,8.045249811232313,12.254342465178107,19.646617787850566,8.045249811232313,23.229752639681696,20.047204934947054,19.646617787850566,16.50076175794672,15.313673293017606,7.7148654803715235,8.912789072158885,5.135828946888169,21.94290001621086,7.0652410058608535
points419,10.183129773480262,15.017894746654045,10.122071513237106,5.683519614811329,26.387793938023293,11.209095454589736,6.392491999524702,18.476458514313396,19.64732296315395,12.995723976161203,6.348546597986572,11.763336582831636,11.912355242518775,16.96438865062165,5.257292791044503,17.4072786347872,20.516236810188424,10.340785255993026,6.603261313250813,10.63097012823978,11.20536276508617,9.801446801329236,10.32863405014673,10.858701095606813,14.289878441922497,9.896725923394943,5.165039664451392,17.27747689856205,11.043422194127727,9.75412680913356,17.15049304723011,18.11966590488045,3.3416752206103206,16.49572140497715,26.78057404122989,11.463051661224226,3.3416752206103206,11.043422194127727,10.410650155357066,17.15049304723011,11.043422194127727,26.78057404122989,19.920759974569783,17.15049304723011,17.681122602562997,16.92418155450246,6.501268546093747,11.414749068887087,3.3416752206103206,22.283102945551455,4.408255000545983
points420,18.412268453777124,17.580513639132533,17.627840997765933,16.021179043512657,18.554625578237427,12.979618889898324,15.961575919457978,17.62976214368998,11.630793119869724,15.50734313311399,14.765096953800155,13.767773132317881,12.892533253414982,16.970091016346284,14.142101002656489,15.361710140964444,12.711397333954155,11.187500720024069,11.408808295723762,10.131496920216925,12.539526872200929,9.926981031859846,9.982823753211584,13.199605625741462,10.331408472884405,11.082348211126774,13.16905635612543,11.945646480540432,15.650355913757675,9.860905442689356,11.801689803631335,17.22039235710763,10.668782517887408,15.479472222846267,19.04715850645233,20.825292149088213,10.668782517887404,15.650355913757675,10.008386231511418,11.801689803631335,15.650355913757675,19.047158506452334,12.543186940630319,11.801689803631335,17.555036707426346,17.42671059469393,16.15969869698709,16.776056349759475,10.668782517887404,18.375072219022297,10.524239833259799
points421,13.317939526857781,10.007427568697851,7.535991092590148,13.867687785491038,19.826722757368838,13.315253675606625,13.611481388705002,18.888570739232257,20.58677760970165,17.49609472093054,14.661216395486045,5.214760549170154,14.497945316417432,24.80676848527603,12.137481610497225,24.090234409712625,23.205360503286883,11.124849866104563,13.071460820243157,10.766498565526136,13.678622817247803,10.427088992854099,10.536722147009886,13.061509089264622,14.386214751075066,11.483711474728594,12.58618829379603,19.65747382445741,7.657950371281065,10.901687381913458,19.538066221717475,16.291520328730154,10.331608287688324,11.871776391296326,20.303055946030728,14.76997558419081,10.331608287688324,7.657950371281065,9.901733742135491,19.538066221717475,7.657950371281065,20.303055946030728,21.899178382760073,19.538066221717475,17.052731004349187,16.787823939290696,10.897515757056816,9.021594402127963,10.331608287688324,16.14715380280912,7.481598893763405
points422,15.936913972794729,10.982811233209942,13.022613772845933,15.0087864232086,18.27662923643926,16.64101035521413,14.533852539425698,15.599748263823198,15.501173761912439,22.57345064043057,15.838555481271042,8.523432040336393,17.11718821020861,22.804259381481227,13.75416610806679,20.713667483473955,17.500121436948735,13.984647471268671,15.398097333284044,12.866774454374061,15.821907011779642,12.540775385661954,12.65247826679748,16.53695622663005,16.27093724197838,13.795917465453018,13.579243431945029,18.55376317420114,9.911503630015357,13.211793195461556,18.430842127318062,14.030951020807972,12.373812436108713,7.801060895285823,18.772702356714717,13.835039669450916,12.373812436108713,9.911503630015357,11.413994047596702,18.430842127318062,9.911503630015357,18.772702356714717,16.308858459718977,18.430842127318062,14.929755942098256,14.67469833093627,12.585705587024957,10.131406883259157,12.373812436108713,14.688473047426704,11.159047132245398
points423,18.687008612017166,14.619543701358056,14.363464301150806,17.44683089975185,15.682501972412869,17.590924174404233,18.30422456839315,14.018580551344627,14.413814648839706,20.788165924567082,17.78654498743364,12.07884208140682,17.285112764131874,19.557381200860625,16.656449180455418,17.08529882071992,16.105844253694627,13.909780330601999,16.911010603028046,12.859841524964875,16.590256699134617,12.490733576912096,12.793236910040253,17.268215743912084,14.806007842034404,14.12040064523823,15.743576659127667,14.080022576666689,13.713634526127652,13.158834189547,13.9428602631104,14.250451026316842,14.598223321565488,8.765731897110731,16.211610450940828,16.06951329352637,14.598223321565488,13.713634526127652,12.255768822520329,13.9428602631104,13.713634526127652,16.211610450940828,15.053964764583094,13.9428602631104,14.98001766134259,14.681673676772142,16.252404383447814,14.62988042008172,14.598223321565488,12.723861400680226,14.537063319796882
points424,18.973814701775698,19.768699418689167,20.18312429578621,16.846356727723503,17.12568685787328,10.055602037966567,16.682109370642696,19.07121520658169,10.058162022096386,12.629134771126123,15.706674040057596,14.718672928604983,9.95383803236192,16.250149901768708,14.809628128269813,14.391297450891559,10.054297885528614,9.829464726427421,12.343101025675947,8.925252852949333,9.740167166787288,8.723964794217112,8.803444519445021,9.925023715260528,8.357340728669765,9.709736476105725,13.918626429540137,9.84601460763172,17.810058278963023,8.549635341460878,9.69537416871949,18.697855071672763,11.643712437404757,17.51719292600358,17.63641685112917,20.466638871401067,11.643712437404762,17.810058278963023,9.374080574447644,9.69537416871949,17.810058278963023,17.63641685112917,9.996380155478073,9.69537416871949,18.76333964237864,18.640334596189728,16.71452388910418,18.887295973834775,11.643712437404762,17.860912937909564,10.824039413712828
points425,16.90707663079798,17.458102003785825,16.388842659763522,13.27401208636649,20.459127100197158,11.154565564132977,12.392434235003433,17.981257530402782,13.5799543831924,17.909315147467968,12.076701635313183,13.95446279042367,10.761216795163325,16.441129714212,11.954088898715705,15.171189526659335,13.999763991012085,9.613437876761692,10.060669873682574,9.096768739871882,10.585564157282908,8.594070314301023,8.554290247325309,11.847704265812368,8.519271277261325,9.850042977286853,10.679332610453637,12.41096335129623,15.782521308506942,8.466782036328233,12.268487918437721,18.894720128207208,9.068305627100466,13.174865493697148,20.927406827367204,22.12955762509992,9.068305627100463,15.782521308506942,9.282992081305215,12.268487918437721,15.782521308506942,20.927406827367204,12.932042311259035,12.268487918437721,18.893804948170565,18.467769356156204,13.928724016529308,16.308166988788113,9.068305627100463,20.27141785289505,10.13306190847961
points426,18.623294966232123,13.525981037071103,12.303770973371574,15.135456174813735,17.390363144163743,10.138073857473904,14.379855010333747,21.422557551632465,21.14223751238691,17.508440530857335,14.433116535876366,9.940296537224306,8.486427692586938,19.96106520344178,14.613255387016768,19.267728286449834,18.24760677740699,4.0216874658671165,13.695025715617465,3.404579577648112,8.95376757731457,2.93135978259703,3.150922528042633,9.12358401517741,11.347396605806981,4.237084163789998,12.86699930200258,15.37750818684448,14.992131719414111,3.5462947221002716,15.24447616161769,23.683787498825048,12.212686965282552,13.533497007683142,17.897722571888867,16.553192083513142,12.212686965282552,14.992131719414111,4.719827674108598,15.24447616161769,14.992131719414111,17.897722571888867,14.16594024556621,15.24447616161769,24.581400461137545,24.194783959409392,13.597237149663453,13.32522170003667,12.212686965282552,15.774895208870028,12.778066532037252
points427,15.288996999114797,10.461932093513916,11.284450895848783,15.04761560489885,19.844263433667145,10.629621710972186,14.398554466196863,21.69384181164387,18.217106967855887,19.144781649136377,15.32842853796525,4.224684909829808,11.33001607936033,25.83670166432306,13.859427177036208,25.10062684885225,19.307542017406902,8.10085588085154,12.256573265489044,6.968495268717401,10.651657613994304,7.136203726714926,6.952014487634928,10.838274503026334,12.001439423221067,8.221033247797159,13.554614908287087,17.868674105331106,9.911293060027583,7.485137889937941,17.74357221315493,19.661432210171952,9.91136655100418,12.809673994015744,20.320373247580406,17.03173617103233,9.91136655100418,9.911293060027583,6.500368889782185,17.74357221315493,9.911293060027583,20.320373247580406,18.226309210486505,17.74357221315493,20.358078181922465,20.609063839113322,12.572888975778646,10.820283446280424,9.91136655100418,17.36172795140181,8.35734647133061
points428,22.32521834445398,12.950323752823557,13.584119717232472,20.30454228176888,9.158745823774154,6.690571342687729,19.54776816961551,21.28997289266981,22.057701988233696,17.99748119180536,19.342151486179045,12.90664074294322,4.9557582871279475,17.643245192930177,19.49743983196462,16.240513356345147,16.916242093209025,4.434484256103663,21.35423450739292,3.1674442318103475,5.395330055998433,3.4083750448505166,3.0912363203334166,6.0077055944006705,8.13861392600525,4.393013802779017,17.426235414082615,14.17760227099946,15.693166199360109,3.780850058198989,14.040750583063625,22.846893347227397,20.335756457869163,9.01541869731632,9.770932193086754,15.402937104136752,20.335756457869163,15.693166199360109,4.388753526147887,14.040750583063625,15.693166199360109,9.770932193086754,13.033172557020354,14.040750583063625,24.10228893848068,24.43337012544428,18.111487152118755,14.531761259366613,20.335756457869163,8.501216651295648,19.878300782516238
points429,18.65868156993685,19.901454430586046,20.22166016592548,17.18793477778988,13.769491157820019,11.067006690124115,16.368820101926346,15.328907695612934,10.098692137782509,11.204426694347621,14.924111042298211,18.550387438178877,10.903443915622784,12.014743293805298,14.93823730085314,10.480954427004468,10.014226540260958,13.755450746356551,13.616917463568578,12.966658979768628,11.13507458760404,12.449024308875696,12.578572595820171,11.198471890772273,9.565231208543855,14.25288169564951,13.449480267059794,8.90134054135469,17.33442809439629,12.11314644699121,8.747692919749628,14.387931744691558,13.99495458594215,15.37143223050492,14.322961200438288,16.334191421212534,13.99495458594215,17.33442809439629,13.70382303048797,8.747692919749628,17.33442809439629,14.322961200438288,11.093220187519838,8.747692919749628,15.021910222229254,14.574202701000067,17.799771238758623,19.83719264205282,13.99495458594215,16.229745812718626,14.773002798715364
