,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points373,15.20489043939365,4.457588006405703,13.44908781636298,19.492921956368004,25.109644681416707,13.798050510190993,3.144157861838097,17.021620732688785,14.508318294695906,18.12500663014267,15.948054251721027,20.746070233291928,0.932197301761657,17.021620732688785,18.12500663014267,11.059390563671473,15.00124307937283,18.728998537553057,16.693787153511444,15.04917142976757,15.597657116099027,14.00186842210488,0.43224493560291627,0.45055054620565016,3.115399801631483,3.6140944817421157,0.0
points374,13.464423258047844,16.279994867015276,14.643473400737902,16.17143312299651,14.100118927707333,18.52316812873526,15.486999101873419,16.726477182211163,19.733015538057003,16.502596121113182,10.722290001255761,11.308261130627683,13.480690483148724,16.726477182211163,16.502596121113182,17.939422252327454,11.642006167587242,12.67199417048381,11.780395582523246,10.10239544457014,9.827011378840062,8.91692364478103,13.049343743743693,12.37612829644438,15.047128168153758,15.575239744246241,13.092736352894827
points375,14.811753425339202,3.5898011192455055,14.027595259553358,18.147877547563844,24.085729423998497,13.285710103300282,2.160074731494071,16.559049242407298,15.791458747631852,17.75853627670733,14.213479077945566,21.733854500638316,1.0544561080745534,16.559049242407298,17.75853627670733,13.398148771946556,12.975781257136848,16.307413956830725,17.226541941839667,14.315770003892942,14.18260956444575,14.792427521342693,0.989903728161174,0.9623314682981171,2.1841034290479517,1.7071209313234976,0.9553059350738554
points376,18.33352359972051,8.278061122107392,10.147329209799082,12.641667077315152,21.445421765779418,11.460925795741748,10.31629293564646,9.194053384140444,8.682721991864621,21.041423194968395,14.810295138313482,16.827560792505434,11.328659654944698,9.194053384140444,21.041423194968395,3.470831770583247,13.866115952481387,26.504393914592708,19.124035413841717,13.939238055461804,12.548315642632156,8.427870737628991,10.040190850030664,10.187122689441942,9.386399467068866,9.916357281437989,9.7654863052866
points377,14.754313747533049,13.225795422319612,13.67406985067134,19.452584023353083,16.330506602968093,20.66370678744276,12.867054037092084,16.5794791553619,20.939357511867087,17.70499275810107,16.43977924692539,9.19201589086275,11.480951897010987,16.5794791553619,17.70499275810107,17.255185547771568,16.032612752106413,14.176107068395332,9.554566417595916,15.739989236199703,15.021186641934861,13.229803556628033,10.78486402395918,10.432141375413327,12.437386377746664,13.100079072404618,10.486432113631984
points378,15.5461818319534,6.599953641220307,13.910818155421447,17.17154342205513,21.284085170899317,11.7410703776398,4.721732279241541,16.366612493845626,15.010379075290185,18.443148073925652,12.325658489148283,21.655344388451006,3.286667924930504,16.366612493845626,18.443148073925652,13.596260504261082,10.09413579122896,15.34205032356351,18.832728373789667,11.396053072352704,11.581275506704944,11.986996609304214,3.3640465973460785,2.9950489533056004,4.846996430041353,4.73811662475809,2.940361380659007
points379,23.833085259836963,13.8163695465055,4.838523583823903,16.339192373293283,15.106990137566754,13.034131208957941,14.977128458765748,10.077857907350108,9.656908714657986,26.16794711225898,15.263131269653938,16.32329826555376,15.889839603579254,10.077857907350108,26.16794711225898,8.34552922505041,16.443012080275295,22.60622341063408,17.488145084595082,16.337059038133273,15.257296782538218,14.706672165618365,13.789893375346397,14.084335246397838,13.059078009877467,14.842942125178503,13.467052228445832
points380,5.248510623147998,9.389984356175027,22.81869393627444,15.062234748054582,16.802698470527783,13.51488225045609,9.03391239560174,20.331357608137324,17.592525015727794,8.843972538321658,10.483364334921687,17.37769349749654,11.14381960711427,20.331357608137324,8.843972538321658,14.974724432850598,10.879190371650633,13.216187928570598,16.988238350893813,7.230666367161639,10.008906645495806,9.872446419900946,11.320690110357141,10.35988061225203,9.62360026052413,9.442317522941869,10.77035019910369
points381,11.097696338688559,13.268218411615825,16.777297788606987,15.708173474947989,15.576330905532366,18.332020590852554,12.067657753242468,15.977569691726883,20.373432878076084,14.29640535398686,13.396758320624748,10.928576920309643,10.910729255243135,15.977569691726883,14.29640535398686,16.29989785769557,12.57357042285929,14.362373246719596,11.979159460434374,12.72120343845502,10.970084572365893,8.66342695181902,10.70537514076633,9.98238442024184,12.500746080730382,11.505291100250185,10.78002070815158
points382,10.589577331812578,9.837603416051502,17.587666221596876,18.118940913422175,15.341215196913813,20.473155715571618,8.660654904379657,17.07302012688283,20.637801842129367,13.822752288057874,17.099042281205662,9.66869773647344,11.796728477675355,17.07302012688283,13.822752288057874,18.318039390520614,15.747418053649051,12.24655197444642,9.752710063100105,15.221066340686534,14.614522296760041,14.697120276666286,11.085717136811208,10.81393044696234,8.769456451962423,8.339971758934366,11.067815020730702
points383,3.8460472202481495,9.957195170619626,24.056428890246664,17.842157821343488,15.95671413858501,16.600731916556363,9.219585641592905,23.21892584324415,20.4721931342628,7.5366388593064935,12.369638593251917,15.411885853866037,11.018770515726267,23.21892584324415,7.5366388593064935,18.225651452884932,12.248216301026533,10.661141240627826,13.779431933197696,8.849370784342842,11.805370665468466,11.678061417988127,11.133467650805455,10.118369708906021,9.750276096655366,9.430318414585187,10.613690937839124
points384,7.0298827135855975,10.011467127501042,22.59603181828087,13.93554585325183,16.551219267345427,12.519052439138123,9.678938882235899,18.702057855843044,18.549944773697373,10.504513358047447,8.550022325261324,19.222443383894092,10.951592216327287,18.702057855843044,10.504513358047447,16.384904134123563,8.873951886193694,11.760889492606818,18.02374734687429,6.0988993106124605,8.107122356869406,8.604681483460187,11.518645785453552,10.3206121470747,9.490085265158406,9.629630276745257,10.690718733487245
points385,15.645992377540717,2.4741291657268265,14.22751765166152,17.92796282424664,25.10578035891129,14.88697002316118,1.8298985322986174,16.119585752586083,14.841277013651082,18.53618842527983,14.103172820730029,19.503330843934027,2.5967680383463807,16.119585752586083,18.53618842527983,12.009045709234874,13.672060894090638,17.066383435321985,15.561479264388332,13.942179474603668,14.353145499053678,15.146140319579946,1.78594715741599,2.6943814080469433,0.0,26.463344886231994,25.574905283712383
points386,19.911420378848327,11.387867795364,8.400737066719127,16.55336836190322,20.827460490922345,12.318967313378884,11.64051527558462,12.02801128544051,11.78386693505223,22.512290525337274,14.773873497089506,18.2301021462108,8.007675995699879,12.02801128544051,22.512290525337274,6.718167231494507,14.93966242090706,23.679764475796517,18.23180493395472,14.854513440508557,14.448935915006569,10.240123897982496,6.892809762828485,6.850918481525697,11.120874578099304,11.979372178171428,6.575392253757486
points387,16.89787979723573,10.176759150115984,10.687985391968365,10.95633097014153,19.226012651554793,9.505952044821631,12.40135835856033,9.967608791685707,7.9886984122672455,19.703159757807043,11.786760082708147,18.005469145174803,13.371115738505678,9.967608791685707,19.703159757807043,4.115064394812964,11.011764437597702,25.042924133633267,21.156905772788118,10.116322842271957,10.126104349239913,8.513808065244245,12.868305158451989,12.505823317253874,11.226324815740663,11.960425539555287,12.155171667052592
points388,9.647735310551864,7.222551066215364,18.026528342128515,17.00981485742784,22.708641174109076,14.103691667338666,7.701031616581506,18.867483122187775,17.659126249992706,12.944795835033926,12.528958164908605,17.460039971285376,6.331236758936953,18.867483122187775,12.944795835033926,11.28582950024964,13.164639194187888,17.370356100126937,16.37596761831454,10.74403484900868,12.573678099554884,9.625795154966259,5.888629738766183,5.984708539439176,6.7071010408231535,7.284804080492057,5.669382068532042
points389,9.642150016878167,11.610514830925881,18.564137842140244,20.00493869064601,14.000251750117261,22.465758272205605,11.143503576546252,19.49663612094164,23.800565080876442,12.93958939434412,16.175519700007662,7.9240065741945065,13.596946371503616,19.49663612094164,12.93958939434412,21.723114624865715,16.51559824771009,9.688128796380113,7.680711565608478,14.805037543287655,15.71677673360921,17.548732505439823,13.467221662285683,12.522328162394329,11.44804015439906,11.497567107586079,13.040343118432613
points390,16.740920100115893,10.121061489727255,12.074561932790418,13.805955109709462,19.89332345985696,14.204894653093758,11.221789289936087,11.167279783357992,12.380504417729634,19.556846707592328,12.483469536210341,14.750537384539248,11.086678263084472,11.167279783357992,19.556846707592328,8.629184629920422,12.816394594827567,21.103342802484065,16.27073216444639,12.930177614660698,10.916178165905794,7.0495013600296055,10.483439594106565,10.46138773508233,10.179408979799504,10.426531316547482,10.29477662151311
points391,17.43305946864892,5.557425006458243,10.441959427547362,21.025317711507977,23.140031130244626,13.279493814583898,4.619534315093057,15.912960355483271,12.364382541913127,20.202037951217342,19.284006179047605,22.205139411328222,4.1515994680847,15.912960355483271,20.202037951217342,10.860239175637146,18.397445561768006,19.71951665035208,17.233005920738734,18.302650294138317,18.313918841628873,17.202325462083625,2.9248969008537062,3.3745441308510578,4.67356090358692,5.39858284026093,2.7575845622938697
points392,12.646441362457772,14.216482293541302,16.93908204002814,9.474527838821071,15.846144630041309,8.298120584561241,14.544910341726084,11.169798256090706,10.90630632578948,15.740098305684672,7.964031099620368,20.654985223466618,13.765527139763112,11.169798256090706,15.740098305684672,9.28766332709096,7.905873426377735,18.664343949369457,22.412863697036812,7.474487830604424,5.541130538103791,3.7890925532873085,13.66042242683229,12.971788359168764,13.800966713139784,12.640580615856587,13.83487635787117
points393,15.333826361820664,9.43909069779578,14.013918625844381,12.366421161827118,20.472741684376732,8.897889449661944,10.52247132741336,11.200127636913573,11.691392369358827,18.245196770915822,10.0509395859207,19.333055130044144,9.275529002874132,11.200127636913573,18.245196770915822,6.322141741992471,9.758343525101886,21.803526977230327,21.789196833219176,10.85866690115095,9.668862925740944,6.163909092368947,9.16381936895671,9.053760034711033,9.280895355761274,8.789358538676904,9.170395897835729
points394,22.2861772852787,13.42925496258342,6.068722619849728,16.952150613806314,17.399830216909617,13.70606066381193,14.030478361068562,11.111574980697354,12.892372481343896,24.72596660189726,15.737731297353848,15.382472344999004,12.088955506400703,11.111574980697354,24.72596660189726,8.916675870287655,16.721914816989727,22.208717124828606,16.789442367265604,16.3675691771872,15.303729342624395,12.752197042892215,10.565639141381148,10.622156728115609,12.946210241346462,14.36455331982708,10.337982100649713
points395,17.29268857068326,7.296779019722327,12.225159955306513,21.67865726965168,16.4932233859035,17.736640123013768,6.704092072937428,16.354048787659085,18.165023496326103,20.071188474443357,18.93313819780412,13.731350015731364,11.535565718687785,16.354048787659085,20.071188474443357,18.163080027053855,18.17976344939616,12.17827580171349,12.598263069777191,16.792184164892596,17.06342718176347,17.332543018131346,9.955351730075474,10.312337933266164,6.433790412827317,8.307821854665114,9.795796337621839
points396,16.88782695289337,11.356918208320309,12.55103372574048,15.885808771892966,18.417561150671713,15.790296065112594,11.70239029530977,13.078595044551522,15.669760638707336,19.69378880242133,13.932181833120152,12.660052143734736,11.11751551496282,13.078595044551525,19.69378880242133,10.582689446544597,13.791356062929744,19.690750829479953,14.622159882589413,12.677679220325976,12.00911613965967,7.899566059979408,10.294823740067047,9.794467752560394,11.178085399331476,12.475045501055167,9.665287222834378
points397,10.028008425776754,13.012388175749898,17.222835084371575,21.28985012569386,9.158969232157391,22.764526835160478,11.570207909777205,21.399884561471314,30.319544440104814,13.299274853687518,14.3753477184154,8.30565725803473,15.432185385002994,21.399884561471314,13.299274853687518,28.437087224796617,14.53812319439583,2.8982800000690725,7.370038465506684,14.267617346947834,15.303030873595455,20.205595562163353,15.699832786572761,14.854805656585487,11.882661785086118,11.807262196352927,15.677833554620502
points398,15.015671791202122,9.04488158468756,14.754433592462009,14.477055308312146,17.80201954172745,14.495760763264755,9.834074950167443,12.2669226672617,15.028626726270128,17.948622768027608,13.423053641579909,14.254550422854672,12.462385373127951,12.266922667261705,17.948622768027608,11.840536448112925,12.781287230856188,18.164409918764477,15.968276393104002,12.772506598283554,10.463162263264818,7.12707551442128,12.013770913393055,11.450981666863502,9.15779395241363,9.46501636034015,11.329001503813478
points399,20.02811469480003,13.200969066514773,9.58497529911502,15.707794651443807,18.345142716618717,14.324305300481265,13.977415929878596,12.579256766483345,14.554321758788964,22.62106941331243,12.23709627341564,15.23275604010921,10.823292733135458,12.579256766483345,22.62106941331243,9.850245685952396,12.816802070942671,20.5870276261321,16.146563558344937,13.262903432638534,12.165683213889599,8.884945312027922,9.765631439841764,9.706649727649326,12.60188639774966,13.60941208660638,9.592120866717336
points400,13.789261460422017,14.391918884572208,14.026452351308805,20.47464886938019,13.154311987734388,19.676970302828305,14.434457789828151,16.03906188807112,19.262458131684706,16.805400402006654,19.270669114860926,9.065769777246075,15.465396324739618,16.039061888071117,16.805400402006658,17.333288274359433,18.162305395091394,14.532031688292735,10.58061976011247,18.39913825033671,17.145259453865382,15.468509366226705,14.67561179150718,14.262297437093586,14.704895925983552,14.472860597593039,14.468227834497709
points401,2.516110785510106,11.21351004243309,27.637021614779524,18.03425273986701,13.32901297710401,17.804006190234634,10.140073922345184,22.728779388043616,20.213377569013787,6.296912611557434,13.4171282707103,14.489300826795438,13.427231185077117,22.728779388043616,6.296912611557434,20.128261856031042,13.07101576315774,8.804635500797453,12.528212778213112,10.256646890350654,12.415495303205025,12.825165131803049,13.642797119891641,12.458327025981376,10.831993500852668,9.749290437442594,13.24030260409132
points402,16.744008135547112,6.3427773418653715,14.828647892758463,17.72690918537629,21.080364300081353,14.992467409543108,5.930980539868316,16.22455719548951,17.81243915681707,19.559725280190293,11.706051769382475,18.53402809311214,5.341278702188466,16.22455719548951,19.559725280190293,15.874963732070622,10.969041282994771,13.87046095273444,15.451778298009014,12.360097639171155,12.4039246584277,13.63907668704641,5.336554755191885,5.244591557514233,4.653573590839721,5.696009648518929,4.699907196620862
points403,19.555227690265294,14.741780639515527,10.67221132138327,11.489029272556522,16.617091692199487,11.538143864316577,15.25485934225233,8.806613116545986,10.344823444582286,22.180258547147524,10.694766660787272,16.79196573866608,12.981272054034141,8.806613116545986,22.180258547147524,6.987948346121883,10.751238065188508,22.841292618645568,19.043740564508322,11.139296708937994,8.777118045894285,5.195725221180665,12.193452640581322,11.663999040506784,14.202120770463745,14.284947775435608,11.71959720141906
points404,11.970254016082473,15.093400811229932,18.543028775126995,17.917144722874212,12.798826724785846,19.90061079300612,14.836037457705409,15.973274085141542,18.74229700348118,15.10977705137423,15.495932891530796,9.541607774268543,16.501230300385707,15.973274085141542,15.10977705137423,18.26900625475685,15.853525426431421,12.396504373735022,10.348068236937927,14.137912323472094,12.320587165616372,9.367000473645872,15.664306610039842,14.99522925832865,14.203487346968314,14.068595305210025,15.392093309786565
points405,16.74992542687482,8.169653475434231,11.389245572070948,19.430660429283567,22.676249535414698,13.857196440935885,6.7508041714014055,16.109262060369378,14.862075894649761,19.565241198983795,15.833757770726217,20.335615732873237,2.704887166517324,16.109262060369378,19.565241198983795,11.525084164977475,15.20343314281889,18.95480157893094,16.6322845326159,15.277599998909213,15.38334582113204,12.96993450375719,2.2946107659051895,1.900221623722411,7.483122773826773,7.502464144125395,1.8741419076365375
points406,20.50915908644259,10.08116530263168,8.035830623527916,14.70053797759594,19.10182309644126,12.931746147102666,10.671495406434639,9.900951829818302,9.8145020420141,23.069484347345895,15.52357715429239,15.477203634822889,11.174838848029111,9.900951829818302,23.069484347345895,6.381933741693986,14.9052353926606,24.04305450772343,17.59460971479614,15.064553059571633,14.176557322672533,11.695840420724865,9.707125447096157,9.94509333708767,9.616151009998788,10.705717829726353,9.546160869829027
points407,11.576889147135374,8.510077144531799,17.799036012895577,6.703805348082682,13.758425372050155,8.273666993261402,9.775918573839297,8.472913349717388,10.61336384659421,14.74309429854616,7.272686572619978,18.841180563944558,17.224472103627967,8.472913349717388,14.74309429854616,10.919200103415623,7.625618246620647,16.778207109465146,22.438291650174207,7.2396525802300005,4.709080625130784,5.372936520297574,17.457233812873692,17.032401491597565,9.214051942614377,7.556321510654237,17.727167111867985
points408,22.649336137912986,14.082976916819348,6.478207464100423,14.54218869991694,15.797028298936686,11.459673373895246,14.30718567443388,8.693756840835338,11.244292807237224,25.064492226095112,14.951970821282954,17.36541447478378,13.037947755620259,8.693756840835338,25.064492226095112,8.27802132521201,14.30264362060904,22.937464091562944,19.125337738871632,15.420661250344192,13.034952200218019,10.76305325740445,12.09806648359028,11.323459538450683,13.798673953410553,14.288607124544184,11.449177576996002
points409,15.862066409800683,9.962811989949321,13.197455452565952,15.214997945768227,19.426527853937657,14.685371735509365,10.40597181470132,14.277676723783062,16.047202321718938,18.73760605867403,11.689077931620186,14.873098054935463,9.736214126216394,14.277676723783062,18.73760605867403,12.037404029437777,11.516374548456483,17.453673681217534,15.771110305822443,9.815290716287123,10.363636745468686,8.474369567535824,9.413110649498021,8.81992602250977,9.80658607215295,11.211132014774764,8.613050041519061
points410,21.09087582390423,12.92481575183383,6.55609881982442,14.340382396730915,19.057632517933204,9.814533697765242,14.199315258019919,9.382468410544059,10.020263079398285,23.61174297666767,14.893619432728793,17.725611472328097,11.59871075192474,9.382468410544059,23.61174297666767,5.55283547226012,15.4157112865213,24.872110104463545,20.836028576719116,14.835962421976102,13.519306309071775,10.85721522277002,10.48991092537457,10.499507592088836,12.974039131288508,14.097223556104984,10.090883303139652
points411,13.133537000768026,13.921284617510734,17.058600417030238,5.094796735821764,13.02800652790766,10.014730509919518,15.060344120749932,8.404397033238698,12.408060714874207,16.194154027600618,3.9971343659734275,17.07333009053574,17.652702719755517,8.404397033238698,16.194154027600618,12.470345183912297,3.9521311465983553,15.821396206305778,20.62785485306045,3.7946462865940735,0.0,28.092979840702558,9.392589475179541,10.52369192461433,13.463394447663614,14.31846344201352,9.738366652733438
points412,16.50791032067853,6.661401431045508,12.174266954854978,18.647701525693535,24.638260769579887,12.294993067118895,6.434105344482798,15.20555496319621,14.286844758174636,19.339642086374763,14.918212036835543,21.4024947872151,2.997414967574307,15.20555496319621,19.339642086374763,9.437684264260623,14.630704091074849,20.474234040359725,18.256734442382687,15.135177728673101,15.099060978503601,11.894981160659045,2.4223565057303764,2.6952005955668694,6.00909943720354,6.405654915366944,2.204920823379384
points413,18.457449945992842,16.520255285312565,9.669230108562386,15.185917259197197,15.416144416458659,10.68236245619929,16.017487960603905,12.227741033698551,12.284407231435315,21.156943561392303,12.96607375194564,19.870202868902243,11.93134143981378,12.227741033698551,21.156943561392303,11.026670668808014,12.209378013527905,19.681516612587096,19.93362088002676,12.583733927430378,11.346467319289799,9.740943003870443,11.527056739029916,10.491732010230436,16.376603030489786,15.975464607508272,11.241792395799555
points414,14.474049182942217,5.252321580949419,14.45888354177531,18.716528359588004,24.194887405912713,14.225899625359634,3.5308544177337455,17.018264602424754,16.34333530126985,17.44373866507695,14.50018022594011,20.10454328137799,0.8157394661111916,17.018264602424754,17.44373866507695,13.206873515535136,13.272541128097782,16.590769772160066,16.248890241766,13.990347948842436,13.990966105158478,13.008218771684495,0.792152030719216,0.4465349605982054,3.8260896651739125,3.7033465127139116,0.3660417509916524
points415,8.20774209827515,11.506162176282114,20.316017621481627,17.175996142417848,16.94435715813349,17.13464810804979,11.112111442372465,20.610387715967587,19.557249997576722,11.602478010504548,11.255012259108053,13.977901582231556,10.46207828405045,20.610387715967587,11.602478010504548,15.870455867887346,11.21925522875016,13.264533344210953,13.224241665636459,8.435807733182829,11.106166312489977,9.678271002327161,10.577055334593311,9.412625804500314,11.472019514010483,11.83803553862238,9.613398706092823
points416,17.879825314833194,11.74625067768842,11.194667845471125,13.679143211091514,18.907445386132288,11.779200291716837,11.71259051701533,11.198545279632649,13.059394607588926,20.61849946896015,11.795794036811301,15.937656953202188,8.932332357459657,11.198545279632649,20.61849946896015,8.44154463251106,10.997879690295946,21.090829444148724,18.793079160044524,12.27433963196614,10.714123056506008,7.702923925155595,8.77091348257064,8.344240060568733,10.736554376686678,10.69539758507163,8.237843950389927
points417,12.613308160677803,8.70170694455658,18.90395583800296,12.0471685659053,19.285141053170562,9.619383436399886,8.830838874172251,12.819190456264163,14.755002538023009,15.709212543895095,8.672596212247775,20.19607577827966,8.798805666709441,12.819190456264163,15.709212543895095,12.258658120819703,8.358695699238028,16.22749036008058,21.038954668020114,9.61990943004958,7.600287233872,6.923981840189885,9.181988288809375,8.787271122032239,8.278445120363696,7.887738981212482,9.018455424966398
points418,17.062040117079334,12.099272571489319,10.803288756951877,10.83886657098222,17.366174000430888,9.024857780641586,13.129363777474529,10.295826393536005,10.192278363365585,19.856185009265083,9.035012144835,18.82438454045346,11.811920028903206,10.295826393536005,19.856185009265083,6.632952050989363,8.26457455529893,22.724513078871905,21.657169404998246,8.46715537073174,8.630895357412307,7.0652410058608535,12.231685039371403,10.976643203882983,13.036250561087751,12.49317336008332,11.487732306526016
points419,12.995723976161203,11.209095454589736,16.692867718777357,10.183129773480262,18.476458514313396,10.122071513237106,11.912355242518775,12.935702205077506,15.017894746654045,16.06568892248421,5.683519614811329,19.64732296315395,10.340785255993026,12.935702205077506,16.06568892248421,11.763336582831636,6.392491999524702,16.96438865062165,20.516236810188424,6.348546597986572,5.257292791044503,4.408255000545983,10.63097012823978,9.801446801329236,11.20536276508617,10.858701095606813,10.32863405014673
points420,15.50734313311399,12.979618889898324,12.727853801794941,18.412268453777124,17.62976214368998,17.627840997765933,12.892533253414982,15.263548795207596,17.580513639132533,18.406943821510293,16.021179043512657,11.630793119869724,11.187500720024069,15.263548795207596,18.406943821510293,13.767773132317881,15.961575919457978,16.970091016346284,12.711397333954155,14.765096953800155,14.142101002656489,10.524239833259799,10.131496920216925,9.926981031859846,12.539526872200929,13.199605625741462,9.982823753211584
points421,17.49609472093054,13.315253675606625,10.548839386981983,13.317939526857781,18.888570739232257,7.535991092590148,14.497945316417432,9.564219419243184,10.007427568697851,20.260797493963757,13.867687785491038,20.58677760970165,11.124849866104563,9.564219419243184,20.260797493963757,5.214760549170154,13.611481388705002,24.80676848527603,23.205360503286883,14.661216395486045,12.137481610497225,7.481598893763405,10.766498565526136,10.427088992854099,13.678622817247803,13.061509089264622,10.536722147009886
points422,22.57345064043057,16.64101035521413,6.731762737710722,15.936913972794729,15.599748263823198,13.022613772845933,17.11718821020861,10.00723193139496,10.982811233209942,24.993754076063915,15.0087864232086,15.501173761912439,13.984647471268671,10.00723193139496,24.993754076063915,8.523432040336393,14.533852539425698,22.804259381481227,17.500121436948735,15.838555481271042,13.75416610806679,11.159047132245398,12.866774454374061,12.540775385661954,15.821907011779642,16.53695622663005,12.65247826679748
points423,20.788165924567082,17.590924174404233,6.999687281521255,18.687008612017166,14.018580551344627,14.363464301150806,17.285112764131874,11.99905933836918,14.619543701358056,23.329566026056003,17.44683089975185,14.413814648839706,13.909780330601999,11.99905933836918,23.329566026056003,12.07884208140682,18.30422456839315,19.557381200860625,16.105844253694627,17.78654498743364,16.656449180455418,14.537063319796882,12.859841524964875,12.490733576912096,16.590256699134617,17.268215743912084,12.793236910040253
points424,12.629134771126123,10.055602037966567,15.719721232230512,18.973814701775698,19.07121520658169,20.18312429578621,9.95383803236192,16.545711508288008,19.768699418689167,15.723965628232957,16.846356727723503,10.058162022096386,9.829464726427421,16.545711508288008,15.723965628232957,14.718672928604983,16.682109370642696,16.250149901768708,10.054297885528614,15.706674040057596,14.809628128269813,10.824039413712828,8.925252852949333,8.723964794217112,9.740167166787288,9.925023715260528,8.803444519445021
points425,17.909315147467968,11.154565564132977,11.127540076749769,16.90707663079798,17.981257530402782,16.388842659763522,10.761216795163325,14.123400780803397,17.458102003785825,20.645988992973567,13.27401208636649,13.5799543831924,9.613437876761692,14.123400780803397,20.645988992973567,13.95446279042367,12.392434235003433,16.441129714212,13.999763991012085,12.076701635313183,11.954088898715705,10.13306190847961,9.096768739871882,8.594070314301023,10.585564157282908,11.847704265812368,8.554290247325309
points426,17.508440530857335,10.138073857473904,11.142708075603114,18.623294966232123,21.422557551632465,12.303770973371574,8.486427692586938,15.705784241111745,13.525981037071103,20.272305882046215,15.135456174813735,21.14223751238691,4.0216874658671165,15.705784241111745,20.272305882046215,9.940296537224306,14.379855010333747,19.96106520344178,18.24760677740699,14.433116535876366,14.613255387016768,12.778066532037252,3.404579577648112,2.93135978259703,8.95376757731457,9.12358401517741,3.150922528042633
points427,19.144781649136377,10.629621710972186,9.196061275348368,15.288996999114797,21.69384181164387,11.284450895848783,11.33001607936033,10.764492962975655,10.461932093513916,21.79765324573518,15.04761560489885,18.217106967855887,8.10085588085154,10.764492962975655,21.79765324573518,4.224684909829808,14.398554466196863,25.83670166432306,19.307542017406902,15.32842853796525,13.859427177036208,8.35734647133061,6.968495268717401,7.136203726714926,10.651657613994304,10.838274503026334,6.952014487634928
points428,17.99748119180536,6.690571342687729,10.499753830468602,22.32521834445398,21.28997289266981,13.584119717232472,4.9557582871279475,16.516218826805073,12.950323752823557,20.728174694838934,20.30454228176888,22.057701988233696,4.434484256103663,16.516218826805076,20.728174694838934,12.90664074294322,19.54776816961551,17.643245192930177,16.916242093209025,19.342151486179045,19.49743983196462,19.878300782516238,3.1674442318103475,3.4083750448505166,5.395330055998433,6.0077055944006705,3.0912363203334166
points429,11.204426694347621,11.067006690124115,17.58679816663015,18.65868156993685,15.328907695612934,20.22166016592548,10.903443915622784,16.906908870273362,19.901454430586046,14.39589614158092,17.18793477778988,10.098692137782509,13.755450746356551,16.906908870273362,14.39589614158092,18.550387438178877,16.368820101926346,12.014743293805298,10.014226540260958,14.924111042298211,14.93823730085314,14.773002798715364,12.966658979768628,12.449024308875696,11.13507458760404,11.198471890772273,12.578572595820171
points430,18.69197569567034,8.613556074910012,9.195819218410302,12.287139923294541,21.523008468709,9.894410068471085,10.755819418749395,9.67418446407824,8.87695541421583,21.375561323906265,11.968122513554023,18.090177780488087,10.538569233902267,9.674184464078236,21.375561323906265,3.979178901670501,12.623966366606894,25.06455832462003,20.75296950428313,11.728439309769449,11.776799054460426,9.43820791972307,9.628050088439187,9.908997531288493,9.214804957603247,10.378298511661136,9.230690892877274
points431,12.612332656705755,11.68550315813956,15.208287960231873,18.395322068859095,18.743871438138882,18.222703874614368,12.210189872908776,16.5490168319339,19.721747093111926,15.70830320879656,15.541438366445476,12.218185349339262,10.606461219980398,16.5490168319339,15.70830320879656,14.710237530459176,15.435506224864701,16.404424593688127,12.092831939194445,14.666739104743753,13.932119904561475,10.805121699521703,10.168141891945739,9.725644178742803,11.967203730925938,12.056182767800504,9.931422077594698
points432,7.444344928986326,10.135234468943471,21.393144800354715,12.660241032480648,17.691482198608643,14.203115478350329,11.329015329813915,17.70709792526308,16.093155061933807,10.890862414823019,7.906078091147882,14.9241870683538,12.844962537743111,17.707097925263078,10.890862414823019,12.960101537500575,8.848274494610958,15.406110987873637,16.27258223102534,5.89041701164497,7.824927619938207,7.665390367433906,12.918139820125868,12.194714759973207,10.834096777763058,10.876851052575406,12.322837727477644
points433,18.039715327631058,16.048722011077107,11.939408189103892,13.191690451384654,15.951538860405256,9.292431976313276,16.56123675929908,10.258268892033144,11.577320637100566,20.76754407022148,11.20741445099339,19.503265873904656,12.75156906560449,10.258268892033144,20.76754407022148,8.362849270846798,11.654790715317509,21.429691131931026,21.37893362257718,12.213981835989689,10.396031904040035,7.624103036111766,12.775901743623947,11.930967206413879,15.657087274918974,15.730303112648407,12.046906902742442
points434,15.128486743706985,6.318035757987578,13.736509331972307,18.10701267153554,24.10948184183317,11.864039633912537,5.2216490138933125,16.27541707095615,14.143654771598326,18.053785431524673,14.635945932746736,22.589568830344547,2.0678236955895524,16.27541707095615,18.053785431524673,10.651018432283452,13.983371408725763,18.948241491367188,18.704859364796132,13.546540554525043,13.738825225243248,11.320657480359284,1.735487790316797,1.4227488623671294,5.504344858588663,5.646963896709077,1.3452908645621147
points435,16.24247606569773,12.700239627643908,13.241835300481002,12.336607495265339,15.02745162354858,12.85093537356079,13.720448757017449,10.829701506484083,13.588418872212078,19.092212356384522,11.739424812510912,14.105727899504515,15.79880025295765,10.829701506484083,19.092212356384522,11.341115964096995,11.219929382067445,18.6926406738484,17.67864042167366,11.184395108076405,8.702214522299396,7.242854379629644,15.376215350618759,14.587979808371367,13.112782365364243,13.436976292922276,14.588060180612407
