,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points338,9.490047920217537,13.522485339707451,15.985453438262342,18.838929925406266,10.935768795780673,21.173443602760234,19.941913470537884,10.42185447681893,22.013664430566788,12.56021857578098,9.836049564772864,22.013664430566788,16.451507618770705,11.998051760613748,20.78106770946258,22.340790464497964,12.088973945581671,12.100178816880309,19.672973985672105,19.336412919407145,11.45374028688463,9.836049564772864,9.476877390545104,22.013664430566788,7.791853472762116,11.826110287425694,8.763324814153071,8.614741178895178,11.813306484682386,11.120623635716205,22.883153299368278,6.4037314177634945,10.261199526054515,10.24747787140438,22.785107827056105,8.477736913369158,6.403731417763493,22.785107827056105,12.776990280011626,9.836049564772864,22.013664430566788,9.836049564772864,18.5248845860566,22.013664430566788,22.883153299368278
points339,13.363419730598338,12.077435350207029,16.85677106624565,17.413155103362435,7.374403534434003,17.145735947455012,16.957854971404284,14.050279559234264,18.667363148118767,7.770655969473173,13.507100565831463,18.667363148118767,14.284019477135654,7.39648195030962,21.934415710234624,24.826512621322188,13.22169075981647,7.726739355274711,20.058911012896214,14.986820087580263,8.015238911057278,13.507100565831463,6.849909399306642,18.667363148118767,8.40744307458428,6.146279547548625,6.660532304373654,4.986445164061407,6.695273522663708,7.695880254376792,20.844276909284552,4.880141859487961,6.774037766787423,6.0091317895173315,25.239175129045094,6.620533019801807,4.880141859487961,25.239175129045094,9.794145171227594,13.507100565831463,18.667363148118767,13.507100565831463,17.069069051624474,18.667363148118767,20.844276909284552
points340,19.468550676322,20.896856758829635,4.017227212177768,14.019263882898443,9.67555074433652,10.797343939016631,9.814157421507742,19.653166039086496,12.466612746824696,15.995395262708954,19.17580849103063,12.466612746824701,23.64281523512564,16.240835921206692,15.11600220234247,15.423540440299782,24.96486650288972,8.027821005446587,13.146588727347556,4.153650658928054,13.272307487030169,19.17580849103063,11.039479638197992,12.466612746824701,11.49070443713711,8.835478773411936,10.584856149394124,12.353889516497153,7.802957748372162,15.25599131763479,10.840658887950472,11.870298440409627,14.471937217955846,12.521237005947013,15.955946708841976,10.020387558572788,11.870298440409627,15.955946708841976,8.659427283177694,19.17580849103063,12.466612746824701,19.17580849103063,11.4429472102207,12.466612746824701,10.840658887950472
points341,11.088344885355905,16.36713898245066,22.538856717129004,18.9271572849361,9.902245521495672,19.511461939991317,19.18418240491129,9.109809894746586,23.026328907203744,16.476240016462715,8.50859137918345,23.026328907203744,8.552493070573133,16.583918545962355,20.37238251746413,16.67727591542628,6.179177510081835,10.968302947600638,17.10717094238858,23.379077979626125,16.645211505976675,8.50859137918345,10.516125744115973,23.026328907203744,15.90113825175253,9.454352872580948,8.6491987761664,6.781964458568419,10.997738394954014,15.887124789327078,17.607974819283108,13.261919197608917,15.114573544949213,14.731562907165944,17.193716274682135,9.263839829044,13.261919197608917,17.193716274682135,10.256489381465778,8.50859137918345,23.026328907203744,8.50859137918345,18.424219392356992,23.026328907203744,17.60797481928311
points342,11.565517671200322,16.10858428035762,19.39441802497832,18.876931965880114,10.09540136584202,19.015276038782954,18.489975703119185,10.339566139617673,21.821293788654906,16.248644373908174,9.752794522765203,21.821293788654913,9.856451320389812,16.274886474490295,19.28538944680541,14.710599164928514,9.372074253144861,10.47372094698925,16.4496498622911,18.27164290577815,15.416068728042482,9.752794522765203,10.782246089239345,21.821293788654913,15.735270389699807,9.30378141754582,8.700203030072045,7.477623773150523,10.321165733143392,14.514952522263776,16.70857739872492,14.339265023037537,13.717392464783563,13.718599092282211,15.252084506333286,9.400441808475444,14.339265023037537,15.252084506333286,9.987876030244088,9.752794522765203,21.821293788654913,9.752794522765203,18.24004274111493,21.821293788654913,16.70857739872492
points343,9.537898847119548,10.400005779919471,19.91549405634135,16.96824502504817,15.338393700500262,21.1236860390582,20.784773968554962,8.153895261727623,22.403177529679823,9.930548179047484,7.541446876881953,22.403177529679823,8.680941476061317,8.672055330103902,14.008435698920959,20.55940461770474,8.535649587663796,16.49261616316572,20.626796785285183,19.668556172887644,9.58991509547039,7.541446876881953,16.260022499729377,22.403177529679823,10.722312337129887,15.500651177633609,15.724668903407345,14.425343545345156,15.537764530700825,8.205882071993845,22.78536670268769,8.118111241153924,7.2933347293689925,7.42201380863366,21.026407343641466,15.24598007868701,8.118111241153924,21.026407343641466,16.98567058307776,7.541446876881953,22.403177529679823,7.541446876881953,21.220587918849972,22.403177529679823,22.78536670268769
points344,10.17096288306468,11.27271714858375,14.431384452914209,15.651317530251982,11.168449413524817,20.465397346751132,19.63493272523259,11.909765844209488,20.65635058221236,10.586332488837922,11.341440578967253,20.65635058221236,12.8921935137053,9.470681188494199,15.586951678380279,19.874431910115263,13.610203315540575,12.886373949587869,19.578399682214748,13.413723569114488,9.417787634539577,11.341440578967253,14.816995966326516,20.65635058221236,10.103470501698578,12.347294582046986,15.098963991578433,14.809121737033736,12.587399147728217,8.977309132932314,20.91978862312907,8.786125461619456,8.078821595808703,7.864741478379455,20.3501575383946,14.4843853453141,8.786125461619456,20.3501575383946,11.951937996704071,11.341440578967253,20.65635058221236,11.341440578967253,16.539923523892778,20.65635058221236,20.91978862312907
points345,15.939474727561507,13.63237755636358,10.178054865642894,12.091190016103546,16.647114873855166,14.46703714452864,14.662369564927959,18.15116352528782,14.46665915461509,9.605700474545166,17.656160790821616,14.46665915461509,16.671780776159874,10.386706626381256,10.026328325993894,19.99421984730005,17.62294505569505,16.876303204144875,16.221434238577334,9.684159995195342,7.007493529899981,17.656160790821616,19.61024060187176,14.46665915461509,6.521681947991035,16.512107569926158,19.333684680607526,19.229843169797242,17.069727284548836,7.890832665585667,17.906203773468544,6.876486816178515,6.972543324006317,6.3597596497014575,20.4684200155628,18.266996681720144,6.87648681617851,20.4684200155628,15.767462003230055,17.656160790821616,14.46665915461509,17.656160790821616,13.803270815378589,14.46665915461509,17.906203773468544
points346,13.655108527051807,13.152875527203827,16.844635006325333,14.25932736433053,11.338367943183794,16.842424709609524,18.266411727614894,13.59279919923262,18.502193148068496,13.251396185538905,13.044245829850325,18.502193148068496,11.297875710916804,12.782403831614227,15.352803401422804,18.513108007915243,12.557260452292846,12.198920383809465,16.696150785438853,14.19572040180075,12.006375864376976,13.044245829850325,15.113832212115891,18.502193148068496,11.903547058767181,12.00850428158352,14.44462366401083,14.921760520559303,12.383019077180561,9.528866251651705,21.371151945320953,11.241203839968994,8.640431234338049,10.743137697564404,19.006169648745125,13.674326706702788,11.241203839968998,19.006169648745125,7.009379479318466,13.044245829850325,18.502193148068496,13.044245829850325,17.10926905010044,18.502193148068496,21.371151945320953
points347,10.08420590685397,13.234907467473047,18.91594416397562,17.560657550915117,15.093167726459692,20.555611184807812,18.60291518565044,12.531899956082704,20.271663561260308,10.805059920875165,11.970883381921464,20.271663561260308,13.07106141333736,10.81319742376207,18.466870900876117,24.23222994376875,10.30678745536432,15.476996493148107,19.29073998079782,20.752906365735136,11.084152701599717,11.970883381921464,10.381882765764086,20.271663561260308,8.434468087330728,14.90288456002161,10.038184217073589,9.626832174216327,15.315549469691641,9.941282885084787,22.84983755061806,5.706477394309292,9.060364453518714,9.537628674509593,24.652460446103365,9.385793786124504,5.706477394309291,24.652460446103365,16.225342809734027,11.970883381921464,20.271663561260308,11.970883381921464,17.81803194095053,20.271663561260308,22.84983755061806
points348,10.361078910795687,12.582677818584568,21.006937909973946,17.377697697532266,14.998087991336881,20.267706079871928,20.32727834942885,10.68501944020316,21.492987945792592,11.859065960315279,10.102306130729609,21.492987945792592,9.936300458170418,12.174469661216412,17.123477210212698,21.61426757666142,7.232032267110616,16.19508622587891,18.801365377100467,23.66693032796664,12.83295487846701,10.102306130729609,12.600634324826771,21.492987945792592,11.659183221580408,15.51475605442487,12.091133852344246,11.166460540565932,15.750566261903199,11.345518570736282,22.515273414857706,8.219471081430573,10.490193330824829,10.968251546235775,22.067836969453833,11.511584653146269,8.219471081430573,22.067836969453833,15.736393983815923,10.102306130729609,21.492987945792592,10.102306130729609,18.2213765721113,21.492987945792592,22.515273414857706
points349,13.40671262354788,19.340081112382485,16.806333478979266,20.438377593341468,3.6182031520205657,17.10071803415119,14.439671164405427,14.150897445100561,19.206956412388134,16.342046091122313,13.60890048790344,19.206956412388134,12.588837690565729,15.476299034742988,25.32078107053514,16.112560652788716,12.426744479084562,3.046631928681731,16.898534300093,14.75500424948036,16.09482148315612,13.60890048790344,2.061266258506981,19.206956412388134,16.29734233214394,2.142920606795483,1.0774539047697773,0.0,24.939997872412356,13.186223378407776,20.656526529960054,14.754224725604608,12.36444628956789,14.914983574759233,15.353383203528988,25.541176396150114,14.754224725604605,15.353383203528988,21.46111524081754,16.358592609348303,16.118264362642385,16.358592609348303,14.625854764619227,16.118264362642385,20.656526529960054
points350,18.1377811563667,18.133155422345496,15.735557436698453,11.25440681795693,13.384633748174755,12.181138432642555,12.981535626705092,18.113933865050424,13.564006035548278,15.90394021009293,17.61849376494145,13.564006035548278,13.838643743484452,15.532643077061772,16.16007396316176,19.28209880820107,14.5010464676194,13.357859597432642,13.98890616294674,14.789289520211945,14.917150974563103,17.61849376494145,12.885834592021036,13.564006035548278,11.717039446024453,12.937685972063257,12.342681587595974,11.951588206155117,13.423112753422789,13.303483337353606,18.53774757430203,10.696054730380492,12.483843394459646,13.61431058872111,19.765367603887,11.575862159739609,10.696054730380492,19.765367603887,9.160952271043634,17.61849376494145,13.564006035548278,17.61849376494145,13.247345907056385,13.564006035548278,18.53774757430203
points351,10.374502344161552,14.636915635146472,21.45811321184474,17.99872377604522,12.667994948772456,20.25374778514192,19.704622847241566,12.398699427711987,21.401134577207753,13.624782211427597,11.836118043817427,21.401134577207756,8.461674315919426,13.900895089899313,16.73614188847421,19.330379460474447,7.654473950636748,12.692205619460788,18.61147533221843,20.990550790970097,14.667160985743038,11.836118043817427,11.432459088492164,21.401134577207756,15.2574305288853,11.898522436105903,10.49016019529959,9.521275765405253,12.338304473119805,12.435371144378326,19.093844343699928,12.092946130005805,11.59990924085514,12.229431314989798,19.813033417919158,10.24390161918254,12.092946130005805,19.813033417919158,10.182999384411591,11.836118043817427,21.401134577207756,11.836118043817427,17.310646025765315,21.401134577207756,19.093844343699928
points352,20.26988459899124,19.417222833451614,12.098354575385125,8.879215909892382,12.789831821840616,9.964080587912376,9.144246460199245,21.379937030574684,10.85789084293789,16.381189436941156,20.922865198256876,10.85789084293789,16.04676327063049,15.402520551382297,14.96078838024456,16.247486510155188,16.424013038118918,12.295656039939335,11.706599843981756,11.604158116494725,15.518440013041353,20.922865198256876,12.38021375665037,10.85789084293789,14.287966027842412,12.212073925748108,12.030888364886746,12.541106992155564,11.99678214265912,14.82499384414251,14.407419042143282,13.032011223964737,14.033084509723086,13.054575706656754,16.769400096254287,11.454235979714598,13.032011223964737,16.769400096254287,11.814874015263058,20.922865198256876,10.85789084293789,20.922865198256876,7.547749377623107,10.85789084293789,14.407419042143282
points353,10.75576355253305,16.690086998768905,18.28462901759908,18.796166031430694,9.75203397921838,19.857295091518935,18.466675088737873,11.655942716508934,21.446667002964116,16.06439512087285,11.084635594470598,21.446667002964116,13.44567994118398,16.350241206236525,21.779299989713678,19.00557367583837,10.468213401600813,11.400672332287455,17.004287106518504,20.371561103487164,15.903427743821732,11.084635594470598,9.201417607900872,21.446667002964116,12.510632779003714,10.41665846286627,7.961582325616373,6.794311277806156,11.384644993509866,15.406490726750917,18.98730931241592,10.82574984111826,14.625179585580126,14.792551564140883,19.49236392821615,8.32745551417259,10.82574984111826,19.49236392821615,10.75656054492993,11.084635594470598,21.446667002964116,11.084635594470598,16.490220644586735,21.446667002964116,18.98730931241592
points354,18.11870292838635,19.109849774410243,4.0083749709453285,14.917639632953678,9.43520625801195,12.200976839242239,11.034663931467193,20.41799615698264,13.346903383884177,14.00422674162564,19.949623660468653,13.346903383884177,25.9535270278578,14.214339117925658,17.204255675682088,18.517676137641466,24.541967197310974,8.450603070761357,14.574658886943622,5.983607477794887,11.15760217120323,19.949623660468653,9.709315199877617,13.346903383884177,8.339514425864405,8.854153734275178,9.680953898249621,11.293773724615178,8.448187129597464,13.309402742015534,13.555752207698085,8.76639340680561,12.489870684471263,10.774618840468593,19.010679604840423,8.939977946874258,8.76639340680561,19.010679604840423,8.611056021431526,19.949623660468653,13.346903383884177,19.949623660468653,10.60257956232906,13.346903383884177,13.555752207698085
points355,17.78984429004354,18.987694819033013,14.032000946049571,13.224613791761527,8.739981737797487,12.542938964235443,11.038618339842323,17.60603861369925,14.632544708918271,13.704421603406939,17.104631874849872,14.632544708918271,19.712790346638872,13.77535142638247,21.07047993569387,22.036818588213954,16.389597767360037,9.201654027420341,14.92150611428366,14.862638772041887,12.054418737610238,17.104631874849872,8.43688676343077,14.632544708918271,8.260681067359132,7.747670744200033,7.297558694563512,5.784949704932078,9.516212783281889,13.982861602183617,15.419451047333157,6.942481796571643,13.175603810174612,10.881230980039955,22.485006932728524,7.429949648969307,6.942481796571643,22.485006932728524,8.775721413497216,17.104631874849872,14.632544708918271,17.104631874849872,12.373832967616385,14.632544708918271,15.419451047333157
points356,15.165530770462714,16.302584929114776,17.173655536519792,14.535835254551227,9.650533420745118,15.271819167372332,14.64829017916084,16.423948475426123,16.25374843603702,13.001967699007256,15.908654808524343,16.25374843603702,14.493630447004533,12.928259478481891,21.15346477644893,22.409650497764197,12.03080127150977,10.095692594447168,16.45328812982235,17.928143876537693,12.848582971019985,15.908654808524343,8.141660455182095,16.25374843603702,9.465825589461147,9.466982907170756,7.657675429035315,7.030256698607663,10.650834515732091,12.366062458831655,19.36838698502892,7.578171586736815,11.529337355340934,11.729455683929789,22.853090950426754,7.263477368504095,7.578171586736815,22.853090950426754,8.64711318792202,15.908654808524343,16.25374843603702,15.908654808524343,13.18940800577227,16.25374843603702,19.36838698502892
points357,9.264227738573341,12.28338473880425,19.400002108021877,17.586422493516846,10.77229878923564,21.40826166796459,20.637736687824592,8.866117727812465,22.372051723541073,14.29707195570617,8.262036371692947,22.372051723541073,10.585577003304273,13.739029101447207,19.764051252077103,18.405354097940435,8.18050104766298,12.86691643007629,17.05876698663593,21.05179657952415,13.907260394345647,8.262036371692947,12.277796497030355,22.372051723541073,12.397421057534116,12.257958690310879,11.591111810244742,11.379976492097647,12.489596331818328,12.430362281183292,22.910011395039966,10.727130384199873,11.594809087574669,12.927552572772942,18.89978794940489,11.18920333568408,10.727130384199876,18.89978794940489,12.879424203317907,8.262036371692947,22.372051723541073,8.262036371692947,18.71721773535459,22.372051723541073,22.910011395039966
points358,19.389483192183942,20.544688980869108,9.878359180101723,12.764956593732885,7.607071892097404,10.879561894518632,9.525523918334716,21.18749355782915,12.350984546568228,17.155406903421408,20.72816094304337,12.350984546568228,19.580574600424697,16.58125482188057,20.65736030850973,16.267905091149604,18.964913925058685,7.6936031726068705,12.080623265777483,9.525996069702254,15.701314489067293,20.72816094304337,8.197535281098048,12.350984546568228,12.896437159051095,7.112048689434218,7.385039782029193,7.390118254296587,7.281492478539169,15.77648809429862,13.750393581376608,12.521439976082437,15.001920417658829,14.12934959911889,16.789558653329486,7.472716561851923,12.521439976082437,16.789558653329486,7.790186044378526,20.72816094304337,12.350984546568228,20.72816094304337,8.415802763972119,12.350984546568228,13.750393581376608
points359,13.767134023934648,15.400972756603913,19.513139560253542,14.210647998261456,13.826525383107104,16.725935517899316,15.884516088282085,13.091330354841755,18.189744859256354,13.607275055197867,12.536885842697075,18.189744859256354,14.016897111038924,12.783174044780337,18.495070769528297,22.14373177043811,9.373610666303652,14.05995344685179,16.83918764136399,23.209779464850335,13.41212111640883,12.536885842697075,10.200213809457162,18.189744859256354,9.962423190234537,13.642527335746868,9.336163621533293,8.974257833608071,14.149026853644056,12.482594053660339,21.229123420257604,7.779877277429797,11.647992821162749,11.702628880257453,22.590558610709735,8.939054031765833,7.779877277429797,22.590558610709735,13.150812404902343,12.536885842697075,18.189744859256354,12.536885842697075,16.06500437856919,18.189744859256354,21.229123420257604
points360,10.105602598482275,12.441591408211009,17.31076732396122,16.368021157007238,14.599610541431696,20.533361934570966,18.778248450914024,12.5107038675511,19.9201427193176,11.289804368710096,11.949438286527439,19.9201427193176,13.283154341856056,10.490730398067507,15.235665339846937,21.247621924188536,9.950897015544767,15.222905370624936,18.92041298224328,20.50327448915005,11.694978787576606,11.949438286527439,13.189767349189754,19.9201427193176,10.62797259724882,15.557914847590109,13.148157745273435,13.875539093080066,14.895340110847778,10.408422726110524,21.83399265115768,8.23886277430834,9.536018249575674,10.275476079132215,21.705860428881937,12.110392915029765,8.23886277430834,21.705860428881937,15.652353769961714,11.949438286527439,19.9201427193176,11.949438286527439,16.30017792775647,19.9201427193176,21.83399265115768
points361,11.098242086161717,13.000892942528365,19.927837094917578,16.004084867732555,17.986192241055193,19.501170381782316,19.1040569668301,7.8658822909712125,21.577408693526582,13.70669760990487,7.250050394772598,21.577408693526582,7.460923988066259,13.795055643259502,11.999898970983264,15.508312975426584,8.421537588928134,18.406123997056024,16.260231071151384,19.987224944392523,12.629470428523492,7.250050394772598,18.157765938473,21.577408693526582,13.775549844154131,17.736246454914546,16.95257975418362,16.61621577140268,18.583780372874408,11.281457980448295,19.796501469127218,12.31598185942063,10.42496519082884,10.648690760215807,16.039639693591006,16.37282706354382,12.31598185942063,16.039639693591006,16.738400003448422,7.250050394772598,21.577408693526582,7.250050394772598,20.591118898307492,21.577408693526582,19.796501469127218
points362,13.112634174975652,12.009221366563748,9.918317687743407,16.571802481322766,12.363568407075991,17.406514140633984,17.39590494906736,15.717441826997844,17.50226613112596,7.936768748520699,15.19384827950523,17.50226613112596,21.4586083176903,8.00546590367748,16.499221986433124,24.983287401140558,19.570852278098474,12.962953553238329,19.756612730842814,11.667132341066502,5.894784302166413,15.19384827950523,12.504216139051596,17.50226613112596,3.6593022734242786,12.44131583882656,12.690513048878973,12.632794136893759,12.330043271394791,6.99059224343863,22.177490499313137,2.3383274179995412,6.055895381458914,5.039064752221814,25.393953433560156,11.511013336545423,2.3383274179995435,25.393953433560156,13.249235221594423,15.19384827950523,17.50226613112596,15.19384827950523,16.14553239574913,17.50226613112596,22.177490499313137
points363,17.38936953244346,16.925256254317514,16.47646407152766,11.46020681023653,11.30634407239857,12.959370777628484,13.023194727172537,15.278054042860042,14.722237775876016,15.878945014212178,14.749298666884247,14.722237775876016,13.29473947014541,15.041395773050812,17.219274772365107,17.091195972897022,11.876605818491722,10.74377313902647,13.197260092429019,17.230034873455306,14.510148114411988,14.749298666884247,10.924937447455846,14.722237775876016,12.758910861859844,11.079627624444036,10.151320216460892,11.1464851821068,11.50623323489401,13.48695637916379,18.09267655744118,11.804749753550947,12.670660362628123,12.90667369537257,17.602365196239052,9.454856842649038,11.804749753550947,17.602365196239052,8.19514553060158,14.749298666884247,14.722237775876016,14.749298666884247,13.724176941903872,14.722237775876016,18.09267655744118
points364,16.377186352329698,17.557883687230028,10.301902775234772,15.171939659020511,9.698760166152612,14.011884748063599,13.135508799131618,16.900013362528618,15.738729170493452,13.07682653329098,16.390312398434702,15.738729170493452,23.48609497557434,13.923502795883751,20.75490457450032,22.388143923504487,18.46010048946556,9.974662655850658,15.256577840099585,13.916940367433384,10.567481733328819,16.390312398434702,8.819074902274362,15.738729170493452,5.021799333616979,9.460824415637099,8.015657377542016,7.99037564601729,10.706344818366935,12.765475908681768,18.03816128172771,4.899835089328991,11.936030398692267,10.2585628323901,22.831858255322974,7.862074894927508,4.899835089328991,22.831858255322974,9.331908150684207,16.390312398434702,15.738729170493452,16.390312398434702,13.581819680072186,15.738729170493452,18.03816128172771
points365,19.12269095206451,17.966424854888444,13.874200892877836,11.039112256552414,6.974759359097658,11.1569845640969,11.202433546109601,18.2591742008126,13.23405987164688,16.092632136147635,17.765440351375833,13.23405987164688,15.150533189643049,15.78106560928025,20.180633505771294,16.590024374816362,15.018190350354914,7.7579575151871465,11.725839870128228,12.654461436351035,15.424525788116386,17.765440351375833,9.482824584969745,13.23405987164688,14.652448630428392,6.992100598007056,9.058341374962298,8.572199735177936,7.7548534508811535,15.244935303012236,15.360358598961671,12.79900266668739,14.460679699622716,13.401322756471863,17.1075758537702,8.805230768620705,12.79900266668739,17.1075758537702,8.126405213561515,17.765440351375833,13.23405987164688,17.765440351375833,9.301789164928511,13.23405987164688,15.360358598961671
points366,12.987016210105553,20.298601063559193,15.20978699495651,22.252352531025462,5.427708806232992,17.537137396938785,14.443504593936767,13.798388231826799,19.99235416680569,17.84863917026556,13.25225007598158,19.99235416680569,13.761555010918412,16.514391113690273,23.72407475682588,13.597771778844793,12.568985020551805,4.108378545628333,16.852774534791518,15.755773157798336,16.736178218714834,13.25225007598158,2.213038156013877,19.99235416680569,16.516987856530196,4.7226049072537535,1.660415035459696,2.922630912823655,4.709598593547878,17.050777929799377,11.447490609776025,15.590376259973215,16.299435089500633,14.74546263635081,14.153428611325687,1.7505418238921673,15.590376259973215,14.153428611325687,7.440080488676164,13.25225007598158,19.99235416680569,13.25225007598158,13.667439195133948,19.99235416680569,11.447490609776025
points367,21.132098368601177,20.181368869803908,15.726092273098912,9.955638973349549,10.860625441517493,9.067511611223788,9.44261483178214,21.17471882939052,11.611157493684438,16.64600840720199,20.715236139979314,11.611157493684438,15.389278085265813,16.568583534728752,17.630308301832063,17.658465725953107,13.921519927352286,10.35600220105785,11.597666056098388,15.161083506891305,15.785551911461665,20.715236139979314,10.50376755505611,11.611157493684438,13.663035955431768,9.599865342832404,9.13205941938878,8.527198168531156,10.785398838350373,15.220894715175511,14.366316814464284,12.405739422316968,14.436200955016243,13.697870133608415,18.162410955400198,9.182357622034546,12.405739422316968,18.162410955400198,7.420829393218022,20.715236139979314,11.611157493684438,20.715236139979314,8.877819277725683,11.611157493684438,14.366316814464284
points368,13.40607162151306,15.222166971033804,20.79159109892743,15.118595706069328,14.938484325236137,17.101384577134695,16.6154199868419,10.469897543870822,19.761267507289848,14.286824284838682,9.884657030929333,19.761267507289848,10.033007214141861,14.885735754338612,16.963986954269483,18.297253114089852,6.602965524397872,16.3780579248427,15.068823325364093,24.139968093426447,14.224926611508353,9.884657030929333,14.241454486072948,19.761267507289848,12.690560019960014,15.353348841078152,12.933118068079379,11.78055121205318,16.546992375265376,13.928861045454928,19.043022079996824,10.24182049848768,13.120619054986982,12.693732034960856,18.79306359606063,12.889055633938844,10.24182049848768,18.79306359606063,16.248969461790544,9.884657030929333,19.761267507289848,9.884657030929333,17.66500769886136,19.761267507289848,19.043022079996824
points369,15.341754219077913,15.082697869690739,20.637323047244816,14.507718617109141,12.170643560057545,15.088574034248404,16.46414881901921,14.173474411201102,17.638213181085654,13.403468602013012,13.631742683104305,17.638213181085654,11.657975631889109,12.983057604887728,19.162627624567094,21.88957097487073,9.94376129026192,12.233384237503538,16.844892399226488,20.672111173084218,14.138993573205557,13.631742683104305,9.621157024469953,17.638213181085654,12.470023997141476,10.977001654195716,8.55083815037231,7.0810589673706525,11.832931102761272,12.059896591861385,21.29279297658717,9.01747246352049,11.217591398225156,11.84231249323321,22.33963446935426,8.484732324469352,9.01747246352049,22.33963446935426,10.627228065797587,13.631742683104305,17.638213181085654,13.631742683104305,15.887347660559076,17.638213181085654,21.29279297658717
points370,21.86687291272794,18.81136581030744,10.622058310317394,8.482876624474873,11.571275781389279,8.3034597202147,7.901675760784535,23.318818206589015,9.535852980005448,15.312826912531824,22.884523912566895,9.535852980005448,18.17831873254641,15.173611563546478,15.197194115483617,16.061962035664763,17.879778353732718,11.325854764718558,10.011327461976226,10.918653853361182,13.468880837015222,22.884523912566895,12.857787058008121,9.535852980005448,11.988177020200801,11.603936091839515,12.338890378545546,13.39545132647693,11.808814035654532,14.065553160436076,13.689182415536976,11.940079726941383,13.259802480744614,12.402540418409444,16.58623821498139,11.501701981799467,11.940079726941383,16.58623821498139,11.012309326748785,22.884523912566895,9.535852980005448,22.884523912566895,6.015310181409386,9.535852980005448,13.689182415536976
points371,16.130052085399967,16.962754332901238,19.189595884160298,14.28008352439541,10.225177091564294,14.268866165683635,14.858199761707423,15.803231784190187,16.91458496481856,13.546637278367784,15.280646077745034,16.91458496481856,13.128830215331254,13.477907887911215,19.28648952586819,22.2708481227002,11.61919013041204,10.801595392224046,16.812993948951057,18.3091487672654,14.224742285716523,15.280646077745034,10.144392450588638,16.91458496481856,12.47920948939287,9.265678820391761,8.848215135084198,7.146716785563071,10.373092297760056,12.888000651876794,18.471080898012325,9.227533766327719,12.060788242261443,12.095492331312466,22.71605617799742,9.132362015015579,9.227533766327719,22.71605617799742,7.967848161225623,15.280646077745034,16.91458496481856,15.280646077745034,14.905560242197806,16.91458496481856,18.471080898012325
points372,13.60148854777911,14.374561125145858,3.6648235432296565,17.502233040946052,8.495314797396697,16.898181195577425,16.000552870708344,17.731365234491072,16.914453668872,9.380525501748574,17.231430804486543,16.914453668872,24.50421369418587,10.162973839910133,15.294464655890202,20.44204069002508,25.232608495287277,9.017790254152777,18.66509889121148,2.878590265008594,6.056936520727314,17.231430804486543,13.91021606989001,16.914453668872,4.942117463876817,9.046184109246422,13.988815713113754,14.789795286255798,9.065510226036483,9.095462804718435,16.003149042102145,5.545924441908743,8.199128702091343,6.3781169150017245,20.910538007013912,13.302092431483274,5.545924441908743,20.910538007013912,9.671481731717972,17.231430804486543,16.914453668872,17.231430804486543,13.932976342176312,16.914453668872,16.003149042102145
points373,13.798050510190993,19.492921956368004,15.20489043939365,20.746070233291928,4.457588006405703,16.693787153511444,13.449342851634691,14.508318294695906,18.5983278190004,15.948054251721027,13.970520236941432,18.5983278190004,15.123201540355224,15.00124307937283,25.109644681416707,16.563519583675095,13.44908781636298,3.144157861838097,16.590990866210646,14.88911063211365,15.04917142976757,13.970520236941432,0.932197301761657,18.5983278190004,14.412328286014258,3.115399801631483,0.43224493560291627,1.072138636584574,3.6140944817421157,15.597657116099027,12.788971671200311,12.843670585191266,14.81983011800372,13.184174917013056,17.08140859243439,0.45055054620565016,12.843670585191266,17.08140859243439,6.660720659456976,13.970520236941432,18.5983278190004,13.970520236941432,13.515172029704331,18.5983278190004,12.788971671200311
points374,18.52316812873526,16.17143312299651,13.464423258047844,11.308261130627683,16.279994867015276,11.780395582523246,10.81216364327978,19.733015538057003,11.688035867139591,10.722290001255761,19.256596043886642,11.688035867139591,15.97812941029694,11.642006167587242,14.100118927707333,21.278811921079924,14.643473400737902,15.486999101873419,13.83225512189835,13.61137493260015,10.10239544457014,19.256596043886642,13.480690483148724,11.688035867139591,8.643778534978669,15.047128168153758,13.049343743743693,13.377236987680625,15.575239744246241,9.827011378840062,17.20335744861568,7.2446184286887165,8.944010267998793,8.85192118548417,21.736653231412248,12.37612829644438,7.2446184286887165,21.736653231412248,15.169575087945361,19.256596043886642,11.688035867139591,19.256596043886642,12.696095309394472,11.688035867139591,17.20335744861568
points375,13.285710103300282,18.147877547563844,14.811753425339202,21.733854500638316,3.5898011192455055,17.226541941839667,13.851922291888327,15.791458747631852,18.10079700756538,14.213479077945566,15.268734734211327,18.10079700756538,12.954360046384457,12.975781257136848,24.085729423998497,16.013857023508447,14.027595259553358,2.160074731494071,17.692250058100356,11.8798814757963,14.315770003892942,15.268734734211327,1.0544561080745534,18.10079700756538,16.543534975669953,2.1841034290479517,0.989903728161174,1.735735489111832,1.7071209313234976,14.18260956444575,11.783169548118286,14.143416605260837,13.37899232076708,12.390066071695879,16.53874580434713,0.9623314682981171,14.143416605260837,16.53874580434713,7.581280590535312,15.268734734211327,18.10079700756538,15.268734734211327,13.395767521222952,18.10079700756538,11.783169548118286
