,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33
points326,10.926064223388366,17.158006759822246,10.819232123777239,9.874800141601302,10.3338106047047,12.619962370135186,10.946906314349333,16.463299718707933,17.096734423083465,5.628507563250293,17.033399037513753,26.57188773802139,15.354454281040509,10.211710105305295,15.354454281040509,10.211710105305295,15.354454281040509,10.211710105305295,15.354454281040509,9.831724210593592,16.267009412909637,10.211710105305295,5.271880066024684,17.97493830608325,15.354454281040509,26.76143252865481,10.211710105305295,9.996188724954846,6.674228110524736,8.030838740043793,9.683269282006822,9.514749551296823,15.354454281040509
points327,9.4372610798911,18.650968817167584,9.88749279005591,10.202789758034491,8.90938824985017,16.31059497871152,20.077649413300385,18.14867940879531,11.443541132891069,14.632215434579578,14.953997726109826,19.923237620237977,11.147024916825588,19.475916345612838,11.147024916825588,19.475916345612838,11.147024916825588,19.475916345612838,11.147024916825588,9.569066765515183,18.57895851925315,19.475916345612838,15.716721558776069,16.10616918441278,11.147024916825588,17.264276192683088,19.475916345612838,7.9460926447704106,15.443460058463048,14.915837655364296,10.106580524497858,6.590114629878494,11.147024916825588
points328,9.66297231670036,17.635549292046377,8.265452001925322,8.669338929777911,7.70301328320148,20.03964358369027,21.158072626664918,12.24889710550002,10.737989364491357,18.46736898036462,11.330287039642249,14.450329711714286,10.449991052211056,20.57213199498038,10.449991052211056,20.57213199498038,10.449991052211056,20.57213199498038,10.449991052211056,7.753386344481601,20.695800796218833,20.57213199498038,18.19842296158461,12.316789678951606,10.449991052211056,13.34379899267467,20.57213199498038,8.861742361284746,17.09240200247784,14.971696866983374,8.964791163255743,9.063848693827795,10.449991052211056
points329,18.842025230968996,12.73970012388597,19.1883091371522,15.961120338409508,15.103168665690966,15.028184505721189,17.793270992250992,21.656597322851663,17.426983516310738,15.631886241034469,13.397856412837768,16.935801068351505,16.49372050654827,17.158147397985683,16.49372050654827,17.158147397985683,16.49372050654827,17.158147397985683,16.49372050654827,14.387187231195302,13.378448403476646,17.158147397985683,15.296416756965865,16.900343948328526,16.49372050654827,16.482654525242754,17.158147397985683,18.221228641314934,15.99146614258774,16.060773514646858,19.024743023854317,14.009121183123945,16.49372050654827
points330,13.173210376144988,17.54420124924066,13.671773699983161,11.660340980922548,10.49763232515047,12.816809986263994,16.42665442351662,20.88810695860935,19.964810128226148,16.600412296672754,14.83198956533427,16.032445840863655,16.196088575381943,15.771555134139042,16.196088575381943,15.771555134139042,16.196088575381943,15.771555134139042,16.196088575381943,10.336424751851467,11.800951905596987,15.771555134139042,16.244276116010067,19.409517213065932,16.196088575381943,15.58755523320111,15.771555134139042,13.32911051654912,16.18637584952413,15.042747754131602,13.967523657562277,10.134391723208195,16.196088575381943
points331,5.189199033078217,23.472683214087493,3.5840823586930126,1.5163329802770544,1.2143971584860427,11.326591737967076,18.732702091529923,16.18978141517898,15.623469084223684,14.546531811731306,23.923285348336705,15.758577483427052,6.859076360681517,18.11131006590465,6.859076360681517,18.11131006590465,6.859076360681517,18.11131006590465,6.859076360681517,1.164793518019392,13.607131986546426,18.11131006590465,13.73933049823029,20.501570887796515,6.859076360681517,15.68646664694803,18.11131006590465,4.004394954961133,14.147490551287703,16.149797263256463,3.9364336111359517,2.2537678846012232,6.859076360681517
points332,8.072488509884534,20.432943729797728,9.495541830246012,10.348624736667208,9.866720930239175,10.620557549638674,12.126402828559362,13.07939379874406,18.6650582405932,8.767878255580527,18.577886661090535,24.048517448617645,16.147987604189222,11.40844719986016,16.147987604189222,11.40844719986016,16.147987604189222,11.40844719986016,16.147987604189222,10.15552030231942,13.757230901608219,11.40844719986016,8.798552234079306,19.923745671773847,16.147987604189222,23.6006268962134,11.40844719986016,7.780006853756251,9.534043127566163,9.858673889158473,8.017097036568533,8.103207449228151,16.147987604189222
points333,11.09133575116425,16.146205674253096,10.166476380027843,10.605182453981202,9.889664944330011,21.40833030977193,20.690402074395898,13.13780960005442,10.791663424518962,17.12326143858891,9.209318370204914,16.32388861741783,11.350347153781309,20.097625549909502,11.350347153781309,20.097625549909502,11.350347153781309,20.097625549909502,11.350347153781309,9.503542038289783,22.446746297078192,20.097625549909502,15.926256998881854,10.465085221042283,11.350347153781309,16.03012451950526,20.097625549909502,10.116692536423713,16.034068990355344,14.217530025453472,10.261407870603598,10.157625135282457,11.350347153781309
points334,12.898005994455733,16.898676884803336,13.793646486846706,12.841405308831838,11.853940079493688,13.032926086005645,14.7932112455162,22.73605631723798,21.04932588629243,14.800557602918108,14.642655961264767,18.248427219410534,17.79230232436026,14.114236083671209,17.79230232436026,14.114236083671209,17.79230232436026,14.114236083671209,17.79230232436026,11.497830798743424,11.192694402365454,14.114236083671209,14.445553097733413,19.914658337425028,17.79230232436026,18.11547095041209,14.114236083671209,13.273355768639547,15.42917904729727,14.767968154486734,14.170062484163616,11.60579948565786,17.79230232436026
points335,8.115960613293137,19.476693079801535,8.2306445680572,10.194182974265194,8.450769957153343,17.19004632715665,16.830117020536182,19.93573309621191,14.621687701198937,15.330472801768881,11.793699672522942,17.85209526426496,13.77342658040662,16.18091510282206,13.77342658040662,16.18091510282206,13.77342658040662,16.18091510282206,13.77342658040662,9.032496023125365,15.358054362095011,16.18091510282206,14.577607647975162,15.789757857749255,13.77342658040662,16.80944810394197,16.18091510282206,6.719673027065284,15.200718256452875,14.979295012114855,8.462140582363412,7.039669115594362,13.77342658040662
points336,8.221642032052936,22.304161290865174,6.3393514677710465,3.2006875678452986,2.537478876109973,14.66277791752307,21.051796609830934,15.025951072264787,14.960885025292404,18.204399406031648,19.59257650674761,14.484417788522912,7.911226494970441,20.464302552439005,7.911226494970441,20.464302552439005,7.911226494970441,20.464302552439005,7.911226494970441,2.309074067090933,15.49865250666841,20.464302552439005,17.285926271513183,17.325479393418938,7.911226494970441,13.64113798587142,20.464302552439005,6.732622344845997,17.01519315650076,15.672685307992229,7.210497911121459,3.8286742125361455,7.911226494970441
points337,11.640697878934883,13.24532028074601,10.032343155437262,13.580658627809434,12.61292135430739,25.61495861568319,21.00764998869376,15.195189099134117,6.7544544222545,17.160885806305576,4.958336580096224,11.690082781861934,10.390854977954746,20.419510644639683,10.390854977954746,20.419510644639683,10.390854977954746,20.419510644639683,10.390854977954746,12.218602866593162,22.12661726777414,20.419510644639683,16.04717412011835,6.2526305724213165,10.390854977954746,11.422413747573081,20.419510644639683,9.325974153663976,16.364111213984714,19.432417389694614,10.493040983058517,13.209633506200353,10.390854977954746
points338,10.935768795780673,20.78106770946258,12.100178816880309,9.476877390545104,8.763324814153071,9.490047920217537,13.522485339707451,15.985453438262342,23.12923252327938,12.56021857578098,18.838929925406266,22.340790464497964,17.092952243569805,12.824936106797882,17.092952243569805,12.824936106797882,17.092952243569805,12.824936106797882,17.092952243569805,8.477736913369158,10.42185447681893,12.824936106797882,11.998051760613748,22.013664430566788,17.092952243569805,22.193191300604493,12.824936106797882,11.826110287425694,11.45374028688463,7.791853472762116,11.813306484682386,8.614741178895178,17.092952243569805
points339,7.374403534434003,21.934415710234624,7.726739355274711,6.849909399306642,6.660532304373654,13.363419730598338,12.077435350207029,16.85677106624565,18.450227825567964,7.770655969473173,17.413155103362435,24.826512621322188,13.956193328852288,11.358763968867061,13.956193328852288,11.358763968867061,13.956193328852288,11.358763968867061,13.956193328852288,6.620533019801807,14.050279559234264,11.358763968867061,7.39648195030962,18.667363148118767,13.956193328852288,24.967588733778612,11.358763968867061,6.146279547548625,8.015238911057278,8.40744307458428,6.695273522663708,4.986445164061407,13.956193328852288
points340,9.67555074433652,15.11600220234247,8.027821005446587,11.039479638197992,10.584856149394124,19.468550676322,20.896856758829635,4.017227212177768,7.774200529054669,15.995395262708954,14.019263882898443,15.423540440299782,9.985312359507544,20.30709796142565,9.985312359507548,20.30709796142565,9.985312359507548,20.30709796142565,9.985312359507548,10.020387558572788,19.653166039086496,20.30709796142565,16.240835921206692,12.466612746824696,9.985312359507548,14.149306336146362,20.30709796142565,8.835478773411936,13.272307487030169,11.49070443713711,7.802957748372162,12.353889516497153,9.985312359507548
points341,9.902245521495672,20.37238251746413,10.968302947600638,10.516125744115973,8.6491987761664,11.088344885355905,16.36713898245066,22.538856717129004,18.951172003515136,16.476240016462715,18.9271572849361,16.67727591542628,15.829551734485417,15.711169761936281,15.829551734485417,15.711169761936281,15.829551734485417,15.711169761936281,15.829551734485417,9.263839829044,9.109809894746586,15.711169761936281,16.583918545962355,23.026328907203744,15.829551734485417,15.873773095730435,15.711169761936281,9.454352872580948,16.645211505976675,15.90113825175253,10.997738394954014,6.781964458568419,15.829551734485417
points342,10.09540136584202,19.28538944680541,10.47372094698925,10.782246089239345,8.700203030072045,11.565517671200322,16.10858428035762,19.39441802497832,15.806572551572785,16.248644373908174,18.876931965880114,14.710599164928514,14.957801913916017,15.448835792112256,14.957801913916017,15.448835792112256,14.957801913916017,15.448835792112256,14.957801913916017,9.400441808475444,10.339566139617673,15.448835792112256,16.274886474490295,21.821293788654906,14.957801913916017,13.841485967317135,15.448835792112256,9.30378141754582,15.416068728042482,15.735270389699807,10.321165733143392,7.477623773150523,14.957801913916017
points343,15.338393700500262,14.008435698920959,16.49261616316572,16.260022499729377,15.724668903407345,9.537898847119548,10.400005779919471,19.91549405634135,21.22022268642108,9.930548179047484,16.96824502504817,20.55940461770474,20.51160384948032,9.656815581498716,20.51160384948032,9.656815581498716,20.51160384948032,9.656815581498716,20.51160384948032,15.24598007868701,8.153895261727623,9.656815581498716,8.672055330103902,22.403177529679823,20.51160384948032,22.0051866089267,9.656815581498716,15.500651177633609,9.58991509547039,10.722312337129887,15.537764530700825,14.425343545345156,20.51160384948032
points344,11.168449413524817,15.586951678380279,12.886373949587869,14.816995966326516,15.098963991578433,10.17096288306468,11.27271714858375,14.431384452914209,20.285062584852575,10.586332488837922,15.651317530251982,19.874431910115263,19.058944819498826,10.54228328330009,19.058944819498826,10.54228328330009,19.058944819498826,10.54228328330009,19.058944819498826,14.4843853453141,11.909765844209488,10.54228328330009,9.470681188494199,20.65635058221236,19.058944819498826,20.3233192023224,10.54228328330009,12.347294582046986,9.417787634539577,10.103470501698578,12.587399147728217,14.809121737033736,19.058944819498826
points345,16.647114873855166,10.026328325993894,16.876303204144875,19.61024060187176,19.333684680607526,15.939474727561507,13.63237755636358,10.178054865642894,11.705310201530633,9.605700474545166,12.091190016103546,19.99421984730005,17.503250224257076,12.936434606785674,17.503250224257076,12.936434606785674,17.503250224257076,12.936434606785674,17.503250224257076,18.266996681720144,18.15116352528782,12.936434606785674,10.386706626381256,14.46665915461509,17.503250224257076,18.80354385159081,12.936434606785674,16.512107569926158,7.007493529899981,6.521681947991035,17.069727284548836,19.229843169797242,17.503250224257076
points346,11.338367943183794,15.352803401422804,12.198920383809465,15.113832212115891,14.44462366401083,13.655108527051807,13.152875527203827,16.844635006325333,16.38537905776644,13.251396185538905,14.25932736433053,18.513108007915243,18.484855895677374,12.449923745332107,18.484855895677374,12.449923745332107,18.484855895677374,12.449923745332107,18.484855895677374,13.674326706702788,13.59279919923262,12.449923745332107,12.782403831614227,18.502193148068496,18.484855895677374,17.076274574117615,12.449923745332107,12.00850428158352,12.006375864376976,11.903547058767181,12.383019077180561,14.921760520559303,18.484855895677374
points347,15.093167726459692,18.466870900876117,15.476996493148107,10.381882765764086,10.038184217073589,10.08420590685397,13.234907467473047,18.91594416397562,23.646022073143865,10.805059920875165,17.560657550915117,24.23222994376875,17.289833435545393,12.533154738112305,17.289833435545393,12.533154738112305,17.289833435545393,12.533154738112305,17.289833435545393,9.385793786124504,12.531899956082704,12.533154738112305,10.81319742376207,20.271663561260308,17.289833435545393,23.74723797982572,12.533154738112305,14.90288456002161,11.084152701599717,8.434468087330728,15.315549469691641,9.626832174216327,17.289833435545393
points348,14.998087991336881,17.123477210212698,16.19508622587891,12.600634324826771,12.091133852344246,10.361078910795687,12.582677818584568,21.006937909973946,22.369512447112534,11.859065960315279,17.377697697532266,21.61426757666142,19.16702144419003,11.871391514915237,19.16702144419003,11.871391514915237,19.16702144419003,11.871391514915237,19.16702144419003,11.511584653146269,10.68501944020316,11.871391514915237,12.174469661216412,21.492987945792592,19.16702144419003,21.605408995083756,11.871391514915237,15.51475605442487,12.83295487846701,11.659183221580408,15.750566261903199,11.166460540565932,19.16702144419003
points349,3.6182031520205657,25.32078107053514,3.046631928681731,2.061266258506981,1.0774539047697773,13.40671262354788,19.340081112382485,16.806333478979266,15.479571835109981,16.342046091122313,20.438377593341468,16.112560652788716,8.129324189836268,18.72756708400656,8.129324189836268,18.72756708400656,8.129324189836268,18.72756708400656,8.129324189836268,1.8640326533234357,14.150897445100561,18.72756708400656,15.476299034742988,19.206956412388134,8.129324189836268,15.6704027007833,18.72756708400656,2.142920606795483,16.09482148315612,16.29734233214394,2.8790627651573493,0.0,22.270796242683762
points350,13.384633748174755,16.16007396316176,13.357859597432642,12.885834592021036,12.342681587595974,18.1377811563667,18.133155422345496,15.735557436698453,13.764998562604312,15.90394021009293,11.25440681795693,19.28209880820107,15.205297098924763,17.502999884157003,15.205297098924763,17.502999884157003,15.205297098924763,17.502999884157003,15.205297098924763,11.575862159739609,18.113933865050424,17.502999884157003,15.532643077061772,13.564006035548278,15.205297098924763,17.767504153752412,17.502999884157003,12.937685972063257,14.917150974563103,11.717039446024453,13.423112753422789,11.951588206155117,15.205297098924763
points351,12.667994948772456,16.73614188847421,12.692205619460788,11.432459088492164,10.49016019529959,10.374502344161552,14.636915635146472,21.45811321184474,19.801953099385806,13.624782211427597,17.99872377604522,19.330379460474447,16.393303797328976,13.95565591629291,16.393303797328976,13.95565591629291,16.393303797328976,13.95565591629291,16.393303797328976,10.24390161918254,12.398699427711987,13.95565591629291,13.900895089899313,21.401134577207753,16.393303797328976,17.801694095555646,13.95565591629291,11.898522436105903,14.667160985743038,15.2574305288853,12.338304473119805,9.521275765405253,16.393303797328976
points352,12.789831821840616,14.96078838024456,12.295656039939335,12.38021375665037,12.030888364886746,20.26988459899124,19.417222833451614,12.098354575385125,12.644607858214577,16.381189436941156,8.879215909892382,16.247486510155188,13.105532894613663,18.805836377750992,13.10553289461366,18.805836377750992,13.10553289461366,18.805836377750992,13.10553289461366,11.454235979714598,21.379937030574684,18.805836377750992,15.402520551382297,10.85789084293789,13.10553289461366,16.171759808744785,18.805836377750992,12.212073925748108,15.518440013041353,14.287966027842412,11.99678214265912,12.541106992155564,13.10553289461366
points353,9.75203397921838,21.779299989713678,11.400672332287455,9.201417607900872,7.961582325616373,10.75576355253305,16.690086998768905,18.28462901759908,20.763007506260774,16.06439512087285,18.796166031430694,19.00557367583837,15.610375960106095,16.038838276497177,15.610375960106095,16.038838276497177,15.610375960106095,16.038838276497177,15.610375960106095,8.32745551417259,11.655942716508934,16.038838276497177,16.350241206236525,21.446667002964116,15.610375960106095,17.804116389809174,16.038838276497177,10.41665846286627,15.903427743821732,12.510632779003714,11.384644993509866,6.794311277806156,15.610375960106095
points354,9.43520625801195,17.204255675682088,8.450603070761357,9.709315199877617,9.680953898249621,18.11870292838635,19.109849774410243,4.0083749709453285,10.299351482648373,14.00422674162564,14.917639632953678,18.517676137641466,10.85985825535645,18.493970478030224,10.85985825535645,18.493970478030224,10.85985825535645,18.493970478030224,10.85985825535645,8.939977946874258,20.41799615698264,18.493970478030224,14.214339117925658,13.346903383884177,10.85985825535645,17.200896055160843,18.493970478030224,8.854153734275178,11.15760217120323,8.339514425864405,8.448187129597464,11.293773724615178,10.85985825535645
points355,8.739981737797487,21.07047993569387,9.201654027420341,8.43688676343077,7.297558694563512,17.78984429004354,18.987694819033013,14.032000946049571,14.188449758072505,13.704421603406939,13.224613791761527,22.036818588213954,11.477812851834408,18.37002999611915,11.477812851834408,18.37002999611915,11.477812851834408,18.37002999611915,11.477812851834408,7.429949648969307,17.60603861369925,18.37002999611915,13.77535142638247,14.632544708918271,11.477812851834408,20.4205498055265,18.37002999611915,7.747670744200033,12.054418737610238,8.260681067359132,9.516212783281889,5.784949704932078,11.477812851834408
points356,9.650533420745118,21.15346477644893,10.095692594447168,8.141660455182095,7.657675429035315,15.165530770462714,16.302584929114776,17.173655536519792,17.91662773369295,13.001967699007256,14.535835254551227,22.409650497764197,13.834223800284079,15.645672128581541,13.834223800284079,15.645672128581541,13.834223800284079,15.645672128581541,13.834223800284079,7.263477368504095,16.423948475426123,15.645672128581541,12.928259478481891,16.25374843603702,13.834223800284079,21.48247707084122,15.645672128581541,9.466982907170756,12.848582971019985,9.465825589461147,10.650834515732091,7.030256698607663,13.834223800284079
points357,10.77229878923564,19.764051252077103,12.86691643007629,12.277796497030355,11.591111810244742,9.264227738573341,12.28338473880425,19.400002108021877,25.341177026489937,14.29707195570617,17.586422493516846,18.405354097940435,19.829594944190635,11.567723698688951,19.829594944190635,11.567723698688951,19.829594944190635,11.567723698688951,19.829594944190635,11.18920333568408,8.866117727812465,11.567723698688951,13.739029101447207,22.372051723541073,19.829594944190635,18.56080228366616,11.567723698688951,12.257958690310879,13.907260394345647,12.397421057534116,12.489596331818328,11.379976492097647,19.829594944190635
points358,7.607071892097404,20.65736030850973,7.6936031726068705,8.197535281098048,7.385039782029193,19.389483192183942,20.544688980869108,9.878359180101723,12.393818274978303,17.155406903421408,12.764956593732885,16.267905091149604,10.656379118711325,19.94978258294436,10.656379118711325,19.94978258294436,10.656379118711325,19.94978258294436,10.656379118711325,7.472716561851923,21.18749355782915,19.94978258294436,16.58125482188057,12.350984546568228,10.656379118711325,15.647465972176388,19.94978258294436,7.112048689434218,15.701314489067293,12.896437159051095,7.281492478539169,7.390118254296587,10.656379118711325
points359,13.826525383107104,18.495070769528297,14.05995344685179,10.200213809457162,9.336163621533293,13.767134023934648,15.400972756603913,19.513139560253542,21.103533659498396,13.607275055197867,14.210647998261456,22.14373177043811,16.341561933066906,14.730881182829059,16.341561933066906,14.730881182829059,16.341561933066906,14.730881182829059,16.341561933066906,8.939054031765833,13.091330354841755,14.730881182829059,12.783174044780337,18.189744859256354,16.341561933066906,22.012350126314534,14.730881182829059,13.642527335746868,13.41212111640883,9.962423190234537,14.149026853644056,8.974257833608071,16.341561933066906
points360,14.599610541431696,15.235665339846937,15.222905370624936,13.189767349189754,13.148157745273435,10.105602598482275,12.441591408211009,17.31076732396122,24.032149262693853,11.289804368710096,16.368021157007238,21.247621924188536,18.628141315813657,11.728242858859469,18.628141315813657,11.728242858859469,18.628141315813657,11.728242858859469,18.628141315813657,12.110392915029765,12.5107038675511,11.728242858859469,10.490730398067507,19.9201427193176,18.628141315813657,22.16381272528539,11.728242858859469,15.557914847590109,11.694978787576606,10.62797259724882,14.895340110847778,13.875539093080066,18.628141315813657
points361,17.986192241055193,11.999898970983264,18.406123997056024,18.157765938473,16.95257975418362,11.098242086161717,13.000892942528365,19.927837094917578,18.71289158199389,13.70669760990487,16.004084867732555,15.508312975426584,20.132077434844483,12.295719646705104,20.132077434844483,12.295719646705104,20.132077434844483,12.295719646705104,20.132077434844483,16.37282706354382,7.8658822909712125,12.295719646705104,13.795055643259502,21.577408693526582,20.132077434844483,15.583155327521593,12.295719646705104,17.736246454914546,12.629470428523492,13.775549844154131,18.583780372874408,16.61621577140268,20.132077434844483
points362,12.363568407075991,16.499221986433124,12.962953553238329,12.504216139051596,12.690513048878973,13.112634174975652,12.009221366563748,9.918317687743407,18.198058495729818,7.936768748520699,16.571802481322766,24.983287401140558,17.057106261197813,11.289552908376605,17.057106261197813,11.289552908376605,17.057106261197813,11.289552908376605,17.057106261197813,11.511013336545423,15.717441826997844,11.289552908376605,8.00546590367748,17.50226613112596,17.057106261197813,24.70333329733547,11.289552908376605,12.44131583882656,5.894784302166413,3.6593022734242786,12.330043271394791,12.632794136893759,17.057106261197813
points363,11.30634407239857,17.219274772365107,10.74377313902647,10.924937447455846,10.151320216460892,17.38936953244346,16.925256254317514,16.47646407152766,15.454115701063262,15.878945014212178,11.46020681023653,17.091195972897022,14.659683237660657,16.277444977087864,14.659683237660657,16.277444977087864,14.659683237660657,16.277444977087864,14.659683237660657,9.454856842649038,15.278054042860042,16.277444977087864,15.041395773050812,14.722237775876016,14.659683237660657,16.742319796567724,16.277444977087864,11.079627624444036,14.510148114411988,12.758910861859844,11.50623323489401,11.1464851821068,14.659683237660657
points364,9.698760166152612,20.75490457450032,9.974662655850658,8.819074902274362,8.015657377542016,16.377186352329698,17.557883687230028,10.301902775234772,15.244122674686599,13.07682653329098,15.171939659020511,22.388143923504487,12.94019886032346,16.919319460715723,12.94019886032346,16.919319460715723,12.94019886032346,16.919319460715723,12.94019886032346,7.862074894927508,16.900013362528618,16.919319460715723,13.923502795883751,15.738729170493452,12.94019886032346,20.78764854819781,16.919319460715723,9.460824415637099,10.567481733328819,5.021799333616979,10.706344818366935,7.99037564601729,12.94019886032346
points365,6.974759359097658,20.180633505771294,7.7579575151871465,9.482824584969745,9.058341374962298,19.12269095206451,17.966424854888444,13.874200892877836,14.41017468402465,16.092632136147635,11.039112256552414,16.590024374816362,13.150918450141807,17.333832232987067,13.150918450141807,17.333832232987067,13.150918450141807,17.333832232987067,13.150918450141807,8.805230768620705,18.2591742008126,17.333832232987067,15.78106560928025,13.23405987164688,13.150918450141807,15.915281726827558,17.333832232987067,6.992100598007056,15.424525788116386,14.652448630428392,7.7548534508811535,8.572199735177936,13.150918450141807
points366,5.427708806232992,23.72407475682588,4.108378545628333,2.213038156013877,1.660415035459696,12.987016210105553,20.298601063559193,15.20978699495651,14.805029809723846,17.84863917026556,22.252352531025462,13.597771778844793,7.646051801854663,19.700097623626135,7.646051801854659,19.700097623626135,7.646051801854659,19.700097623626135,7.646051801854659,1.7505418238921673,13.798388231826799,19.700097623626135,16.514391113690273,19.99235416680569,7.646051801854659,13.69552400711569,19.700097623626135,4.7226049072537535,16.736178218714834,16.516987856530196,4.709598593547878,2.922630912823655,7.646051801854659
points367,10.860625441517493,17.630308301832063,10.35600220105785,10.50376755505611,9.13205941938878,21.132098368601177,20.181368869803908,15.726092273098912,10.265947253832833,16.64600840720199,9.955638973349549,17.658465725953107,11.766073529343755,19.58115185884195,11.766073529343755,19.58115185884195,11.766073529343755,19.58115185884195,11.766073529343755,9.182357622034546,21.17471882939052,19.58115185884195,16.568583534728752,11.611157493684438,11.766073529343755,15.864144937441008,19.58115185884195,9.599865342832404,15.785551911461665,13.663035955431768,10.785398838350373,8.527198168531156,11.766073529343755
points368,14.938484325236137,16.963986954269483,16.3780579248427,14.241454486072948,12.933118068079379,13.40607162151306,15.222166971033804,20.79159109892743,19.532671444208287,14.286824284838682,15.118595706069328,18.297253114089852,18.001033776035474,14.549461811313503,18.001033776035474,14.549461811313503,18.001033776035474,14.549461811313503,18.001033776035474,12.889055633938844,10.469897543870822,14.549461811313503,14.885735754338612,19.761267507289848,18.001033776035474,18.18360603722496,14.549461811313503,15.353348841078152,14.224926611508353,12.690560019960014,16.546992375265376,11.78055121205318,18.001033776035474
points369,12.170643560057545,19.162627624567094,12.233384237503538,9.621157024469953,8.55083815037231,15.341754219077913,15.082697869690739,20.637323047244816,17.891200990075813,13.403468602013012,14.507718617109141,21.88957097487073,16.00930944489006,14.407954104329507,16.00930944489006,14.407954104329507,16.00930944489006,14.407954104329507,16.00930944489006,8.484732324469352,14.173474411201102,14.407954104329507,12.983057604887728,17.638213181085654,16.00930944489006,21.30866248754078,14.407954104329507,10.977001654195716,14.138993573205557,12.470023997141476,11.832931102761272,7.0810589673706525,16.00930944489006
points370,11.571275781389279,15.197194115483617,11.325854764718558,12.857787058008121,12.338890378545546,21.86687291272794,18.81136581030744,10.622058310317394,10.745576037922087,15.312826912531824,8.482876624474873,16.061962035664763,12.64204842672608,18.191123604242858,12.64204842672608,18.191123604242858,12.64204842672608,18.191123604242858,12.64204842672608,11.501701981799467,23.318818206589015,18.191123604242858,15.173611563546478,9.535852980005448,12.64204842672608,15.393166543566469,18.191123604242858,11.603936091839515,13.468880837015222,11.988177020200801,11.808814035654532,13.39545132647693,12.64204842672608
points371,10.225177091564294,19.28648952586819,10.801595392224046,10.144392450588638,8.848215135084198,16.130052085399967,16.962754332901238,19.189595884160298,15.453599251312102,13.546637278367784,14.28008352439541,22.2708481227002,14.408293734049426,16.31549116126479,14.408293734049426,16.31549116126479,14.408293734049426,16.31549116126479,14.408293734049426,9.132362015015579,15.803231784190187,16.31549116126479,13.477907887911215,16.91458496481856,14.408293734049426,20.67048022680191,16.31549116126479,9.265678820391761,14.224742285716523,12.47920948939287,10.373092297760056,7.146716785563071,14.408293734049426
points372,8.495314797396697,15.294464655890202,9.017790254152777,13.91021606989001,13.988815713113754,13.60148854777911,14.374561125145858,3.6648235432296565,11.971667336037623,9.380525501748574,17.502233040946052,20.44204069002508,14.304510187816366,13.68946659715636,14.304510187816366,13.68946659715636,14.304510187816366,13.68946659715636,14.304510187816366,13.302092431483274,17.731365234491072,13.68946659715636,10.162973839910133,16.914453668872,14.304510187816366,19.39469216268035,13.68946659715636,9.046184109246422,6.056936520727314,4.942117463876817,9.065510226036483,14.789795286255798,14.304510187816366
points373,4.457588006405703,25.109644681416707,3.144157861838097,0.932197301761657,0.43224493560291627,13.798050510190993,19.492921956368004,15.20489043939365,16.066790651014923,15.948054251721027,20.746070233291928,16.563519583675095,7.36474542306867,18.882641987032493,7.36474542306867,18.882641987032493,7.36474542306867,18.882641987032493,7.36474542306867,0.45055054620565016,14.508318294695906,18.882641987032493,15.00124307937283,18.5983278190004,7.36474542306867,16.294618682564945,18.882641987032493,3.115399801631483,15.04917142976757,14.412328286014258,3.6140944817421157,1.072138636584574,7.36474542306867
points374,16.279994867015276,14.100118927707333,15.486999101873419,13.480690483148724,13.049343743743693,18.52316812873526,16.17143312299651,13.464423258047844,12.89181360618222,10.722290001255761,11.308261130627683,21.278811921079924,14.14997327692244,15.512603289879024,14.14997327692244,15.512603289879024,14.14997327692244,15.512603289879024,14.14997327692244,12.37612829644438,19.733015538057003,15.512603289879024,11.642006167587242,11.688035867139591,14.14997327692244,20.321759545001616,15.512603289879024,15.047128168153758,10.10239544457014,8.643778534978669,15.575239744246241,13.377236987680625,14.14997327692244
points375,3.5898011192455055,24.085729423998497,2.160074731494071,1.0544561080745534,0.989903728161174,13.285710103300282,18.147877547563844,14.811753425339202,15.379847629597444,14.213479077945566,21.733854500638316,16.013857023508447,7.006482973456856,17.517937201179326,7.006482973456856,17.517937201179326,7.006482973456856,17.517937201179326,7.006482973456856,0.9623314682981171,15.791458747631852,17.517937201179326,12.975781257136848,18.10079700756538,7.006482973456856,16.337362092464197,17.517937201179326,2.1841034290479517,14.315770003892942,16.543534975669953,1.7071209313234976,1.735735489111832,7.006482973456856
points376,8.278061122107392,21.445421765779418,10.31629293564646,11.328659654944698,10.040190850030664,11.460925795741748,12.641667077315152,18.33352359972051,22.568183194441012,14.810295138313482,16.827560792505434,18.61440563255029,19.26090436184534,11.931243013629045,19.26090436184534,11.931243013629045,19.26090436184534,11.931243013629045,19.26090436184534,10.187122689441942,8.682721991864621,11.931243013629045,13.866115952481387,22.21963911765403,19.26090436184534,19.098247237909526,11.931243013629045,9.386399467068866,13.939238055461804,11.389873595263136,9.916357281437989,9.26015238852903,19.26090436184534
