,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points408,14.54218869991694,11.459673373895246,20.808082392123456,11.244292807237224,17.36541447478378,7.534789475907315,17.32469600539773,22.05496937320951,14.951970821282954,7.534789475907319,17.497891567421743,14.30264362060904,22.649336137912986,14.082976916819348,15.797028298936686,14.30718567443388,8.27802132521201,15.420661250344192,20.201317157546324,22.05496937320951,20.679710230982405,13.037947755620259,15.918988937989534,9.873286705472015
points409,15.214997945768227,14.685371735509365,16.67961015685042,16.047202321718938,14.873098054935463,11.781707385541184,14.038029927190859,18.069815794685237,11.689077931620186,11.781707385541184,22.07350248013236,11.516374548456483,15.862066409800683,9.962811989949321,19.426527853937657,10.40597181470132,12.037404029437777,9.815290716287123,15.114878443738585,18.069815794685237,16.895230484580935,9.736214126216394,7.190613183192697,14.148771499721798
points410,14.340382396730915,9.814533697765242,22.6223490691802,10.020263079398285,17.725611472328097,4.716824884889496,17.410341189570286,23.806254334919295,14.893619432728793,4.716824884889494,18.119117692682067,15.4157112865213,21.09087582390423,12.92481575183383,19.057632517933204,14.199315258019919,5.55283547226012,14.835962421976102,21.497604788150035,23.806254334919295,23.423088992097455,11.59871075192474,13.939466607087915,8.91319460044054
points411,5.094796735821764,10.014730509919518,18.481965372098323,12.408060714874207,17.07333009053574,10.458946154239714,21.903090695666336,19.80960279735647,3.9971343659734275,10.458946154239714,24.60100783105395,3.9521311465983553,13.133537000768026,13.921284617510734,13.02800652790766,15.060344120749932,12.470345183912297,3.7946462865940735,18.968848771156047,19.80960279735647,16.459399083683447,17.652702719755517,6.528676667388623,5.087295037373721
points412,18.647701525693535,12.294993067118895,18.156154182301908,14.286844758174636,21.4024947872151,9.8761590599036,14.361665890547153,19.495102043821767,14.918212036835543,9.8761590599036,19.593460802098463,14.630704091074849,16.50791032067853,6.661401431045508,24.638260769579887,6.434105344482798,9.437684264260623,15.135177728673101,16.979154844190873,19.495102043821767,19.51230556623553,2.997414967574307,13.383744466467043,15.017267620260839
points413,15.185917259197197,10.68236245619929,19.832575009017294,12.284407231435315,19.870202868902243,8.936206109991572,17.60347938622784,21.113326431918114,12.96607375194564,8.936206109991572,18.323061758322687,12.209378013527905,18.457449945992842,16.520255285312565,15.416144416458659,16.017487960603905,11.026670668808014,12.583733927430378,19.09980186601748,21.113326431918114,17.91271134068425,11.93134143981378,12.428144858733424,11.178281016294571
points414,18.716528359588004,14.225899625359634,15.61481757005399,16.34333530126985,20.10454328137799,13.22532149482032,12.58203276556057,17.04198715836712,14.50018022594011,13.22532149482032,17.72403907700036,13.272541128097782,14.474049182942217,5.252321580949419,24.194887405912713,3.5308544177337455,13.206873515535136,13.990347948842436,14.801263905075858,17.04198715836712,15.717953805833886,0.8157394661111916,13.979214853068036,16.694788354670422
points415,17.175996142417848,17.13464810804979,13.765658372977054,19.557249997576722,13.977901582231556,15.32732192204445,10.979689289215413,15.257020959846745,11.255012259108053,15.32732192204445,22.788567676443908,11.21925522875016,8.20774209827515,11.506162176282114,16.94435715813349,11.112111442372465,15.870455867887346,8.435807733182829,11.3976228235855,15.257020959846745,13.036589800509688,10.46207828405045,4.591409906466457,17.950970997895574
points416,13.679143211091514,11.779200291716837,21.385663269529974,13.059394607588926,15.937656953202188,7.696548987015251,16.57838842363783,22.61249970629931,11.795794036811301,7.696548987015254,22.673522825091748,10.997879690295946,17.879825314833194,11.74625067768842,18.907445386132288,11.71259051701533,8.44154463251106,12.27433963196614,18.27906481467509,22.61249970629931,20.51509526804122,8.932332357459657,11.208283575513873,10.603501166304214
points417,12.0471685659053,9.619383436399886,18.30625618813636,14.755002538023009,20.19607577827966,11.478660434880188,17.336755352974414,19.639993304221708,8.672596212247775,11.478660434880188,23.568363317443193,8.358695699238028,12.613308160677803,8.70170694455658,19.285141053170562,8.830838874172251,12.258658120819703,9.61990943004958,16.48336039950873,19.639993304221708,16.67249933600642,8.798805666709441,10.472925402262138,10.812397922949254
points418,10.83886657098222,9.024857780641586,24.05667714723169,10.192278363365585,18.82438454045346,4.209122558434613,19.765680934697425,25.19079015041732,9.035012144835,4.209122558434613,22.791170721699796,8.26457455529893,17.062040117079334,12.099272571489319,17.366174000430888,13.129363777474529,6.632952050989363,8.46715537073174,21.3154349602364,25.19079015041732,22.335761726544398,11.811920028903206,7.458494314528022,8.045249811232319
points419,10.183129773480262,10.122071513237106,19.56876467653828,15.017894746654045,19.64732296315395,9.854912827748679,17.27747689856205,20.858674194814988,5.683519614811329,9.854912827748679,26.387793938023293,6.392491999524702,12.995723976161203,11.209095454589736,18.476458514313396,11.912355242518775,11.763336582831636,6.348546597986572,16.204948927565017,20.858674194814988,17.171127561955643,10.340785255993026,6.603261313250813,11.043422194127727
points420,18.412268453777124,17.627840997765933,14.172855934163959,17.580513639132533,11.630793119869724,14.06704737925334,11.945646480540432,15.6500827816669,16.021179043512657,14.06704737925334,18.554625578237427,15.961575919457978,15.50734313311399,12.979618889898324,17.62976214368998,12.892533253414982,13.767773132317881,14.765096953800155,13.491051465175648,15.6500827816669,15.153309712245708,11.187500720024069,11.408808295723762,15.650355913757675
points421,13.317939526857781,7.535991092590148,25.145968421239818,10.007427568697851,20.58677760970165,3.6455751458900503,19.65747382445741,26.24226700947912,13.867687785491038,3.645575145890052,19.826722757368838,13.611481388705002,17.49609472093054,13.315253675606625,18.888570739232257,14.497945316417432,5.214760549170154,14.661216395486045,21.511198014993333,26.24226700947912,23.763420849708563,11.124849866104563,13.071460820243157,7.657950371281065
points422,15.936913972794729,13.022613772845933,20.236306917293383,10.982811233209942,15.501173761912439,8.017017802939911,18.55376317420114,21.50304290991315,15.0087864232086,8.017017802939906,18.27662923643926,14.533852539425698,22.57345064043057,16.64101035521413,15.599748263823198,17.11718821020861,8.523432040336393,15.838555481271042,20.478234721175106,21.50304290991315,20.43266119287991,13.984647471268671,15.398097333284044,9.911503630015357
points423,18.687008612017166,14.363464301150806,16.479652330747545,14.619543701358056,14.413814648839706,11.79111643308211,14.080022576666689,17.876799443639072,17.44683089975185,11.79111643308211,15.682501972412869,18.30422456839315,20.788165924567082,17.590924174404233,14.018580551344627,17.285112764131874,12.07884208140682,17.78654498743364,16.62681575065838,17.876799443639072,16.85351579875475,13.909780330601999,16.911010603028046,13.713634526127652
points424,18.973814701775698,20.18312429578621,14.102189298786667,19.768699418689167,10.058162022096386,14.784212470590381,9.84601460763172,15.581869317022525,16.846356727723503,14.784212470590381,17.12568685787328,16.682109370642696,12.629134771126123,10.055602037966567,19.07121520658169,9.95383803236192,14.718672928604983,15.706674040057596,11.173690950974605,15.581869317022525,14.19606185986273,9.829464726427421,12.343101025675947,17.810058278963023
points425,16.90707663079798,16.388842659763522,15.05941573078729,17.458102003785825,13.5799543831924,13.743826307651043,12.41096335129623,16.50586592486044,13.27401208636649,13.743826307651043,20.459127100197158,12.392434235003433,17.909315147467968,11.154565564132977,17.981257530402782,10.761216795163325,13.95446279042367,12.076701635313183,13.620689402174177,16.50586592486044,14.965373743617187,9.613437876761692,10.060669873682574,15.782521308506942
points426,18.623294966232123,12.303770973371574,18.160141836516857,13.525981037071103,21.14223751238691,9.76651915365107,15.37750818684448,19.498951267834677,15.135456174813735,9.76651915365107,17.390363144163743,14.379855010333747,17.508440530857335,10.138073857473904,21.422557551632465,8.486427692586938,9.940296537224306,14.433116535876366,17.78493448157187,19.498951267834677,19.006337933521316,4.0216874658671165,13.695025715617465,14.992131719414111
points427,15.288996999114797,11.284450895848783,22.558530017344058,10.461932093513916,18.217106967855887,4.136626424062748,17.868674105331106,23.744650742038154,15.04761560489885,4.136626424062748,19.844263433667145,14.398554466196863,19.144781649136377,10.629621710972186,21.69384181164387,11.33001607936033,4.224684909829808,15.32842853796525,21.029862815224387,23.744650742038154,24.760106076854303,8.10085588085154,12.256573265489044,9.911293060027583
points428,22.32521834445398,13.584119717232472,12.58955520349309,12.950323752823557,22.057701988233696,14.23220117294586,14.17760227099946,14.121745853830975,20.30454228176888,14.23220117294586,9.158745823774154,19.54776816961551,17.99748119180536,6.690571342687729,21.28997289266981,4.9557582871279475,12.90664074294322,19.342151486179045,18.39457442745332,14.121745853830975,16.020190884757213,4.434484256103663,21.35423450739292,15.693166199360109
points429,18.65868156993685,20.22166016592548,9.480913906341573,19.901454430586046,10.098692137782509,18.58902122472067,8.90134054135469,11.121020092895249,17.18793477778988,18.58902122472067,13.769491157820019,16.368820101926346,11.204426694347621,11.067006690124115,15.328907695612934,10.903443915622784,18.550387438178877,14.924111042298211,11.033099038941227,11.121020092895249,10.33876743246245,13.755450746356551,13.616917463568578,17.33442809439629
points430,12.287139923294541,9.894410068471085,22.096500113032885,8.87695541421583,18.090177780488087,3.8057294951528164,18.668621774857446,23.29866006519178,11.968122513554023,3.8057294951528187,20.87234032076321,12.623966366606894,18.69197569567034,8.613556074910012,21.523008468709,10.755819418749395,3.979178901670501,11.728439309769449,22.708405106674196,23.29866006519178,25.007251044152895,10.538569233902267,10.4091823643916,7.66199689333605
points431,18.395322068859095,18.222703874614368,15.899413646966938,19.721747093111926,12.218185349339262,13.618726577856888,9.82874980294584,17.316703569114303,15.541438366445476,13.618726577856888,18.054334048220134,15.435506224864701,12.612332656705755,11.68550315813956,18.743871438138882,12.210189872908776,14.710237530459176,14.666739104743753,11.223415003822007,17.316703569114303,14.204553571387542,10.606461219980398,11.688391562128817,18.034106557283778
points432,12.660241032480648,14.203115478350329,16.912174271685007,16.093155061933807,14.9241870683538,11.824668002457956,15.5042492470657,18.29430651707666,7.906078091147882,11.824668002457962,24.593150853466074,8.848274494610958,7.444344928986326,10.135234468943471,17.691482198608643,11.329015329813915,12.960101537500575,5.89041701164497,15.066212984576872,18.29430651707666,15.966373194421665,12.844962537743111,3.301381990757201,13.047099058038347
points433,13.191690451384654,9.292431976313276,21.92753050724098,11.577320637100566,19.503265873904656,7.102542001319935,19.207529905842907,23.135556187822743,11.20741445099339,7.102542001319935,22.519429688934025,11.654790715317509,18.039715327631058,16.048722011077107,15.951538860405256,16.56123675929908,8.362849270846798,12.213981835989689,19.848629762232132,23.135556187822743,20.594315987447995,12.75156906560449,11.288523575267552,8.888569759474192
points434,18.10701267153554,11.864039633912537,17.028892022940948,14.143654771598326,22.589568830344547,10.995902364775924,14.895659045790945,18.406972447132055,14.635945932746736,10.995902364775924,18.170031224137244,13.983371408725763,15.128486743706985,6.318035757987578,24.10948184183317,5.2216490138933125,10.651018432283452,13.546540554525043,17.13079773668246,18.406972447132055,18.29087137190949,2.0678236955895524,12.479825906986921,14.73849884328204
points435,12.336607495265339,12.85093537356079,19.808211882262366,13.588418872212078,14.105727899504515,10.18122118326059,17.1961690610538,21.089809063691217,11.739424812510912,10.18122118326059,20.21098974892532,11.219929382067445,16.24247606569773,12.700239627643908,15.02745162354858,13.720448757017449,11.341115964096995,11.184395108076405,17.71881076616357,21.089809063691217,17.596166858518405,15.79880025295765,11.198820750662602,9.883357196054165
points436,21.697869155172118,21.745636261208784,9.398195196920732,21.667089311691967,8.790212443339232,19.888811018041107,7.7723063282620375,11.041172938288534,17.806150946480486,19.888811018041107,15.462767562895651,16.235929218206547,15.369217715628572,13.938186739123466,13.854416341069848,12.021043423643928,19.72059261266867,16.203073222496243,9.163233786092373,11.041172938288534,9.160750153984052,11.573862369853439,14.352812795378696,20.488248438164785
points437,12.697913720112243,9.329520828710582,21.937472664498387,8.594702370138405,19.019914491365167,4.269753283859636,19.50809332201885,23.14515320611781,12.681324731525395,4.269753283859634,20.350334649764857,13.453299045857568,20.33650641974195,11.420440187076306,20.136121656608807,13.311708500266489,4.668072310734003,13.498672953822846,23.00732033840127,23.14515320611781,24.313758692044193,11.475754714604895,12.545752448492372,6.861399534109742
points438,14.606525917500543,10.805440105112428,21.327381178868873,11.685505762475312,18.004760747350733,7.627772654142413,17.0986804788827,22.556240860671736,12.893167381239817,7.627772654142413,18.85438481939817,13.183874595903257,19.05130009989312,16.491036493838475,14.569718544799686,16.859218995759772,9.595003466541485,11.941987712594173,19.73405816593096,22.556240860671736,19.353936125932808,14.475643143734255,11.515113777784986,10.848282973954127
points439,19.91042126590668,21.31960476657053,10.93903439430266,19.837682946432647,8.790656335480108,17.27064474090696,8.858906852590692,12.528522372036381,18.592950395070133,17.27064474090696,14.20870840893798,17.978306264772268,11.445793640881014,9.349397501520546,17.681835148246716,9.105664609337119,16.698179452607334,17.412558821383726,11.100635132398072,12.528522372036381,12.203340464529479,11.213035781161313,14.95635377416029,17.448447529444522
points440,14.700862647902962,15.17843275280385,18.43048966765327,13.684811768630365,12.885993424586466,9.913454364970926,15.965302008239169,19.75991405631963,12.226768634504454,9.913454364970926,22.12342889233454,11.531450068734971,20.019897424964118,15.207615515657071,14.945674933806021,14.958600150746285,10.745533035285467,12.282484233095666,17.616727527118638,19.75991405631963,18.195725804420906,12.657942187524505,10.597453999386921,11.665809735420996
points441,15.118461076006394,17.47426909350116,14.196030994177791,15.983469228027085,11.16367528549469,15.014172764003892,14.974314219799355,15.672453326527917,13.821191012191425,15.014172764003892,19.2464811894692,13.317237211354055,18.44576953176165,12.340768015861764,14.841952450348568,12.546500285821166,14.668313559894397,13.68398070682306,15.182373880437432,15.672453326527917,14.246757419724872,14.6302982270752,13.579705358100274,12.248171708634315
points442,13.220193086000942,13.062725693962667,16.04019765906343,14.686899923556325,17.552943410712082,11.524761195932173,17.06670032600789,17.45260030709206,9.411780276173676,11.524761195932173,23.958963672897553,9.763326952485237,15.431069656576518,9.374718952435938,20.4295408810327,9.546911206418676,10.701531826600206,9.542679851764756,16.555483302030716,17.45260030709206,18.240020758190674,8.329890577644118,8.530329723484707,11.747134373110205
points443,13.137340693743216,13.349694786341988,16.604679659055332,15.364367982622579,15.936520125070171,12.48364236164298,17.546885187561625,17.99748648630878,9.273189975218028,12.48364236164298,24.53789347387835,9.48390911381929,16.736195853146558,11.74943612005571,17.22996071682244,11.800960142704062,12.346730178010851,10.738058273633117,15.838022406169001,17.99748648630878,16.583839323741863,11.265893281343116,10.758187235132944,11.835590489478172
points444,18.709152079736114,12.57109068440145,15.701977625628528,12.9109330591966,22.13791101677195,12.008835870657979,16.449042315510805,17.12612147914796,16.332578289494577,12.008835870657979,15.467917887397851,14.870607030455782,17.622228464930767,9.112510367591051,21.004186176215544,7.328199436681656,11.456250660463233,15.404633103735422,18.43629046403985,17.12612147914796,17.480263541195498,4.700654770814937,16.198815044925002,13.829368736141427
points445,13.892613631558744,13.927690034789606,14.816467851068854,17.114424950619238,17.442826911562975,13.947527460685924,14.699932966696649,16.27135190682181,8.760351799130493,13.947527460685924,22.676380945549074,8.66513510358577,6.515392255574299,10.12741468083028,16.099040154755457,9.982390794492702,14.99018585350088,6.0401213935537275,13.984654674266654,16.27135190682181,13.922736357779707,11.61244009378136,4.31504225675469,14.879977197413135
points446,15.076083096208132,10.51537541640108,23.372663525098147,10.911971415976431,17.56857400212332,5.041653396249879,16.987051630495483,24.530521852930622,15.172149534641566,5.041653396249879,17.67254637565273,14.00512682051388,17.097311618150698,9.742626795190354,18.86514680456988,10.169714026543136,6.253097742480803,14.429189948501346,20.553256411208846,24.530521852930622,22.718151882119162,10.069084591801893,12.678213565886242,10.202919307197982
points447,13.247380680395839,14.347183027691525,16.59217587655419,15.944376761128176,14.758723778564484,11.521750895467513,14.887114841162898,17.98541676881043,12.16808550421331,11.521750895467513,20.234361234318197,11.504430786653574,14.408028626392147,9.906267138494801,19.349157515726247,9.744653205706387,11.71057148620225,11.043931285156072,15.223774085136963,17.98541676881043,17.224244909994287,9.534143187221737,9.913369543645986,12.1072182759465
points448,13.91808644141646,14.345150259715856,15.105032910537597,13.551857590522866,14.993972562165395,13.390199335293254,17.401010981676702,16.549899518103704,13.95790596786883,13.390199335293254,17.587403535750667,13.587297268170618,15.933942523502163,10.28275854676703,15.808003084980164,9.978996129100551,12.787102121748296,13.024170713516797,17.757530362701818,16.549899518103704,16.140527526811887,13.122606330255344,13.930077176932276,9.885045149015644
points449,17.337194195474137,11.531061699813357,19.420101143902993,11.392263273453297,22.100210141860998,7.383696199697727,16.967521080462564,20.71517147145505,14.882960813762656,7.383696199697724,18.508683519359014,14.58603557176775,15.136757044364236,4.517976714086902,26.46028375664027,4.730910919573551,6.648463034281895,13.677941703277824,20.044611580313973,20.71517147145505,22.32014719438959,2.7376460991081855,11.567567890329537,12.53046395786209
points450,13.631391189033991,12.416698107601913,19.530306419644084,12.417069167011537,17.487823372126634,7.820303396709195,17.93802070880963,20.821551004600398,10.058760748049973,7.820303396709192,22.097438007912626,11.166633259098468,16.004302683071266,15.317827984342287,17.272231796551015,16.45385768568031,8.913257355880187,8.869946086426856,18.959308524860624,20.821551004600398,20.04023346540972,12.819646260718834,6.530791893830315,11.272120718177662
points451,17.338143763804254,10.310384699697034,19.550347226007943,11.874234464205678,23.625242381965187,8.009524058728994,15.876075503385675,20.840896100472683,16.21964764814521,8.009524058728994,14.8519318645405,15.396766776852116,14.437930790945607,6.485634290796478,23.33380295998473,6.116837420435009,8.376795456185688,14.951377201508974,19.534188280397306,20.840896100472683,20.580276699589575,4.16606013867279,14.408222948764072,12.719711654925124
points452,16.243424255068017,10.711795368628044,22.008091958794104,11.833247059697324,17.99743946662445,6.15949844403332,15.561795340848867,23.213320973111845,15.656086078680461,6.159498444033321,18.3434703775167,15.108216894854875,20.544133009504893,12.491754015465295,18.184315495117264,12.758176073869942,6.9061815222664285,16.432794892206687,19.57759528618019,23.213320973111845,22.060708218689047,9.984343071414123,14.943361366710855,11.230340898363606
points453,16.95305098238641,13.460840893732428,18.878543067172618,11.596112647780098,16.177497547740337,7.781209756551631,16.275595514417493,20.192413418482936,16.961530900062836,7.781209756551631,16.613786870942466,17.142362274298083,20.998395755934766,10.648025941464489,19.45483915274389,10.576619572245074,6.861557423018903,17.367906444660804,19.828728406534626,20.192413418482936,22.1056302213396,9.447485612671883,16.233330601989216,11.366441956671983
points454,17.596284959604247,15.298221154326137,12.671078915698663,18.590211892945696,15.837927780018111,16.213476183667524,13.003864514177172,14.200439495186936,12.735400542399306,16.213476183667524,21.9383753799491,13.189122342019244,16.678400428233704,10.049944511816848,17.750913751316165,9.230014732179011,15.170868434957475,13.685655008571025,12.421747895750903,14.200439495186936,13.740847568090544,9.105141928949864,13.315862030471555,16.761067439761682
points455,15.886339555437212,8.313640651364045,23.655405381109762,10.256534450369388,20.178408525188917,4.276365791132508,17.647201708775654,24.803448411490553,14.79869764474863,4.276365791132508,19.383091631763662,15.047403897704877,18.773721938477756,11.525865278036544,21.06552835304346,12.774282883738515,4.97069748450751,15.25738223254828,21.24738565646574,24.803448411490553,24.00911324064876,9.256306205205542,13.348957481931352,9.96954431163285
points456,17.521114171108163,20.7398813497359,12.443042823753034,19.445322132104675,7.703537181884698,16.55467624631588,10.233791629797086,13.98031960674842,15.669687701461399,16.55467624631588,16.223524591774222,14.419387815060922,13.24049604594292,12.528874537238343,14.610532383340814,12.387405157018463,17.178336706490672,14.803522684811819,11.516158104413561,13.98031960674842,11.719977757038519,14.286585065157697,13.715276602552308,16.52994067948807
points457,19.952833424109958,17.525588822140705,10.60298563469384,18.111034025601896,13.429375901701455,18.73934349586455,11.111111957686308,12.204139442808525,18.905458000770516,18.73934349586455,11.783696834540882,17.96969379396835,18.95164090900857,7.459523929208252,16.314185076689952,6.774910995181074,17.454985412333208,18.471762554896042,12.929212974555405,12.204139442808525,11.441482188350497,11.169518190392946,21.025057756096093,17.03710891429022
points458,17.71598674998772,12.333831562282283,17.951439029362735,9.243561925313506,18.386304384761463,7.746395446979598,18.74127219421392,19.297493515092086,18.755637216827616,7.746395446979598,13.360692846433649,19.079160326185068,20.39394501096903,7.654311311536951,21.245842875334493,8.473392243550064,5.733612171286768,18.825705016710145,22.320156786534355,19.297493515092086,23.24110545652428,9.99683640408045,18.504440401316888,9.779824151837389
points459,21.28969939262037,22.34839302176445,12.053175962629604,21.792853672581412,7.7855926420848025,18.391286916654064,8.385792389194268,13.603986855015306,18.31725154081776,18.391286916654064,14.651631431490614,18.053597044233264,13.105219790381787,12.603984433412855,15.297996232682449,11.626427216413832,18.841517461998066,17.46403507136119,9.030045202772921,13.603986855015306,10.045693870817706,12.312420135268598,15.527602107578463,20.017805544467333
points460,16.335522042924605,14.476977759418256,20.383802073002602,12.873341692967399,14.301529174368238,7.441132123578918,15.584116283199984,21.6454178161963,14.712991908309943,7.441132123578918,19.911516610662364,14.256964813992274,20.802266761584125,14.05747536362848,17.702101070718125,14.265853668028786,7.9000446827052,14.112227301670067,18.476100953893262,21.6454178161963,21.060210185555256,11.375172437642103,11.336720092600684,12.529095349238801
points461,14.700952522062275,9.194566588296786,22.24737883001194,10.104769250815577,19.59613522605262,4.368461480986277,17.424423060917995,23.44430107344539,14.210242362622871,4.36846148098628,19.051953379209536,13.616459007468816,17.81085585770576,9.68273611314321,21.147585779239204,10.201394175911188,4.776576843249111,14.219578388047886,21.408109980772018,23.44430107344539,24.204529800493834,7.862874191968662,12.565425517718044,9.752086610635585
points462,13.421966709998637,14.763472423847691,13.144965429121621,16.839178180531214,13.587510153055563,15.38954722420551,15.007306003417522,14.657875182569486,8.67294068827339,15.38954722420551,21.311958865336184,11.16123183068238,11.867461683151317,17.622234364071268,11.917187445573854,17.704333748045663,16.87439440509535,7.659401536022148,14.276150032029461,14.657875182569486,12.025949128990701,17.291308784408912,7.583614866426365,13.363783551793098
points463,17.593168785611674,16.83151261113603,13.11043344833903,16.122963039620952,12.540812569599094,15.779223974165427,13.982350809692385,14.624541968986625,15.911237056246694,15.779223974165427,17.54803936972063,15.772942459824403,19.325180116587266,8.362569235985172,17.20474554232734,9.44542717334998,14.23560875685664,15.875891371997998,15.034645358488751,14.624541968986625,14.682350891340919,13.82256360224359,16.481751125249726,14.124257767873363
points464,20.607597902757412,23.001555549477228,10.395297861765231,20.719109802163363,6.597163759581489,18.11755317044928,8.455858981880011,12.003661487687324,18.365311144756003,18.11755317044928,13.765879207921744,18.1172961945353,11.72162612152541,10.063063666818007,16.281037514225567,10.39529813957505,17.626499767722613,17.146244079112474,10.167175180912327,12.003661487687324,11.268822830350402,13.792683930733842,15.482424581697657,19.08177555664376
points465,17.693190445041846,16.9608004201535,15.557264620990926,18.919227869911847,14.040258473266286,13.58492859740454,12.213104045069175,16.98643214240899,13.56329817087118,13.58492859740454,21.747459688430027,13.436800412491701,7.519940219358924,8.47515393529173,20.7740196921473,8.313837911588843,13.477590948829652,11.69824000863355,12.07330918424574,16.98643214240899,15.445429105927904,7.550213834208826,7.0626646205098496,16.71222597519248
points466,20.400551155542754,13.391194205748386,16.012101749486632,15.071470578860087,21.84076555298253,12.587764914800081,13.01189561045488,17.425479738462517,16.622448629114132,12.587764914800081,15.145649063556164,15.426362824418405,16.044829906427772,5.686664282685872,23.256550270709408,4.398202153666789,12.459178222653126,16.40822778404394,16.148210363943193,17.425479738462517,16.470640593803363,2.148842236021743,16.767856695378462,16.768030914079993
points467,18.74946921572305,16.545981610526713,8.924194589886707,20.90126650113715,15.143304832845637,20.131812041317396,10.270941818214542,10.583627118019889,12.94783276985079,20.131812041317396,16.906970810938603,13.363369485605807,2.5745219947743596,12.859166968182256,12.885509111006844,11.467171481384213,21.00510007301004,9.20617950116032,9.974265261863042,10.583627118019889,7.86766752573786,13.153729349341361,7.840915583144797,19.17878362616816
points468,14.300882747946337,11.699155542686198,20.935779994918942,9.150594826722799,15.383570584544392,5.817949391300686,17.772294134210252,22.178233992601033,15.800718006018357,5.817949391300686,15.434587292894863,15.295584493699652,21.77116157650852,11.458706692269965,16.711975642634933,12.3354169861293,6.244025164472465,15.176138054959313,22.41861199331189,22.178233992601033,22.727285027218123,13.598199776214136,15.484922599228112,8.42182734575949
points469,18.53079089650324,19.226727281412593,13.830975169730351,21.99714298712568,10.294791786511386,16.55207658972397,8.382223037853068,15.320070303886219,15.126485193788348,16.55207658972397,17.534189532064257,14.211243323790544,10.382246934370116,13.563002571345741,15.193149625819382,13.384514438791186,17.916259442872697,13.327105954211294,8.813696117873006,15.320070303886219,10.977128765604947,13.032066456023314,10.789783853074034,19.520846043996585
points470,17.905106801735656,18.324622426682918,13.497545115933574,19.971222857002193,12.66532740853716,15.62340426296945,10.18207002086037,14.9982151728954,13.941494889209759,15.62340426296945,20.395012876541397,14.165827028589678,16.165506268469848,10.548945351044035,19.27047436992581,10.444644582400077,15.149481487082793,13.819768191869956,10.959211986925254,14.9982151728954,13.762377291834303,9.125361494530988,12.400544369712149,18.215565219950193
points471,11.52495093303206,9.959227617069574,23.319123770887412,8.99695991674866,17.697090848231582,3.3109090200856217,19.40034255581784,24.478840714987324,13.296850354261158,3.3109090200856235,19.30897016235149,13.686691660069492,17.433583334792566,12.057741651161198,19.3642424840021,13.466161290417203,3.827931155177186,12.800379815043488,22.58131640228079,24.478840714987324,25.159508496593002,12.347439112104041,10.958033019781215,6.67621080075515
points472,20.35915683238411,14.545810861162431,15.06744021749586,16.561222948784604,19.549835449619327,13.323651098395445,11.989910719545039,16.513611843955946,16.808627464834476,13.323651098395445,17.1780979856054,16.09129123056353,14.685784812105865,4.997550848289167,24.510826965464773,3.719506904706512,12.39918237757415,16.4173568128559,14.570513739527692,16.513611843955946,16.531036961620455,1.530322871445765,14.570536789940862,16.979253374234137
points473,17.505216442995653,18.76309406687226,14.838912930674539,19.394706680920343,10.99797456725636,13.925601067227248,9.63452097853951,16.293017812322308,15.671767134778337,13.925601067227248,17.661571476492778,15.28059495061405,12.67471262520612,10.400122130616872,18.49292778309904,10.845609748897921,14.22764864728098,14.306414459014885,11.569761527431334,16.293017812322308,14.69036414134453,11.360732438771626,11.604446207907337,17.388873551687855
points474,19.400432983682038,17.375050594705748,12.622674974724548,17.305087564114427,14.304082965324413,14.303603838046218,12.004293837780763,14.153715882287331,15.75979562591851,14.303603838046218,18.54144927658412,16.802184406879995,12.040626722496828,6.3007402015129275,21.679874422612784,7.01657720195891,12.26079598734173,14.079884165552201,13.78273671274071,14.153715882287331,16.67034719742685,8.609767762557908,10.741461683327882,16.837816751527566
points475,22.300852823696687,17.654793777010166,11.30317173979323,19.417318836685766,14.347159888368639,17.275340625970706,9.133567513966154,12.88001880043857,18.888527626429557,17.275340625970706,15.634315828747614,17.897260802264373,14.611153259530516,6.998376376037571,20.218664031807414,6.375662207332854,15.941981281427976,17.254836769039922,11.545814512785084,12.88001880043857,12.964586894662078,7.246405508737523,14.706992807279784,19.36502430293325
points476,18.065777459480387,17.004914841897293,13.277052075156906,16.954620811944658,13.499194269029594,14.557472436740651,13.797030013555425,14.785376480900966,14.882605223120512,14.557472436740651,18.35941530049228,16.1237154818002,11.142299728903762,11.561655206361099,18.48971985727949,11.898454472871268,13.79544602874077,14.151382568811238,14.153892498783275,14.785376480900966,15.125452075959046,11.308818310832624,12.749063405021332,15.168685540142349
points477,16.158261748395727,14.147077591369646,16.3771338019118,16.016123886985675,13.982183056763011,13.403190768668866,14.391586901088802,17.77783981432046,10.058469454680596,13.403190768668866,21.87642829443836,10.55705682274091,18.527579320184802,21.650732321571645,9.731151990016192,21.215775914911198,15.681623006650744,10.996809591877568,15.147791525510206,17.77783981432046,13.226683279952917,16.732066321395163,11.56505879182714,14.62816256118089
points478,19.843535720410337,12.83411366459571,17.31412588831541,13.74311657421582,21.645033267250984,10.462022617690993,14.760530566326883,18.682304505708487,16.5686856044717,10.462022617690993,16.815526183125822,15.721277422681192,15.921579444337373,5.333862001961283,24.98187150543436,4.577754958145332,9.76277849960212,15.709186288905913,17.55498082557519,18.682304505708487,19.18504105338377,2.0770899195947305,14.223043865296328,15.348871353473026
