,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57
points354,19.109849774410243,18.11870292838635,20.41799615698264,17.957527581925095,14.917639632953678,14.00422674162564,18.517676137641466,9.43520625801195,10.60257956232906,10.486064407845484,10.935585127007066,4.0083749709453285,8.450603070761357,14.214339117925658,11.15760217120323,18.992029849496223,8.339514425864405,12.200976839242239,17.204255675682088,18.201158353654055,11.034663931467193,8.854153734275178,17.750206674360307,10.454347498028756,8.76639340680561,10.337461440639593,8.448187129597464,10.788413119933338,7.513737551108453,19.010679604840423,13.309402742015534,11.293773724615178,10.774618840468593,8.76639340680561,8.611056021431526,25.9535270278578,14.91641169868121,20.647995697610458,19.010679604840423,9.709315199877617,18.126548372717938,19.26020328334656,16.98195308682668,13.555752207698085,20.985454954098945,9.680953898249621,8.939977946874258,12.489870684471263,9.238744640647784,10.422314483380339,19.642461754056384,19.153873487844148,17.200896055160843,19.225410238260856,13.555752207698085,24.541967197310974,12.489870684471263
points355,18.987694819033013,17.78984429004354,17.60603861369925,12.699527724087648,13.224613791761527,13.704421603406939,22.036818588213954,8.739981737797487,12.373832967616385,13.46401967987683,16.228686557249915,14.032000946049571,9.201654027420341,13.77535142638247,12.054418737610238,17.350799055360557,8.260681067359132,12.542938964235443,21.07047993569387,15.213723351127538,11.038618339842323,7.747670744200033,12.440255704598334,12.23123933753921,6.942481796571643,13.324896443166104,9.516212783281889,16.09836408969531,7.077854621067524,22.485006932728524,13.982861602183617,5.784949704932078,10.881230980039955,6.942481796571643,8.775721413497216,19.712790346638872,14.648100076893956,22.175522576970515,22.485006932728524,8.43688676343077,16.345502646668656,21.897246219910105,17.38097655865133,15.419451047333157,21.066131893117714,7.297558694563512,7.429949648969307,13.175603810174612,6.9460572133408816,7.85549970037505,19.98446885151636,18.988939184889475,20.4205498055265,20.34114848165148,15.419451047333157,16.389597767360037,13.175603810174612
points356,16.302584929114776,15.165530770462714,16.423948475426123,11.343152147376777,14.535835254551227,13.001967699007256,22.409650497764197,9.650533420745118,13.18940800577227,14.715891909489635,17.594117082002267,17.173655536519792,10.095692594447168,12.928259478481891,12.848582971019985,14.322491605239481,9.465825589461147,15.271819167372332,21.15346477644893,13.957866034343494,14.64829017916084,9.466982907170756,11.070478602344943,13.04941059721424,7.578171586736815,14.580753759950152,10.650834515732091,17.468141191948703,8.56447471490708,22.853090950426754,12.366062458831655,7.030256698607663,11.729455683929789,7.578171586736815,8.64711318792202,14.493630447004533,13.954558025470485,20.808804508902767,22.853090950426754,8.141660455182095,15.525418726635552,21.226835072470422,16.0200691446527,19.36838698502892,19.832804112062544,7.657675429035315,7.263477368504095,11.529337355340934,7.083570330669886,8.05338512656734,18.994257845145125,19.117757437306597,21.48247707084122,18.60745501346467,19.36838698502892,12.03080127150977,11.529337355340934
points357,12.28338473880425,9.264227738573341,8.866117727812465,3.9053293909410485,17.586422493516846,14.29707195570617,18.405354097940435,10.77229878923564,18.71721773535459,22.7198825720572,25.081593562493236,19.400002108021877,12.86691643007629,13.739029101447207,13.907260394345647,6.951959493440053,12.397421057534116,21.40826166796459,19.764051252077103,5.92839625357709,20.637736687824592,12.257958690310879,3.5591672242010204,18.594817013676693,10.727130384199873,22.610223540716554,12.489596331818328,24.979452570092626,15.297821257877995,18.89978794940489,12.430362281183292,11.379976492097647,12.927552572772942,10.727130384199876,12.879424203317907,10.585577003304273,11.429852917901698,17.352588283917274,18.89978794940489,12.277796497030355,9.967048668518904,17.96403008408692,9.856112886208559,22.910011395039966,16.832650962560233,11.591111810244742,11.18920333568408,11.594809087574669,11.259939487773321,12.361836975092737,16.106875509805135,14.878534741785717,18.560802283666156,15.793133920815034,22.910011395039966,8.18050104766298,11.594809087574669
points358,20.544688980869108,19.389483192183942,21.18749355782915,16.150637336731346,12.764956593732885,17.155406903421408,16.267905091149604,7.607071892097404,8.415802763972119,9.671141420427412,12.754537884655194,9.878359180101723,7.6936031726068705,16.58125482188057,15.701314489067293,20.21652709725021,12.896437159051095,10.879561894518632,20.65736030850973,19.018675486916955,9.525523918334716,7.112048689434218,15.925463641052945,8.26060952906721,12.521439976082437,9.51994430737669,7.281492478539169,12.613156153240704,2.94061954876321,16.789558653329486,15.77648809429862,7.390118254296587,14.12934959911889,12.521439976082437,7.790186044378526,19.580574600424697,17.44231449471998,17.05118147089447,16.789558653329486,8.197535281098048,20.32541470032032,16.80643504243144,21.168355665583913,13.750393581376608,16.32196497435919,7.385039782029193,7.472716561851923,15.001920417658829,7.351795258439803,7.9656404481467495,20.45304088606235,19.97608400690481,15.647465972176388,20.982087240950964,13.750393581376608,18.964913925058685,15.001920417658829
points359,15.400972756603913,13.767134023934648,13.091330354841755,7.621200411603541,14.210647998261456,13.607275055197867,22.14373177043811,13.826525383107104,16.06500437856919,18.245243810824945,21.340915976747542,19.513139560253542,14.05995344685179,12.783174044780337,13.41212111640883,11.624788823523813,9.962423190234537,16.725935517899316,18.495070769528297,10.417279140608706,15.884516088282085,13.642527335746868,7.311752515786087,15.93416086123411,7.779877277429797,18.121340653684943,14.149026853644056,21.22686727850756,10.129529026552474,22.590558610709735,12.482594053660339,8.974257833608071,11.702628880257453,7.779877277429797,13.150812404902343,14.016897111038924,12.790334853651844,20.288944390398992,22.590558610709735,10.200213809457162,12.633924706454982,21.629927144040064,14.587360125815367,21.229123420257604,19.324593183160093,9.336163621533293,8.939054031765833,11.647992821162749,9.028692618850751,10.243184756942313,14.377132556910047,14.60670334299006,22.012350126314534,14.396983955411981,21.229123420257604,9.373610666303652,11.647992821162749
points360,12.441591408211009,10.105602598482275,12.5107038675511,8.300687887405257,16.368021157007238,11.289804368710096,21.247621924188536,14.599610541431696,16.30017792775647,18.86014630572154,20.656892350418005,17.31076732396122,15.222905370624936,10.490730398067507,11.694978787576606,10.039333984734087,10.62797259724882,20.533361934570966,15.235665339846937,9.800419225469046,18.778248450914024,15.557914847590109,7.997953595783532,16.170083038813097,8.23886277430834,18.7382005688246,14.895340110847778,20.540666198510113,12.72964846597438,21.705860428881937,10.408422726110524,13.875539093080066,10.275476079132215,8.23886277430834,15.652353769961714,13.283154341856056,10.937052467224923,19.291682453830692,21.705860428881937,13.189767349189754,12.397451007429465,20.838581369294047,12.207113930398934,21.83399265115768,18.643479376241906,13.148157745273435,12.110392915029765,9.536018249575674,12.69441335101448,13.59763023873519,13.05195574926027,12.101076773967227,22.16381272528539,12.46557505256823,21.83399265115768,9.950897015544767,9.536018249575674
points361,13.000892942528365,11.098242086161717,7.8658822909712125,8.013778672711895,16.004084867732555,13.70669760990487,15.508312975426584,17.986192241055193,20.591118898307492,23.77916470792329,20.945716925485204,19.927837094917578,18.406123997056024,13.795055643259502,12.629470428523492,6.531261725191993,13.775549844154131,19.501170381782316,11.999898970983264,4.865742102939432,19.1040569668301,17.736246454914546,7.708209604915248,20.47468336964852,12.31598185942063,23.672877691354216,18.583780372874408,20.8304101893784,19.8429995002083,16.039639693591006,11.281457980448295,16.61621577140268,10.648690760215807,12.31598185942063,16.738400003448422,7.460923988066259,10.744567304390817,15.189900514032743,16.039639693591006,18.157765938473,8.082787699787191,17.345994865646468,5.695287404590834,19.796501469127218,15.422293542982267,16.95257975418362,16.37282706354382,10.42496519082884,16.40780966497945,19.067181042996587,10.431894660452064,11.013256945832227,15.583155327521593,10.269022640214038,19.796501469127218,8.421537588928134,10.42496519082884
points362,12.009221366563748,13.112634174975652,15.717441826997844,12.510532927114811,16.571802481322766,7.936768748520699,24.983287401140558,12.363568407075991,16.14553239574913,15.464105623966814,16.418943053486647,9.918317687743407,12.962953553238329,8.00546590367748,5.894784302166413,12.237953247064468,3.6593022734242786,17.406514140633984,16.499221986433124,13.207270529772746,17.39590494906736,12.44131583882656,12.249393564507173,16.014945223399263,2.3383274179995412,15.331349264520904,12.330043271394791,16.289226229786472,10.63978395591438,25.393953433560156,6.99059224343863,12.632794136893759,5.039064752221814,2.3383274179995435,13.249235221594423,21.4586083176903,8.420396924511929,25.618945032175038,25.393953433560156,12.504216139051596,12.55295149257298,26.033102139320032,14.12025375528026,22.177490499313137,25.775117573789124,12.690513048878973,11.511013336545423,6.055895381458914,11.844073284160544,12.963483383634298,15.842423439326552,14.508119794484205,24.703333297335465,15.608243068779341,22.177490499313137,19.570852278098474,6.055895381458914
points363,16.925256254317514,17.38936953244346,15.278054042860042,12.883643231365895,11.46020681023653,15.878945014212178,17.091195972897022,11.30634407239857,13.724176941903872,15.929431699520391,16.043341924071242,16.47646407152766,10.74377313902647,15.041395773050812,14.510148114411988,13.061284661565216,12.758910861859844,12.959370777628484,17.219274772365107,12.740463180866927,13.023194727172537,11.079627624444036,12.626190345688734,13.585881864283893,11.804749753550947,15.79815661342672,11.50623323489401,15.912429448604913,10.824891044743648,17.602365196239052,13.48695637916379,11.1464851821068,12.90667369537257,11.804749753550947,8.19514553060158,13.29473947014541,15.355542946326123,17.583039285515554,17.602365196239052,10.924937447455846,14.987693336650139,17.525559590721,13.950799830491157,18.09267655744118,16.46270743291161,10.151320216460892,9.454856842649038,12.670660362628123,9.566882952083747,11.286817122215572,17.655466597848438,19.57046319158231,16.742319796567724,16.98132121818468,18.09267655744118,11.876605818491722,12.670660362628123
points364,17.557883687230028,16.377186352329698,16.900013362528618,11.51628803765139,15.171939659020511,13.07682653329098,22.388143923504487,9.698760166152612,13.581819680072186,14.211723578868082,17.419825364007462,10.301902775234772,9.974662655850658,13.923502795883751,10.567481733328819,15.743727585688626,5.021799333616979,14.011884748063599,20.75490457450032,14.463639284939292,13.135508799131618,9.460824415637099,11.24532514348623,13.44307143631877,4.899835089328991,14.074980509354353,10.706344818366935,17.29329465080741,8.211388744441376,22.831858255322974,12.765475908681768,7.99037564601729,10.2585628323901,4.899835089328991,9.331908150684207,23.48609497557434,13.49531418948782,24.716970596649997,22.831858255322974,8.819074902274362,15.130837616288812,23.038396094350126,16.343297195300547,18.03816128172771,24.380757440939092,8.015657377542016,7.862074894927508,11.936030398692267,7.606388663988646,8.948775987221033,18.786317048618812,18.431844153202576,20.78764854819781,18.613665018125687,18.03816128172771,18.46010048946556,11.936030398692267
points365,17.966424854888444,19.12269095206451,18.2591742008126,14.901998969621308,11.039112256552414,16.092632136147635,16.590024374816362,6.974759359097658,9.301789164928511,12.772327669931192,14.011511963297432,13.874200892877836,7.7579575151871465,15.78106560928025,15.424525788116386,16.418493152206796,14.652448630428392,11.1569845640969,20.180633505771294,15.90761722552075,11.202433546109601,6.992100598007056,14.664488234514057,9.149416292163464,12.79900266668739,12.631002568772894,7.7548534508811535,13.874131559779585,7.150235718390373,17.1075758537702,15.244935303012236,8.572199735177936,13.401322756471863,12.79900266668739,8.126405213561515,15.150533189643049,17.565246336219083,16.55974739565064,17.1075758537702,9.482824584969745,19.434530150401734,16.973819768705013,17.314716205795737,15.360358598961671,14.524887784211323,9.058341374962298,8.805230768620705,14.460679699622716,8.386676261906585,9.1511934560692,21.027989121009007,19.639315766696356,15.915281726827558,21.103038646465034,15.360358598961671,15.018190350354914,14.460679699622716
points366,20.298601063559193,12.987016210105553,13.798388231826799,11.20266614931982,22.252352531025462,17.84863917026556,13.597771778844793,5.427708806232992,13.667439195133948,17.496446327225563,17.735540942281755,15.20978699495651,4.108378545628333,16.514391113690273,16.736178218714834,15.656011663586652,16.516987856530196,17.537137396938785,23.72407475682588,11.16846027261498,14.443504593936767,4.7226049072537535,10.928604547230888,13.52896350414031,15.590376259973215,17.370159521678662,4.709598593547878,17.61001524706276,12.203796066811677,14.153428611325687,17.050777929799377,2.922630912823655,14.74546263635081,15.590376259973215,7.440080488676164,13.761555010918412,16.46622818675714,13.098634069352382,14.153428611325687,2.213038156013877,15.044744756333285,14.181861930583366,12.688498805832161,11.447490609776025,12.616744831856106,1.660415035459696,1.7505418238921673,16.299435089500633,1.4627836740583784,2.6991492059252775,23.722470689403867,20.326761311139396,13.69552400711569,23.39151769051406,11.447490609776025,12.568985020551805,16.299435089500633
points367,20.181368869803908,21.132098368601177,21.17471882939052,17.39247467196394,9.955638973349549,16.64600840720199,17.658465725953107,10.860625441517493,8.877819277725683,9.684670276861773,11.504410240499634,15.726092273098912,10.35600220105785,16.568583534728752,15.785551911461665,19.505898247004758,13.663035955431768,9.067511611223788,17.630308301832063,19.005103564049023,9.44261483178214,9.599865342832404,17.17957081883765,8.724096780838849,12.405739422316968,9.533516230244622,10.785398838350373,11.359048975455995,4.0075858684576895,18.162410955400198,15.220894715175511,8.527198168531156,13.697870133608415,12.405739422316968,7.420829393218022,15.389278085265813,17.29644031820987,17.08034917084183,18.162410955400198,10.50376755505611,19.86084394227484,17.440491118259303,20.191614949528606,14.366316814464284,15.537438658087469,9.13205941938878,9.182357622034546,14.436200955016243,9.021108737381407,9.904550044483884,18.205316356104507,20.346043845074853,15.864144937441008,18.473461073501326,14.366316814464284,13.921519927352286,14.436200955016243
points368,15.222166971033804,13.40607162151306,10.469897543870822,7.39524162697012,15.118595706069328,14.286824284838682,18.297253114089852,14.938484325236137,17.66500769886136,21.02142714202544,21.56838322635888,20.79159109892743,16.3780579248427,14.885735754338612,14.224926611508353,9.786374469203029,12.690560019960014,17.101384577134695,16.963986954269483,7.632258379903438,16.6154199868419,15.353348841078152,7.083561169260658,17.53925747503884,10.24182049848768,20.906361414390208,16.546992375265376,21.455058625032986,15.011983829710784,18.79306359606063,13.928861045454928,11.78055121205318,12.693732034960856,10.24182049848768,16.248969461790544,10.033007214141861,12.830493365132964,17.191582841077953,18.79306359606063,14.241454486072948,11.025075816304927,19.009238916680168,10.117779116069869,19.043022079996824,16.53265671337346,12.933118068079379,12.889055633938844,13.120619054986982,12.690377827109335,14.286573580883017,12.389912791995817,11.50348676413472,18.18360603722496,12.671852165556277,19.043022079996824,6.602965524397872,13.120619054986982
points369,15.082697869690739,15.341754219077913,14.173474411201102,9.786916178324526,14.507718617109141,13.403468602013012,21.88957097487073,12.170643560057545,15.887347660559076,17.09921776024317,19.160742235349787,20.637323047244816,12.233384237503538,12.983057604887728,14.138993573205557,11.637337982858854,12.470023997141476,15.088574034248404,19.162627624567094,11.566953338025323,16.46414881901921,10.977001654195716,9.498866408265089,15.755938608266774,9.01747246352049,16.971666456268327,11.832931102761272,19.039753386028558,10.496254303865772,22.33963446935426,12.059896591861385,7.0810589673706525,11.84231249323321,9.01747246352049,10.627228065797587,11.657975631889109,12.611600309569333,17.853044929910833,22.33963446935426,9.621157024469953,12.812563594245589,20.99788767520345,14.251646145582951,21.29279297658717,16.758350145718907,8.55083815037231,8.484732324469352,11.217591398225156,8.328898960102622,9.028011016917453,16.795425936694045,17.134408883881946,21.30866248754078,17.084805610442114,21.29279297658717,9.94376129026192,11.217591398225156
points370,18.81136581030744,21.86687291272794,23.318818206589015,19.777365449523476,8.482876624474873,15.312826912531824,16.061962035664763,11.571275781389279,6.015310181409386,7.413998708815304,9.10359831068242,10.622058310317394,11.325854764718558,15.173611563546478,13.468880837015222,21.087960872450285,11.988177020200801,8.3034597202147,15.197194115483617,21.28300336507477,7.901675760784535,11.603936091839515,19.58802525768715,5.852475454050892,11.940079726941383,7.2556164292188745,11.808814035654532,8.950594536606497,2.0918204860399463,16.58623821498139,14.065553160436076,13.39545132647693,12.402540418409444,11.940079726941383,11.012309326748785,18.17831873254641,17.10485597620321,18.447777652666442,16.58623821498139,12.857787058008121,22.739178333363455,16.827010815013132,21.94537794736389,13.689182415536976,17.251465495769914,12.338890378545546,11.501701981799467,13.259802480744614,11.978796566926754,12.720838967862296,16.007812585109576,16.748698756458474,15.393166543566469,16.452627136437492,13.689182415536976,17.879778353732718,13.259802480744614
points371,16.962754332901238,16.130052085399967,15.803231784190187,11.767780624283088,14.28008352439541,13.546637278367784,22.2708481227002,10.225177091564294,14.905560242197806,15.373251245344164,17.1666538527889,19.189595884160298,10.801595392224046,13.477907887911215,14.224742285716523,14.154895091991726,12.47920948939287,14.268866165683635,19.28648952586819,13.298414125305975,14.858199761707423,9.265678820391761,11.499302576042146,14.771025864210717,9.227533766327719,15.240205668987674,10.373092297760056,17.039317218251504,9.564469176041579,22.71605617799742,12.888000651876794,7.146716785563071,12.095492331312466,9.227533766327719,7.967848161225623,13.128830215331254,13.112083993858107,17.974979296960825,22.71605617799742,10.144392450588638,13.799778794589914,20.622296471611353,15.104636962782585,18.471080898012325,16.748949843457602,8.848215135084198,9.132362015015579,12.060788242261443,8.78980304016701,9.654622273953017,18.761871661069737,19.79813175454604,20.67048022680191,18.81044292216709,18.471080898012325,11.61919013041204,12.060788242261443
points372,14.374561125145858,13.60148854777911,17.731365234491072,16.813886325257055,17.502233040946052,9.380525501748574,20.44204069002508,8.495314797396697,13.932976342176312,13.331294677678859,12.08686115116505,3.6648235432296565,9.017790254152777,10.162973839910133,6.056936520727314,15.103536028887172,4.942117463876817,16.898181195577425,15.294464655890202,15.346870857069147,16.000552870708344,9.046184109246422,16.595265791116944,13.795345936071291,5.545924441908743,13.191748937224503,9.065510226036483,11.943354003176706,12.361430190125871,20.910538007013912,9.095462804718435,14.789795286255798,6.3781169150017245,5.545924441908743,9.671481731717972,24.50421369418587,10.335333461826593,23.699700402914246,20.910538007013912,13.91021606989001,14.777739595222297,21.651086903155726,12.544194657108195,16.003149042102145,24.462302734299886,13.988815713113754,13.302092431483274,8.199128702091343,13.510819098835949,14.958914231756832,19.335717714793415,18.091716023138154,19.39469216268035,19.031773611968475,16.003149042102145,25.232608495287277,8.199128702091343
points373,19.492921956368004,13.798050510190993,14.508318294695906,11.059390563671473,20.746070233291928,15.948054251721027,16.563519583675095,4.457588006405703,13.515172029704331,16.744607104565745,17.879773012996584,15.20489043939365,3.144157861838097,15.00124307937283,15.04917142976757,15.903444258156265,14.412328286014258,16.693787153511444,25.109644681416707,11.922692826455238,13.449342851634691,3.115399801631483,10.78391334230005,13.376211626362897,12.843670585191266,16.6159269678384,3.6140944817421157,17.75470645199359,11.029148681175363,17.08140859243439,15.597657116099027,1.072138636584574,13.184174917013056,12.843670585191266,6.660720659456976,15.123201540355224,15.498514334603135,15.601119344852357,17.08140859243439,0.932197301761657,15.197853726171552,16.761581737085955,13.763814781023802,12.788971671200311,14.77062353302089,0.43224493560291627,0.45055054620565016,14.81983011800372,0.0,26.573922789889135,2.6320957508263776,5.99701887491459,12.306397881977025,2.0922463939717204,16.08545868784545,14.187933798416543,16.9378655891599
points374,16.17143312299651,18.52316812873526,19.733015538057003,17.939422252327454,11.308261130627683,10.722290001255761,21.278811921079924,16.279994867015276,12.696095309394472,11.21148135101421,10.953811324911095,13.464423258047844,15.486999101873419,11.642006167587242,10.10239544457014,16.736568178337713,8.643778534978669,11.780395582523246,14.100118927707333,17.47343218939579,10.81216364327978,15.047128168153758,17.731922456966966,12.554527537622656,7.2446184286887165,11.065187604897854,15.575239744246241,10.806697337326678,8.661233640744653,21.736653231412248,9.827011378840062,13.377236987680625,8.85192118548417,7.2446184286887165,15.169575087945361,15.97812941029694,11.888798017530442,20.5882060187102,21.736653231412248,13.480690483148724,16.021458687302278,21.624692386786194,15.931492419443238,17.20335744861568,20.67407538785895,13.049343743743693,12.37612829644438,8.944010267998793,13.092736352894827,13.55708999715816,12.300294322665358,12.584643869644372,20.321759545001616,12.980634242427929,17.20335744861568,14.643473400737902,8.944010267998793
points375,18.147877547563844,13.285710103300282,15.791458747631852,13.398148771946556,21.733854500638316,14.213479077945566,16.013857023508447,3.5898011192455055,13.395767521222952,15.38571927722127,15.525401626173359,14.811753425339202,2.160074731494071,12.975781257136848,14.315770003892942,16.356676447275536,16.543534975669953,17.226541941839667,24.085729423998497,13.285906403920071,13.851922291888327,2.1841034290479517,13.145779403889625,13.256427017290036,14.143416605260837,15.252713390373579,1.7071209313234976,15.392840390404025,11.54268517089333,16.53874580434713,14.18260956444575,1.735735489111832,12.390066071695879,14.143416605260837,7.581280590535312,12.954360046384457,13.707167881084589,13.169083457894644,16.53874580434713,1.0544561080745534,15.317918358858748,15.504586878873218,13.293704347892898,11.783169548118286,12.589576887313704,0.989903728161174,0.9623314682981171,13.37899232076708,0.9553059350738554,0.7411691424907985,25.452644322463176,20.185330618963487,16.337362092464197,25.951252639485563,11.783169548118286,14.027595259553358,13.37899232076708
points376,12.641667077315152,11.460925795741748,8.682721991864621,3.470831770583247,16.827560792505434,14.810295138313482,18.61440563255029,8.278061122107392,19.2516977105031,22.914104671903075,25.51899181999317,18.33352359972051,10.31629293564646,13.866115952481387,13.939238055461804,6.8517843211144545,11.389873595263136,19.124035413841717,21.445421765779418,5.7335558861635185,20.373143402955176,9.386399467068866,3.1203765960234295,19.13099839991323,10.094766092842104,22.80506390813013,9.916357281437989,25.418243198270215,14.294194507330856,19.106177281417814,12.548315642632156,9.26015238852903,12.691988984953156,10.094766092842098,9.741350595583913,13.015039338722133,11.380963423527746,18.613709360511127,19.106177281417814,11.328659654944698,9.42961383702862,18.86505058007442,10.774870201118341,23.614115114384102,17.863760720071326,10.040190850030664,10.187122689441942,11.714912232722034,9.7654863052866,11.402020957178216,18.41183451424694,18.02173305819694,19.09824723790953,18.688712499311386,23.6141151143841,10.147329209799082,11.714912232722034
points377,19.452584023353083,20.66370678744276,20.939357511867087,17.255185547771568,9.19201589086275,16.43977924692539,17.153769172640278,13.225795422319612,7.772144399492654,9.933925632094748,11.642615885092082,14.754313747533049,12.867054037092084,16.032612752106413,15.739989236199703,19.00363441154551,13.81416710595704,9.554566417595916,16.330506602968093,18.755054753785252,9.434628594672112,12.437386377746664,17.040925223962553,7.614902205732142,12.492358231693935,9.783565040508396,13.100079072404618,11.497694570331094,3.6699980270276193,17.664141546845727,15.021186641934861,10.542364571312294,13.257358392646921,12.492358231693935,11.435497041519529,15.43546797291255,18.122155504776476,16.7736752549483,17.664141546845727,11.480951897010987,20.97263151055762,17.748138177327768,20.500655435515455,14.996776142868876,15.382773185932695,10.78486402395918,10.432141375413327,14.232853060450974,10.486432113631984,11.408610884874165,15.478580855617645,16.32481994452906,16.287903245284475,15.61220539810756,14.996776142868876,13.67406985067134,14.232853060450974
points378,17.17154342205513,11.7410703776398,15.010379075290185,13.596260504261082,21.655344388451006,12.325658489148283,19.161416467428104,6.599953641220307,14.461539764193352,16.21290827005734,15.325967331381806,15.5461818319534,4.721732279241541,10.09413579122896,11.396053072352704,15.513018462885471,13.040400405547036,18.832728373789667,21.284085170899317,12.456084218841557,15.420038476940908,4.846996430041353,13.34584855823863,14.325591935001889,11.091001209591285,16.082535575452088,4.73811662475809,15.192771236055012,12.67347239885993,19.64622211306642,11.581275506704944,3.9099768181888734,9.20761279538307,11.091001209591285,8.504493317181966,13.743136122934454,12.423447239174127,16.46581472957569,19.64622211306642,3.286667924930504,14.246254026348137,18.74875104636004,12.258539594926237,13.533653380087253,16.17463503334544,3.3640465973460785,2.9950489533056004,10.73024710421744,2.940361380659007,3.116802254431028,23.64859022137237,19.260610216952077,19.396174120721792,23.26608568625135,13.533653380087253,13.910818155421447,10.73024710421744
points379,16.339192373293283,13.034131208957941,9.656908714657986,8.34552922505041,16.32329826555376,15.263131269653938,15.968403018832985,13.8163695465055,18.73767039064787,21.882408978625296,20.611751659120767,23.833085259836963,14.977128458765748,16.443012080275295,16.337059038133273,9.9368156365241,18.247061775750414,17.488145084595082,15.106990137566754,6.7685357782394275,17.056037120741614,13.059078009877467,8.043237983526405,18.615334775945193,14.371151754078534,21.77008401605422,14.842942125178503,20.495381810767242,18.358875943946323,16.493870641484587,15.257296782538218,11.85077117131623,14.200106596105469,14.371151754078534,13.235317675467872,5.625904742051881,12.811208454128673,12.30911481572923,16.493870641484587,15.889839603579254,9.946482941340783,15.537787687201805,7.053909395089044,15.57290254231934,10.846211764061378,13.789893375346397,14.084335246397838,14.473266475883342,13.467052228445832,14.914799206975854,14.754887890315876,14.522060069003496,14.585365129395706,14.985313583424388,15.57290254231934,4.838523583823903,14.473266475883342
points380,15.062234748054582,13.51488225045609,17.592525015727794,14.974724432850598,17.37769349749654,10.483364334921687,21.035973452181768,9.389984356175027,13.74579650072159,13.47833102338176,13.938300996419931,5.248510623147998,9.03391239560174,10.879190371650633,7.230666367161639,15.422880419176845,4.6524282059814,16.988238350893813,16.802698470527783,15.199366450296507,15.281541552082127,9.62360026052413,14.737932253997085,13.607570244682964,5.7312479122851006,13.339253343997136,9.442317522941869,13.80068754029656,11.282826248531064,21.496907230616483,10.008906645495806,12.90404155874385,7.908567334043709,5.7312479122851006,9.347310240229078,24.924312934850352,10.948430774161707,24.04418964651246,21.496907230616483,11.14381960711427,14.965954254756822,21.137362251920173,13.531588885779868,16.522093648246994,24.75876660488406,11.320690110357141,10.35988061225203,9.12922070494124,10.77035019910369,11.861960629892238,19.14619608269546,18.416416910894636,19.674411647840444,18.44952762345291,16.52209364824699,22.81869393627444,9.12922070494124
points381,15.708173474947989,18.332020590852554,20.373432878076084,16.29989785769557,10.928576920309643,13.396758320624748,18.212734555575526,13.268218411615825,10.012567166343581,10.533258381906641,12.604280924146364,11.097696338688559,12.067657753242468,12.57357042285929,12.72120343845502,16.96059079653075,11.66738089234541,11.979159460434374,15.576330905532366,18.153814146928458,11.640440035549025,12.500746080730382,16.076198914820548,9.862456914497859,10.583154504885224,10.384805647365189,11.505291100250185,12.462420879473097,3.9164674008249776,18.70962135361539,10.970084572365893,12.090676360612028,10.52348433279891,10.583154504885224,12.484098068032017,17.237175673043385,13.860755184213657,17.886846575251404,18.70962135361539,10.910729255243135,18.719822634350518,19.298346454324385,20.275028189177,18.715450080139995,17.579763695100308,10.70537514076633,9.98238442024184,10.107916781469486,10.78002070815158,11.270510081831436,15.053790208620502,15.274506474189169,18.69444782079129,15.548315718516548,18.715450080139995,16.777297788606987,10.107916781469486
points382,18.118940913422175,20.473155715571618,20.637801842129367,18.318039390520614,9.66869773647344,17.099042281205662,12.627093439231269,9.837603416051502,8.519999937513393,10.25328297753241,10.572666598804366,10.589577331812578,8.660654904379657,15.747418053649051,15.221066340686534,18.12099245955595,15.350629872866485,9.752710063100105,15.341215196913813,18.43468079752242,10.216364178268636,8.769456451962423,18.114280481781396,8.365138393662683,15.444515541214836,10.103938996771225,8.339971758934366,10.424339312512252,4.677352642021378,13.19511154139301,14.614522296760041,11.963313007353676,13.068970347967891,15.444515541214836,7.939921188637423,15.798911689084157,16.810102737641916,14.614231461682495,13.19511154139301,11.796728477675355,20.22064147586348,14.452210703848625,19.57848549461951,14.058446556686578,13.810379020558141,11.085717136811208,10.81393044696234,13.818776969063244,11.067815020730702,12.625704090988972,18.822032232081316,19.826104333967173,13.076396841908693,19.31081597683545,14.058446556686578,17.587666221596876,13.818776969063244
