,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39
points356,9.650533420745118,16.302584929114776,21.15346477644893,13.001967699007256,22.409650497764197,10.095692594447168,15.165530770462714,8.141660455182095,14.535835254551227,17.173655536519792,14.493630447004533,15.271819167372332,16.423948475426123,16.25374843603702,7.657675429035315,15.908654808524343,7.263477368504095,13.18940800577227,16.25374843603702,7.083570330669886,12.928259478481891,9.466982907170756,8.05338512656734,6.941654297871119,10.650834515732091,14.322491605239481,12.848582971019985,13.04941059721424,7.030256698607663,12.366062458831655,14.322491605239481,13.04941059721424,9.465825589461147,8.64711318792202,18.994257845145125,19.117757437306597,7.578171586736815,18.60745501346467,19.080556687082602
points357,10.77229878923564,12.28338473880425,19.764051252077103,14.29707195570617,18.405354097940435,12.86691643007629,9.264227738573341,12.277796497030355,17.586422493516846,19.400002108021877,10.585577003304273,21.40826166796459,8.866117727812465,22.372051723541073,11.591111810244742,8.262036371692947,11.18920333568408,18.71721773535459,22.372051723541073,11.259939487773321,13.739029101447207,12.257958690310879,12.361836975092737,11.716877062539863,12.489596331818328,6.951959493440053,13.907260394345647,18.594817013676693,11.379976492097647,12.430362281183292,6.951959493440053,18.594817013676693,12.397421057534116,12.879424203317907,16.106875509805135,14.878534741785717,10.727130384199873,15.793133920815034,16.43492218620768
points358,7.607071892097404,20.544688980869108,20.65736030850973,17.155406903421408,16.267905091149604,7.6936031726068705,19.389483192183942,8.197535281098048,12.764956593732885,9.878359180101723,19.580574600424697,10.879561894518632,21.18749355782915,12.350984546568228,7.385039782029193,20.72816094304337,7.472716561851923,8.415802763972119,12.350984546568228,7.351795258439803,16.58125482188057,7.112048689434218,7.9656404481467495,7.19565339604954,7.281492478539169,20.21652709725021,15.701314489067293,8.26060952906721,7.390118254296587,15.77648809429862,20.21652709725021,8.26060952906721,12.896437159051095,7.790186044378526,20.45304088606235,19.97608400690481,12.521439976082437,20.982087240950964,19.590335944093262
points359,13.826525383107104,15.400972756603913,18.495070769528297,13.607275055197867,22.14373177043811,14.05995344685179,13.767134023934648,10.200213809457162,14.210647998261456,19.513139560253542,14.016897111038924,16.725935517899316,13.091330354841755,18.189744859256354,9.336163621533293,12.536885842697075,8.939054031765833,16.06500437856919,18.189744859256354,9.028692618850751,12.783174044780337,13.642527335746868,10.243184756942313,9.309218935362546,14.149026853644056,11.624788823523813,13.41212111640883,15.93416086123411,8.974257833608071,12.482594053660339,11.624788823523813,15.93416086123411,9.962423190234537,13.150812404902343,14.377132556910047,14.60670334299006,7.779877277429797,14.396983955411981,18.26453090616313
points360,14.599610541431696,12.441591408211009,15.235665339846937,11.289804368710096,21.247621924188536,15.222905370624936,10.105602598482275,13.189767349189754,16.368021157007238,17.31076732396122,13.283154341856056,20.533361934570966,12.5107038675511,19.9201427193176,13.148157745273435,11.949438286527439,12.110392915029765,16.30017792775647,19.9201427193176,12.69441335101448,10.490730398067507,15.557914847590109,13.59763023873519,12.956639257021417,14.895340110847778,10.039333984734087,11.694978787576606,16.170083038813097,13.875539093080066,10.408422726110524,10.039333984734087,16.170083038813097,10.62797259724882,15.652353769961714,13.05195574926027,12.101076773967227,8.23886277430834,12.46557505256823,14.320433914591389
points361,17.986192241055193,13.000892942528365,11.999898970983264,13.70669760990487,15.508312975426584,18.406123997056024,11.098242086161717,18.157765938473,16.004084867732555,19.927837094917578,7.460923988066259,19.501170381782316,7.8658822909712125,21.577408693526582,16.95257975418362,7.250050394772598,16.37282706354382,20.591118898307492,21.577408693526582,16.40780966497945,13.795055643259502,17.736246454914546,19.067181042996587,17.10386339667989,18.583780372874408,6.531261725191993,12.629470428523492,20.47468336964852,16.61621577140268,11.281457980448295,6.5312617251919916,20.47468336964852,13.775549844154131,16.738400003448422,10.431894660452064,11.013256945832227,12.31598185942063,10.269022640214038,11.591996700804753
points362,12.363568407075991,12.009221366563748,16.499221986433124,7.936768748520699,24.983287401140558,12.962953553238329,13.112634174975652,12.504216139051596,16.571802481322766,9.918317687743407,21.4586083176903,17.406514140633984,15.717441826997844,17.50226613112596,12.690513048878973,15.19384827950523,11.511013336545423,16.14553239574913,17.50226613112596,11.844073284160544,8.00546590367748,12.44131583882656,12.963483383634298,11.565531587935268,12.330043271394791,12.237953247064468,5.894784302166413,16.014945223399263,12.632794136893759,6.99059224343863,12.237953247064468,16.014945223399263,3.6593022734242786,13.249235221594423,15.842423439326552,14.508119794484205,2.3383274179995412,15.608243068779341,14.651398244523039
points363,11.30634407239857,16.925256254317514,17.219274772365107,15.878945014212178,17.091195972897022,10.74377313902647,17.38936953244346,10.924937447455846,11.46020681023653,16.47646407152766,13.29473947014541,12.959370777628484,15.278054042860042,14.722237775876016,10.151320216460892,14.749298666884247,9.454856842649038,13.724176941903872,14.722237775876016,9.566882952083747,15.041395773050812,11.079627624444036,11.286817122215572,9.42202864218337,11.50623323489401,13.061284661565216,14.510148114411988,13.585881864283893,11.1464851821068,13.48695637916379,13.061284661565216,13.585881864283893,12.758910861859844,8.19514553060158,17.655466597848438,19.57046319158231,11.804749753550947,16.98132121818468,16.265820532693294
points364,9.698760166152612,17.557883687230028,20.75490457450032,13.07682653329098,22.388143923504487,9.974662655850658,16.377186352329698,8.819074902274362,15.171939659020511,10.301902775234772,23.48609497557434,14.011884748063599,16.900013362528618,15.738729170493452,8.015657377542016,16.390312398434702,7.862074894927508,13.581819680072186,15.738729170493452,7.606388663988646,13.923502795883751,9.460824415637099,8.948775987221033,7.924345238856742,10.706344818366935,15.743727585688626,10.567481733328819,13.44307143631877,7.99037564601729,12.765475908681768,15.743727585688626,13.44307143631877,5.021799333616979,9.331908150684207,18.786317048618812,18.431844153202576,4.899835089328991,18.613665018125687,18.622885389389225
points365,6.974759359097658,17.966424854888444,20.180633505771294,16.092632136147635,16.590024374816362,7.7579575151871465,19.12269095206451,9.482824584969745,11.039112256552414,13.874200892877836,15.150533189643049,11.1569845640969,18.2591742008126,13.23405987164688,9.058341374962298,17.765440351375833,8.805230768620705,9.301789164928511,13.23405987164688,8.386676261906585,15.78106560928025,6.992100598007056,9.1511934560692,8.210251884830157,7.7548534508811535,16.418493152206796,15.424525788116386,9.149416292163464,8.572199735177936,15.244935303012236,16.418493152206796,9.149416292163464,14.652448630428392,8.126405213561515,21.027989121009007,19.639315766696356,12.79900266668739,21.103038646465034,17.450621229880355
points366,5.427708806232992,20.298601063559193,23.72407475682588,17.84863917026556,13.597771778844793,4.108378545628333,12.987016210105553,2.213038156013877,22.252352531025462,15.20978699495651,13.761555010918412,17.537137396938785,13.798388231826799,19.99235416680569,1.660415035459696,13.25225007598158,1.7505418238921673,13.667439195133948,19.99235416680569,1.4627836740583784,16.514391113690273,4.7226049072537535,2.6991492059252775,1.8294564710748,4.709598593547878,15.656011663586652,16.736178218714834,13.52896350414031,2.922630912823655,17.050777929799377,15.656011663586655,13.52896350414031,16.516987856530196,7.440080488676164,23.722470689403867,20.326761311139396,15.590376259973215,23.39151769051406,25.594062314366486
points367,10.860625441517493,20.181368869803908,17.630308301832063,16.64600840720199,17.658465725953107,10.35600220105785,21.132098368601177,10.50376755505611,9.955638973349549,15.726092273098912,15.389278085265813,9.067511611223788,21.17471882939052,11.611157493684438,9.13205941938878,20.715236139979314,9.182357622034546,8.877819277725683,11.611157493684438,9.021108737381407,16.568583534728752,9.599865342832404,9.904550044483884,8.921241431387,10.785398838350373,19.505898247004758,15.785551911461665,8.724096780838849,8.527198168531156,15.220894715175511,19.505898247004758,8.724096780838849,13.663035955431768,7.420829393218022,18.205316356104507,20.346043845074853,12.405739422316968,18.473461073501326,17.667347827721855
points368,14.938484325236137,15.222166971033804,16.963986954269483,14.286824284838682,18.297253114089852,16.3780579248427,13.40607162151306,14.241454486072948,15.118595706069328,20.79159109892743,10.033007214141861,17.101384577134695,10.469897543870822,19.761267507289848,12.933118068079379,9.884657030929333,12.889055633938844,17.66500769886136,19.761267507289848,12.690377827109335,14.885735754338612,15.353348841078152,14.286573580883017,13.374007752421077,16.546992375265376,9.786374469203029,14.224926611508353,17.53925747503884,11.78055121205318,13.928861045454928,9.786374469203025,17.53925747503884,12.690560019960014,16.248969461790544,12.389912791995817,11.50348676413472,10.24182049848768,12.671852165556277,15.523363082929931
points369,12.170643560057545,15.082697869690739,19.162627624567094,13.403468602013012,21.88957097487073,12.233384237503538,15.341754219077913,9.621157024469953,14.507718617109141,20.637323047244816,11.657975631889109,15.088574034248404,14.173474411201102,17.638213181085654,8.55083815037231,13.631742683104305,8.484732324469352,15.887347660559076,17.638213181085654,8.328898960102622,12.983057604887728,10.977001654195716,9.028011016917453,8.278357758924198,11.832931102761272,11.637337982858854,14.138993573205557,15.755938608266774,7.0810589673706525,12.059896591861385,11.637337982858854,15.755938608266774,12.470023997141476,10.627228065797587,16.795425936694045,17.134408883881946,9.01747246352049,17.084805610442114,19.210250294842687
points370,11.571275781389279,18.81136581030744,15.197194115483617,15.312826912531824,16.061962035664763,11.325854764718558,21.86687291272794,12.857787058008121,8.482876624474873,10.622058310317394,18.17831873254641,8.3034597202147,23.318818206589015,9.535852980005448,12.338890378545546,22.884523912566895,11.501701981799467,6.015310181409386,9.535852980005448,11.978796566926754,15.173611563546478,11.603936091839515,12.720838967862296,11.453562094584125,11.808814035654532,21.087960872450285,13.468880837015222,5.852475454050892,13.39545132647693,14.065553160436076,21.087960872450285,5.852475454050892,11.988177020200801,11.012309326748785,16.007812585109576,16.748698756458474,11.940079726941383,16.452627136437492,13.575621693936997
points371,10.225177091564294,16.962754332901238,19.28648952586819,13.546637278367784,22.2708481227002,10.801595392224046,16.130052085399967,10.144392450588638,14.28008352439541,19.189595884160298,13.128830215331254,14.268866165683635,15.803231784190187,16.91458496481856,8.848215135084198,15.280646077745034,9.132362015015579,14.905560242197806,16.91458496481856,8.78980304016701,13.477907887911215,9.265678820391761,9.654622273953017,9.025052463000414,10.373092297760056,14.154895091991726,14.224742285716523,14.771025864210717,7.146716785563071,12.888000651876794,14.154895091991726,14.771025864210717,12.47920948939287,7.967848161225623,18.761871661069737,19.79813175454604,9.227533766327719,18.81044292216709,19.57331785586003
points372,8.495314797396697,14.374561125145858,15.294464655890202,9.380525501748574,20.44204069002508,9.017790254152777,13.60148854777911,13.91021606989001,17.502233040946052,3.6648235432296565,24.50421369418587,16.898181195577425,17.731365234491072,16.914453668872,13.988815713113754,17.231430804486543,13.302092431483274,13.932976342176312,16.914453668872,13.510819098835949,10.162973839910133,9.046184109246422,14.958914231756832,13.575659041337893,9.065510226036483,15.103536028887172,6.056936520727314,13.795345936071291,14.789795286255798,9.095462804718435,15.103536028887168,13.795345936071291,4.942117463876817,9.671481731717972,19.335717714793415,18.091716023138154,5.545924441908743,19.031773611968475,12.499124265287142
points373,4.457588006405703,19.492921956368004,25.109644681416707,15.948054251721027,16.563519583675095,3.144157861838097,13.798050510190993,0.932197301761657,20.746070233291928,15.20489043939365,15.123201540355224,16.693787153511444,14.508318294695906,18.5983278190004,0.43224493560291627,13.970520236941432,0.45055054620565016,13.515172029704331,18.5983278190004,0.0,14.776672500309692,24.804685867724483,26.573922789889135,27.057457069613356,24.204966155827588,12.635175536137382,14.484727520899613,17.404027985772668,25.014929960629196,13.803030222204674,12.635175536137382,17.404027985772668,10.211588921235123,21.07298014205528,2.6320957508263776,6.671598113980666,11.726963656807941,3.141458778228243,0.5115975524701092
points374,16.279994867015276,16.17143312299651,14.100118927707333,10.722290001255761,21.278811921079924,15.486999101873419,18.52316812873526,13.480690483148724,11.308261130627683,13.464423258047844,15.97812941029694,11.780395582523246,19.733015538057003,11.688035867139591,13.049343743743693,19.256596043886642,12.37612829644438,12.696095309394472,11.688035867139591,13.092736352894827,11.642006167587242,15.047128168153758,13.55708999715816,12.733212555499506,15.575239744246241,16.736568178337713,10.10239544457014,12.554527537622656,13.377236987680625,9.827011378840062,16.736568178337713,12.554527537622656,8.643778534978669,15.169575087945361,12.300294322665358,12.584643869644372,7.2446184286887165,12.980634242427929,13.3586333101621
points375,3.5898011192455055,18.147877547563844,24.085729423998497,14.213479077945566,16.013857023508447,2.160074731494071,13.285710103300282,1.0544561080745534,21.733854500638316,14.811753425339202,12.954360046384457,17.226541941839667,15.791458747631852,18.10079700756538,0.989903728161174,15.268734734211327,0.9623314682981171,13.395767521222952,18.10079700756538,0.9553059350738554,12.975781257136848,2.1841034290479517,0.7411691424907985,0.8650873314503458,1.7071209313234976,16.356676447275536,14.315770003892942,13.256427017290036,1.735735489111832,14.18260956444575,16.356676447275536,13.256427017290036,16.543534975669953,7.581280590535312,25.452644322463176,20.185330618963487,14.143416605260837,25.951252639485563,26.036875533349296
points376,8.278061122107392,12.641667077315152,21.445421765779418,14.810295138313482,18.61440563255029,10.31629293564646,11.460925795741748,11.328659654944698,16.827560792505434,18.33352359972051,13.015039338722133,19.124035413841717,8.682721991864621,22.21963911765403,10.040190850030664,8.07648614404623,10.187122689441942,19.2516977105031,22.21963911765403,9.7654863052866,13.866115952481387,9.386399467068866,11.402020957178216,10.433985371914861,9.916357281437989,6.8517843211144545,13.939238055461804,19.13099839991323,9.26015238852903,12.548315642632156,6.8517843211144545,19.13099839991323,11.389873595263136,9.741350595583913,18.41183451424694,18.02173305819694,10.094766092842104,18.688712499311386,17.734117876978726
points377,13.225795422319612,19.452584023353083,16.330506602968093,16.43977924692539,17.153769172640278,12.867054037092084,20.66370678744276,11.480951897010987,9.19201589086275,14.754313747533049,15.43546797291255,9.554566417595916,20.939357511867087,11.363646947962145,10.78486402395918,20.477109850837447,10.432141375413327,7.772144399492654,11.363646947962145,10.486432113631984,16.032612752106413,12.437386377746664,11.408610884874165,10.153049212818878,13.100079072404618,19.00363441154551,15.739989236199703,7.614902205732142,10.542364571312294,15.021186641934861,19.00363441154551,7.614902205732142,13.81416710595704,11.435497041519529,15.478580855617645,16.32481994452906,12.492358231693935,15.61220539810756,15.897424451861461
points378,6.599953641220307,17.17154342205513,21.284085170899317,12.325658489148283,19.161416467428104,4.721732279241541,11.7410703776398,3.286667924930504,21.655344388451006,15.5461818319534,13.743136122934454,18.832728373789667,15.010379075290185,19.525180738101547,3.3640465973460785,14.478479114230966,2.9950489533056004,14.461539764193352,19.525180738101547,2.940361380659007,10.09413579122896,4.846996430041353,3.116802254431028,2.7610296733162385,4.73811662475809,15.513018462885471,11.396053072352704,14.325591935001889,3.9099768181888734,11.581275506704944,15.513018462885471,14.325591935001889,13.040400405547036,8.504493317181966,23.64859022137237,19.260610216952077,11.091001209591285,23.26608568625135,22.95931356391256
points379,13.8163695465055,16.339192373293283,15.106990137566754,15.263131269653938,15.968403018832985,14.977128458765748,13.034131208957941,15.889839603579254,16.32329826555376,23.833085259836963,5.625904742051881,17.488145084595082,9.656908714657986,21.131007916882755,13.789893375346397,9.062117392507325,14.084335246397838,18.73767039064787,21.131007916882755,13.467052228445832,16.443012080275295,13.059078009877467,14.914799206975854,14.523892748672361,14.842942125178503,9.9368156365241,16.337059038133273,18.615334775945193,11.85077117131623,15.257296782538218,9.9368156365241,18.615334775945193,18.247061775750414,13.235317675467872,14.754887890315876,14.522060069003496,14.371151754078534,14.985313583424388,15.422311921684605
points380,9.389984356175027,15.062234748054582,16.802698470527783,10.483364334921687,21.035973452181768,9.03391239560174,13.51488225045609,11.14381960711427,17.37769349749654,5.248510623147998,24.924312934850352,16.988238350893813,17.592525015727794,16.69989402603754,11.320690110357141,17.090959522180544,10.35988061225203,13.74579650072159,16.69989402603754,10.77035019910369,10.879190371650633,9.62360026052413,11.861960629892238,10.913590895920999,9.442317522941869,15.422880419176845,7.230666367161639,13.607570244682964,12.90404155874385,10.008906645495806,15.422880419176845,13.607570244682964,4.6524282059814,9.347310240229078,19.14619608269546,18.416416910894636,5.7312479122851006,18.44952762345291,14.55654632123898
points381,13.268218411615825,15.708173474947989,15.576330905532366,13.396758320624748,18.212734555575526,12.067657753242468,18.332020590852554,10.910729255243135,10.928576920309643,11.097696338688559,17.237175673043385,11.979159460434374,20.373432878076084,12.01275283399996,10.70537514076633,19.90453686222299,9.98238442024184,10.012567166343581,12.01275283399996,10.78002070815158,12.57357042285929,12.500746080730382,11.270510081831436,10.161196986655979,11.505291100250185,16.96059079653075,12.72120343845502,9.862456914497859,12.090676360612028,10.970084572365893,16.96059079653075,9.862456914497859,11.66738089234541,12.484098068032017,15.053790208620502,15.274506474189169,10.583154504885224,15.548315718516548,15.404737970638848
points382,9.837603416051502,18.118940913422175,15.341215196913813,17.099042281205662,12.627093439231269,8.660654904379657,20.473155715571618,11.796728477675355,9.66869773647344,10.589577331812578,15.798911689084157,9.752710063100105,20.637801842129367,11.54483909603422,11.085717136811208,20.172011573176807,10.81393044696234,8.519999937513393,11.54483909603422,11.067815020730702,15.747418053649051,8.769456451962423,12.625704090988972,10.788266745295253,8.339971758934366,18.12099245955595,15.221066340686534,8.365138393662683,11.963313007353676,14.614522296760041,18.12099245955595,8.365138393662683,15.350629872866485,7.939921188637423,18.822032232081316,19.826104333967173,15.444515541214836,19.31081597683545,15.062915782330776
points383,9.957195170619626,17.842157821343488,15.95671413858501,12.369638593251917,19.26110927125023,9.219585641592905,16.600731916556363,11.018770515726267,15.411885853866037,3.8460472202481495,26.950148435616903,13.779431933197696,20.4721931342628,13.96806982636831,11.133467650805455,20.00445733160132,10.118369708906021,10.411930447400918,13.96806982636831,10.613690937839124,12.248216301026533,9.750276096655366,11.590031270586106,10.592734609483799,9.430318414585187,18.97381064201468,8.849370784342842,10.26309148942238,12.811620570403374,11.805370665468466,18.97381064201468,10.26309148942238,6.3174400760501115,9.625906915638987,18.7984434180304,18.13736526629713,7.571404330800531,18.32179219854999,14.800098734957757
points384,10.011467127501042,13.93554585325183,16.551219267345427,8.550022325261324,22.70077140842632,9.678938882235899,12.519052439138123,10.951592216327287,19.222443383894092,7.0298827135855975,22.147193657094608,18.02374734687429,18.549944773697373,17.44743231603661,11.518645785453552,18.059626831300747,10.3206121470747,13.966558370454775,17.44743231603661,10.690718733487245,8.873951886193694,9.490085265158406,11.669108573923447,10.330396912248041,9.629630276745257,15.343215330739957,6.0988993106124605,13.829034866082148,11.955681403586755,8.107122356869406,15.343215330739957,13.829034866082148,4.656975062274821,9.895857642748439,19.111625337497227,17.866973689479682,4.4484330336029325,18.584159414209623,14.854327878568599
points385,2.4741291657268265,17.92796282424664,25.10578035891129,14.103172820730029,16.306474204286605,1.8298985322986174,14.88697002316118,2.5967680383463807,19.503330843934027,15.645992377540717,12.74087929995709,15.561479264388332,14.841277013651082,17.966381255550417,1.78594715741599,14.307390479751556,2.6943814080469433,14.186421902312915,17.966381255550417,1.8199862849451685,13.672060894090638,0.0,25.523235694856396,25.21808054881986,26.463344886231994,13.015286876071526,15.591719476063517,15.712683903979034,27.156821893090516,15.047541839250023,13.015286876071526,15.712683903979034,9.639479268880061,21.941107225107405,0.778397292684108,5.802053314535753,12.186601539614779,0.0,24.909989343958912
points386,11.387867795364,16.55336836190322,20.827460490922345,14.773873497089506,19.774260949461688,11.64051527558462,12.318967313378884,8.007675995699879,18.2301021462108,19.911420378848327,12.565357939481672,18.23180493395472,11.78386693505223,20.717787877790308,6.892809762828485,11.214062637850644,6.850918481525697,16.654697445150468,20.717787877790308,6.575392253757486,14.93966242090706,11.120874578099304,8.07818639872412,7.185697209100044,11.979372178171428,11.613263312944696,14.854513440508557,16.52573109883893,6.548948081488026,14.448935915006569,11.613263312944696,16.52573109883893,12.024077993335426,11.660014328704248,16.941182807031478,16.099936003838515,9.588227151521098,16.939729251539607,21.073206985016032
points387,10.176759150115984,10.95633097014153,19.226012651554793,11.786760082708147,19.791084555051373,12.40135835856033,9.505952044821631,13.371115738505678,18.005469145174803,16.89787979723573,13.726591358499975,21.156905772788118,7.9886984122672455,22.93692729246244,12.868305158451989,7.3743093321322215,12.505823317253874,20.264965054371913,22.93692729246244,12.155171667052592,11.011764437597702,11.226324815740663,13.787718418710524,12.692195035315185,11.960425539555287,6.168110793163172,10.116322842271957,20.1474912795816,11.530786102055593,10.126104349239913,6.168110793163172,20.1474912795816,8.727555417122414,13.16790632798741,16.818991301727447,14.589581504251345,7.6343176736059,16.833396968109653,14.536148307562911
points388,7.222551066215364,17.00981485742784,22.708641174109076,12.528958164908605,21.87001608422171,7.701031616581506,14.103691667338666,6.331236758936953,17.460039971285376,9.647735310551864,22.58360872592558,16.37596761831454,17.659126249992706,17.002994715071686,5.888629738766183,17.15834317270839,5.984708539439176,12.54827487557435,17.002994715071686,5.669382068532042,13.164639194187888,6.7071010408231535,6.474168454992912,5.8139428495279635,7.284804080492057,16.772196277421322,10.74403484900868,12.406236546743648,5.050474180486873,12.573678099554884,16.772196277421322,12.406236546743648,7.097151249177209,8.251403443831919,21.605565261715185,19.514113404976097,6.351346206329494,21.390422102109373,21.216335430837034
points389,11.610514830925881,20.00493869064601,14.000251750117261,16.175519700007662,14.035831314804588,11.143503576546252,22.465758272205605,13.596946371503616,7.9240065741945065,9.642150016878167,16.66174418071754,7.680711565608478,23.800565080876442,8.4736644183254,13.467221662285683,23.37193024036475,12.522328162394329,5.381224931488776,8.473664418325404,13.040343118432613,16.51559824771009,11.44804015439906,13.223652678701031,12.522861039481826,11.497567107586079,21.82185353849394,14.805037543287655,5.216371719387863,14.62941908522665,15.71677673360921,21.82185353849394,5.216371719387863,14.677027835558736,12.399627035417664,15.944319870013933,15.359115454311427,14.111362975579548,16.609827076203157,11.815954878753825
points390,10.121061489727255,13.805955109709462,19.89332345985696,12.483469536210341,21.223891281651497,11.221789289936087,14.204894653093758,11.086678263084472,14.750537384539248,16.740920100115893,12.705006769351096,16.27073216444639,12.380504417729634,18.16557097780981,10.483439594106565,11.81770928296587,10.46138773508233,18.412584030256752,18.16557097780981,10.29477662151311,12.816394594827567,10.179408979799504,11.355770222073032,10.282522333792397,10.426531316547482,9.621898707081908,12.930177614660698,18.28921356754507,9.790665575934119,10.916178165905794,9.621898707081911,18.28921356754507,11.100572810921406,9.417000156023809,18.1110903891085,18.346613186260203,8.440581311781337,17.88906980379553,16.71258051354621
points391,5.557425006458243,21.025317711507977,23.140031130244626,19.284006179047605,11.271839040686913,4.619534315093057,13.279493814583898,4.1515994680847,22.205139411328222,17.43305946864892,10.5899967088052,17.233005920738734,12.364382541913127,20.491699441664473,2.9248969008537062,11.801398010992266,3.3745441308510578,14.74428833936521,20.491699441664473,2.7575845622938697,18.397445561768006,4.67356090358692,4.511824708264833,3.4577977559398354,5.39858284026093,14.848164475109774,18.302650294138317,14.609240584233179,3.7695192725922366,18.313918841628873,14.848164475109774,14.609240584233179,18.985454725506347,7.582971363941042,23.292428424907378,20.183637084398452,17.829788236003044,23.440971926133496,25.101810012659985
points392,14.216482293541302,9.474527838821071,15.846144630041309,7.964031099620368,22.34776118989911,14.544910341726084,8.298120584561241,13.765527139763112,20.654985223466618,12.646441362457772,13.875080565256686,22.412863697036812,10.90630632578948,21.541265278666057,13.66042242683229,10.3261926446857,12.971788359168764,22.91684152573961,21.541265278666053,13.83487635787117,7.905873426377735,13.800966713139784,14.514014286508052,13.550001225143165,12.640580615856587,6.549940949288483,7.474487830604424,22.80780947419851,13.188682647993856,5.541130538103791,6.549940949288485,22.80780947419851,8.088103152533758,15.794956283898617,14.097801351427831,11.958241379469854,6.076992444021213,14.237219300914882,14.554759096852269
points393,9.43909069779578,12.366421161827118,20.472741684376732,10.0509395859207,24.351496563954385,10.52247132741336,8.897889449661944,9.275529002874132,19.333055130044144,15.333826361820664,14.287818383803701,21.789196833219176,11.691392369358827,21.66928040743579,9.16381936895671,11.120501701838357,9.053760034711033,19.403462265558783,21.66928040743579,9.170395897835729,9.758343525101886,9.280895355761274,9.395031043545911,9.215444230524826,8.789358538676904,9.243423340626869,10.85866690115095,19.28324606735618,7.617156283456697,9.668862925740944,9.243423340626869,19.28324606735618,9.35654071362872,11.496304904239523,19.04944754316934,16.263912778025706,6.044281317571499,18.795099107037565,18.749717898603826
points394,13.42925496258342,16.952150613806314,17.399830216909617,15.737731297353848,17.772125941216665,14.030478361068562,13.70606066381193,12.088955506400703,15.382472344999004,22.2861772852787,9.434129059674941,16.789442367265604,12.892372481343896,18.985740094813835,10.565639141381148,12.335590657022019,10.622156728115609,15.541455016027824,18.98574009481384,10.337982100649713,16.721914816989727,12.946210241346462,11.204085493109012,10.976156462179336,14.36455331982708,12.318277757876857,16.3675691771872,15.40894488304394,9.425156566119707,15.303729342624395,12.318277757876857,15.40894488304394,15.796477800865633,12.573364347442357,15.313040806379517,15.185094416274604,12.770222185193067,15.099125442192905,17.84248257084306
points395,7.296779019722327,21.67865726965168,16.4932233859035,18.93313819780412,12.44051517869116,6.704092072937428,17.736640123013768,11.535565718687785,13.731350015731364,17.29268857068326,10.032103081474578,12.598263069777191,18.165023496326103,15.296923502458439,9.955351730075474,17.670183585670355,10.312337933266164,10.426122148616738,15.296923502458439,9.795796337621839,18.17976344939616,6.433790412827317,11.56746530842405,10.171367317815488,8.307821854665114,18.0511130996925,16.792184164892596,10.277328367106787,9.743693653326229,17.06342718176347,18.0511130996925,10.277328367106787,17.432560100153754,2.381530220689603,22.12661767567185,25.39357256968674,17.58754023112251,21.66601885571093,16.73333988661289
points396,11.356918208320309,15.885808771892966,18.417561150671713,13.932181833120152,21.40988179800472,11.70239029530977,15.790296065112594,11.11751551496282,12.660052143734736,16.88782695289337,15.452860241537454,14.622159882589413,15.669760638707336,16.026795211968764,10.294823740067047,15.145606943380134,9.794467752560394,14.337621026976096,16.026795211968764,9.665287222834378,13.791356062929744,11.178085399331476,11.075221019903648,9.915580515187866,12.475045501055167,13.37152513423824,12.677679220325976,14.201278727040508,10.115185697921271,12.00911613965967,13.37152513423824,14.201278727040508,9.211897640705713,8.493623609810996,17.279484215966566,19.271497675367364,7.990605109067757,16.882039886445813,16.449213498548556
points397,13.012388175749898,21.28985012569386,9.158969232157391,14.3753477184154,14.155287195227515,11.570207909777205,22.764526835160478,15.432185385002994,8.30565725803473,10.028008425776754,14.786551654659695,7.370038465506684,30.319544440104814,7.2239259854608555,15.699832786572761,29.96749309725174,14.854805656585487,0.0,22.743567111790885,11.717058014037049,15.239792385286693,16.037423884269842,11.470479983294192,12.451371595760907,16.01179844121678,0.0,14.267617346947834,0.0,11.797606999040886,14.097656464708244,0.0,0.0,11.77435494039793,16.083633353095973,12.194649247133698,11.669092879048643,13.119075923088877,11.982055129466072,16.738224151826113
points398,9.04488158468756,14.477055308312146,17.80201954172745,13.423053641579909,19.811391863963625,9.834074950167443,14.495760763264755,12.462385373127951,14.254550422854672,15.015671791202122,13.611867553208098,15.968276393104002,15.028626726270128,17.194791860501837,12.013770913393055,14.496941134494675,11.450981666863502,15.834524646959645,17.194791860501837,11.329001503813478,12.781287230856188,9.15779395241363,12.700414933021387,11.232588253668593,9.46501636034015,11.89690012945156,12.772506598283554,15.702947443070984,11.76121039324955,10.463162263264818,11.89690012945156,15.702947443070984,11.849882233292574,5.516140100487006,19.74214710564407,22.253843637738644,10.35123353637042,18.91923020056726,15.282108562540982
