,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points419,10.183129773480262,15.017894746654045,11.763336582831636,16.96438865062165,10.122071513237106,18.510308590883735,17.27747689856205,11.209095454589736,18.476458514313396,11.912355242518775,12.995723976161203,11.043422194127727,17.15049304723011,19.64732296315395,11.043422194127727,17.15049304723011,16.49572140497715,5.683519614811329,11.20536276508617,10.858701095606813,17.4072786347872,26.387793938023293,6.392491999524702,25.84095040889178,11.043422194127727,19.920759974569783,14.289878441922497,17.15049304723011,11.463051661224226,6.348546597986572
points420,18.412268453777124,17.580513639132533,13.767773132317881,16.970091016346284,17.627840997765933,14.243376612165402,11.945646480540432,12.979618889898324,17.62976214368998,12.892533253414982,15.50734313311399,15.650355913757675,11.801689803631335,11.630793119869724,15.650355913757675,11.801689803631335,15.479472222846267,16.021179043512657,12.539526872200929,13.199605625741462,15.361710140964444,18.554625578237427,15.961575919457978,17.19136858553579,15.650355913757675,12.543186940630319,10.331408472884405,11.801689803631335,20.825292149088213,14.765096953800155
points421,13.317939526857781,10.007427568697851,5.214760549170154,24.80676848527603,7.535991092590148,24.80042615417925,19.65747382445741,13.315253675606625,18.888570739232257,14.497945316417432,17.49609472093054,7.657950371281065,19.538066221717475,20.58677760970165,7.657950371281065,19.538066221717475,11.871776391296326,13.867687785491038,13.678622817247803,13.061509089264622,24.090234409712625,19.826722757368838,13.611481388705002,19.870405631428618,7.657950371281065,21.899178382760073,14.386214751075066,19.538066221717475,14.76997558419081,14.661216395486045
points422,15.936913972794729,10.982811233209942,8.523432040336393,22.804259381481227,13.022613772845933,20.37211356387123,18.55376317420114,16.64101035521413,15.599748263823198,17.11718821020861,22.57345064043057,9.911503630015357,18.430842127318062,15.501173761912439,9.911503630015357,18.430842127318062,7.801060895285823,15.0087864232086,15.821907011779642,16.53695622663005,20.713667483473955,18.27662923643926,14.533852539425698,18.069483110118675,9.911503630015357,16.308858459718977,16.27093724197838,18.430842127318062,13.835039669450916,15.838555481271042
points423,18.687008612017166,14.619543701358056,12.07884208140682,19.557381200860625,14.363464301150806,16.548916099764067,14.080022576666689,17.590924174404233,14.018580551344627,17.285112764131874,20.788165924567082,13.713634526127652,13.9428602631104,14.413814648839706,13.713634526127652,13.9428602631104,8.765731897110731,17.44683089975185,16.590256699134617,17.268215743912084,17.08529882071992,15.682501972412869,18.30422456839315,13.915686840073127,13.713634526127652,15.053964764583094,14.806007842034404,13.9428602631104,16.06951329352637,17.78654498743364
points424,18.973814701775698,19.768699418689167,14.718672928604983,16.250149901768708,20.18312429578621,13.516881618990665,9.84601460763172,10.055602037966567,19.07121520658169,9.95383803236192,12.629134771126123,17.810058278963023,9.69537416871949,10.058162022096386,17.810058278963023,9.69537416871949,17.51719292600358,16.846356727723503,9.740167166787288,9.925023715260528,14.391297450891559,17.12568685787328,16.682109370642696,16.431797639268762,17.810058278963023,9.996380155478073,8.357340728669765,9.69537416871949,20.466638871401067,15.706674040057596
points425,16.90707663079798,17.458102003785825,13.95446279042367,16.441129714212,16.388842659763522,14.570802602420816,12.41096335129623,11.154565564132977,17.981257530402782,10.761216795163325,17.909315147467968,15.782521308506942,12.268487918437721,13.5799543831924,15.782521308506942,12.268487918437721,13.174865493697148,13.27401208636649,10.585564157282908,11.847704265812368,15.171189526659335,20.459127100197158,12.392434235003433,19.742846441686822,15.782521308506942,12.932042311259035,8.519271277261325,12.268487918437721,22.12955762509992,12.076701635313183
points426,18.623294966232123,13.525981037071103,9.940296537224306,19.96106520344178,12.303770973371574,18.599852215407495,15.37750818684448,10.138073857473904,21.422557551632465,8.486427692586938,17.508440530857335,14.992131719414111,15.24447616161769,21.14223751238691,14.992131719414111,15.24447616161769,13.533497007683142,15.135456174813735,8.95376757731457,9.12358401517741,19.267728286449834,17.390363144163743,14.379855010333747,16.940777713107842,14.992131719414111,14.16594024556621,11.347396605806981,15.24447616161769,16.553192083513142,14.433116535876366
points427,15.288996999114797,10.461932093513916,4.224684909829808,25.83670166432306,11.284450895848783,24.30298658371796,17.868674105331106,10.629621710972186,21.69384181164387,11.33001607936033,19.144781649136377,9.911293060027583,17.74357221315493,18.217106967855887,9.911293060027583,17.74357221315493,12.809673994015744,15.04761560489885,10.651657613994304,10.838274503026334,25.10062684885225,19.844263433667145,14.398554466196863,20.16307011439263,9.911293060027583,18.226309210486505,12.001439423221067,17.74357221315493,17.03173617103233,15.32842853796525
points428,22.32521834445398,12.950323752823557,12.90664074294322,17.643245192930177,13.584119717232472,14.07607426341647,14.17760227099946,6.690571342687729,21.28997289266981,4.9557582871279475,17.99748119180536,15.693166199360109,14.040750583063625,22.057701988233696,15.693166199360109,14.040750583063625,9.01541869731632,20.30454228176888,5.395330055998433,6.0077055944006705,16.240513356345147,9.158745823774154,19.54776816961551,8.450078674589307,15.693166199360109,13.033172557020354,8.13861392600525,14.040750583063625,15.402937104136752,19.342151486179045
points429,18.65868156993685,19.901454430586046,18.550387438178877,12.014743293805298,20.22166016592548,9.662574509996112,8.90134054135469,11.067006690124115,15.328907695612934,10.903443915622784,11.204426694347621,17.33442809439629,8.747692919749628,10.098692137782509,17.33442809439629,8.747692919749628,15.37143223050492,17.18793477778988,11.13507458760404,11.198471890772273,10.480954427004468,13.769491157820019,16.368820101926346,13.58237641378142,17.33442809439629,11.093220187519838,9.565231208543855,8.747692919749628,16.334191421212534,14.924111042298211
points430,12.287139923294541,8.87695541421583,3.979178901670501,25.06455832462003,9.894410068471085,24.638188289732103,18.668621774857446,8.613556074910012,21.523008468709,10.755819418749395,18.69197569567034,7.66199689333605,18.54606635756911,18.090177780488087,7.66199689333605,18.54606635756911,11.922061533675116,11.968122513554023,9.214804957603247,10.378298511661136,25.351170751308818,20.87234032076321,12.623966366606894,20.56286799842617,7.66199689333605,20.607394177554617,11.418919237946518,18.54606635756911,14.830677293218738,11.728439309769449
points431,18.395322068859095,19.721747093111926,14.710237530459176,16.404424593688127,18.222703874614368,14.697529807133922,9.82874980294584,11.68550315813956,18.743871438138882,12.210189872908776,12.612332656705755,18.034106557283778,9.678054404949094,12.218185349339262,18.034106557283778,9.678054404949094,17.018992370502055,15.541438366445476,11.967203730925938,12.056182767800504,14.399905947221528,18.054334048220134,15.435506224864701,17.574371580823232,18.034106557283778,10.871478555439714,12.52889037761251,9.678054404949094,15.943098710339667,14.666739104743753
points432,12.660241032480648,16.093155061933807,12.960101537500575,15.406110987873637,14.203115478350329,16.51492804393265,15.5042492470657,10.135234468943471,17.691482198608643,11.329015329813915,7.444344928986326,13.047099058038347,15.37162067688904,14.9241870683538,13.047099058038347,15.37162067688904,22.867818071136313,7.906078091147882,10.834096777763058,10.876851052575406,16.18595552211024,24.593150853466074,8.848274494610958,23.810240747337694,13.047099058038347,15.90977527212349,12.472921113404242,15.37162067688904,12.071373361477885,5.89041701164497
points433,13.191690451384654,11.577320637100566,8.362849270846798,21.429691131931026,9.292431976313276,21.29848616521714,19.207529905842907,16.048722011077107,15.951538860405256,16.56123675929908,18.039715327631058,8.888569759474192,19.08668999579922,19.503265873904656,8.888569759474192,19.08668999579922,11.67777997119083,11.20741445099339,15.657087274918974,15.730303112648407,20.87754548400379,22.519429688934025,11.654790715317509,22.021539754863838,8.888569759474192,20.609505788507114,15.906825748983064,19.08668999579922,14.09415856861194,12.213981835989689
points434,18.10701267153554,14.143654771598326,10.651018432283452,18.948241491367188,11.864039633912537,17.35447544182504,14.895659045790945,6.318035757987578,24.10948184183317,5.2216490138933125,15.128486743706985,14.73849884328204,14.761093149307113,22.589568830344547,14.73849884328204,14.761093149307113,15.775856610559064,14.635945932746736,5.504344858588663,5.646963896709077,18.542422056738747,18.170031224137244,13.983371408725763,17.63098616907549,14.73849884328204,15.882378005352889,8.165835833391421,14.761093149307113,18.39080205030868,13.546540554525043
points435,12.336607495265339,13.588418872212078,11.341115964096995,18.6926406738484,12.85093537356079,18.179755152945862,17.1961690610538,12.700239627643908,15.02745162354858,13.720448757017449,16.24247606569773,9.883357196054165,17.068926382333167,14.105727899504515,9.883357196054165,17.068926382333167,12.343072212753311,11.739424812510912,13.112782365364243,13.436976292922276,17.83816341153272,20.21098974892532,11.219929382067445,19.404932659715694,9.883357196054165,18.10806095126661,10.20880596145347,17.068926382333167,18.947251973523652,11.184395108076405
points436,21.697869155172118,21.667089311691967,19.72059261266867,11.734333804779371,21.745636261208784,8.345875205423924,7.7723063282620375,13.938186739123466,13.854416341069848,12.021043423643928,15.369217715628572,20.488248438164785,7.615064649969671,8.790212443339232,20.488248438164785,7.615064649969671,14.538133057804071,17.806150946480486,12.390255758015948,12.850284109341827,9.286736113205402,15.462767562895651,16.235929218206547,15.078822298059727,20.488248438164785,7.408019030684354,10.042236815412629,7.615064649969671,19.432096438084496,16.203073222496243
points437,12.697913720112243,8.594702370138405,4.668072310734003,25.27041336970195,9.329520828710582,24.16812782069702,19.50809332201885,11.420440187076306,20.136121656608807,13.311708500266489,20.33650641974195,6.861399534109742,19.388210196050743,19.019914491365167,6.861399534109742,19.388210196050743,10.021073781839284,12.681324731525395,12.017421980263116,12.756374585171026,24.64814093799613,20.350334649764857,13.453299045857568,20.036137238595174,6.861399534109742,21.410596359942385,13.843984568421618,19.388210196050743,13.215078877059259,13.498672953822846
points438,14.606525917500543,11.685505762475312,9.595003466541485,21.240228488165332,10.805440105112428,20.766422566268066,17.0986804788827,16.491036493838475,14.569718544799686,16.859218995759772,19.05130009989312,10.848282973954127,16.97112746457911,18.004760747350733,10.848282973954127,16.97112746457911,11.705144038800412,12.893167381239817,16.457704564976265,17.3858965668517,19.620106927073376,18.85438481939817,13.183874595903257,18.053675759158306,10.848282973954127,17.659555166418528,16.274012115847178,16.97112746457911,13.72525968066464,11.941987712594173
points439,19.91042126590668,19.837682946432647,16.698179452607334,14.26783185594985,21.31960476657053,10.99810230712345,8.858906852590692,9.349397501520546,17.681835148246716,9.105664609337119,11.445793640881014,17.448447529444522,8.705124151746134,8.790656335480108,17.448447529444522,8.705124151746134,16.32632218052452,18.592950395070133,8.927262997934525,9.317635989796077,12.371170557948181,14.20870840893798,17.978306264772268,13.86745632719387,17.448447529444522,9.498294606799966,7.772691095209274,8.705124151746134,18.299523746982164,17.412558821383726
points440,14.700862647902962,13.684811768630365,10.745533035285467,20.215854918752235,15.17843275280385,18.451005462219978,15.965302008239169,15.207615515657071,14.945674933806021,14.958600150746285,20.019897424964118,11.665809735420996,15.83414110816522,12.885993424586466,11.665809735420996,15.83414110816522,12.059945981267147,12.226768634504454,14.905926632462286,15.20528395898203,18.445967971346693,22.12342889233454,11.531450068734971,22.073502676107186,11.665809735420996,15.392276850270834,14.436400378281277,15.83414110816522,15.145380531521132,12.282484233095666
points441,15.118461076006394,15.983469228027085,14.668313559894397,16.372248732314517,17.47426909350116,13.283929675551184,14.974314219799355,12.340768015861764,14.841952450348568,12.546500285821166,18.44576953176165,12.248171708634315,14.839998706475628,11.16367528549469,12.248171708634315,14.839998706475628,11.124894181795465,13.821191012191425,11.86611565732048,12.715725546628704,14.442690216618955,19.2464811894692,13.317237211354055,17.94837111881216,12.248171708634315,14.802805916993737,7.221460128413233,14.839998706475628,22.623689247181797,13.68398070682306
points442,13.220193086000942,14.686899923556325,10.701531826600206,17.869138006561748,13.062725693962667,16.81873646404663,17.06670032600789,9.374718952435938,20.4295408810327,9.546911206418676,15.431069656576518,11.747134373110205,16.93904550922483,17.552943410712082,11.747134373110205,16.93904550922483,14.957017960552319,9.411780276173676,8.162807689973599,8.640142797353844,18.49087210473009,23.958963672897553,9.763326952485237,23.596233710230127,11.747134373110205,18.223049514867956,9.631112858466537,16.93904550922483,17.59580941815555,9.542679851764756
points443,13.137340693743216,15.364367982622579,12.346730178010851,17.17254930983874,13.349694786341988,15.847380810580962,17.546885187561625,11.74943612005571,17.22996071682244,11.800960142704062,16.736195853146558,11.835590489478172,17.42075894413161,15.936520125070171,11.835590489478172,17.42075894413161,12.595834127068732,9.273189975218028,10.547820338734322,10.592884586637506,16.811913539243285,24.53789347387835,9.48390911381929,23.589062169777907,11.835590489478172,17.98434077037633,10.222596738538105,17.42075894413161,17.733600974715458,10.738058273633117
points444,18.709152079736114,12.9109330591966,11.456250660463233,18.670396392196217,12.57109068440145,16.328364258596217,16.449042315510805,9.112510367591051,21.004186176215544,7.328199436681656,17.622228464930767,13.829368736141427,16.319421306846802,22.13791101677195,13.829368736141427,16.319421306846802,11.701812174746445,16.332578289494577,7.470006756366595,7.590784076613254,17.72066609913687,15.467917887397851,14.870607030455782,14.9905330901358,13.829368736141427,15.343528595424317,10.040813725624119,16.319421306846802,16.364743429610833,15.404633103735422
points445,13.892613631558744,17.114424950619238,14.99018585350088,13.270650259342144,13.927690034789606,14.364451415544357,14.699932966696649,10.12741468083028,16.099040154755457,9.982390794492702,6.515392255574299,14.879977197413135,14.564744015025214,17.442826911562975,14.879977197413135,14.564744015025214,23.634078303267405,8.760351799130493,10.228944310468815,9.637855018910036,14.114212958007482,22.676380945549074,8.66513510358577,22.28304368703657,14.879977197413135,15.611504196627058,11.490575678611224,14.564744015025214,11.877666327759457,6.0401213935537275
points446,15.076083096208132,10.911971415976431,6.253097742480803,23.641314610269795,10.51537541640108,23.38618573559491,16.987051630495483,9.742626795190354,18.86514680456988,10.169714026543136,17.097311618150698,10.202919307197982,16.859143267873492,17.56857400212332,10.202919307197982,16.859143267873492,13.337510129089365,15.172149534641566,10.256837267881929,9.985575075408358,23.03059006769291,17.67254637565273,14.00512682051388,18.08585550113427,10.202919307197982,17.846860463254547,10.659095288299268,16.859143267873492,15.761106843382509,14.429189948501346
points447,13.247380680395839,15.944376761128176,11.71057148620225,17.57850274311156,14.347183027691525,16.82178592677418,14.887114841162898,9.906267138494801,19.349157515726247,9.744653205706387,14.408028626392147,12.1072182759465,14.752521745896757,14.758723778564484,12.1072182759465,14.752521745896757,15.494121726813349,12.16808550421331,9.073439595130045,9.548216704536978,17.461126495058085,20.234361234318197,11.504430786653574,19.745638289802272,12.1072182759465,16.6957739249947,7.815821066954218,14.752521745896757,21.183485686404428,11.043931285156072
points448,13.91808644141646,13.551857590522866,12.787102121748296,17.142303572247293,14.345150259715856,14.929030056563224,17.401010981676702,10.28275854676703,15.808003084980164,9.978996129100551,15.933942523502163,9.885045149015644,17.274420376618774,14.993972562165395,9.885045149015644,17.274420376618774,11.629203373376527,13.95790596786883,9.842074411917952,10.334325845286688,16.362504964098473,17.587403535750667,13.587297268170618,16.110774122287832,9.885045149015644,17.952737468858473,5.740560920469665,17.274420376618774,22.977711831880907,13.024170713516797
points449,17.337194195474137,11.392263273453297,6.648463034281895,22.421687831366548,11.531061699813357,21.013674313805474,16.967521080462564,4.517976714086902,26.46028375664027,4.730910919573551,15.136757044364236,12.53046395786209,16.839550546204727,22.100210141860998,12.53046395786209,16.839550546204727,15.65706966920611,14.882960813762656,4.146950672130456,4.962081793184137,22.62711170133273,18.508683519359014,14.58603557176775,18.094192260380918,12.53046395786209,16.33084788053427,8.448536596331929,16.839550546204727,16.53226809521989,13.677941703277824
points450,13.631391189033991,12.417069167011537,8.913257355880187,20.60432721676016,12.416698107601913,20.571387110420353,17.93802070880963,15.317827984342287,17.272231796551015,16.45385768568031,16.004302683071266,11.272120718177662,17.81313956780387,17.487823372126634,11.272120718177662,17.81313956780387,14.660623203097424,10.058760748049973,15.795822187729966,16.48771476984368,20.315842776188866,22.097438007912626,11.166633259098468,21.891279139695868,11.272120718177662,16.587412097833546,18.125591345574286,17.81313956780387,10.415758709471001,8.869946086426856
points451,17.338143763804254,11.874234464205678,8.376795456185688,21.608913727608844,10.310384699697034,20.379704797347497,15.876075503385675,6.485634290796478,23.33380295998473,6.116837420435009,14.437930790945607,12.719711654925124,15.744630568414708,23.625242381965187,12.719711654925124,15.744630568414708,14.876702286227898,16.21964764814521,6.593100400332955,6.419958386040721,20.863313116635734,14.8519318645405,15.396766776852116,15.034922835601144,12.719711654925124,17.158975097453812,9.682985800791402,15.744630568414708,15.177708592976698,14.951377201508974
points452,16.243424255068017,11.833247059697324,6.9061815222664285,23.832025695839427,10.711795368628044,22.25379817215983,15.561795340848867,12.491754015465295,18.184315495117264,12.758176073869942,20.544133009504893,11.230340898363606,15.429349957258395,17.99743946662445,11.230340898363606,15.429349957258395,10.39858422965009,15.656086078680461,12.795432941667329,12.982940776837872,22.364104713442828,18.3434703775167,15.108216894854875,18.405388681759945,11.230340898363606,18.304167306794184,12.343099771311033,15.429349957258395,16.854819079005793,16.432794892206687
points453,16.95305098238641,11.596112647780098,6.861557423018903,23.853087041857798,13.460840893732428,20.610989336159612,16.275595514417493,10.648025941464489,19.45483915274389,10.576619572245074,20.998395755934766,11.366441956671983,16.145422372232524,16.177497547740337,11.366441956671983,16.145422372232524,10.456816980161395,16.961530900062836,9.641347233794034,10.89751334807767,22.409644519384486,16.613786870942466,17.142362274298083,15.545432657063486,11.366441956671983,16.51095037745517,9.215938077397569,16.145422372232524,19.13885546313846,17.367906444660804
points454,17.596284959604247,18.590211892945696,15.170868434957475,14.774162906128087,15.298221154326137,12.0690240140687,13.003864514177172,10.049944511816848,17.750913751316165,9.230014732179011,16.678400428233704,16.761067439761682,12.863276464681055,15.837927780018111,16.761067439761682,12.863276464681055,14.153095582654887,12.735400542399306,8.150664249778355,9.119049490072163,13.929822688280607,21.9383753799491,13.189122342019244,19.586801464379818,16.761067439761682,15.032945600091727,7.966361552500104,12.863276464681055,18.853027919820132,13.685655008571025
points455,15.886339555437212,10.256534450369388,4.97069748450751,24.52614286085229,8.313640651364045,24.161429288540198,17.647201708775654,11.525865278036544,21.06552835304346,12.774282883738515,18.773721938477756,9.96954431163285,17.521394803112145,20.178408525188917,9.96954431163285,17.521394803112145,11.997532051596748,14.79869764474863,11.666892323864493,12.414414379111662,24.339305758819524,19.383091631763662,15.047403897704877,18.572605598818118,9.96954431163285,19.317581892377135,13.973992723176194,17.521394803112145,14.310954539265177,15.25738223254828
points456,17.521114171108163,19.445322132104675,17.178336706490672,13.968704968555185,20.7398813497359,11.723385136522666,10.233791629797086,12.528874537238343,14.610532383340814,12.387405157018463,13.24049604594292,16.52994067948807,10.084385602192798,7.703537181884698,16.52994067948807,10.084385602192798,14.790642795610044,15.669687701461399,11.799476657041652,11.782875560672396,11.88116026010365,16.223524591774222,14.419387815060922,16.766258933776008,16.52994067948807,10.126536903507162,10.197635892099239,10.084385602192798,16.862190229659404,14.803522684811819
points457,19.952833424109958,18.111034025601896,17.454985412333208,13.832706180812599,17.525588822140705,9.510296633300966,11.111111957686308,7.459523929208252,16.314185076689952,6.774910995181074,18.95164090900857,17.03710891429022,10.964498705495552,13.429375901701455,17.03710891429022,10.964498705495552,7.493206003859369,18.905458000770516,6.396221224414549,7.200107489868914,11.598834597725672,11.783696834540882,17.96969379396835,9.69974773823812,17.03710891429022,12.546687320647054,2.0937434013344722,10.964498705495552,24.378994690426566,18.471762554896042
points458,17.71598674998772,9.243561925313506,5.733612171286768,24.60265880079222,12.333831562282283,20.646256559704703,18.74127219421392,7.654311311536951,21.245842875334493,8.473392243550064,20.39394501096903,9.779824151837389,18.618948045139156,18.386304384761463,9.779824151837389,18.618948045139156,9.176056806725668,18.755637216827616,7.004252530643445,8.444797383222003,23.56073571770234,13.360692846433649,19.079160326185068,12.135913484401998,9.779824151837389,17.480717622394394,7.040862423951521,18.618948045139156,18.79453898935529,18.825705016710145
points459,21.28969939262037,21.792853672581412,18.841517461998066,12.76569096715403,22.34839302176445,9.8628812267124,8.385792389194268,12.603984433412855,15.297996232682449,11.626427216413832,13.105219790381787,20.017805544467333,8.230503622208126,7.7855926420848025,20.017805544467333,8.230503622208126,15.191874180027657,18.31725154081776,11.427453583683292,11.770763886849013,10.183850283456973,14.651631431490614,18.053597044233264,13.61004496715161,20.017805544467333,6.478688599338897,10.494738669316051,8.230503622208126,17.042053216971183,17.46403507136119
points460,16.335522042924605,12.873341692967399,7.9000446827052,23.026224845661382,14.476977759418256,20.95549118187101,15.584116283199984,14.05747536362848,17.702101070718125,14.265853668028786,20.802266761584125,12.529095349238801,15.451741953906362,14.301529174368238,12.529095349238801,15.451741953906362,12.530150313814723,14.712991908309943,13.75892058032355,14.921076651177888,21.349847031559246,19.911516610662364,14.256964813992274,19.48453936812428,12.529095349238801,14.704937721721482,13.26494716735101,15.451741953906362,17.61312292269124,14.112227301670067
points461,14.700952522062275,10.104769250815577,4.776576843249111,24.5449597141835,9.194566588296786,24.068135487182687,17.424423060917995,9.68273611314321,21.147585779239204,10.201394175911188,17.81085585770576,9.752086610635585,17.29790698357498,19.59613522605262,9.752086610635585,17.29790698357498,13.20979276636382,14.210242362622871,9.691950376086123,9.785156769555009,24.53740984341159,19.051953379209536,13.616459007468816,19.23037739347851,9.752086610635585,19.53924801665236,11.855033810668223,17.29790698357498,15.130855533171008,14.219578388047886
points462,13.421966709998637,16.839178180531214,16.87439440509535,12.790061814739627,14.763472423847691,12.903671811363003,15.007306003417522,17.622234364071268,11.917187445573854,17.704333748045663,11.867461683151317,13.363783551793098,14.873095512899273,13.587510153055563,13.363783551793098,14.873095512899273,16.253437480152527,8.67294068827339,17.080405983316897,17.473216074299962,12.191339594956435,21.311958865336184,11.16123183068238,19.499990224721806,13.363783551793098,15.714850989679258,17.10357125982761,14.873095512899273,10.752097351899835,7.659401536022148
points463,17.593168785611674,16.122963039620952,14.23560875685664,16.425180842389178,16.83151261113603,12.508925592922987,13.982350809692385,8.362569235985172,17.20474554232734,9.44542717334998,19.325180116587266,14.124257767873363,13.844877577420627,12.540812569599094,14.124257767873363,13.844877577420627,9.134743281375696,15.911237056246694,7.765718343783269,9.432316737068692,14.88427431787009,17.54803936972063,15.772942459824403,15.220185913877234,14.124257767873363,14.690960232388536,4.551121242089559,13.844877577420627,22.625093137196387,15.875891371997998
points464,20.607597902757412,20.719109802163363,17.626499767722613,13.324001416159737,23.001555549477228,10.14017609017262,8.455858981880011,10.063063666818007,16.281037514225567,10.39529813957505,11.72162612152541,19.08177555664376,8.300793258007246,6.597163759581489,19.08177555664376,8.300793258007246,15.879848409472304,18.365311144756003,9.398786577914072,10.347950439909411,11.42380069021046,13.765879207921744,18.1172961945353,12.993911713138926,19.08177555664376,6.706754708205084,8.70616722269014,8.300793258007246,16.49822916306698,17.146244079112474
points465,17.693190445041846,18.919227869911847,13.477590948829652,15.6807446968222,16.9608004201535,14.731767479707017,12.213104045069175,8.47515393529173,20.7740196921473,8.313837911588843,7.519940219358924,16.71222597519248,12.069998766317207,14.040258473266286,16.71222597519248,12.069998766317207,24.070274898177605,13.56329817087118,8.101110065749168,7.923556724609793,15.657846994068805,21.747459688430027,13.436800412491701,20.835491111701742,16.71222597519248,12.323158620707451,8.341743548672845,12.069998766317207,19.033741310572882,11.69824000863355
points466,20.400551155542754,15.071470578860087,12.459178222653126,17.941795739342094,13.391194205748386,15.741903683404876,13.01189561045488,5.686664282685872,23.256550270709408,4.398202153666789,16.044829906427772,16.768030914079993,12.871333126362316,21.84076555298253,16.768030914079993,12.871333126362316,13.00080266080192,16.622448629114132,4.952773980350512,4.942713643967645,16.697158009879605,15.145649063556164,15.426362824418405,15.247585236620997,16.768030914079993,13.12355104424889,8.94705621416873,12.871333126362316,15.185109839189087,16.40822778404394
points467,18.74946921572305,20.90126650113715,21.00510007301004,7.950087047216402,16.545981610526713,8.099712879790602,10.270941818214542,12.859166968182256,12.885509111006844,11.467171481384213,2.5745219947743596,19.17878362616816,10.121654050873378,15.143304832845637,19.17878362616816,10.121654050873378,25.701314076176065,12.94783276985079,12.091432893712213,11.430686625842293,7.975869978965307,16.906970810938603,13.363369485605807,15.606373086251043,19.17878362616816,11.446838373617593,12.218347757644835,10.121654050873378,11.752354205958982,9.20617950116032
points468,14.300882747946337,9.150594826722799,6.244025164472465,24.279465492438597,11.699155542686198,22.599790579948706,17.772294134210252,11.458706692269965,16.711975642634933,12.3354169861293,21.77116157650852,8.42182734575949,17.64688543549473,15.383570584544392,8.42182734575949,17.64688543549473,8.019739895407394,15.800718006018357,11.655777247000529,12.521345169153664,23.039848819104307,15.434587292894863,15.295584493699652,15.347795620288736,8.42182734575949,18.458412521129073,11.01850107834133,17.64688543549473,15.749351527598273,15.176138054959313
points469,18.53079089650324,21.99714298712568,17.916259442872697,12.546138705469927,19.226727281412593,11.726018613138868,8.382223037853068,13.563002571345741,15.193149625819382,13.384514438791186,10.382246934370116,19.520846043996585,8.226922908544237,10.294791786511386,19.520846043996585,8.226922908544237,18.338967343473968,15.126485193788348,13.41604731437954,13.209035864668186,11.128095015506394,17.534189532064257,14.211243323790544,17.57198187832251,19.520846043996585,9.800109274370278,13.019568283528644,8.226922908544237,14.778450062808144,13.327105954211294
points470,17.905106801735656,19.971222857002193,15.149481487082793,15.636722843086316,18.324622426682918,12.66677242817645,10.18207002086037,10.548945351044035,19.27047436992581,10.444644582400077,16.165506268469848,18.215565219950193,10.032499347763217,12.66532740853716,18.215565219950193,10.032499347763217,15.048800243956409,13.941494889209759,8.997423537293823,10.180447152830562,13.951648505996157,20.395012876541397,14.165827028589678,18.922671003589166,18.215565219950193,12.127512978769227,9.560348470053297,10.032499347763217,19.09271174136586,13.819768191869956
points471,11.52495093303206,8.99695991674866,3.827931155177186,25.799728191899504,9.959227617069574,25.13944609215311,19.40034255581784,12.057741651161198,19.3642424840021,13.466161290417203,17.433583334792566,6.67621080075515,19.28011642663748,17.697090848231582,6.67621080075515,19.28011642663748,12.846394758231183,13.296850354261158,12.340313537836133,12.70462023655303,25.505522169949494,19.30897016235149,13.686691660069492,19.092360140488033,6.67621080075515,21.672027662803778,12.651267455658578,19.28011642663748,15.737491293858707,12.800379815043488
points472,20.35915683238411,16.561222948784604,12.39918237757415,17.615456597790505,14.545810861162431,14.996444047420933,11.989910719545039,4.997550848289167,24.510826965464773,3.719506904706512,14.685784812105865,16.979253374234137,11.84609494906938,19.549835449619327,16.979253374234137,11.84609494906938,15.390956941971586,16.808627464834476,3.9761237034916146,4.369065950410685,16.758384996827772,17.1780979856054,16.09129123056353,16.54133357467427,16.979253374234137,13.585164040310445,5.732337223169463,11.84609494906938,20.68154642700318,16.4173568128559
points473,17.505216442995653,19.394706680920343,14.22764864728098,16.48800725171683,18.76309406687226,14.386663058663247,9.63452097853951,10.400122130616872,18.49292778309904,10.845609748897921,12.67471262520612,17.388873551687855,9.483207291568764,10.99797456725636,17.388873551687855,9.483207291568764,17.571203742420245,15.671767134778337,10.55168532753187,10.835643036265113,14.892397772493545,17.661571476492778,15.28059495061405,17.026974262514692,17.388873551687855,11.703343742892873,9.773913630190977,9.483207291568764,18.21112880782779,14.306414459014885
points474,19.400432983682038,17.305087564114427,12.26079598734173,17.071765096949555,17.375050594705748,14.003742691061166,12.004293837780763,6.3007402015129275,21.679874422612784,7.01657720195891,12.040626722496828,16.837816751527566,11.86052385311184,14.304082965324413,16.83781675152757,11.86052385311184,20.125962309341144,15.75979562591851,5.745468308454232,7.620172311578504,16.899611138361585,18.54144927658412,16.802184406879995,16.421997678605006,16.83781675152757,12.204259037562126,5.574539960616207,11.86052385311184,20.706881337550808,14.079884165552201
points475,22.300852823696687,19.417318836685766,15.941981281427976,14.522192563378258,17.654793777010166,10.993345331318928,9.133567513966154,6.998376376037571,20.218664031807414,6.375662207332854,14.611153259530516,19.36502430293325,8.980659140910173,14.347159888368639,19.36502430293325,8.980659140910173,15.919659468956905,18.888527626429557,6.392698417229105,7.454351067111421,13.142886257528366,15.634315828747614,17.897260802264373,13.868293891402848,19.36502430293325,10.814719920626612,4.229811242775873,8.980659140910173,24.01410766270956,17.254836769039922
